role	group_id	source_row	time	v(acsrc)	v(acn)	i(Vac)	v(load)	v(vb)	i(Lboost)	v(vd)	v(sw)	v(gate)	v(q)	v(en)	v(fault)	v(vcomp)	v(icomp)
LEFT	8	24000714	5.26588415234414353e-1	-2.21150139808018498e0	9.34459422727424993e1	4.22693457352972235e0	3.78205387449173713e2	3.78235245769235462e2	4.22692301820943683e0	3.78304955913568108e2	3.79541624148885887e2	-9.24264826222670771e-6	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	2.88106701915826546e0	2.59710597464233617e0
GROUP	8	24000715	5.26588415234414464e-1	-2.21150140026598274e0	9.34459422705646716e1	4.22693457346217372e0	3.78205387449173998e2	3.78235245769235746e2	4.22692301809613902e0	3.78304955913566744e2	3.79541624148882363e2	-9.24264829032305315e-6	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	2.88106701915826591e0	2.59710597464184101e0
GROUP	8	24000716	5.26588415234414464e-1	-2.21150140121924066e0	9.34459422696114075e1	4.22693457343553192e0	3.78205387449174054e2	3.78235245769235803e2	4.22692301803539205e0	3.78304955913565948e2	3.79541624148880317e2	-9.24264830610601118e-6	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	2.88106701915826635e0	2.59710597464157589e0
GROUP	8	24000717	5.26588415234414464e-1	-2.21150139906725585e0	9.34459422717633856e1	4.22693457333336209e0	3.78205387449174111e2	3.78235245769235860e2	4.22692301795911085e0	3.78304955913564925e2	3.79541624148877702e2	-9.24264832692542542e-6	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	2.88106701915826724e0	2.59710597464124326e0
RIGHT	8	24000718	5.26588415234414575e-1	-2.21150139953114255e0	9.34459422713035224e1	4.22693457319315424e0	3.78205387449174452e2	3.78235245769236201e2	4.22692301780654578e0	3.78304955913562878e2	3.79541624148872756e2	-9.24264836624047322e-6	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	2.88106701915826724e0	2.59710597464057713e0
LEFT	9	24268383	5.31785644011994463e-1	-2.07662952465656048e0	9.14174405488656276e1	3.81749401482780826e0	3.80912578767649279e2	3.80942650813341402e2	3.81748433633444773e0	3.81006391696237415e2	3.82235276330283284e2	-7.46052938483713436e-6	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	2.87975012113455886e0	2.58304362619829009e0
GROUP	9	24268384	5.31785644011994574e-1	-2.07662952440230120e0	9.14174405491158666e1	3.81749401466258576e0	3.80912578767649336e2	3.80942650813341459e2	3.81748433617006322e0	3.81006391696235312e2	3.82235276330277884e2	-7.46052942932138791e-6	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	2.87975012113455975e0	2.58304362619726247e0
GROUP	9	24268385	5.31785644011994574e-1	-2.07662952533725020e0	9.14174405481809060e1	3.81749401458000026e0	3.80912578767649450e2	3.80942650813341572e2	3.81748433608361992e0	3.81006391696234118e2	3.82235276330275099e2	-7.46052945268847058e-6	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	2.87975012113455930e0	2.58304362619672290e0
RIGHT	9	24268386	5.31785644011994685e-1	-2.07662952533207701e0	9.14174405481780354e1	3.81749401441999492e0	3.80912578767649620e2	3.80942650813341743e2	3.81748433597105974e0	3.81006391696232640e2	3.82235276330271461e2	-7.46052948353041827e-6	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	2.87975012113455797e0	2.58304362619602035e0
LEFT	10	24412639	5.34907095910602925e-1	9.39390147766761885e1	-9.42645420829081093e-1	-4.16446407650107631e0	3.78623771989463194e2	3.78653663339883394e2	4.16445242333746890e0	3.78722474572924966e2	3.79957978947062372e2	-9.44723704379240415e-6	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	2.88175908396789193e0	2.57627748828389258e0
GROUP	10	24412640	5.34907095910603037e-1	9.39390147768317689e1	-9.42645420681518798e-1	-4.16446407637005223e0	3.78623771989463307e2	3.78653663339883508e2	4.16445242317841657e0	3.78722474572922863e2	3.79957978947057484e2	-9.44723708206834920e-6	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	2.88175908396789238e0	2.57627748828319714e0
GROUP	10	24412641	5.34907095910603037e-1	9.39390147763483583e1	-9.42645421164942321e-1	-4.16446407625267057e0	3.78623771989463421e2	3.78653663339883622e2	4.16445242309465868e0	3.78722474572921840e2	3.79957978947054869e2	-9.44723710203550091e-6	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	2.88175908396789238e0	2.57627748828283076e0
RIGHT	10	24412642	5.34907095910603148e-1	9.39390147769684773e1	-9.42645420548820834e-1	-4.16446407614881764e0	3.78623771989463535e2	3.78653663339883735e2	4.16445242298580887e0	3.78722474572920532e2	3.79957978947051402e2	-9.44723712986233402e-6	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	2.88175908396789238e0	2.57627748828235426e0
LEFT	11	24824628	5.43233512244392758e-1	-2.19598986874657198e0	9.23184430806487626e1	4.17978441024127623e0	3.79020922258547103e2	3.79050844962935912e2	4.17977270469101647e0	3.79119889082357815e2	3.80355679627761333e2	-5.14948502680786201e-6	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	2.88247060505374719e0	2.57349293498200504e0
