time v(acsrc) v(acn) i(Vac) v(load) v(vb) i(Lboost) v(vd) v(sw) v(gate) v(q) v(en) v(fault) v(vcomp) v(icomp)
1.55221868227129274e-5 5.86898782984925926e-1 -4.06166479017031179e-1 -4.04737187729153902e-5 1.23879437875205469e-18 6.51997041572329258e-9 3.09289088776326391e-5 7.95898076779783940e-8 1.79772450978242820e-1 7.47197411550760466e-5 0.00000000000000000e0 1.40779337255100529e-19 4.99999999999999911e0 -4.55158874934577282e-288 2.99999999999999067e0
1.55324268227129153e-5 5.87514673043928126e-1 -4.06205707480481126e-1 -4.05070798514817199e-5 1.24302824415753583e-18 6.54225391786163835e-9 3.09598087771785973e-5 7.97024405711487470e-8 1.80351820945715918e-1 7.48027732784894652e-5 0.00000000000000000e0 1.40779337255100529e-19 5.00000000000000000e0 -4.55154428663542992e-288 2.99999999999998979e0
1.55529068227128911e-5 5.88747275593859198e-1 -4.06283341931017450e-1 -4.05731861026215057e-5 1.25151158190092490e-18 6.58690306388795904e-9 3.10210836700267718e-5 7.99262602611444537e-8 1.81512287079458601e-1 7.49673501446795968e-5 0.00000000000000000e0 1.40779337255100529e-19 5.00000000000000000e0 -4.55145536251862057e-288 2.99999999999999023e0
1.55938668227128426e-5 5.91215721018322649e-1 -4.06435370329468193e-1 -4.07029443996176354e-5 1.26853980861703225e-18 6.67652530977923614e-9 3.11414912858557933e-5 8.03681833655576726e-8 1.83840024307005190e-1 7.52906635280941287e-5 0.00000000000000000e0 1.40779337255100529e-19 5.00000000000000089e0 -4.55127751950039467e-288 2.99999999999999201e0
1.56757868227127458e-5 5.96165271692860155e-1 -4.06726766586489208e-1 -4.09526711973029478e-5 1.30283556494118841e-18 6.85702929046698501e-9 3.13734478607492385e-5 8.12295302440529255e-8 1.88521894922548450e-1 7.59144092905468672e-5 0.00000000000000000e0 1.40779337255100529e-19 5.00000000000000000e0 -4.55092185432449407e-288 2.99999999999999334e0
1.58396268227125487e-5 6.06113246292819929e-1 -4.07260682975073007e-1 -4.14131641279791296e-5 1.37233012529153624e-18 7.22279013448567886e-9 3.18011690214563389e-5 8.28638112088234225e-8 1.97984474014516437e-1 7.70717520484255359e-5 0.00000000000000000e0 1.40779337255100529e-19 5.00000000000000000e0 -4.55021060740675931e-288 2.99999999999999600e0
1.61673068227121579e-5 6.26187935815983754e-1 -4.08149763790740638e-1 -4.21872095086595067e-5 1.51451747721674260e-18 7.97114461844474178e-9 3.25241165805187192e-5 8.57955606857246163e-8 2.17254459430208102e-1 7.90452521989824141e-5 0.00000000000000000e0 1.40779337255100529e-19 5.00000000000000000e0 -4.54878844724230434e-288 2.99999999999999778e0
1.66673068227121565e-5 6.57191914638869723e-1 -4.09133929397568319e-1 -4.30515546487875156e-5 1.73816461975323360e-18 9.14823484254465738e-9 3.33553044610472159e-5 8.95188400961814624e-8 2.47368885550485751e-1 8.13203712784022289e-5 0.00000000000000000e0 1.40779337255100529e-19 5.00000000000000089e0 -4.54661926012775031e-288 2.99999999999999956e0
1.71673068227121551e-5 6.88528499425148155e-1 -4.09785451153832359e-1 -4.36219692248052127e-5 1.96794420253784401e-18 1.03576010679565974e-8 3.39324320513872881e-5 9.25196607467819208e-8 2.78127538735568725e-1 8.29080107246974021e-5 0.00000000000000000e0 1.40779337255100529e-19 5.00000000000000089e0 -4.54445110812723395e-288 3.00000000000000044e0
1.76673068227121537e-5 7.20095789112460527e-1 -4.10206228985335319e-1 -4.39790878219437076e-5 2.20199780798289803e-18 1.15894621494804095e-8 3.43198084218845984e-5 9.49831249919623863e-8 3.09327564460634363e-1 8.39882062511821586e-5 0.00000000000000000e0 1.40779337255100529e-19 5.00000000000000089e0 -4.54228399074680872e-288 3.00000000000000000e0
1.81673068227121523e-5 7.51821002937206440e-1 -4.10469042519123861e-1 -4.41876238093108498e-5 2.43896454020846479e-18 1.28366554772203579e-8 3.45784406416571548e-5 9.70591180523375970e-8 3.40823342260124840e-1 8.47077658114856374e-5 0.00000000000000000e0 1.40779337255100529e-19 5.00000000000000089e0 -4.54011790749276285e-288 2.99999999999999956e0
1.86673068227121509e-5 7.83648873333224416e-1 -4.10629158184805276e-1 -4.42985575923593444e-5 2.67788941834221505e-18 1.40941548360579693e-8 3.47508774658151611e-5 9.88726975137818374e-8 3.72516501293820024e-1 8.51883413553816357e-5 0.00000000000000000e0 1.40779337255100529e-19 5.00000000000000089e0 -4.53795285787162008e-288 3.00000000000000000e0
1.91673068227121495e-5 8.15545881222719760e-1 -4.10720093923623630e-1 -4.43428295324732602e-5 2.91812723047088748e-18 1.53585643738175355e-8 3.48623606856315890e-5 1.00509504664891554e-7 4.04339462028987351e-1 8.55024548366341449e-5 0.00000000000000000e0 1.40779337255100529e-19 5.00000000000000089e0 -4.53578884139014038e-288 2.99999999999999956e0
1.96673068227121481e-5 8.47488342429586261e-1 -4.10765532775134501e-1 -4.43443230313533832e-5 3.15925362526055090e-18 1.66276506624253120e-8 3.49360633892232652e-5 1.02034498887773927e-7 4.36246326840912746e-1 8.57045985812420998e-5 0.00000000000000000e0 1.40779337255100529e-19 5.00000000000000089e0 -4.53362585755531704e-288 3.00000000000000000e0
1.99999999999999982e-5 8.68758745920742537e-1 -4.10779416794396446e-1 -4.43300175032579347e-5 3.32006307256953114e-18 1.74740161747386486e-8 3.49708368428581785e-5 1.03015153841350348e-7 4.57508572471537533e-1 8.57968122227767508e-5 0.00000000000000000e0 1.40779337255100529e-19 5.00000000000000000e0 -4.53218720955006341e-288 2.99999999999999911e0
