 time            v(out)          i(Lboost)       v(anode)       
 2.31950770e-05  6.36614022e+02 -3.27906091e-02  4.74745247e+02 
 2.31953248e-05  6.36614004e+02 -3.32029724e-02  4.64147412e+02 
 2.31955719e-05  6.36613986e+02 -3.35995167e-02  4.53105713e+02 
 2.31958187e-05  6.36613968e+02 -3.39799595e-02  4.41608195e+02 
 2.31960650e-05  6.36613950e+02 -3.43437554e-02  4.29649814e+02 
 2.31963111e-05  6.36613932e+02 -3.46905299e-02  4.17219492e+02 
 2.31965571e-05  6.36613913e+02 -3.50197283e-02  4.04311390e+02 
 2.31968030e-05  6.36613894e+02 -3.53308948e-02  3.90915003e+02 
 2.31970489e-05  6.36613875e+02 -3.56234466e-02  3.77023745e+02 
 2.31972950e-05  6.36613856e+02 -3.58968498e-02  3.62627375e+02 
 2.31975413e-05  6.36613837e+02 -3.61504757e-02  3.47718504e+02 
 2.31977880e-05  6.36613818e+02 -3.63837089e-02  3.32286802e+02 
 2.31980352e-05  6.36613798e+02 -3.65958563e-02  3.16323903e+02 
 2.31982830e-05  6.36613779e+02 -3.67862102e-02  2.99818946e+02 
 2.31985317e-05  6.36613759e+02 -3.69539907e-02  2.82762237e+02 
 2.31987813e-05  6.36613739e+02 -3.70983783e-02  2.65141787e+02 
 2.31990320e-05  6.36613719e+02 -3.72184765e-02  2.46945979e+02 
 2.31992841e-05  6.36613698e+02 -3.73133224e-02  2.28160810e+02 
 2.31995377e-05  6.36613678e+02 -3.73818593e-02  2.08771743e+02 
 2.31997932e-05  6.36613657e+02 -3.74229300e-02  1.88761391e+02 
 2.32000507e-05  6.36613636e+02 -3.74352504e-02  1.68110614e+02 
 2.32003107e-05  6.36613615e+02 -3.74173855e-02  1.46796361e+02 
 2.32005734e-05  6.36613594e+02 -3.73677332e-02  1.24798804e+02 
 2.32008348e-05  6.36613573e+02 -3.72861382e-02  1.02468809e+02 
 2.32010977e-05  6.36613552e+02 -3.71710523e-02  7.95893038e+01 
 2.32013596e-05  6.36613531e+02 -3.70229743e-02  5.64151113e+01 
 2.32016226e-05  6.36613510e+02 -3.68399762e-02  3.27621271e+01 
 2.32018851e-05  6.36613489e+02 -3.66226722e-02  8.82112113e+00 
 2.32021488e-05  6.36613468e+02 -3.63690424e-02 -1.55349038e+01 
 2.32024124e-05  6.36613447e+02 -3.60796704e-02 -4.01569874e+01 
 2.32026771e-05  6.36613427e+02 -3.57526061e-02 -6.51267922e+01 
 2.32029420e-05  6.36613406e+02 -3.53883149e-02 -9.03258877e+01 
 2.32032081e-05  6.36613386e+02 -3.49849730e-02 -1.15802288e+02 
 2.32034748e-05  6.36613366e+02 -3.45429587e-02 -1.41454972e+02 
 2.32037428e-05  6.36613346e+02 -3.40602871e-02 -1.67322894e+02 
 2.32040117e-05  6.36613326e+02 -3.35375481e-02 -1.93298971e+02 
 2.32042820e-05  6.36613307e+02 -3.29727318e-02 -2.19408715e+02 
 2.32045535e-05  6.36613288e+02 -3.23661967e-02 -2.45559947e+02 
 2.32048267e-05  6.36613269e+02 -3.17161013e-02 -2.71756457e+02 
 2.32051013e-05  6.36613250e+02 -3.10225506e-02 -2.97916639e+02 
 2.32053780e-05  6.36613232e+02 -3.02838508e-02 -3.24026022e+02 
 2.32056565e-05  6.36613213e+02 -2.94998547e-02 -3.50009139e+02 
 2.32059374e-05  6.36613196e+02 -2.86689549e-02 -3.75836645e+02 
 2.32062205e-05  6.36613178e+02 -2.77907481e-02 -4.01435472e+02 
 2.32064792e-05  6.36613163e+02 -2.69537290e-02 -4.24374174e+02 
 2.32067317e-05  6.36613148e+02 -2.61049086e-02 -4.46314989e+02 
 2.32069648e-05  6.36613135e+02 -2.52945441e-02 -4.66120379e+02 
 2.32071928e-05  6.36613123e+02 -2.44776091e-02 -4.85039701e+02 
 2.32074073e-05  6.36613112e+02 -2.36870328e-02 -5.02412798e+02 
 2.32076176e-05  6.36613101e+02 -2.28920327e-02 -5.19009639e+02 
 2.32078182e-05  6.36613091e+02 -2.21160533e-02 -5.34409741e+02 
 2.32080150e-05  6.36613082e+02 -2.13384937e-02 -5.49087621e+02 
 2.32082042e-05  6.36613073e+02 -2.05760001e-02 -5.62781289e+02 
 2.32083896e-05  6.36613065e+02 -1.98146297e-02 -5.75791834e+02 
 2.32085689e-05  6.36613057e+02 -1.90660656e-02 -5.87962115e+02 
 2.32087447e-05  6.36613050e+02 -1.83208370e-02 -5.99487491e+02 
 2.32089152e-05  6.36613043e+02 -1.75871187e-02 -6.10277579e+02 
 2.32090823e-05  6.36613037e+02 -1.68585115e-02 -6.20461583e+02 
 2.32092448e-05  6.36613031e+02 -1.61407479e-02 -6.29990872e+02 
 2.32094040e-05  6.36613025e+02 -1.54295499e-02 -6.38952917e+02 
 2.32095592e-05  6.36613020e+02 -1.47289577e-02 -6.47324984e+02 
 2.32097111e-05  6.36613015e+02 -1.40361574e-02 -6.55168168e+02 
 2.32098593e-05  6.36613011e+02 -1.33540205e-02 -6.62475668e+02 
 2.32100044e-05  6.36613007e+02 -1.26807430e-02 -6.69291898e+02 
 2.32101459e-05  6.36613003e+02 -1.20183936e-02 -6.75619740e+02 
 2.32102844e-05  6.36612999e+02 -1.13658657e-02 -6.81493064e+02 
 2.32104196e-05  6.36612996e+02 -1.07246809e-02 -6.86920543e+02 
 2.32105517e-05  6.36612993e+02 -1.00942165e-02 -6.91929380e+02 
 2.32106806e-05  6.36612990e+02 -9.47562675e-03 -6.96531641e+02 
 2.32108064e-05  6.36612987e+02 -8.86862793e-03 -7.00750314e+02 
 2.32109291e-05  6.36612985e+02 -8.27413444e-03 -7.04599400e+02 
 2.32110487e-05  6.36612983e+02 -7.69210575e-03 -7.08099223e+02 
 2.32111651e-05  6.36612981e+02 -7.12330853e-03 -7.11264847e+02 
 2.32112784e-05  6.36612979e+02 -6.56788498e-03 -7.14114913e+02 
 2.32113885e-05  6.36612977e+02 -6.02652352e-03 -7.16665037e+02 
 2.32114954e-05  6.36612976e+02 -5.49951552e-03 -7.18932810e+02 
 2.32115990e-05  6.36612974e+02 -4.98752816e-03 -7.20934113e+02 
 2.32116993e-05  6.36612973e+02 -4.49099080e-03 -7.22685886e+02 
 2.32117961e-05  6.36612972e+02 -4.01060285e-03 -7.24204136e+02 
 2.32118894e-05  6.36612971e+02 -3.54694316e-03 -7.25505415e+02 
 2.32119791e-05  6.36612971e+02 -3.10080439e-03 -7.26605797e+02 
 2.32120649e-05  6.36612970e+02 -2.67295544e-03 -7.27521638e+02 
 2.32121469e-05  6.36612969e+02 -2.26436849e-03 -7.28269078e+02 
 2.32122247e-05  6.36612969e+02 -1.87609328e-03 -7.28864426e+02 
 2.32122981e-05  6.36612969e+02 -1.50943124e-03 -7.29323943e+02 
 2.32123669e-05  6.36612968e+02 -1.16591351e-03 -7.29664046e+02 
 2.32124306e-05  6.36612968e+02 -8.47494985e-04 -7.29901246e+02 
 2.32124825e-05  6.36612968e+02 -5.87922697e-04 -7.30039082e+02 
 2.32125249e-05  6.36612968e+02 -3.76150192e-04 -7.30114603e+02 
 2.32125593e-05  6.36612968e+02 -2.03986724e-04 -7.30151547e+02 
 2.32125873e-05  6.36612968e+02 -6.43888455e-05 -7.30165404e+02 
 2.32126151e-05  6.36612968e+02  7.46684337e-05 -7.30164875e+02 
 2.32126439e-05  6.36612968e+02  2.18851441e-04 -7.30149221e+02 
 2.32126799e-05  6.36612968e+02  3.98832122e-04 -7.30108098e+02 
 2.32127232e-05  6.36612968e+02  6.15192369e-04 -7.30026940e+02 
 2.32127733e-05  6.36612968e+02  8.65773167e-04 -7.29889652e+02 
 2.32128295e-05  6.36612968e+02  1.14626161e-03 -7.29680843e+02 
 2.32128909e-05  6.36612968e+02  1.45299112e-03 -7.29385802e+02 
 2.32129571e-05  6.36612968e+02  1.78362794e-03 -7.28989676e+02 
 2.32130277e-05  6.36612968e+02  2.13617568e-03 -7.28477970e+02 
 2.32131025e-05  6.36612968e+02  2.50942410e-03 -7.27835630e+02 
 2.32131813e-05  6.36612969e+02  2.90211913e-03 -7.27047978e+02 
 2.32132639e-05  6.36612969e+02  3.31341613e-03 -7.26099835e+02 
 2.32133502e-05  6.36612970e+02  3.74236367e-03 -7.24976456e+02 
 2.32134400e-05  6.36612970e+02  4.18827202e-03 -7.23662660e+02 
 2.32135332e-05  6.36612971e+02  4.65036672e-03 -7.22143675e+02 
 2.32136297e-05  6.36612972e+02  5.12805647e-03 -7.20404332e+02 
 2.32137294e-05  6.36612973e+02  5.62068924e-03 -7.18429817e+02 
 2.32138323e-05  6.36612974e+02  6.12774191e-03 -7.16204956e+02 
 2.32139383e-05  6.36612975e+02  6.64864782e-03 -7.13714867e+02 
 2.32140473e-05  6.36612977e+02  7.18293061e-03 -7.10944349e+02 
 2.32141594e-05  6.36612979e+02  7.73008255e-03 -7.07878431e+02 
 2.32142744e-05  6.36612980e+02  8.28965912e-03 -7.04501855e+02 
 2.32143923e-05  6.36612982e+02  8.86119287e-03 -7.00799528e+02 
 2.32145132e-05  6.36612984e+02  9.44426056e-03 -6.96756092e+02 
 2.32146369e-05  6.36612987e+02  1.00384218e-02 -6.92356290e+02 
 2.32147636e-05  6.36612990e+02  1.06432665e-02 -6.87584607e+02 
 2.32148931e-05  6.36612992e+02  1.12583719e-02 -6.82425558e+02 
 2.32150256e-05  6.36612995e+02  1.18833351e-02 -6.76863396e+02 
 2.32151610e-05  6.36612999e+02  1.25177432e-02 -6.70882325e+02 
 2.32152993e-05  6.36613002e+02  1.31611960e-02 -6.64466256e+02 
 2.32154406e-05  6.36613006e+02  1.38132851e-02 -6.57598964e+02 
 2.32155849e-05  6.36613010e+02  1.44736093e-02 -6.50263876e+02 
 2.32157323e-05  6.36613015e+02  1.51417601e-02 -6.42444173e+02 
 2.32158828e-05  6.36613020e+02  1.58173326e-02 -6.34122597e+02 
 2.32160365e-05  6.36613025e+02  1.64999151e-02 -6.25281500e+02 
 2.32161935e-05  6.36613030e+02  1.71890972e-02 -6.15902657e+02 
 2.32163539e-05  6.36613036e+02  1.78844620e-02 -6.05967256e+02 
 2.32165177e-05  6.36613042e+02  1.85855924e-02 -5.95455697e+02 
 2.32166851e-05  6.36613049e+02  1.92920660e-02 -5.84347515e+02 
 2.32168563e-05  6.36613055e+02  2.00034591e-02 -5.72621140e+02 
 2.32170314e-05  6.36613063e+02  2.07193447e-02 -5.60253723e+02 
 2.32172105e-05  6.36613071e+02  2.14392955e-02 -5.47220819e+02 
 2.32173940e-05  6.36613079e+02  2.21628837e-02 -5.33496071e+02 
 2.32175820e-05  6.36613088e+02  2.28896848e-02 -5.19050744e+02 
 2.32177748e-05  6.36613097e+02  2.36192793e-02 -5.03853178e+02 
 2.32179728e-05  6.36613107e+02  2.43512585e-02 -4.87868031e+02 
 2.32181763e-05  6.36613117e+02  2.50852303e-02 -4.71055319e+02 
 2.32183859e-05  6.36613128e+02  2.58208298e-02 -4.53369089e+02 
 2.32186020e-05  6.36613140e+02  2.65577322e-02 -4.34755622e+02 
 2.32188254e-05  6.36613152e+02  2.72956749e-02 -4.15150882e+02 
 2.32190570e-05  6.36613166e+02  2.80344898e-02 -3.94476837e+02 
 2.32192976e-05  6.36613180e+02  2.87741541e-02 -3.72635939e+02 
 2.32195489e-05  6.36613195e+02  2.95148752e-02 -3.49502500e+02 
 2.32198125e-05  6.36613212e+02  3.02572357e-02 -3.24908533e+02 
 2.32200912e-05  6.36613229e+02  3.10024612e-02 -2.98618883e+02 
 2.32203708e-05  6.36613248e+02  3.17092387e-02 -2.71990190e+02 
 2.32206490e-05  6.36613266e+02  3.23712897e-02 -2.45310719e+02 
 2.32209246e-05  6.36613285e+02  3.29862891e-02 -2.18762753e+02 
 2.32211977e-05  6.36613304e+02  3.35555299e-02 -1.92392169e+02 
 2.32214686e-05  6.36613323e+02  3.40809055e-02 -1.66209213e+02 
 2.32217378e-05  6.36613342e+02  3.45637840e-02 -1.40238708e+02 
 2.32220054e-05  6.36613362e+02  3.50055490e-02 -1.14495902e+02 
 2.32222717e-05  6.36613381e+02  3.54071584e-02 -8.90131661e+01 
 2.32225368e-05  6.36613401e+02  3.57696656e-02 -6.38123595e+01 
 2.32228007e-05  6.36613421e+02  3.60938696e-02 -3.89289004e+01 
 2.32230637e-05  6.36613441e+02  3.63808734e-02 -1.43709139e+01 
 2.32233258e-05  6.36613461e+02  3.66313322e-02  9.82029942e+00 
 2.32235871e-05  6.36613481e+02  3.68462677e-02  3.36395179e+01 
 2.32238476e-05  6.36613501e+02  3.70263935e-02  5.70538703e+01 
 2.32241076e-05  6.36613521e+02  3.71726199e-02  8.00568254e+01 
 2.32243670e-05  6.36613541e+02  3.72856922e-02  1.02622807e+02 
 2.32246260e-05  6.36613562e+02  3.73664426e-02  1.24744665e+02 
 2.32248846e-05  6.36613582e+02  3.74156257e-02  1.46402651e+02 
 2.32251429e-05  6.36613602e+02  3.74340210e-02  1.67589866e+02 
 2.32254010e-05  6.36613622e+02  3.74223789e-02  1.88291307e+02 
 2.32256589e-05  6.36613643e+02  3.73814420e-02  2.08500928e+02 
 2.32259166e-05  6.36613663e+02  3.73119482e-02  2.28207649e+02 
 2.32261744e-05  6.36613683e+02  3.72146123e-02  2.47406631e+02 
 2.32264304e-05  6.36613703e+02  3.70910504e-02  2.65970080e+02 
 2.32266844e-05  6.36613722e+02  3.69427823e-02  2.83869360e+02 
 2.32269366e-05  6.36613742e+02  3.67709016e-02  3.01134055e+02 
 2.32271871e-05  6.36613761e+02  3.65766214e-02  3.17770136e+02 
 2.32274363e-05  6.36613780e+02  3.63607007e-02  3.33814557e+02 
 2.32276843e-05  6.36613799e+02  3.61241391e-02  3.49275135e+02 
 2.32279314e-05  6.36613817e+02  3.58675706e-02  3.64178824e+02 
 2.32281776e-05  6.36613836e+02  3.55918633e-02  3.78532793e+02 
 2.32284233e-05  6.36613854e+02  3.52975804e-02  3.92357472e+02 
 2.32286684e-05  6.36613872e+02  3.49854792e-02  4.05660535e+02 
 2.32289132e-05  6.36613890e+02  3.46560665e-02  4.18458651e+02 
 2.32291577e-05  6.36613907e+02  3.43100042e-02  4.30760126e+02 
 2.32294021e-05  6.36613925e+02  3.39477532e-02  4.42579223e+02 
 2.32296464e-05  6.36613942e+02  3.35698950e-02  4.53924687e+02 
 2.32298907e-05  6.36613959e+02  3.31768522e-02  4.64809176e+02 
 2.32301352e-05  6.36613976e+02  3.27691387e-02  4.75241716e+02 
 2.32303799e-05  6.36613992e+02  3.23471430e-02  4.85233899e+02 
 2.32306249e-05  6.36614009e+02  3.19113209e-02  4.94794939e+02 
 2.32308703e-05  6.36614025e+02  3.14620292e-02  5.03935727e+02 
 2.32311161e-05  6.36614041e+02  3.09996729e-02  5.12665608e+02 
 2.32313626e-05  6.36614057e+02  3.05245783e-02  5.20995021e+02 
 2.32316096e-05  6.36614072e+02  3.00371046e-02  5.28933403e+02 
 2.32318574e-05  6.36614088e+02  2.95375482e-02  5.36490908e+02 
 2.32321060e-05  6.36614103e+02  2.90262262e-02  5.43677044e+02 
 2.32323554e-05  6.36614118e+02  2.85034049e-02  5.50501787e+02 
 2.32326058e-05  6.36614133e+02  2.79693618e-02  5.56974701e+02 
 2.32328572e-05  6.36614147e+02  2.74243325e-02  5.63105656e+02 
 2.32331097e-05  6.36614161e+02  2.68685565e-02  5.68904262e+02 
 2.32333633e-05  6.36614175e+02  2.63022375e-02  5.74380324e+02 
 2.32336183e-05  6.36614189e+02  2.57255775e-02  5.79543488e+02 
 2.32338745e-05  6.36614203e+02  2.51387470e-02  5.84403525e+02 
 2.32341322e-05  6.36614216e+02  2.45419103e-02  5.88970104e+02 
 2.32343914e-05  6.36614229e+02  2.39352029e-02  5.93252973e+02 
 2.32346522e-05  6.36614242e+02  2.33187502e-02  5.97261815e+02 
 2.32349147e-05  6.36614254e+02  2.26926505e-02  6.01006359e+02 
 2.32351790e-05  6.36614266e+02  2.20569888e-02  6.04496287e+02 
 2.32354451e-05  6.36614278e+02  2.14118235e-02  6.07741308e+02 
 2.32357132e-05  6.36614290e+02  2.07571969e-02  6.10751089e+02 
 2.32359834e-05  6.36614301e+02  2.00931248e-02  6.13535304e+02 
 2.32362558e-05  6.36614312e+02  1.94196039e-02  6.16103592e+02 
 2.32365305e-05  6.36614323e+02  1.87366044e-02  6.18465577e+02 
 2.32368077e-05  6.36614334e+02  1.80440749e-02  6.20630844e+02 
 2.32370874e-05  6.36614344e+02  1.73419372e-02  6.22608951e+02 
 2.32373698e-05  6.36614354e+02  1.66300900e-02  6.24409402e+02 
 2.32376550e-05  6.36614363e+02  1.59084057e-02  6.26041658e+02 
 2.32379431e-05  6.36614372e+02  1.51767338e-02  6.27515112e+02 
 2.32382344e-05  6.36614381e+02  1.44349006e-02  6.28839088e+02 
 2.32385290e-05  6.36614390e+02  1.36827140e-02  6.30022826e+02 
 2.32388269e-05  6.36614398e+02  1.29199673e-02  6.31075465e+02 
 2.32391284e-05  6.36614405e+02  1.21464494e-02  6.32006026e+02 
 2.32394336e-05  6.36614412e+02  1.13619577e-02  6.32823396e+02 
 2.32397426e-05  6.36614419e+02  1.05663202e-02  6.33536297e+02 
 2.32400541e-05  6.36614426e+02  9.76326178e-03  6.34150561e+02 
 2.32403636e-05  6.36614431e+02  8.96410495e-03  6.34669030e+02 
 2.32406724e-05  6.36614437e+02  8.16615772e-03  6.35105428e+02 
 2.32409773e-05  6.36614441e+02  7.37748812e-03  6.35466758e+02 
 2.32412786e-05  6.36614445e+02  6.59761874e-03  6.35764219e+02 
 2.32415734e-05  6.36614449e+02  5.83419001e-03  6.36005064e+02 
 2.32418604e-05  6.36614452e+02  5.09074227e-03  6.36197759e+02 
 2.32421358e-05  6.36614454e+02  4.37678152e-03  6.36348705e+02 
 2.32423964e-05  6.36614456e+02  3.70110691e-03  6.36464354e+02 
 2.32426074e-05  6.36614457e+02  3.15397217e-03  6.36540599e+02 
 2.32426578e-05  6.36614458e+02  3.02311540e-03  6.36556688e+02 
 2.32427389e-05  6.36614458e+02  2.81285907e-03  6.36580878e+02 
 2.32428128e-05  6.36614458e+02  2.62120608e-03  6.36601188e+02 
 2.32428726e-05  6.36614458e+02  2.46608388e-03  6.36616444e+02 
 2.32429439e-05  6.36614459e+02  2.28122366e-03  6.36633272e+02 
 2.32430235e-05  6.36614459e+02  2.07473714e-03  6.36650370e+02 
 2.32430894e-05  6.36614459e+02  1.90380632e-03  6.36663198e+02 
 2.32431657e-05  6.36614459e+02  1.70566071e-03  6.36676596e+02 
 2.32432280e-05  6.36614460e+02  1.54421859e-03  6.36686363e+02 
 2.32433079e-05  6.36614460e+02  1.33691427e-03  6.36697420e+02 
 2.32433740e-05  6.36614460e+02  1.16531496e-03  6.36705328e+02 
 2.32434593e-05  6.36614460e+02  9.43968211e-04  6.36713888e+02 
 2.32435260e-05  6.36614460e+02  7.71058256e-04  6.36719304e+02 
 2.32436147e-05  6.36614460e+02  5.40894363e-04  6.36724802e+02 
 2.32436801e-05  6.36614460e+02  3.71065545e-04  6.36727615e+02 
 2.32437715e-05  6.36614460e+02  1.33951448e-04  6.36729788e+02 
 2.32438430e-05  6.36614460e+02 -5.15279306e-05  6.36730066e+02 
 2.32439285e-05  6.36614460e+02 -2.73375988e-04  6.36728760e+02 
 2.32439958e-05  6.36614459e+02 -4.48064460e-04  6.36726473e+02 
 2.32440811e-05  6.36614459e+02 -6.69234409e-04  6.36721981e+02 
 2.32441460e-05  6.36614459e+02 -8.37758239e-04  6.36717351e+02 
 2.32442305e-05  6.36614459e+02 -1.05685846e-03  6.36709759e+02 
 2.32442914e-05  6.36614458e+02 -1.21483713e-03  6.36703168e+02 
 2.32443732e-05  6.36614458e+02 -1.42697843e-03  6.36692829e+02 
 2.32444334e-05  6.36614458e+02 -1.58322521e-03  6.36684106e+02 
 2.32445060e-05  6.36614458e+02 -1.77166128e-03  6.36672317e+02 
 2.32445585e-05  6.36614457e+02 -1.90780033e-03  6.36662923e+02 
 2.32446236e-05  6.36614457e+02 -2.07669333e-03  6.36650228e+02 
 2.32446682e-05  6.36614457e+02 -2.19240008e-03  6.36640856e+02 
 2.32447225e-05  6.36614456e+02 -2.33324655e-03  6.36628695e+02 
 2.32447682e-05  6.36614456e+02 -2.45187519e-03  6.36617802e+02 
 2.32448205e-05  6.36614456e+02 -2.58740180e-03  6.36604616e+02 
 2.32448770e-05  6.36614455e+02 -2.73400402e-03  6.36589447e+02 
 2.32449429e-05  6.36614455e+02 -2.90506054e-03  6.36570535e+02 
 2.32450114e-05  6.36614454e+02 -3.08265943e-03  6.36549484e+02 
 2.32450866e-05  6.36614454e+02 -3.27761832e-03  6.36524671e+02 
 2.32451628e-05  6.36614453e+02 -3.47512236e-03  6.36497663e+02 
 2.32452447e-05  6.36614452e+02 -3.68773987e-03  6.36466416e+02 
 2.32453273e-05  6.36614451e+02 -3.90194316e-03  6.36432583e+02 
 2.32454153e-05  6.36614451e+02 -4.13007068e-03  6.36393858e+02 
 2.32455037e-05  6.36614450e+02 -4.35918862e-03  6.36352065e+02 
 2.32455971e-05  6.36614449e+02 -4.60122457e-03  6.36304631e+02 
 2.32456907e-05  6.36614448e+02 -4.84383586e-03  6.36253557e+02 
 2.32457890e-05  6.36614446e+02 -5.09856990e-03  6.36195964e+02 
 2.32458874e-05  6.36614445e+02 -5.35363789e-03  6.36134042e+02 
 2.32459903e-05  6.36614444e+02 -5.62019596e-03  6.36064569e+02 
 2.32460933e-05  6.36614442e+02 -5.88703867e-03  6.35989916e+02 
 2.32462005e-05  6.36614441e+02 -6.16483378e-03  6.35906506e+02 
 2.32463079e-05  6.36614439e+02 -6.44298755e-03  6.35816881e+02 
 2.32464194e-05  6.36614438e+02 -6.73162776e-03  6.35717085e+02 
 2.32465311e-05  6.36614436e+02 -7.02083741e-03  6.35609798e+02 
 2.32466468e-05  6.36614434e+02 -7.32012676e-03  6.35490682e+02 
 2.32468780e-05  6.36614430e+02 -7.91845704e-03  6.35226110e+02 
 2.32471211e-05  6.36614425e+02 -8.54679265e-03  6.34906884e+02 
 2.32473843e-05  6.36614420e+02 -9.22661840e-03  6.34508395e+02 
 2.32477261e-05  6.36614412e+02 -1.01086929e-02  6.33898681e+02 
 2.32480471e-05  6.36614405e+02 -1.09358996e-02  6.33219046e+02 
 2.32484035e-05  6.36614396e+02 -1.18526865e-02  6.32326487e+02 
 2.32487256e-05  6.36614387e+02 -1.26796886e-02  6.31378857e+02 
 2.32490643e-05  6.36614377e+02 -1.35471793e-02  6.30220566e+02 
 2.32493776e-05  6.36614367e+02 -1.43476686e-02  6.28984535e+02 
 2.32497003e-05  6.36614357e+02 -1.51696922e-02  6.27528739e+02 
 2.32500055e-05  6.36614346e+02 -1.59444213e-02  6.25964841e+02 
 2.32503159e-05  6.36614335e+02 -1.67296393e-02  6.24169678e+02 
 2.32506138e-05  6.36614324e+02 -1.74800137e-02  6.22236676e+02 
 2.32509142e-05  6.36614312e+02 -1.82335099e-02  6.20060773e+02 
 2.32512054e-05  6.36614300e+02 -1.89600933e-02  6.17718689e+02 
 2.32514976e-05  6.36614288e+02 -1.96849455e-02  6.15121527e+02 
 2.32517826e-05  6.36614275e+02 -2.03880925e-02  6.12331017e+02 
 2.32520676e-05  6.36614262e+02 -2.10863222e-02  6.09272412e+02 
 2.32523471e-05  6.36614249e+02 -2.17662865e-02  6.05994416e+02 
 2.32526260e-05  6.36614236e+02 -2.24391977e-02  6.02434473e+02 
 2.32529004e-05  6.36614222e+02 -2.30960876e-02  5.98630229e+02 
 2.32531739e-05  6.36614208e+02 -2.37444391e-02  5.94529459e+02 
 2.32534439e-05  6.36614194e+02 -2.43781903e-02  5.90160577e+02 
 2.32537126e-05  6.36614179e+02 -2.50023155e-02  5.85479996e+02 
 2.32539785e-05  6.36614165e+02 -2.56126852e-02  5.80508534e+02 
 2.32542431e-05  6.36614150e+02 -2.62125780e-02  5.75209738e+02 
 2.32545053e-05  6.36614135e+02 -2.67991489e-02  5.69598257e+02 
 2.32547663e-05  6.36614119e+02 -2.73745243e-02  5.63643476e+02 
 2.32550253e-05  6.36614104e+02 -2.79367109e-02  5.57355092e+02 
 2.32552832e-05  6.36614088e+02 -2.84870478e-02  5.50707236e+02 
 2.32555393e-05  6.36614072e+02 -2.90241035e-02  5.43705668e+02 
 2.32557944e-05  6.36614055e+02 -2.95486747e-02  5.36328353e+02 
 2.32560480e-05  6.36614039e+02 -3.00596968e-02  5.28577953e+02 
 2.32563007e-05  6.36614022e+02 -3.05575897e-02  5.20435509e+02 
 2.32565522e-05  6.36614006e+02 -3.10415238e-02  5.11901272e+02 
 2.32568028e-05  6.36613989e+02 -3.15116533e-02  5.02958738e+02 
 2.32570525e-05  6.36613971e+02 -3.19672944e-02  4.93606284e+02 
 2.32573015e-05  6.36613954e+02 -3.24084101e-02  4.83829356e+02 
 2.32575497e-05  6.36613936e+02 -3.28344014e-02  4.73624880e+02 
 2.32577974e-05  6.36613919e+02 -3.32450894e-02  4.62979827e+02 
 2.32580445e-05  6.36613901e+02 -3.36399175e-02  4.51889989e+02 
 2.32582912e-05  6.36613883e+02 -3.40185965e-02  4.40343505e+02 
 2.32585375e-05  6.36613864e+02 -3.43805822e-02  4.28335251e+02 
 2.32587836e-05  6.36613846e+02 -3.47254946e-02  4.15854219e+02 
 2.32590295e-05  6.36613827e+02 -3.50527788e-02  4.02894502e+02 
 2.32592754e-05  6.36613809e+02 -3.53619741e-02  3.89445642e+02 
 2.32595214e-05  6.36613790e+02 -3.56524961e-02  3.75500991e+02 
 2.32597674e-05  6.36613771e+02 -3.59238065e-02  3.61050330e+02 
 2.32600138e-05  6.36613752e+02 -3.61752738e-02  3.46086210e+02 
 2.32602606e-05  6.36613732e+02 -3.64062779e-02  3.30598298e+02 
 2.32605078e-05  6.36613713e+02 -3.66161217e-02  3.14578153e+02 
 2.32607558e-05  6.36613693e+02 -3.68040920e-02  2.98014885e+02 
 2.32610045e-05  6.36613673e+02 -3.69694037e-02  2.80898704e+02 
 2.32612542e-05  6.36613653e+02 -3.71112305e-02  2.63217546e+02 
 2.32615051e-05  6.36613633e+02 -3.72286685e-02  2.44959662e+02 
 2.32617573e-05  6.36613613e+02 -3.73207461e-02  2.26110912e+02 
 2.32620112e-05  6.36613592e+02 -3.73863961e-02  2.06656561e+02 
 2.32622668e-05  6.36613571e+02 -3.74244491e-02  1.86578987e+02 
 2.32625246e-05  6.36613550e+02 -3.74336063e-02  1.65858735e+02 
 2.32627849e-05  6.36613529e+02 -3.74124142e-02  1.44472360e+02 
 2.32630474e-05  6.36613508e+02 -3.73593720e-02  1.22438829e+02 
 2.32633090e-05  6.36613487e+02 -3.72742557e-02  1.00050319e+02 
 2.32635718e-05  6.36613466e+02 -3.71556681e-02  7.71387155e+01 
 2.32638337e-05  6.36613445e+02 -3.70039130e-02  5.39133276e+01 
 2.32640968e-05  6.36613424e+02 -3.68172790e-02  3.02289687e+01 
 2.32643594e-05  6.36613403e+02 -3.65961468e-02  6.24339006e+00 
 2.32646231e-05  6.36613382e+02 -3.63387327e-02 -1.81417068e+01 
 2.32648867e-05  6.36613362e+02 -3.60453858e-02 -4.28013683e+01 
 2.32651515e-05  6.36613341e+02 -3.57143828e-02 -6.77964063e+01 
 2.32654165e-05  6.36613321e+02 -3.53459717e-02 -9.30257467e+01 
 2.32656827e-05  6.36613300e+02 -3.49385323e-02 -1.18522295e+02 
 2.32659495e-05  6.36613280e+02 -3.44922472e-02 -1.44197745e+02 
 2.32662176e-05  6.36613260e+02 -3.40053211e-02 -1.70079191e+02 
 2.32664866e-05  6.36613241e+02 -3.34781594e-02 -1.96069745e+02 
 2.32667571e-05  6.36613221e+02 -3.29089190e-02 -2.22185819e+02 
