time v(acsrc) v(acn) i(Vac) v(load) v(vb) i(Lboost) v(vd) v(sw) v(gate) v(q) v(en) v(fault) v(vcomp) v(icomp) v(xu.raw) v(xu.pwm_hold) v(pwm) v(pwm_input) v(xdriver.driver_req) v(xdriver.drv_delay) v(xu.phase) v(xu.blank) v(isense) v(xu.ov) v(xu.fault) v(xu.pcl_hold) v(xu.pcl_request) v(disable) v(xu.m1) v(xu.m2) v(acsrc,acn) i(Vchannel) i(Vbody) v(f2ctl) v(standby_req) v(arm) v(permit) i(Vf2sense) i(Vdboost1sense) i(Vdboost2sense) v(fault_inject)
5.55343375983578492e-9 2.10328455087157272e-4 -1.44966432749228658e-4 -6.37575947556184592e-6 1.24266956702730796e-32 6.54036614349165908e-23 9.13999237540947088e-14 9.30297637702228065e-19 2.05854915114752838e-13 1.88893124934183824e-15 0.00000000000000000e0 6.77700898058125211e-20 0.00000000000000000e0 -1.26310837915402781e-289 6.10737997447384148e-2 0.00000000000000000e0 0.00000000000000000e0 0.00000000000000000e0 0.00000000000000000e0 3.06068732065361180e-45 8.99259782789461115e-18 5.55343375983578492e-9 0.00000000000000000e0 -5.05864606638781906e-18 4.99999999499999936e-9 5.00000000000000000e0 0.00000000000000000e0 0.00000000000000000e0 1.82366723597160148e-6 6.80000000000000049e-2 0.00000000000000000e0 3.55294887836385929e-4 2.05854915114752638e-25 -1.66064570387169502e-16 5.00000000000000000e0 5.00000000000000000e0 0.00000000000000000e0 0.00000000000000000e0 6.20154822693862098e-17 7.55427978848725133e-15 7.55427978848724502e-15 0.00000000000000000e0
7.22743060783061354e-9 2.63983435144463834e-4 -1.98409609988224080e-4 -6.39552829446565080e-6 4.02410861586983410e-32 2.11795190349179736e-22 2.31582914075200004e-13 3.16797550367128319e-18 7.01058774927318817e-13 6.41617248606806149e-15 0.00000000000000000e0 6.77700898058125211e-20 0.00000000000000000e0 -1.26310636202234385e-289 7.92387964931325350e-2 0.00000000000000000e0 0.00000000000000000e0 0.00000000000000000e0 0.00000000000000000e0 3.98328424879692880e-45 4.02958996515789983e-17 7.22743060783061354e-9 0.00000000000000000e0 -1.72280468518501021e-17 4.99999999499999936e-9 5.00000000000000000e0 0.00000000000000000e0 0.00000000000000000e0 3.01590928027269632e-6 6.80000000000000049e-2 0.00000000000000000e0 4.62393045132687914e-4 7.01058774927318219e-25 -4.25964841389184192e-16 5.00000000000000000e0 5.00000000000000000e0 0.00000000000000000e0 0.00000000000000000e0 2.11184247232062296e-16 1.90495274727520610e-14 1.90495274727520578e-14 0.00000000000000000e0
9.94183970981754280e-9 3.50837548807978448e-4 -2.85216643487944653e-4 -6.39807458783841695e-6 1.92666573406659324e-31 1.01403459706982089e-21 6.86225554265297104e-13 1.34594402516394689e-17 2.98268323217899251e-12 2.71747057711757492e-14 0.00000000000000000e0 6.77700898058125211e-20 0.00000000000000000e0 -1.26310309122219766e-289 1.08455418210060217e-1 0.00000000000000000e0 0.00000000000000000e0 0.00000000000000000e0 0.00000000000000000e0 5.47928796123948242e-45 2.39261674667492477e-16 9.94183970981754280e-9 0.00000000000000000e0 -7.31626032678205077e-17 4.99999999499999936e-9 5.00000000000000000e0 0.00000000000000000e0 0.00000000000000000e0 5.49452263209507480e-6 6.80000000000000049e-2 0.00000000000000000e0 6.36054192295923155e-4 2.98268323217898995e-24 -1.25593977319748408e-15 5.00000000000000000e0 5.00000000000000000e0 0.00000000000000000e0 0.00000000000000000e0 8.97228414469493286e-16 5.65747933568530893e-14 5.65747933568531019e-14 0.00000000000000000e0
1.50064090883361894e-8 5.12874234256873200e-4 -4.47198517920952107e-4 -6.39764150471696866e-6 1.67644604586332962e-30 8.82340024306239134e-21 2.66295726546897481e-12 8.32289482936866910e-17 1.85166006965660179e-11 1.67166893770905655e-13 0.00000000000000000e0 6.77700898058125211e-20 0.00000000000000000e0 -1.26309698855596825e-289 1.62190072664861351e-1 0.00000000000000000e0 0.00000000000000000e0 0.00000000000000000e0 0.00000000000000000e0 8.27054539794670090e-45 2.25748506605089725e-15 1.50064090883361894e-8 0.00000000000000000e0 -4.52050356898527731e-16 4.99999999499999936e-9 5.00000000000000000e0 0.00000000000000000e0 0.00000000000000000e0 1.16854971009981811e-5 6.80000000000000049e-2 0.00000000000000000e0 9.60072752177825307e-4 1.85166006965660019e-23 -4.88069365622395178e-15 5.00000000000000000e0 5.00000000000000000e0 0.00000000000000000e0 0.00000000000000000e0 5.54800832622957571e-15 2.19412626271511273e-13 2.19412626271511222e-13 0.00000000000000000e0
1.96329325155346053e-8 6.60910410163340046e-4 -5.95155810774864228e-4 -6.39783103763801042e-6 6.22741165517919941e-30 3.27758508229600404e-20 6.21827822352398043e-12 2.51632953458846644e-16 5.61451731905876606e-11 5.03643708241018061e-13 0.00000000000000000e0 6.77700898058125211e-20 0.00000000000000000e0 -1.26309141374880016e-289 2.10403641215043263e-1 0.00000000000000000e0 0.00000000000000000e0 0.00000000000000000e0 0.00000000000000000e0 1.08203807259099534e-44 8.35309649704887434e-15 1.96329325155346053e-8 0.00000000000000000e0 -1.36449488406915943e-15 4.99999999499999936e-9 5.00000000000000000e0 0.00000000000000000e0 0.00000000000000000e0 1.88660734564242745e-5 6.80000000000000049e-2 0.00000000000000000e0 1.25606622093820427e-3 5.61451731905876030e-23 -1.13924044355008836e-14 5.00000000000000000e0 5.00000000000000000e0 0.00000000000000000e0 0.00000000000000000e0 1.67733451738682485e-14 5.12461855817559811e-13 5.12461855817559609e-13 0.00000000000000000e0
2.00000000000000004e-8 6.72655884838918800e-4 -6.06894401338567489e-4 -6.39781628368083985e-6 6.78709148551067876e-30 3.57215341410538204e-20 6.58593818163798170e-12 2.70871417125961891e-16 6.04493065612169672e-11 5.42026140640070255e-13 0.00000000000000000e0 6.77700898058125211e-20 0.00000000000000000e0 -1.26309097144571886e-289 2.14193546928061029e-1 0.00000000000000000e0 0.00000000000000000e0 0.00000000000000000e0 0.00000000000000000e0 1.10226841734909464e-44 9.09725629290436548e-15 2.00000000000000004e-8 0.00000000000000000e0 -1.46861263022731021e-15 4.99999999499999936e-9 5.00000000000000000e0 0.00000000000000000e0 0.00000000000000000e0 1.94908576112126278e-5 6.80000000000000049e-2 0.00000000000000000e0 1.27955028617748618e-3 6.04493065612169057e-23 -1.20685691550784748e-14 5.00000000000000000e0 5.00000000000000000e0 0.00000000000000000e0 0.00000000000000000e0 1.80557130394547231e-14 5.42695314749537588e-13 5.42695314749540415e-13 0.00000000000000000e0
2.01000000000000013e-8 6.75855715478820016e-4 -6.10092322129431866e-4 -6.39781331792342589e-6 6.94823591414963185e-30 3.65696627129989293e-20 6.68912988726305772e-12 2.76346371473698378e-16 6.16744473812788676e-11 5.52946558618333924e-13 0.00000000000000000e0 6.77700898058125211e-20 0.00000000000000000e0 -1.26309085094935764e-289 2.15224945096543774e-1 0.00000000000000000e0 0.00000000000000000e0 0.00000000000000000e0 0.00000000000000000e0 1.10777975943584046e-44 9.31117747058741702e-15 2.01000000000000013e-8 0.00000000000000000e0 -1.49832610777921529e-15 4.99999999499999936e-9 5.00000000000000000e0 0.00000000000000000e0 0.00000000000000000e0 1.96625942364420854e-5 6.80000000000000049e-2 0.00000000000000000e0 1.28594803760825188e-3 6.16744473812788089e-23 -1.22570006740265891e-14 5.00000000000000000e0 5.00000000000000000e0 0.00000000000000000e0 0.00000000000000000e0 1.84206534540656939e-14 5.51230807583629138e-13 5.51230807583634489e-13 0.00000000000000000e0
2.02999999999999998e-8 6.82255394855777299e-4 -6.16488145613999046e-4 -6.39780794252971935e-6 7.27690995202508936e-30 3.82995260705668527e-20 6.89768468683499851e-12 2.87466379247796156e-16 6.41629146183102991e-11 5.75124160978012974e-13 0.00000000000000000e0 6.77700898058125211e-20 0.00000000000000000e0 -1.26309060995665821e-289 2.17286977717723678e-1 0.00000000000000000e0 0.00000000000000000e0 0.00000000000000000e0 0.00000000000000000e0 1.11880244360933112e-44 9.74723553773721266e-15 2.02999999999999998e-8 0.00000000000000000e0 -1.55844639551580851e-15 4.99999999499999936e-9 5.00000000000000000e0 0.00000000000000000e0 0.00000000000000000e0 2.00071314886711577e-5 6.80000000000000049e-2 0.00000000000000000e0 1.29874354046977634e-3 6.41629146183102418e-23 -1.26418205397844855e-14 5.00000000000000000e0 5.00000000000000000e0 0.00000000000000000e0 0.00000000000000000e0 1.91618719814483718e-14 5.68441225671082634e-13 5.68441225671074455e-13 0.00000000000000000e0
2.07000000000000001e-8 6.95054828688122317e-4 -6.29279717504681812e-4 -6.39779998392242186e-6 7.97375112456313827e-30 4.19671111898850101e-20 7.32795739763143367e-12 3.10746586727816052e-16 6.93738600516457912e-11 6.21542226368889773e-13 0.00000000000000000e0 6.77700898058125211e-20 0.00000000000000000e0 -1.26309012797139742e-289 2.21406464057149643e-1 0.00000000000000000e0 0.00000000000000000e0 0.00000000000000000e0 0.00000000000000000e0 1.14084781195631305e-44 1.06700562752797036e-14 2.07000000000000001e-8 0.00000000000000000e0 -1.68458614118408173e-15 4.99999999499999936e-9 5.00000000000000000e0 0.00000000000000000e0 0.00000000000000000e0 2.07025353753479761e-5 6.80000000000000049e-2 0.00000000000000000e0 1.32433454619280402e-3 6.93738600516457204e-23 -1.34227366805187288e-14 5.00000000000000000e0 5.00000000000000000e0 0.00000000000000000e0 0.00000000000000000e0 2.07136413077750778e-14 6.03866802194325485e-13 6.03866802194327403e-13 0.00000000000000000e0
2.09999999999999994e-8 7.04654467081369438e-4 -6.38873333403685933e-4 -6.39779593869863050e-6 8.53225112371331900e-30 4.49065848701812970e-20 7.66232704466332961e-12 3.29140299311767479e-16 7.34921392702937732e-11 6.58206528107073339e-13 0.00000000000000000e0 6.77700898058125211e-20 0.00000000000000000e0 -1.26308976648257305e-289 2.24492075979351557e-1 0.00000000000000000e0 0.00000000000000000e0 0.00000000000000000e0 0.00000000000000000e0 1.15738183821654954e-44 1.14081005462741074e-14 2.09999999999999994e-8 0.00000000000000000e0 -1.78416573109642943e-15 4.99999999499999936e-9 5.00000000000000000e0 0.00000000000000000e0 0.00000000000000000e0 2.12295671387651359e-5 6.80000000000000049e-2 0.00000000000000000e0 1.34352780048505537e-3 7.34921392702937013e-23 -1.40454954769537213e-14 5.00000000000000000e0 5.00000000000000000e0 0.00000000000000000e0 0.00000000000000000e0 2.19396928484598209e-14 6.31444896459557204e-13 6.31444896459555689e-13 0.00000000000000000e0
2.10800000000000008e-8 7.07214379618879363e-4 -6.41431622010773649e-4 -6.39779511178543980e-6 8.68773235004682670e-30 4.57249071141973493e-20 7.75356392251631648e-12 3.34213374001642631e-16 7.46282182757690371e-11 6.68317118769254645e-13 0.00000000000000000e0 6.77700898058125211e-20 0.00000000000000000e0 -1.26308967008557430e-289 2.25314205103765264e-1 0.00000000000000000e0 0.00000000000000000e0 0.00000000000000000e0 0.00000000000000000e0 1.16179091188594590e-44 1.16132720774604279e-14 2.10800000000000008e-8 0.00000000000000000e0 -1.81191726102018822e-15 4.99999999499999936e-9 5.00000000000000000e0 0.00000000000000000e0 0.00000000000000000e0 2.13710574859568983e-5 6.80000000000000049e-2 0.00000000000000000e0 1.34864600162965301e-3 7.46282182757689516e-23 -1.42045880878380378e-14 5.00000000000000000e0 5.00000000000000000e0 0.00000000000000000e0 0.00000000000000000e0 2.22778432729685618e-14 6.38931915040770048e-13 6.38931915040772370e-13 0.00000000000000000e0
2.12400000000000003e-8 7.12334215156086646e-4 -6.46548188762757423e-4 -6.39779359664846559e-6 9.00340405274649969e-30 4.73863371287218246e-20 7.93749635123767502e-12 3.44479618039593874e-16 7.69273088609447387e-11 6.88775298592312205e-13 0.00000000000000000e0 6.77700898058125211e-20 0.00000000000000000e0 -1.26308947729159184e-289 2.26957976309272530e-1 0.00000000000000000e0 0.00000000000000000e0 0.00000000000000000e0 0.00000000000000000e0 1.17060905922473862e-44 1.20296125581331707e-14 2.12400000000000003e-8 0.00000000000000000e0 -1.86742964993931699e-15 4.99999999499999936e-9 5.00000000000000000e0 0.00000000000000000e0 0.00000000000000000e0 2.16546915118973482e-5 6.80000000000000049e-2 0.00000000000000000e0 1.35888240391884418e-3 7.69273088609446614e-23 -1.45454081288002689e-14 5.00000000000000000e0 5.00000000000000000e0 0.00000000000000000e0 0.00000000000000000e0 2.29621487801643470e-14 6.54135781786754759e-13 6.54135781786782426e-13 0.00000000000000000e0
2.15599999999999992e-8 7.22573928775244981e-4 -6.56781279721966888e-4 -6.39779128629473434e-6 9.66366556264831838e-30 5.08613977078127140e-20 8.31418217591182735e-12 3.65741305009950854e-16 8.16897923082971684e-11 7.31136985906084686e-13 0.00000000000000000e0 6.77700898058125211e-20 0.00000000000000000e0 -1.26308909170371463e-289 2.30242598191050113e-1 0.00000000000000000e0 0.00000000000000000e0 0.00000000000000000e0 0.00000000000000000e0 1.18824535390232432e-44 1.28990570184132551e-14 2.15599999999999992e-8 0.00000000000000000e0 -1.98212153427231967e-15 4.99999999499999936e-9 5.00000000000000000e0 0.00000000000000000e0 0.00000000000000000e0 2.22258526849155969e-5 6.80000000000000049e-2 0.00000000000000000e0 1.37935520849721176e-3 8.16897923082970929e-23 -1.52331984390981523e-14 5.00000000000000000e0 5.00000000000000000e0 0.00000000000000000e0 0.00000000000000000e0 2.43793629074828700e-14 6.85101856509458992e-13 6.85101856509457478e-13 0.00000000000000000e0
2.22000000000000003e-8 7.43053521738268287e-4 -6.77247295915617818e-4 -6.39778869007028364e-6 1.11066996525561841e-29 5.84563139719287234e-20 9.10352668896179959e-12 4.11299004730986134e-16 9.18981227929630738e-11 8.21866067341438607e-13 0.00000000000000000e0 6.77700898058125211e-20 0.00000000000000000e0 -1.26308832052831385e-289 2.36800177124009859e-1 0.00000000000000000e0 0.00000000000000000e0 0.00000000000000000e0 0.00000000000000000e0 1.22351794325749546e-44 1.47929892338341882e-14 2.22000000000000003e-8 0.00000000000000000e0 -2.22890101659906977e-15 4.99999999499999936e-9 5.00000000000000000e0 0.00000000000000000e0 0.00000000000000000e0 2.33834825351466795e-5 6.80000000000000049e-2 0.00000000000000000e0 1.42030081765388621e-3 9.18981227929629830e-23 -1.66818318697922247e-14 5.00000000000000000e0 5.00000000000000000e0 0.00000000000000000e0 0.00000000000000000e0 2.74160365611342829e-14 7.50237179607141281e-13 7.50237179607150874e-13 0.00000000000000000e0
2.34799999999999992e-8 7.84013350050402147e-4 -7.18178685916583495e-4 -6.39778770670325000e-6 1.45413902573388711e-29 7.65336329479038761e-20 1.08316136298622805e-11 5.15503565497811605e-16 1.15265549237750244e-10 1.02920723706219955e-12 0.00000000000000000e0 6.77700898058125211e-20 0.00000000000000000e0 -1.26308677817892722e-289 2.49868813590464423e-1 0.00000000000000000e0 0.00000000000000000e0 0.00000000000000000e0 0.00000000000000000e0 1.29406312196783701e-44 1.92685962089504693e-14 2.34799999999999992e-8 0.00000000000000000e0 -2.79328539799987958e-15 4.99999999499999936e-9 5.00000000000000000e0 0.00000000000000000e0 0.00000000000000000e0 2.57579172221353147e-5 6.80000000000000049e-2 0.00000000000000000e0 1.50219203596698575e-3 1.15265549237750140e-22 -1.98454091038541331e-14 5.00000000000000000e0 5.00000000000000000e0 0.00000000000000000e0 0.00000000000000000e0 3.43618021243242534e-14 8.92566040599141658e-13 8.92566040599137518e-13 0.00000000000000000e0
2.60399999999999969e-8 8.65935511361666304e-4 -8.00038961230445595e-4 -6.39779089503262482e-6 2.41394544117767903e-29 1.27049760086122570e-19 1.49293368467200839e-11 7.84379338008344589e-16 1.75657564449732005e-10 1.56320879025561596e-12 0.00000000000000000e0 6.77700898058125211e-20 0.00000000000000000e0 -1.26308369348580730e-289 2.75821098451893343e-1 0.00000000000000000e0 0.00000000000000000e0 0.00000000000000000e0 0.00000000000000000e0 1.43515347938852134e-44 3.15711152262684428e-14 2.60399999999999969e-8 0.00000000000000000e0 -4.24777612404128598e-15 4.99999999499999936e-9 5.00000000000000000e0 0.00000000000000000e0 0.00000000000000000e0 3.07280247834502363e-5 6.80000000000000049e-2 0.00000000000000000e0 1.66597447259211190e-3 1.75657564449731822e-22 -2.73573856303625496e-14 5.00000000000000000e0 5.00000000000000000e0 0.00000000000000000e0 0.00000000000000000e0 5.22834858832172361e-14 1.23034265847602735e-12 1.23034265847602714e-12 0.00000000000000000e0
3.11599999999999958e-8 1.02978971334532154e-3 -9.63749632492245608e-4 -6.39779949399271047e-6 5.96914385160500138e-29 3.14165465933638916e-19 2.60409536587413354e-11 1.63657407630566453e-15 3.67749685069365029e-10 3.24897883993148074e-12 0.00000000000000000e0 6.77700898058125211e-20 0.00000000000000000e0 -1.26307752412218158e-289 3.26994403323944582e-1 0.00000000000000000e0 0.00000000000000000e0 0.00000000000000000e0 0.00000000000000000e0 1.71733419422988902e-44 7.53718959739453989e-14 3.11599999999999958e-8 0.00000000000000000e0 -8.85396391922992748e-15 4.99999999499999936e-9 5.00000000000000000e0 0.00000000000000000e0 0.00000000000000000e0 4.14434767339537353e-5 6.80000000000000049e-2 0.00000000000000000e0 1.99353934583756725e-3 3.67749685069364735e-22 -4.77154068507288343e-14 5.00000000000000000e0 5.00000000000000000e0 0.00000000000000000e0 0.00000000000000000e0 1.09083994055982064e-13 2.14593792487228587e-12 2.14593792487228547e-12 0.00000000000000000e0
3.57927599791972128e-8 1.17806215597972904e-3 -1.11186965769567909e-3 -6.39780708606724896e-6 1.19378217733863960e-28 6.28306409244978087e-19 3.98954236412473488e-11 2.87277042882174656e-15 6.47472606488332595e-10 5.68395179595660471e-12 0.00000000000000000e0 6.77700898058125211e-20 0.00000000000000000e0 -1.26307194188627222e-289 3.72468690816030013e-1 0.00000000000000000e0 0.00000000000000000e0 0.00000000000000000e0 0.00000000000000000e0 1.97266144474128678e-44 1.45878819654226024e-13 3.57927599791972128e-8 0.00000000000000000e0 -1.55262874239381488e-14 4.99999999499999936e-9 5.00000000000000000e0 0.00000000000000000e0 0.00000000000000000e0 5.19048855382748731e-5 6.80000000000000049e-2 0.00000000000000000e0 2.28993181367540813e-3 6.47472606488332048e-22 -7.31069411198529552e-14 5.00000000000000000e0 5.00000000000000000e0 0.00000000000000000e0 0.00000000000000000e0 1.91476141494166796e-13 3.28773431583962644e-12 3.28773431583963169e-12 0.00000000000000000e0
4.01617757002883507e-8 1.31790313928828321e-3 -1.25154744017288901e-3 -6.39781433204103522e-6 2.12137233749820950e-28 1.11651175679014223e-18 5.67816081392732924e-11 4.57595042624791845e-15 1.03425222200677820e-9 9.02557763227706069e-12 0.00000000000000000e0 6.77700898058125211e-20 0.00000000000000000e0 -1.26306667747115732e-289 4.14644954585478676e-1 0.00000000000000000e0 0.00000000000000000e0 0.00000000000000000e0 0.00000000000000000e0 2.21345284695430786e-44 2.51206571256096980e-13 4.01617757002883507e-8 0.00000000000000000e0 -2.47070212339962032e-14 4.99999999499999936e-9 5.00000000000000000e0 0.00000000000000000e0 0.00000000000000000e0 6.23133597757732715e-5 6.80000000000000049e-2 0.00000000000000000e0 2.56945057946117222e-3 1.03425222200677715e-21 -1.04048486665356505e-13 5.00000000000000000e0 5.00000000000000000e0 0.00000000000000000e0 0.00000000000000000e0 3.04988927632741892e-13 4.67916213637928664e-12 4.67916213637929149e-12 0.00000000000000000e0
4.48917808229897370e-8 1.46930901088694285e-3 -1.40275553895684302e-3 -6.39782215097837309e-6 3.70236387358611352e-28 1.94861256541555933e-18 7.97909206408394043e-11 7.17101135129162119e-15 1.62577988737883945e-9 1.40965347646264045e-11 0.00000000000000000e0 6.77700898058125211e-20 0.00000000000000000e0 -1.26306097810912541e-289 4.59543317054269096e-1 0.00000000000000000e0 0.00000000000000000e0 0.00000000000000000e0 0.00000000000000000e0 2.47413960998696693e-44 4.23500605778872839e-13 4.48917808229897370e-8 0.00000000000000000e0 -3.86784994543577144e-14 4.99999999499999936e-9 5.00000000000000000e0 0.00000000000000000e0 0.00000000000000000e0 7.40679158924339645e-5 6.80000000000000049e-2 0.00000000000000000e0 2.87206454984378565e-3 1.62577988737883775e-21 -1.46218771675776351e-13 5.00000000000000000e0 5.00000000000000000e0 0.00000000000000000e0 0.00000000000000000e0 4.77937515915080347e-13 6.57533507242557171e-12 6.57533507242556040e-12 0.00000000000000000e0
4.94714610391092960e-8 1.61591336808808764e-3 -1.54914773826894626e-3 -6.39782974280484612e-6 6.01510798461266489e-28 3.16584630829238730e-18 1.07264315949782392e-10 1.05993672025271386e-14 2.41019995363189798e-9 2.07689184903539616e-11 0.00000000000000000e0 6.77700898058125211e-20 0.00000000000000000e0 -1.26305545990377809e-289 5.02271606902241707e-1 0.00000000000000000e0 0.00000000000000000e0 0.00000000000000000e0 0.00000000000000000e0 2.72654145317632039e-44 6.65501245092425835e-13 4.94714610391092960e-8 0.00000000000000000e0 -5.71122140670043698e-14 4.99999999499999936e-9 5.00000000000000000e0 0.00000000000000000e0 0.00000000000000000e0 8.58470027359203565e-5 6.80000000000000049e-2 0.00000000000000000e0 3.16506110635703369e-3 2.41019995363189578e-21 -1.96564836967628308e-13 5.00000000000000000e0 5.00000000000000000e0 0.00000000000000000e0 0.00000000000000000e0 7.06413423747923075e-13 8.83915173400715448e-12 8.83915173400717226e-12 0.00000000000000000e0
5.42084315599065657e-8 1.76756345496478198e-3 -1.70055725061223095e-3 -6.39783760259405448e-6 9.49818773727599100e-28 4.99904617846349801e-18 1.41611840225405442e-10 1.52994217662626580e-14 3.48969664339452753e-9 2.98795613690479128e-11 0.00000000000000000e0 6.77700898058125211e-20 0.00000000000000000e0 -1.26304975219961827e-289 5.45711528946639546e-1 0.00000000000000000e0 0.00000000000000000e0 0.00000000000000000e0 0.00000000000000000e0 2.98761210312574759e-44 1.01548216551267647e-12 5.42084315599065657e-8 0.00000000000000000e0 -8.23523758563442754e-14 4.99999999499999936e-9 5.00000000000000000e0 0.00000000000000000e0 0.00000000000000000e0 9.83677461580717056e-5 6.80000000000000049e-2 0.00000000000000000e0 3.46812070557701293e-3 3.48969664339452519e-21 -2.59517528434938250e-13 5.00000000000000000e0 5.00000000000000000e0 0.00000000000000000e0 0.00000000000000000e0 1.01962818133894648e-12 1.16695645935697976e-11 1.16695645935697847e-11 0.00000000000000000e0
5.47261520484739538e-8 1.78413848317298166e-3 -1.71710469236268097e-3 -6.39783846304118470e-6 9.95647247901691152e-28 5.24024867416244293e-18 1.45749572438737165e-10 1.58914180701146350e-14 3.62592202167561825e-9 3.10248119976437685e-11 0.00000000000000000e0 6.77700898058125211e-20 7.52572574384597552e-39 -1.26304912838573512e-289 5.50413078509790044e-1 0.00000000000000000e0 0.00000000000000000e0 0.00000000000000000e0 0.00000000000000000e0 3.01614545030386477e-44 1.06065343027747278e-12 5.47261520484739538e-8 0.00000000000000000e0 -8.55294062312024676e-14 4.99999999499999936e-9 5.00000000000000000e0 0.00000000000000000e0 0.00000000000000000e0 9.97547542227232646e-5 6.80000000000000049e-2 0.00000000000000000e0 3.50124317553566263e-3 3.62592202167561499e-21 -2.67097460904239243e-13 5.00000000000000000e0 5.00000000000000000e0 0.00000000000000000e0 0.00000000000000000e0 1.05907852142936475e-12 1.20104357893774858e-11 1.20104357893773614e-11 0.00000000000000000e0
5.49427079706891699e-8 1.79107164502712523e-3 -1.72402624011790432e-3 -6.39783882295207051e-6 1.01533471213668310e-27 5.34386690699787726e-18 1.47503789788848098e-10 1.61440450874193017e-14 3.68407162359489081e-9 3.15133818479486456e-11 0.00000000000000000e0 6.77700898058125211e-20 -3.36670565025072079e-37 -1.26304886745238135e-289 5.52377004083763001e-1 0.00000000000000000e0 0.00000000000000000e0 0.00000000000000000e0 0.00000000000000000e0 3.02808058798625230e-44 1.07999928233574284e-12 5.49427079706891699e-8 0.00000000000000000e0 -8.68852965943758042e-14 4.99999999499999936e-9 5.00000000000000000e0 0.00000000000000000e0 0.00000000000000000e0 1.00335895136713214e-4 6.80000000000000049e-2 0.00000000000000000e0 3.51509788514502933e-3 3.68407162359488728e-21 -2.70315406740783440e-13 5.00000000000000000e0 5.00000000000000000e0 0.00000000000000000e0 0.00000000000000000e0 1.07591341470082020e-12 1.21550890971199723e-11 1.21550890971197575e-11 0.00000000000000000e0
5.49752058054446388e-8 1.79211208372348236e-3 -1.72506493210919593e-3 -6.39783887695834913e-6 1.01831590743689524e-27 5.35955740858092298e-18 1.47768239090917381e-10 1.61822132996882131e-14 3.69285800059283723e-9 3.15871893253996927e-11 0.00000000000000000e0 6.77700898058125211e-20 4.71012673488401745e0 -1.26304882829497581e-289 5.52671588013374238e-1 0.00000000000000000e0 0.00000000000000000e0 0.00000000000000000e0 0.00000000000000000e0 3.02987165483041007e-44 1.08292570025306461e-12 5.49752058054446388e-8 0.00000000000000000e0 -8.70902411938471676e-14 4.99999999499999936e-9 5.00000000000000000e0 0.00000000000000000e0 0.00000000000000000e0 1.00423153997568451e-4 6.80000000000000049e-2 0.00000000000000000e0 3.51717701583267829e-3 3.69285800059283369e-21 -2.70799867493955565e-13 5.00000000000000000e0 5.00000000000000000e0 0.00000000000000000e0 0.00000000000000000e0 1.07845691615197561e-12 1.21768947438278943e-11 1.21768947438296116e-11 0.00000000000000000e0
5.49838433867040354e-8 1.79238862142407866e-3 -1.72534100538710355e-3 -6.39783889129410394e-6 1.01910945971547910e-27 5.36373399952163114e-18 1.47838579690896833e-10 1.61923695164788603e-14 3.69519596712913346e-9 3.16068280762326282e-11 0.00000000000000000e0 6.77700898058125211e-20 5.18087357503699586e0 -1.26304881788735140e-289 5.52749879346348560e-1 0.00000000000000000e0 0.00000000000000000e0 0.00000000000000000e0 0.00000000000000000e0 3.03034770148163734e-44 1.08370453691639208e-12 5.49838433867040354e-8 0.00000000000000000e0 -8.71448252829424359e-14 4.99999999499999936e-9 5.00000000000000000e0 0.00000000000000000e0 0.00000000000000000e0 1.00446348620232678e-4 6.80000000000000049e-2 0.00000000000000000e0 3.51772962681118221e-3 3.69519596712912974e-21 -2.70898866103734605e-13 5.00000000000000000e0 5.00000000000000000e0 0.00000000000000000e0 0.00000000000000000e0 1.07913371883195590e-12 1.21830815977348066e-11 1.21830815977326514e-11 0.00000000000000000e0
5.49884099211606424e-8 1.79253482196615847e-3 -1.72548696036850329e-3 -6.39783889889045804e-6 1.01952919738492006e-27 5.36594314515068764e-18 1.47875776463658026e-10 1.61977405295148043e-14 3.69643247144693149e-9 3.16172145213550966e-11 0.00000000000000000e0 6.77700898058125211e-20 4.92930544023032091e0 -1.26304881238502665e-289 5.52791269559293030e-1 0.00000000000000000e0 0.00000000000000000e0 0.00000000000000000e0 0.00000000000000000e0 3.03059937881704980e-44 1.08411646810966488e-12 5.49884099211606424e-8 0.00000000000000000e0 -8.71737543106225913e-14 4.99999999499999936e-9 5.00000000000000000e0 0.00000000000000000e0 0.00000000000000000e0 1.00458611564382977e-4 6.80000000000000049e-2 0.00000000000000000e0 3.51802178233466198e-3 3.69643247144692772e-21 -2.71058887084327830e-13 5.00000000000000000e0 5.00000000000000000e0 0.00000000000000000e0 0.00000000000000000e0 1.07949163909131033e-12 1.21843633320822149e-11 1.21843633320993918e-11 0.00000000000000000e0
