wall_s	sim_s	percent	recent_sim_s_per_wall_s	callbacks	first_invalid	duplicate_count	backwards_count
834.774098	3.03593378030168559e-1	46.706674	2.908496004148e-4	13133134	false	0	0
844.854367	3.06508969359473360e-1	47.155226	2.892374468235e-4	13284272	false	0	0
854.917776	3.09565159181725169e-1	47.625409	3.036932846391e-4	13428453	false	0	0
865.011769	3.12431012041202327e-1	48.066310	2.839166656474e-4	13576300	false	0	0
875.026028	3.15174822077010364e-1	48.488434	2.739903413024e-4	13718226	false	0	0
885.129108	3.18265396911837195e-1	48.963907	3.059042076154e-4	13863848	false	0	0
895.227905	3.21171982879026208e-1	49.411074	2.878150666076e-4	14014420	false	0	0
905.330964	3.24103383845985138e-1	49.862059	2.901498546270e-4	14164401	false	0	0
915.332611	3.27154997671896930e-1	50.331538	3.051111091591e-4	14309380	false	0	0
925.430950	3.30090921948658189e-1	50.783219	2.907334050571e-4	14461412	false	0	0
935.506135	3.33049333775239154e-1	51.238359	2.936334882653e-4	14609634	false	0	0
945.510880	3.36019364017738242e-1	51.695287	2.968621581982e-4	14754007	false	0	0
955.592815	3.38993694647157617e-1	52.152876	2.950158493413e-4	14907792	false	0	0
965.597530	3.41980866319080978e-1	52.612441	2.985763983929e-4	15053928	false	0	0
975.694244	3.44955908089678687e-1	53.070140	2.946544498552e-4	15202395	false	0	0
985.697563	3.47866627573457821e-1	53.517943	2.909753663794e-4	15353132	false	0	0
995.802502	3.50950701885077432e-1	53.992416	3.052046516976e-4	15499698	false	0	0
1005.805873	3.53869330811449834e-1	54.441436	2.917645546195e-4	15649405	false	0	0
1015.899954	3.56776051534269834e-1	54.888623	2.879628791297e-4	15800253	false	0	0
1025.994199	3.59874303153567998e-1	55.365277	3.069324844039e-4	15946361	false	0	0
1036.068368	3.62741928215226883e-1	55.806450	2.846512643335e-4	16095082	false	0	0
1046.135089	3.65411927884157106e-1	56.217220	2.652303269440e-4	16233467	false	0	0
1056.204184	3.67904143611021139e-1	56.600637	2.475114009040e-4	16348465	false	0	0
1066.283882	3.70630621832845619e-1	57.020096	2.704920579601e-4	16489877	false	0	0
1076.285789	3.73395731234672845e-1	57.445497	2.764582207611e-4	16633553	false	0	0
1086.381756	3.76325549028161788e-1	57.896238	2.901968460575e-4	16770917	false	0	0
1096.467129	3.79051804919418311e-1	58.315662	2.703178015793e-4	16912126	false	0	0
1106.544906	3.81815085820979061e-1	58.740782	2.741954663675e-4	17055221	false	0	0
