 time                     v(acsrc)                 v(acn)                   i(Vac)                   v(load)                  v(vb)                    i(Lboost)                v(vd)                    v(sw)                    v(gate)                  v(q)                     v(en)                    v(fault)                 v(vcomp)                 v(icomp)                
 3.91210540766360620e-10  2.25298363788730372e-05 -2.49884159102630154e-06 -1.95424309204995028e-06  4.95746357192473168e-36  2.60919135414034221e-26  2.25403584533584989e-18  2.29369977476683354e-25  7.71862617506017516e-19  7.12754593871368024e-21  0.00000000000000000e+00  1.40779337255100529e-19  0.00000000000000000e+00 -4.61948746416791773e-288  4.34281477777692399e-03 
 4.04150602003960819e-10  2.32291893105173701e-05 -2.62736161237608402e-06 -2.00993407586905163e-06  5.26724429421768110e-36  2.77223383958866208e-26  2.48832419215118102e-18  2.57425350149915092e-25  8.38068509113964706e-19  7.73903154386269701e-21  0.00000000000000000e+00  1.40779337255100529e-19  0.00000000000000000e+00 -4.61948740714237255e-288  4.48638166126396135e-03 
 4.30030724479161164e-10  2.46172305844190360e-05 -2.89506624446262862e-06 -2.11923513995788887e-06  5.93664628205004737e-36  3.12455067535684768e-26  3.03322139063935882e-18  3.82119335353719373e-25  9.89623170170216063e-19  9.13882206457838070e-21  0.00000000000000000e+00  1.40779337255100529e-19  0.00000000000000000e+00 -4.61948729309128362e-288  4.77349478740211886e-03 
 4.81790969429561905e-10  2.73519667353386041e-05 -3.47182190551949176e-06 -2.32976964379586137e-06  7.49058101353147394e-36  3.94241106050246584e-26  4.49110977546121235e-18  9.97042585698825033e-25  1.39056942848064217e-18  1.28421123466567827e-20  0.00000000000000000e+00  1.40779337255100529e-19  0.00000000000000000e+00 -4.61948706498910505e-288  5.34763848622616528e-03 
 5.85311459330363285e-10  3.26659820986924972e-05 -4.78079016611841366e-06 -2.72050542333770814e-06  1.15854503388769760e-35  6.09760544267274299e-26  9.47383706720032728e-18  4.70082074774094484e-24  2.81629150941703832e-18  2.60107051228581690e-20  0.00000000000000000e+00  1.40779337255100529e-19  0.00000000000000000e+00 -4.61948660878478291e-288  6.49559574917940759e-03 
 7.92352439131966148e-10  4.27434247541384649e-05 -7.94931475857790668e-06 -3.39454426633831907e-06  2.47438438500052619e-35  1.30230757130034709e-25  3.39809612348739362e-17  3.59499961752606180e-23  1.13280080027276138e-17  1.04617256706798239e-19  0.00000000000000000e+00  1.40779337255100529e-19  0.00000000000000000e+00 -4.61948569637627424e-288  8.79019036894733777e-03 
 1.20643439873517187e-09  6.11582194223585240e-05 -1.60264545861677388e-05 -4.40308671031009336e-06  7.94088307898074060e-35  4.17941214762605741e-25  2.14940577621070321e-16  4.42094828802772941e-22  1.06717465699918280e-16  9.84993054886435482e-19  0.00000000000000000e+00  1.40779337255100529e-19  0.00000000000000000e+00 -4.61948387155979498e-288  1.33741050406932360e-02 
 1.68960996658989704e-09  8.05111750477822339e-05 -2.75858707671564063e-05 -5.16340786031983595e-06  2.11568912408441963e-34  1.11352059183494777e-24  8.85711611528715656e-16  2.50256545515898546e-21  5.99860835251843545e-16  5.53328877481656044e-18  0.00000000000000000e+00  1.40779337255100529e-19  0.00000000000000000e+00 -4.61948174225582272e-288  1.87140109915137909e-02 
 2.23503921610900362e-09  1.00615813197080107e-04 -4.23764402337667743e-05 -5.68180355511047411e-06  4.93760901848947143e-34  2.59874158917243022e-24  2.79507369617498308e-15  1.10399712881283134e-20  2.43047150371732790e-15  2.24038578660614550e-17  0.00000000000000000e+00  1.40779337255100529e-19  0.00000000000000000e+00 -4.61947933860759627e-288  2.47304547225960757e-02 
 2.82552631531681936e-09  1.21145051022899318e-04 -5.96250992470619433e-05 -6.00177449172742319e-06  1.03690924986297138e-33  5.45741710557886410e-24  7.14131002749873434e-15  3.52213827522911550e-20  7.81241144456072518e-15  7.19619494139740392e-17  0.00000000000000000e+00  1.40779337255100529e-19  0.00000000000000000e+00 -4.61947673639566651e-288  3.12302297836758967e-02 
