role	group_id	source_row	time	v(acsrc,acn)	v(vd)	v(vb)	v(sw)	v(gate)	i(Lboost)	i(Vchannel)	i(Vbody)	i(Vac)	v(q)	v(en)	v(fault)	v(f2ctl)	v(standby_req)	v(arm)	v(permit)
LEFT	25	26742178	5.81767450444855339e-1	-9.44632722517290233e1	3.83169259809074447e2	3.83105056501838192e2	3.84398700130309351e2	-1.06017381696338393e-5	3.84605408361870582e0	3.84398700130309004e-10	1.33383827882973569e-9	3.84606375909278331e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	25	26742179	5.81767450444855450e-1	-9.44632722517250443e1	3.83169259809072514e2	3.83105056501838362e2	3.84398700130304690e2	-1.06017382050772639e-5	3.84605408347217548e0	3.84398700130304351e-10	1.33664333010287541e-9	3.84606375892303820e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	25	26742180	5.81767450444855450e-1	-9.44632722517250301e1	3.83169259809071718e2	3.83105056501838419e2	3.84398700130302529e2	-1.06017382222185985e-5	3.84605408340587607e0	3.84398700130302128e-10	1.32134598355580551e-9	3.84606375883684493e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	25	26742181	5.81767450444855450e-1	-9.44632722517250301e1	3.83169259809070581e2	3.83105056501838533e2	3.84398700130299630e2	-1.06017382458163248e-5	3.84605408331961618e0	3.84398700130299233e-10	1.31685857731795457e-9	3.84606375876698792e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
RIGHT	25	26742182	5.81767450444855561e-1	-9.44632722517170151e1	3.83169259809068137e2	3.83105056501838760e2	3.84398700130293832e2	-1.06017382916346866e-5	3.84605408314709729e0	3.84398700130293442e-10	1.27489187472667523e-9	3.84606375855700211e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
LEFT	26	26887885	5.84919875805479550e-1	9.55584526535137826e1	3.80855058927319590e2	3.80785166399225204e2	3.82091876563391395e2	-9.26278486454219914e-6	4.23497305525887224e0	3.82091876563391002e-10	1.25606257829494234e-9	-4.23498471345675398e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	26	26887886	5.84919875805479661e-1	9.55584526535177616e1	3.80855058927317430e2	3.80785166399225318e2	3.82091876563386450e2	-9.26278490412783161e-6	4.23497305509678590e0	3.82091876563386091e-10	1.23154596414894372e-9	-4.23498471320601766e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	26	26887887	5.84919875805479661e-1	9.55584526535177474e1	3.80855058927316293e2	3.80785166399225375e2	3.82091876563383835e2	-9.26278492381001772e-6	4.23497305501151100e0	3.82091876563383506e-10	1.21952484973031104e-9	-4.23498471314962899e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
RIGHT	26	26887888	5.84919875805479772e-1	9.55584526535257055e1	3.80855058927314815e2	3.80785166399225432e2	3.82091876563380310e2	-9.26278495159536316e-6	4.23497305490054554e0	3.82091876563379990e-10	1.20725946904638477e-9	-4.23498471304588975e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
LEFT	27	27299991	5.93246301544144261e-1	-9.51929175196781188e1	3.81163343019132924e2	3.81094796025433368e2	3.82398450854624684e2	-9.27507729635665948e-6	4.14326660909441280e0	3.82398450854624258e-10	1.23297717546889286e-9	4.14327832014133879e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	27	27299992	5.93246301544144372e-1	-9.51929175196820836e1	3.81163343019131105e2	3.81094796025433595e2	3.82398450854620194e2	-9.27507733212025906e-6	4.14326660895444476e0	3.82398450854619863e-10	1.25388428722745550e-9	4.14327831995852947e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	27	27299993	5.93246301544144372e-1	-9.51929175196820836e1	3.81163343019130366e2	3.81094796025433595e2	3.82398450854618034e2	-9.27507734991197267e-6	4.14326660888252363e0	3.82398450854617640e-10	1.21432897703389668e-9	4.14327831991020901e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
RIGHT	27	27299994	5.93246301544144483e-1	-9.51929175196900985e1	3.81163343019129286e2	3.81094796025433538e2	3.82398450854615305e2	-9.27507737141936909e-6	4.14326660879128550e0	3.82398450854614952e-10	1.24984647721712890e-9	4.14327831981081474e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
LEFT	28	27300806	5.93261796156432486e-1	-9.60119554860544611e1	3.81159165413543747e2	3.81089466006699297e2	3.82395742100326629e2	-1.02023445900477819e-5	4.22199331873691452e0	3.82395742100326232e-10	1.28108984784437262e-9	4.22200494171743301e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	28	27300807	5.93261796156432597e-1	-9.60119554860624049e1	3.81159165413542041e2	3.81089466006699467e2	3.82395742100322821e2	-1.02023446187617295e-5	4.22199331861487170e0	3.82395742100322458e-10	1.24146176492599885e-9	4.22200494160221229e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	28	27300808	5.93261796156432597e-1	-9.60119554860624049e1	3.81159165413541189e2	3.81089466006699467e2	3.82395742100320604e2	-1.02023446369239879e-5	4.22199331854959947e0	3.82395742100320235e-10	1.25859443279573500e-9	4.22200494153716743e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	28	27300809	5.93261796156432597e-1	-9.60119554860624049e1	3.81159165413540279e2	3.81089466006699411e2	3.82395742100317761e2	-1.02023446602456713e-5	4.22199331846705839e0	3.82395742100317340e-10	1.30591177510995654e-9	4.22200494141289173e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
RIGHT	28	27300810	5.93261796156432708e-1	-9.60119554860663698e1	3.81159165413538119e2	3.81089466006699411e2	3.82395742100312475e2	-1.02023447016444116e-5	4.22199331830197355e0	3.82395742100312067e-10	1.29632514684472650e-9	4.22200494126931059e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
LEFT	29	27565749	5.98412572655691144e-1	-9.56052314248206017e1	3.83798479311700135e2	3.83732884067939267e2	3.85029725877629232e2	-1.57355452040703914e-5	3.93963095304213073e0	3.85029725877628888e-10	1.27467752462174522e-9	3.93964055199086882e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	29	27565750	5.98412572655691255e-1	-9.56052314248166226e1	3.83798479311698259e2	3.83732884067939381e2	3.85029725877624628e2	-1.57355452368126126e-5	3.93963095289975174e0	3.85029725877624287e-10	1.25152254344977471e-9	3.93964055183676987e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	29	27565751	5.98412572655691255e-1	-9.56052314248166084e1	3.83798479311697406e2	3.83732884067939494e2	3.85029725877622298e2	-1.57355452538197704e-5	3.93963095282731235e0	3.85029725877621960e-10	1.25699761316379938e-9	3.93964055176393746e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
RIGHT	29	27565752	5.98412572655691366e-1	-9.56052314248086361e1	3.83798479311696383e2	3.83732884067939608e2	3.85029725877619228e2	-1.57355452768180363e-5	3.93963095273457498e0	3.85029725877618807e-10	1.29290468052664471e-9	3.93964055160795112e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
LEFT	30	27977862	6.06746748051645302e-1	9.55607160249803940e1	3.84074366541104723e2	3.84009043212587244e2	3.85305246616234740e2	-1.69699272040847269e-5	3.92055643757525241e0	3.85305246616234351e-10	1.34224036513916857e-9	-3.92056605117534218e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	30	27977863	6.06746748051645413e-1	9.55607160249764149e1	3.84074366541102393e2	3.84009043212587414e2	3.85305246616229113e2	-1.69699272430733655e-5	3.92055643740618143e0	3.85305246616228716e-10	1.31772876549661291e-9	-3.92056605094978750e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	30	27977864	6.06746748051645413e-1	9.55607160249764149e1	3.84074366541101313e2	3.84009043212587414e2	3.85305246616226327e2	-1.69699272622575268e-5	3.92055643732056236e0	3.85305246616225976e-10	1.35741969845835615e-9	-3.92056605097053534e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
RIGHT	30	27977865	6.06746748051645524e-1	9.55607160249684711e1	3.84074366541099948e2	3.84009043212587414e2	3.85305246616222803e2	-1.69699272867894034e-5	3.92055643721057701e0	3.85305246616222409e-10	1.31135382306779315e-9	-3.92056605082274245e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
LEFT	31	28390200	6.15080915687252205e-1	-9.55166013762976718e1	3.84355166849817067e2	3.84289396213866382e2	3.85586622640127018e2	-1.51092608298803658e-5	3.95054014831308287e0	3.85586622640126627e-10	1.37555833918045530e-9	3.95054977434168642e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	31	28390201	6.15080915687252316e-1	-9.55166013762936927e1	3.84355166849815305e2	3.84289396213866496e2	3.85586622640122698e2	-1.51092608605598077e-5	3.95054014818199040e0	3.85586622640122336e-10	1.35328376326181873e-9	3.95054977414893571e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	31	28390202	6.15080915687252316e-1	-9.55166013762936785e1	3.84355166849814566e2	3.84289396213866496e2	3.85586622640120709e2	-1.51092608744055912e-5	3.95054014811537746e0	3.85586622640120320e-10	1.36849419400873847e-9	3.95054977412208519e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	31	28390203	6.15080915687252316e-1	-9.55166013762936643e1	3.84355166849813600e2	3.84289396213866496e2	3.85586622640118037e2	-1.51092608919573776e-5	3.95054014803002040e0	3.85586622640117631e-10	1.39153298085666763e-9	3.95054977402809993e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
RIGHT	31	28390204	6.15080915687252427e-1	-9.55166013762857204e1	3.84355166849811269e2	3.84289396213866496e2	3.85586622640112239e2	-1.51092609333129244e-5	3.95054014785930629e0	3.85586622640111893e-10	1.38947004657727777e-9	3.95054977386497708e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
LEFT	32	28802900	6.23422818623552089e-1	9.50629280014084941e1	3.84603507801532487e2	3.84537945629905096e2	3.85834694386922024e2	-9.39453089859823107e-6	3.93650607627692350e0	3.85834694386921624e-10	1.30710891015261105e-9	-3.93651574941935678e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	32	28802901	6.23422818623552200e-1	9.50629280014044866e1	3.84603507801530270e2	3.84537945629905096e2	3.85834694386916851e2	-9.39453094039905968e-6	3.93650607611790848e0	3.85834694386916506e-10	1.32066512212070407e-9	-3.93651574925723935e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	32	28802902	6.23422818623552200e-1	9.50629280014044866e1	3.84603507801529190e2	3.84537945629905096e2	3.85834694386914236e2	-9.39453096098718310e-6	3.93650607603405867e0	3.85834694386913870e-10	1.35076969888929826e-9	-3.93651574908670909e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
RIGHT	32	28802903	6.23422818623552311e-1	9.50629280013965143e1	3.84603507801527712e2	3.84537945629905209e2	3.85834694386910940e2	-9.39453098621625425e-6	3.93650607592529589e0	3.85834694386910509e-10	1.27795116544067658e-9	-3.93651574900906098e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
LEFT	33	28950416	6.26613979042801139e-1	-9.70039145156692939e1	3.82261778545412142e2	3.82191335296143450e2	3.83499277401531742e2	-1.07543481877332088e-5	4.27176905027289777e0	3.83499277401531393e-10	1.20570871050647939e-9	4.27178060977569274e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	33	28950417	6.26613979042801250e-1	-9.70039145156772520e1	3.82261778545410721e2	3.82191335296143734e2	3.83499277401527934e2	-1.07543482165702862e-5	4.27176905015798081e0	3.83499277401527567e-10	1.23061926237843879e-9	4.27178060977980856e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	33	28950418	6.26613979042801250e-1	-9.70039145156772236e1	3.82261778545409982e2	3.82191335296143791e2	3.83499277401525944e2	-1.07543482315355406e-5	4.27176905009637675e0	3.83499277401525551e-10	1.25366317584126747e-9	4.27178060966109729e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	33	28950419	6.26613979042801250e-1	-9.70039145156772378e1	3.82261778545409186e2	3.82191335296143791e2	3.83499277401523500e2	-1.07543482502443588e-5	4.27176905001897644e0	3.83499277401523121e-10	1.28675470776258627e-9	4.27178060962553818e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
RIGHT	33	28950420	6.26613979042801361e-1	-9.70039145156811884e1	3.82261778545407424e2	3.82191335296144018e2	3.83499277401518441e2	-1.07543482879278077e-5	4.27176904986417671e0	3.83499277401518054e-10	1.26320177797113669e-9	4.27178060938497239e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
LEFT	34	29214947	6.31749251744192164e-1	-9.54283021677774457e1	3.84858900353376612e2	3.84792743890152053e2	3.86090848294721070e2	-1.16864354825670413e-5	3.97625837122853332e0	3.86090848294720710e-10	1.35648203943974358e-9	3.97626802152269843e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	34	29214948	6.31749251744192275e-1	-9.54283021677694734e1	3.84858900353374509e2	3.84792743890152224e2	3.86090848294716352e2	-1.16864355180705730e-5	3.97625837108193503e0	3.86090848294716006e-10	1.31501437879214039e-9	3.97626802144355196e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	34	29214949	6.31749251744192275e-1	-9.54283021677694734e1	3.84858900353373485e2	3.84792743890152337e2	3.86090848294713908e2	-1.16864355373455633e-5	3.97625837100422830e0	3.86090848294713524e-10	1.29623900849477737e-9	3.97626802125632928e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
RIGHT	34	29214950	6.31749251744192386e-1	-9.54283021677654659e1	3.84858900353372178e2	3.84792743890152508e2	3.86090848294710895e2	-1.16864355616495864e-5	3.97625837090423273e0	3.86090848294710526e-10	1.26870718531588604e-9	3.97626802121716683e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
LEFT	35	29361590	6.34917164878095575e-1	9.54150732926829761e1	3.82521028452883058e2	3.82451685069555708e2	3.83757103048504462e2	-9.69409605949388656e-6	4.19500505644070376e0	3.83757103048504077e-10	1.28274179432794852e-9	-4.19501679182513953e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	35	29361591	6.34917164878095686e-1	9.54150732926869694e1	3.82521028452881069e2	3.82451685069555822e2	3.83757103048500028e2	-9.69409609467626908e-6	4.19500505630202802e0	3.83757103048499683e-10	1.29530353380956756e-9	-4.19501679170463149e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	35	29361592	6.34917164878095686e-1	9.54150732926870120e1	3.82521028452880103e2	3.82451685069555822e2	3.83757103048497811e2	-9.69409611159031425e-6	4.19500505622831188e0	3.83757103048497460e-10	1.28290259779025564e-9	-4.19501679169076169e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
RIGHT	35	29361593	6.34917164878095797e-1	9.54150732926869978e1	3.82521028452878966e2	3.82451685069555879e2	3.83757103048494912e2	-9.69409613425649918e-6	4.19500505613391095e0	3.83757103048494565e-10	1.25109105111238814e-9	-4.19501679153262330e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
LEFT	36	29362390	6.34932655171012272e-1	9.62329990946068108e1	3.82516563062156081e2	3.82446381955269828e2	3.83753712202133329e2	-8.96966401256376328e-6	4.25286082043483660e0	3.83753712202132921e-10	1.34375772840248091e-9	-4.25287246878781389e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	36	29362391	6.34932655171012383e-1	9.62329990946107756e1	3.82516563062154489e2	3.82446381955269999e2	3.83753712202129577e2	-8.96966404208037969e-6	4.25286082031557733e0	3.83753712202129199e-10	1.34480359071305224e-9	-4.25287246859920742e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	36	29362392	6.34932655171012383e-1	9.62329990946107756e1	3.82516563062153637e2	3.82446381955270056e2	3.83753712202127588e2	-8.96966405788889440e-6	4.25286082025172263e0	3.83753712202127234e-10	1.34775472769047761e-9	-4.25287246863098289e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	36	29362393	6.34932655171012383e-1	9.62329990946107756e1	3.82516563062152500e2	3.82446381955270112e2	3.83753712202124916e2	-8.96966407880079447e-6	4.25286082017120481e0	3.83753712202124546e-10	1.37549472587360243e-9	-4.25287246852337830e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
RIGHT	36	29362394	6.34932655171012494e-1	9.62329990946186911e1	3.82516563062150340e2	3.82446381955270283e2	3.83753712202119686e2	-8.96966411914636288e-6	4.25286082001017007e0	3.83753712202119324e-10	1.43473112838397646e-9	-4.25287246836273880e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
LEFT	37	29626916	6.40067945388511195e-1	9.62013490360878620e1	3.85106796874687120e2	3.85040217088110694e2	3.86339287282962118e2	-1.61123802833308678e-5	4.00469810849551777e0	3.86339287282961727e-10	1.30385524370016290e-9	-4.00470770294174372e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	37	29626917	6.40067945388511306e-1	9.62013490360799324e1	3.85106796874684449e2	3.85040217088110751e2	3.86339287282955866e2	-1.61123803279103982e-5	4.00469810830172790e0	3.86339287282955471e-10	1.27776987708032035e-9	-4.00470770271573429e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	37	29626918	6.40067945388511306e-1	9.62013490360799324e1	3.85106796874683425e2	3.85040217088110751e2	3.86339287282953194e2	-1.61123803456031784e-5	4.00469810822045247e0	3.86339287282952783e-10	1.27782127140653141e-9	-4.00470770256600872e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
RIGHT	37	29626919	6.40067945388511417e-1	9.62013490360719743e1	3.85106796874682118e2	3.85040217088110808e2	3.86339287282949613e2	-1.61123803700950344e-5	4.00469810811145965e0	3.86339287282949216e-10	1.30330471211309422e-9	-4.00470770242895924e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
LEFT	38	29628488	6.40098906580496618e-1	9.45630216195562099e1	3.85093762457996036e2	3.85028668460311792e2	3.86324314649897417e2	-8.71242248588316731e-6	3.90352887206547683e0	3.86324314649897053e-10	1.30423359239342872e-9	-3.90353860655955032e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	38	29628489	6.40098906580496729e-1	9.45630216195522024e1	3.85093762457993932e2	3.85028668460311792e2	3.86324314649892983e2	-8.71242252133712384e-6	3.90352887192505982e0	3.86324314649892607e-10	1.25786516761208892e-9	-3.90353860646314388e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	38	29628490	6.40098906580496729e-1	9.45630216195522166e1	3.85093762457992909e2	3.85028668460311849e2	3.86324314649890539e2	-8.71242254133874302e-6	3.90352887185042352e0	3.86324314649890125e-10	1.26474575169867897e-9	-3.90353860628761140e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
RIGHT	38	29628491	6.40098906580496840e-1	9.45630216195442017e1	3.85093762457991772e2	3.85028668460311962e2	3.86324314649887356e2	-8.71242256773893717e-6	3.90352887175483110e0	3.86324314649886972e-10	1.26060634649317227e-9	-3.90353860615960002e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
LEFT	39	29774338	6.43259073629275702e-1	-9.58682804221644318e1	3.82758992816497653e2	3.82688503747971595e2	3.83996520658397117e2	-5.50460037347920653e-6	4.27333784779627912e0	3.83996520658396761e-10	1.21063777549080553e-9	4.27334954186198335e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	39	29774339	6.43259073629275813e-1	-9.58682804221723899e1	3.82758992816496175e2	3.82688503747971652e2	3.83996520658393479e2	-5.50460040399814074e-6	4.27333784768390057e0	3.83996520658393142e-10	1.22534855034733052e-9	4.27334954178692605e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	39	29774340	6.43259073629275813e-1	-9.58682804221724041e1	3.82758992816495436e2	3.82688503747971708e2	3.83996520658391546e2	-5.50460042051690782e-6	4.27333784762344049e0	3.83996520658391177e-10	1.25202376915743324e-9	4.27334954171636650e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	39	29774341	6.43259073629275813e-1	-9.58682804221724041e1	3.82758992816494469e2	3.82688503747971765e2	3.83996520658389215e2	-5.50460044105935160e-6	4.27333784754776236e0	3.83996520658388851e-10	1.27563667099471571e-9	4.27334954165196734e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
RIGHT	39	29774342	6.43259073629275924e-1	-9.58682804221763831e1	3.82758992816492480e2	3.82688503747971879e2	3.83996520658384441e2	-5.50460048042521206e-6	4.27333784739640699e0	3.83996520658384094e-10	1.28726130911315423e-9	4.27334954150656365e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
LEFT	40	30040276	6.48425345168631151e-1	-9.49289835231912349e1	3.85328220866255151e2	3.85263215353237740e2	3.86558644482948523e2	-1.34391207209046333e-5	3.89686149922764047e0	3.86558644482948186e-10	1.31680097407250300e-9	3.89687121228958233e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
