 time                     v(gate)                 
 9.53771341135735538e-06  0.00000000000000000e+00 
 9.53871341135735588e-06  0.00000000000000000e+00 
 9.53971341135735638e-06  0.00000000000000000e+00 
 9.54071341135735688e-06  0.00000000000000000e+00 
 9.54171341135735738e-06  0.00000000000000000e+00 
 9.54271341135735788e-06  0.00000000000000000e+00 
 9.54371341135735837e-06  0.00000000000000000e+00 
 9.54471341135735887e-06  0.00000000000000000e+00 
 9.54571341135735937e-06  0.00000000000000000e+00 
 9.54671341135735987e-06  0.00000000000000000e+00 
 9.54771341135736037e-06  0.00000000000000000e+00 
 9.54871341135736087e-06  0.00000000000000000e+00 
 9.54971341135736137e-06  0.00000000000000000e+00 
 9.55071341135736186e-06  0.00000000000000000e+00 
 9.55171341135736236e-06  0.00000000000000000e+00 
 9.55271341135736286e-06  0.00000000000000000e+00 
 9.55371341135736336e-06  0.00000000000000000e+00 
 9.55471341135736386e-06  0.00000000000000000e+00 
 9.55571341135736436e-06  0.00000000000000000e+00 
 9.55671341135736486e-06  0.00000000000000000e+00 
 9.55771341135736536e-06  0.00000000000000000e+00 
 9.55871341135736585e-06  0.00000000000000000e+00 
 9.55971341135736635e-06  0.00000000000000000e+00 
 9.56071341135736685e-06  0.00000000000000000e+00 
 9.56171341135736735e-06  0.00000000000000000e+00 
 9.56271341135736785e-06  0.00000000000000000e+00 
 9.56371341135736835e-06  0.00000000000000000e+00 
 9.56471341135736885e-06  0.00000000000000000e+00 
 9.56571341135736934e-06  0.00000000000000000e+00 
 9.56671341135736984e-06  0.00000000000000000e+00 
 9.56771341135737034e-06  0.00000000000000000e+00 
 9.56871341135737084e-06  0.00000000000000000e+00 
 9.56971341135737134e-06  0.00000000000000000e+00 
 9.57071341135737184e-06  0.00000000000000000e+00 
 9.57171341135737234e-06  0.00000000000000000e+00 
 9.57271341135737284e-06  0.00000000000000000e+00 
 9.57371341135737333e-06  0.00000000000000000e+00 
 9.57471341135737383e-06  0.00000000000000000e+00 
 9.57571341135737433e-06  0.00000000000000000e+00 
 9.57671341135737483e-06  0.00000000000000000e+00 
 9.57771341135737533e-06  0.00000000000000000e+00 
 9.57871341135737583e-06  0.00000000000000000e+00 
 9.57971341135737633e-06  0.00000000000000000e+00 
 9.58071341135737682e-06  0.00000000000000000e+00 
 9.58171341135737732e-06  0.00000000000000000e+00 
 9.58271341135737782e-06  0.00000000000000000e+00 
 9.58371341135737832e-06  0.00000000000000000e+00 
 9.58471341135737882e-06  0.00000000000000000e+00 
 9.58571341135737932e-06  0.00000000000000000e+00 
 9.58671341135737982e-06  0.00000000000000000e+00 
 9.58771341135738031e-06  0.00000000000000000e+00 
 9.58871341135738081e-06  0.00000000000000000e+00 
 9.58971341135738131e-06  0.00000000000000000e+00 
 9.59071341135738181e-06  0.00000000000000000e+00 
 9.59171341135738231e-06  0.00000000000000000e+00 
 9.59271341135738281e-06  0.00000000000000000e+00 
 9.59371341135738331e-06  0.00000000000000000e+00 
 9.59471341135738381e-06  0.00000000000000000e+00 
 9.59571341135738430e-06  0.00000000000000000e+00 
 9.59671341135738480e-06  0.00000000000000000e+00 
 9.59771341135738530e-06  0.00000000000000000e+00 
 9.59871341135738580e-06  0.00000000000000000e+00 
 9.59971341135738630e-06  0.00000000000000000e+00 
 9.60071341135738680e-06  0.00000000000000000e+00 
 9.60171341135738730e-06  0.00000000000000000e+00 
 9.60271341135738779e-06  0.00000000000000000e+00 
 9.60371341135738829e-06  0.00000000000000000e+00 
 9.60471341135738879e-06  0.00000000000000000e+00 
 9.60571341135738929e-06  0.00000000000000000e+00 
 9.60671341135738979e-06  0.00000000000000000e+00 
 9.60771341135739029e-06  0.00000000000000000e+00 
 9.60871341135739079e-06  0.00000000000000000e+00 
 9.60971341135739128e-06  0.00000000000000000e+00 
 9.61071341135739178e-06  0.00000000000000000e+00 
 9.61171341135739228e-06  0.00000000000000000e+00 
 9.61271341135739278e-06  0.00000000000000000e+00 
 9.61371341135739328e-06  0.00000000000000000e+00 
 9.61471341135739378e-06  0.00000000000000000e+00 
 9.61571341135739428e-06  0.00000000000000000e+00 
 9.61671341135739478e-06  0.00000000000000000e+00 
 9.61771341135739527e-06  0.00000000000000000e+00 
 9.61871341135739577e-06  0.00000000000000000e+00 
 9.61971341135739627e-06  0.00000000000000000e+00 
 9.62071341135739677e-06  0.00000000000000000e+00 
 9.62171341135739727e-06  0.00000000000000000e+00 
 9.62271341135739777e-06  0.00000000000000000e+00 
 9.62371341135739827e-06  0.00000000000000000e+00 
 9.62471341135739876e-06  0.00000000000000000e+00 
 9.62571341135739926e-06  0.00000000000000000e+00 
 9.62671341135739976e-06  0.00000000000000000e+00 
 9.62771341135740026e-06  0.00000000000000000e+00 
 9.62871341135740076e-06  0.00000000000000000e+00 
 9.62971341135740126e-06  0.00000000000000000e+00 
 9.63071341135740176e-06  0.00000000000000000e+00 
 9.63171341135740226e-06  0.00000000000000000e+00 
 9.63271341135740275e-06  0.00000000000000000e+00 
 9.63371341135740325e-06  0.00000000000000000e+00 
 9.63471341135740375e-06  0.00000000000000000e+00 
 9.63571341135740425e-06  0.00000000000000000e+00 
 9.63671341135740475e-06  0.00000000000000000e+00 
 9.63771341135740525e-06  0.00000000000000000e+00 
 9.63871341135740575e-06  0.00000000000000000e+00 
 9.63971341135740624e-06  0.00000000000000000e+00 
 9.64071341135740674e-06  0.00000000000000000e+00 
 9.64171341135740724e-06  0.00000000000000000e+00 
 9.64271341135740774e-06  0.00000000000000000e+00 
 9.64371341135740824e-06  0.00000000000000000e+00 
 9.64471341135740874e-06  0.00000000000000000e+00 
 9.64571341135740924e-06  0.00000000000000000e+00 
 9.64671341135740973e-06  0.00000000000000000e+00 
 9.64771341135741023e-06  0.00000000000000000e+00 
 9.64871341135741073e-06  0.00000000000000000e+00 
 9.64971341135741123e-06  0.00000000000000000e+00 
 9.65071341135741173e-06  0.00000000000000000e+00 
 9.65171341135741223e-06  0.00000000000000000e+00 
 9.65271341135741273e-06  0.00000000000000000e+00 
 9.65371341135741323e-06  0.00000000000000000e+00 
 9.65471341135741372e-06  0.00000000000000000e+00 
 9.65571341135741422e-06  0.00000000000000000e+00 
 9.65671341135741472e-06  0.00000000000000000e+00 
 9.65771341135741522e-06  0.00000000000000000e+00 
 9.65871341135741572e-06  0.00000000000000000e+00 
 9.65971341135741622e-06  0.00000000000000000e+00 
 9.66071341135741672e-06  0.00000000000000000e+00 
 9.66171341135741721e-06  0.00000000000000000e+00 
 9.66271341135741771e-06  0.00000000000000000e+00 
 9.66371341135741821e-06  0.00000000000000000e+00 
 9.66471341135741871e-06  0.00000000000000000e+00 
 9.66571341135741921e-06  0.00000000000000000e+00 
 9.66671341135741971e-06  0.00000000000000000e+00 
 9.66771341135742021e-06  0.00000000000000000e+00 
 9.66871341135742070e-06  0.00000000000000000e+00 
 9.66971341135742120e-06  0.00000000000000000e+00 
 9.67071341135742170e-06  0.00000000000000000e+00 
 9.67171341135742220e-06  0.00000000000000000e+00 
 9.67271341135742270e-06  0.00000000000000000e+00 
 9.67371341135742320e-06  0.00000000000000000e+00 
 9.67471341135742370e-06  0.00000000000000000e+00 
 9.67571341135742420e-06  0.00000000000000000e+00 
 9.67671341135742469e-06  0.00000000000000000e+00 
 9.67771341135742519e-06  0.00000000000000000e+00 
 9.67871341135742569e-06  0.00000000000000000e+00 
 9.67971341135742619e-06  0.00000000000000000e+00 
 9.68071341135742669e-06  0.00000000000000000e+00 
 9.68171341135742719e-06  0.00000000000000000e+00 
 9.68271341135742769e-06  0.00000000000000000e+00 
 9.68371341135742818e-06  0.00000000000000000e+00 
 9.68471341135742868e-06  0.00000000000000000e+00 
 9.68571341135742918e-06  0.00000000000000000e+00 
 9.68671341135742968e-06  0.00000000000000000e+00 
 9.68771341135743018e-06  0.00000000000000000e+00 
 9.68871341135743068e-06  0.00000000000000000e+00 
 9.68971341135743118e-06  0.00000000000000000e+00 
 9.69071341135743168e-06  0.00000000000000000e+00 
 9.69171341135743217e-06  0.00000000000000000e+00 
 9.69271341135743267e-06  0.00000000000000000e+00 
 9.69371341135743317e-06  0.00000000000000000e+00 
 9.69471341135743367e-06  0.00000000000000000e+00 
 9.69571341135743417e-06  0.00000000000000000e+00 
 9.69671341135743467e-06  0.00000000000000000e+00 
 9.69771341135743517e-06  0.00000000000000000e+00 
 9.69871341135743566e-06  0.00000000000000000e+00 
 9.69971341135743616e-06  0.00000000000000000e+00 
 9.70071341135743666e-06  0.00000000000000000e+00 
 9.70171341135743716e-06  0.00000000000000000e+00 
 9.70271341135743766e-06  0.00000000000000000e+00 
 9.70371341135743816e-06  0.00000000000000000e+00 
 9.70471341135743866e-06  0.00000000000000000e+00 
 9.70571341135743915e-06  0.00000000000000000e+00 
 9.70671341135743965e-06  0.00000000000000000e+00 
 9.70771341135744015e-06  0.00000000000000000e+00 
 9.70871341135744065e-06  0.00000000000000000e+00 
 9.70971341135744115e-06  0.00000000000000000e+00 
 9.71071341135744165e-06  0.00000000000000000e+00 
 9.71171341135744215e-06  0.00000000000000000e+00 
 9.71271341135744265e-06  0.00000000000000000e+00 
 9.71371341135744314e-06  0.00000000000000000e+00 
 9.71471341135744364e-06  0.00000000000000000e+00 
 9.71571341135744414e-06  0.00000000000000000e+00 
 9.71671341135744464e-06  0.00000000000000000e+00 
 9.71771341135744514e-06  0.00000000000000000e+00 
 9.71871341135744564e-06  0.00000000000000000e+00 
 9.71971341135744614e-06  0.00000000000000000e+00 
 9.72071341135744663e-06  0.00000000000000000e+00 
 9.72171341135744713e-06  0.00000000000000000e+00 
 9.72271341135744763e-06  0.00000000000000000e+00 
 9.72371341135744813e-06  0.00000000000000000e+00 
 9.72471341135744863e-06  0.00000000000000000e+00 
 9.72571341135744913e-06  0.00000000000000000e+00 
 9.72671341135744963e-06  0.00000000000000000e+00 
 9.72771341135745013e-06  0.00000000000000000e+00 
 9.72871341135745062e-06  0.00000000000000000e+00 
 9.72971341135745112e-06  0.00000000000000000e+00 
 9.73071341135745162e-06  0.00000000000000000e+00 
 9.73171341135745212e-06  0.00000000000000000e+00 
 9.73271341135745262e-06  0.00000000000000000e+00 
 9.73371341135745312e-06  0.00000000000000000e+00 
 9.73471341135745362e-06  0.00000000000000000e+00 
 9.73571341135745411e-06  0.00000000000000000e+00 
 9.73671341135745461e-06  0.00000000000000000e+00 
 9.73771341135745511e-06  0.00000000000000000e+00 
 9.73871341135745561e-06  0.00000000000000000e+00 
 9.73971341135745611e-06  0.00000000000000000e+00 
 9.74071341135745661e-06  0.00000000000000000e+00 
 9.74171341135745711e-06  0.00000000000000000e+00 
 9.74271341135745760e-06  0.00000000000000000e+00 
 9.74371341135745810e-06  0.00000000000000000e+00 
 9.74471341135745860e-06  0.00000000000000000e+00 
 9.74571341135745910e-06  0.00000000000000000e+00 
 9.74671341135745960e-06  0.00000000000000000e+00 
 9.74771341135746010e-06  0.00000000000000000e+00 
 9.74871341135746060e-06  0.00000000000000000e+00 
 9.74971341135746110e-06  0.00000000000000000e+00 
 9.75071341135746159e-06  0.00000000000000000e+00 
 9.75171341135746209e-06  0.00000000000000000e+00 
 9.75271341135746259e-06  0.00000000000000000e+00 
 9.75371341135746309e-06  0.00000000000000000e+00 
 9.75471341135746359e-06  0.00000000000000000e+00 
 9.75571341135746409e-06  0.00000000000000000e+00 
 9.75671341135746459e-06  0.00000000000000000e+00 
 9.75771341135746508e-06  0.00000000000000000e+00 
 9.75871341135746558e-06  0.00000000000000000e+00 
 9.75971341135746608e-06  0.00000000000000000e+00 
 9.76071341135746658e-06  0.00000000000000000e+00 
 9.76171341135746708e-06  0.00000000000000000e+00 
 9.76271341135746758e-06  0.00000000000000000e+00 
 9.76371341135746808e-06  0.00000000000000000e+00 
 9.76471341135746857e-06  0.00000000000000000e+00 
 9.76571341135746907e-06  0.00000000000000000e+00 
 9.76671341135746957e-06  0.00000000000000000e+00 
 9.76771341135747007e-06  0.00000000000000000e+00 
 9.76871341135747057e-06  0.00000000000000000e+00 
 9.76971341135747107e-06  0.00000000000000000e+00 
 9.77071341135747157e-06  0.00000000000000000e+00 
 9.77171341135747207e-06  0.00000000000000000e+00 
 9.77271341135747256e-06  0.00000000000000000e+00 
 9.77371341135747306e-06  0.00000000000000000e+00 
 9.77471341135747356e-06  0.00000000000000000e+00 
 9.77571341135747406e-06  0.00000000000000000e+00 
 9.77671341135747456e-06  0.00000000000000000e+00 
 9.77771341135747506e-06  0.00000000000000000e+00 
 9.77871341135747556e-06  0.00000000000000000e+00 
 9.77971341135747605e-06  0.00000000000000000e+00 
 9.78071341135747655e-06  0.00000000000000000e+00 
 9.78171341135747705e-06  0.00000000000000000e+00 
 9.78271341135747755e-06  0.00000000000000000e+00 
 9.78371341135747805e-06  0.00000000000000000e+00 
 9.78471341135747855e-06  0.00000000000000000e+00 
 9.78571341135747905e-06  0.00000000000000000e+00 
 9.78671341135747955e-06  0.00000000000000000e+00 
 9.78771341135748004e-06  0.00000000000000000e+00 
 9.78871341135748054e-06  0.00000000000000000e+00 
 9.78971341135748104e-06  0.00000000000000000e+00 
 9.79071341135748154e-06  0.00000000000000000e+00 
 9.79171341135748204e-06  0.00000000000000000e+00 
 9.79271341135748254e-06  0.00000000000000000e+00 
 9.79371341135748304e-06  0.00000000000000000e+00 
 9.79471341135748353e-06  0.00000000000000000e+00 
 9.79571341135748403e-06  0.00000000000000000e+00 
 9.79671341135748453e-06  0.00000000000000000e+00 
 9.79771341135748503e-06  0.00000000000000000e+00 
 9.79871341135748553e-06  0.00000000000000000e+00 
 9.79971341135748603e-06  0.00000000000000000e+00 
 9.80071341135748653e-06  0.00000000000000000e+00 
 9.80171341135748702e-06  0.00000000000000000e+00 
 9.80271341135748752e-06  0.00000000000000000e+00 
 9.80371341135748802e-06  0.00000000000000000e+00 
 9.80471341135748852e-06  0.00000000000000000e+00 
 9.80571341135748902e-06  0.00000000000000000e+00 
 9.80671341135748952e-06  0.00000000000000000e+00 
 9.80771341135749002e-06  0.00000000000000000e+00 
 9.80871341135749052e-06  0.00000000000000000e+00 
 9.80971341135749101e-06  0.00000000000000000e+00 
 9.81071341135749151e-06  0.00000000000000000e+00 
 9.81171341135749201e-06  0.00000000000000000e+00 
 9.81271341135749251e-06  0.00000000000000000e+00 
 9.81371341135749301e-06  0.00000000000000000e+00 
 9.81471341135749351e-06  0.00000000000000000e+00 
 9.81571341135749401e-06  0.00000000000000000e+00 
 9.81671341135749450e-06  0.00000000000000000e+00 
 9.81771341135749500e-06  0.00000000000000000e+00 
 9.81871341135749550e-06  0.00000000000000000e+00 
 9.81971341135749600e-06  0.00000000000000000e+00 
 9.82071341135749650e-06  0.00000000000000000e+00 
 9.82171341135749700e-06  0.00000000000000000e+00 
 9.82271341135749750e-06  0.00000000000000000e+00 
 9.82371341135749800e-06  0.00000000000000000e+00 
 9.82471341135749849e-06  0.00000000000000000e+00 
 9.82571341135749899e-06  0.00000000000000000e+00 
 9.82671341135749949e-06  0.00000000000000000e+00 
 9.82771341135749999e-06  0.00000000000000000e+00 
 9.82871341135750049e-06  0.00000000000000000e+00 
 9.82971341135750099e-06  0.00000000000000000e+00 
 9.83071341135750149e-06  0.00000000000000000e+00 
 9.83171341135750198e-06  0.00000000000000000e+00 
 9.83271341135750248e-06  0.00000000000000000e+00 
 9.83371341135750298e-06  0.00000000000000000e+00 
 9.83471341135750348e-06  0.00000000000000000e+00 
 9.83571341135750398e-06  0.00000000000000000e+00 
 9.83671341135750448e-06  0.00000000000000000e+00 
 9.83771341135750498e-06  0.00000000000000000e+00 
 9.83871341135750547e-06  0.00000000000000000e+00 
 9.83971341135750597e-06  0.00000000000000000e+00 
 9.84071341135750647e-06  0.00000000000000000e+00 
 9.84171341135750697e-06  0.00000000000000000e+00 
 9.84271341135750747e-06  0.00000000000000000e+00 
 9.84371341135750797e-06  0.00000000000000000e+00 
 9.84471341135750847e-06  0.00000000000000000e+00 
 9.84571341135750897e-06  0.00000000000000000e+00 
 9.84671341135750946e-06  0.00000000000000000e+00 
 9.84771341135750996e-06  0.00000000000000000e+00 
 9.84871341135751046e-06  0.00000000000000000e+00 
 9.84971341135751096e-06  0.00000000000000000e+00 
 9.85071341135751146e-06  0.00000000000000000e+00 
 9.85171341135751196e-06  0.00000000000000000e+00 
 9.85271341135751246e-06  0.00000000000000000e+00 
 9.85371341135751295e-06  0.00000000000000000e+00 
 9.85471341135751345e-06  0.00000000000000000e+00 
 9.85571341135751395e-06  0.00000000000000000e+00 
 9.85671341135751445e-06  0.00000000000000000e+00 
 9.85771341135751495e-06  0.00000000000000000e+00 
 9.85871341135751545e-06  0.00000000000000000e+00 
 9.85971341135751595e-06  0.00000000000000000e+00 
 9.86071341135751644e-06  0.00000000000000000e+00 
 9.86171341135751694e-06  0.00000000000000000e+00 
 9.86271341135751744e-06  0.00000000000000000e+00 
 9.86371341135751794e-06  0.00000000000000000e+00 
 9.86471341135751844e-06  0.00000000000000000e+00 
 9.86571341135751894e-06  0.00000000000000000e+00 
 9.86671341135751944e-06  0.00000000000000000e+00 
 9.86771341135751994e-06  0.00000000000000000e+00 
 9.86871341135752043e-06  0.00000000000000000e+00 
 9.86971341135752093e-06  0.00000000000000000e+00 
 9.87071341135752143e-06  0.00000000000000000e+00 
 9.87171341135752193e-06  0.00000000000000000e+00 
 9.87271341135752243e-06  0.00000000000000000e+00 
 9.87371341135752293e-06  0.00000000000000000e+00 
 9.87471341135752343e-06  0.00000000000000000e+00 
 9.87571341135752392e-06  0.00000000000000000e+00 
 9.87671341135752442e-06  0.00000000000000000e+00 
 9.87771341135752492e-06  0.00000000000000000e+00 
 9.87871341135752542e-06  0.00000000000000000e+00 
 9.87971341135752592e-06  0.00000000000000000e+00 
 9.88071341135752642e-06  0.00000000000000000e+00 
 9.88171341135752692e-06  0.00000000000000000e+00 
 9.88271341135752742e-06  0.00000000000000000e+00 
 9.88371341135752791e-06  0.00000000000000000e+00 
 9.88471341135752841e-06  0.00000000000000000e+00 
 9.88571341135752891e-06  0.00000000000000000e+00 
 9.88671341135752941e-06  0.00000000000000000e+00 
 9.88771341135752991e-06  0.00000000000000000e+00 
 9.88871341135753041e-06  0.00000000000000000e+00 
 9.88971341135753091e-06  0.00000000000000000e+00 
 9.89071341135753140e-06  0.00000000000000000e+00 
 9.89171341135753190e-06  0.00000000000000000e+00 
 9.89271341135753240e-06  0.00000000000000000e+00 
 9.89371341135753290e-06  0.00000000000000000e+00 
 9.89471341135753340e-06  0.00000000000000000e+00 
 9.89571341135753390e-06  0.00000000000000000e+00 
 9.89671341135753440e-06  0.00000000000000000e+00 
 9.89771341135753489e-06  0.00000000000000000e+00 
 9.89871341135753539e-06  0.00000000000000000e+00 
 9.89971341135753589e-06  0.00000000000000000e+00 
 9.90071341135753639e-06  0.00000000000000000e+00 
 9.90171341135753689e-06  0.00000000000000000e+00 
 9.90271341135753739e-06  0.00000000000000000e+00 
 9.90371341135753789e-06  0.00000000000000000e+00 
 9.90471341135753839e-06  0.00000000000000000e+00 
 9.90571341135753888e-06  0.00000000000000000e+00 
 9.90671341135753938e-06  0.00000000000000000e+00 
 9.90771341135753988e-06  0.00000000000000000e+00 
 9.90871341135754038e-06  0.00000000000000000e+00 
 9.90971341135754088e-06  0.00000000000000000e+00 
 9.91071341135754138e-06  0.00000000000000000e+00 
 9.91171341135754188e-06  0.00000000000000000e+00 
 9.91271341135754237e-06  0.00000000000000000e+00 
 9.91371341135754287e-06  0.00000000000000000e+00 
 9.91471341135754337e-06  0.00000000000000000e+00 
 9.91571341135754387e-06  0.00000000000000000e+00 
 9.91671341135754437e-06  0.00000000000000000e+00 
 9.91771341135754487e-06  0.00000000000000000e+00 
 9.91871341135754537e-06  0.00000000000000000e+00 
 9.91971341135754586e-06  0.00000000000000000e+00 
 9.92071341135754636e-06  0.00000000000000000e+00 
 9.92171341135754686e-06  0.00000000000000000e+00 
 9.92271341135754736e-06  0.00000000000000000e+00 
 9.92371341135754786e-06  0.00000000000000000e+00 
 9.92471341135754836e-06  0.00000000000000000e+00 
 9.92571341135754886e-06  0.00000000000000000e+00 
 9.92671341135754936e-06  0.00000000000000000e+00 
 9.92771341135754985e-06  0.00000000000000000e+00 
 9.92871341135755035e-06  0.00000000000000000e+00 
 9.92971341135755085e-06  0.00000000000000000e+00 
 9.93071341135755135e-06  0.00000000000000000e+00 
 9.93171341135755185e-06  0.00000000000000000e+00 
 9.93271341135755235e-06  0.00000000000000000e+00 
 9.93371341135755285e-06  0.00000000000000000e+00 
 9.93471341135755334e-06  0.00000000000000000e+00 
 9.93571341135755384e-06  0.00000000000000000e+00 
 9.93671341135755434e-06  0.00000000000000000e+00 
 9.93771341135755484e-06  0.00000000000000000e+00 
 9.93871341135755534e-06  0.00000000000000000e+00 
 9.93971341135755584e-06  0.00000000000000000e+00 
 9.94071341135755634e-06  0.00000000000000000e+00 
 9.94171341135755684e-06  0.00000000000000000e+00 
 9.94271341135755733e-06  0.00000000000000000e+00 
 9.94371341135755783e-06  0.00000000000000000e+00 
 9.94471341135755833e-06  0.00000000000000000e+00 
 9.94571341135755883e-06  0.00000000000000000e+00 
 9.94671341135755933e-06  0.00000000000000000e+00 
 9.94771341135755983e-06  0.00000000000000000e+00 
 9.94871341135756033e-06  0.00000000000000000e+00 
 9.94971341135756082e-06  0.00000000000000000e+00 
 9.95071341135756132e-06  0.00000000000000000e+00 
 9.95171341135756182e-06  0.00000000000000000e+00 
 9.95271341135756232e-06  0.00000000000000000e+00 
 9.95371341135756282e-06  0.00000000000000000e+00 
 9.95471341135756332e-06  0.00000000000000000e+00 
 9.95571341135756382e-06  0.00000000000000000e+00 
 9.95671341135756431e-06  0.00000000000000000e+00 
 9.95771341135756481e-06  0.00000000000000000e+00 
 9.95871341135756531e-06  0.00000000000000000e+00 
 9.95971341135756581e-06  0.00000000000000000e+00 
 9.96071341135756631e-06  0.00000000000000000e+00 
 9.96171341135756681e-06  0.00000000000000000e+00 
 9.96271341135756731e-06  0.00000000000000000e+00 
 9.96371341135756781e-06  0.00000000000000000e+00 
 9.96471341135756830e-06  0.00000000000000000e+00 
 9.96571341135756880e-06  0.00000000000000000e+00 
 9.96671341135756930e-06  0.00000000000000000e+00 
 9.96771341135756980e-06  0.00000000000000000e+00 
 9.96871341135757030e-06  0.00000000000000000e+00 
 9.96971341135757080e-06  0.00000000000000000e+00 
 9.97071341135757130e-06  0.00000000000000000e+00 
 9.97171341135757179e-06  0.00000000000000000e+00 
 9.97271341135757229e-06  0.00000000000000000e+00 
 9.97371341135757279e-06  0.00000000000000000e+00 
 9.97471341135757329e-06  0.00000000000000000e+00 
 9.97571341135757379e-06  0.00000000000000000e+00 
 9.97671341135757429e-06  0.00000000000000000e+00 
 9.97771341135757479e-06  0.00000000000000000e+00 
 9.97871341135757529e-06  0.00000000000000000e+00 
 9.97971341135757578e-06  0.00000000000000000e+00 
 9.98071341135757628e-06  0.00000000000000000e+00 
 9.98171341135757678e-06  0.00000000000000000e+00 
 9.98271341135757728e-06  0.00000000000000000e+00 
 9.98371341135757778e-06  0.00000000000000000e+00 
 9.98471341135757828e-06  0.00000000000000000e+00 
 9.98571341135757878e-06  0.00000000000000000e+00 
 9.98671341135757927e-06  0.00000000000000000e+00 
 9.98771341135757977e-06  0.00000000000000000e+00 
 9.98871341135758027e-06  0.00000000000000000e+00 
 9.98971341135758077e-06  0.00000000000000000e+00 
 9.99071341135758127e-06  0.00000000000000000e+00 
 9.99171341135758177e-06  0.00000000000000000e+00 
 9.99271341135758227e-06  0.00000000000000000e+00 
 9.99371341135758276e-06  0.00000000000000000e+00 
 9.99471341135758326e-06  0.00000000000000000e+00 
 9.99571341135758376e-06  0.00000000000000000e+00 
 9.99671341135758426e-06  0.00000000000000000e+00 
 9.99771341135758476e-06  0.00000000000000000e+00 
 9.99871341135758526e-06  0.00000000000000000e+00 
 9.99971341135758576e-06  0.00000000000000000e+00 
 9.99999999999999912e-06  0.00000000000000000e+00 
 1.00000999999999993e-05  0.00000000000000000e+00 
 1.00002999999999998e-05  0.00000000000000000e+00 
 1.00006999999999990e-05  0.00000000000000000e+00 
 1.00014999999999990e-05  0.00000000000000000e+00 
 1.00024999999999995e-05  0.00000000000000000e+00 
 1.00035000000000000e-05  0.00000000000000000e+00 
 1.00045000000000005e-05  0.00000000000000000e+00 
 1.00055000000000010e-05  0.00000000000000000e+00 
 1.00065000000000015e-05  0.00000000000000000e+00 
 1.00075000000000020e-05  0.00000000000000000e+00 
 1.00085000000000025e-05  0.00000000000000000e+00 
 1.00095000000000030e-05  0.00000000000000000e+00 
 1.00105000000000035e-05  0.00000000000000000e+00 
 1.00115000000000040e-05  0.00000000000000000e+00 
 1.00125000000000045e-05  0.00000000000000000e+00 
 1.00135000000000050e-05  0.00000000000000000e+00 
 1.00145000000000055e-05  0.00000000000000000e+00 
 1.00155000000000060e-05  0.00000000000000000e+00 
 1.00165000000000065e-05  0.00000000000000000e+00 
 1.00175000000000070e-05  0.00000000000000000e+00 
 1.00185000000000075e-05  0.00000000000000000e+00 
 1.00195000000000080e-05  0.00000000000000000e+00 
 1.00205000000000085e-05  0.00000000000000000e+00 
 1.00215000000000090e-05  0.00000000000000000e+00 
 1.00225000000000095e-05  0.00000000000000000e+00 
 1.00235000000000100e-05  0.00000000000000000e+00 
 1.00245000000000105e-05  0.00000000000000000e+00 
 1.00255000000000110e-05  0.00000000000000000e+00 
 1.00265000000000115e-05  0.00000000000000000e+00 
 1.00275000000000120e-05  0.00000000000000000e+00 
 1.00285000000000125e-05  0.00000000000000000e+00 
 1.00295000000000130e-05  0.00000000000000000e+00 
 1.00305000000000135e-05  0.00000000000000000e+00 
 1.00315000000000140e-05  0.00000000000000000e+00 
 1.00325000000000145e-05  0.00000000000000000e+00 
 1.00335000000000150e-05  0.00000000000000000e+00 
 1.00345000000000155e-05  0.00000000000000000e+00 
 1.00355000000000160e-05  0.00000000000000000e+00 
 1.00365000000000165e-05  0.00000000000000000e+00 
 1.00375000000000170e-05  0.00000000000000000e+00 
 1.00385000000000175e-05  0.00000000000000000e+00 
 1.00395000000000180e-05  0.00000000000000000e+00 
 1.00405000000000185e-05  0.00000000000000000e+00 
 1.00415000000000190e-05  0.00000000000000000e+00 
 1.00425000000000195e-05  0.00000000000000000e+00 
 1.00435000000000200e-05  0.00000000000000000e+00 
 1.00445000000000205e-05  0.00000000000000000e+00 
 1.00455000000000210e-05  0.00000000000000000e+00 
 1.00465000000000215e-05  0.00000000000000000e+00 
 1.00475000000000220e-05  0.00000000000000000e+00 
 1.00485000000000225e-05  0.00000000000000000e+00 
 1.00495000000000230e-05  0.00000000000000000e+00 
 1.00505000000000235e-05  0.00000000000000000e+00 
 1.00515000000000240e-05  0.00000000000000000e+00 
 1.00525000000000245e-05  0.00000000000000000e+00 
 1.00535000000000250e-05  0.00000000000000000e+00 
 1.00545000000000255e-05  0.00000000000000000e+00 
 1.00555000000000260e-05  0.00000000000000000e+00 
 1.00565000000000265e-05  0.00000000000000000e+00 
 1.00575000000000269e-05  0.00000000000000000e+00 
 1.00585000000000274e-05  0.00000000000000000e+00 
 1.00595000000000279e-05  0.00000000000000000e+00 
 1.00605000000000284e-05  0.00000000000000000e+00 
 1.00615000000000289e-05  0.00000000000000000e+00 
 1.00625000000000294e-05  0.00000000000000000e+00 
 1.00635000000000299e-05  0.00000000000000000e+00 
 1.00645000000000304e-05  0.00000000000000000e+00 
 1.00655000000000309e-05  0.00000000000000000e+00 
 1.00665000000000314e-05  0.00000000000000000e+00 
 1.00675000000000319e-05  0.00000000000000000e+00 
 1.00685000000000324e-05  0.00000000000000000e+00 
 1.00695000000000329e-05  0.00000000000000000e+00 
 1.00705000000000334e-05  0.00000000000000000e+00 
 1.00715000000000339e-05  0.00000000000000000e+00 
