role	group_id	source_row	time	v(acsrc)	v(acn)	i(Vac)	v(load)	v(vb)	i(Lboost)	v(vd)	v(sw)	v(gate)	v(q)	v(en)	v(fault)	v(vcomp)	v(icomp)
RIGHT	17	25645102	5.59909613592224575e-1	-2.19826287591909475e0	9.28169023766461976e1	4.18669270109537983e0	3.79761169279046499e2	3.79791150423989563e2	4.18668102099736661e0	3.79860316195134772e2	3.81096235623775272e2	-9.65674331681767586e-6	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	2.88374925640851254e0	2.57873420722029323e0
LEFT	18	25645504	5.59917363465085360e-1	-2.20322166254508423e0	9.32223581642926717e1	4.20176493514233407e0	3.79758557991042039e2	3.79788538929830736e2	4.20175329829764888e0	3.79857923565145370e2	3.81094123841869930e2	-1.12284901446345979e-5	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	2.88378221684547364e0	2.59106736267612225e0
GROUP	18	25645505	5.59917363465085471e-1	-2.20322166229918626e0	9.32223581645465629e1	4.20176493501349935e0	3.79758557991042210e2	3.79788538929830906e2	4.20175329813010023e0	3.79857923565143210e2	3.81094123841864530e2	-1.12284901861741118e-5	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	2.88378221684547453e0	2.59106736267538107e0
GROUP	18	25645506	5.59917363465085471e-1	-2.20322166234955308e0	9.32223581644962138e1	4.20176493488970859e0	3.79758557991042267e2	3.79788538929830963e2	4.20175329804217590e0	3.79857923565142016e2	3.81094123841861744e2	-1.12284902072712088e-5	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	2.88378221684547409e0	2.59106736267499160e0
RIGHT	18	25645507	5.59917363465085582e-1	-2.20322166207591330e0	9.32223581647738087e1	4.20176493476096624e0	3.79758557991042267e2	3.79788538929830963e2	4.20175329792737173e0	3.79857923565140482e2	3.81094123841858050e2	-1.12284902352690799e-5	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	2.88378221684547320e0	2.59106736267448312e0
LEFT	19	25913359	5.65122337077862524e-1	-2.06325393762807696e0	9.12513550293091242e1	3.77695807949999462e0	3.82417802916528444e2	3.82447993795705997e2	3.77694832777020117e0	3.82511177965509205e2	3.83739270685201063e2	-9.27312465506146279e-6	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	2.88239079027442457e0	2.56614047504042508e0
GROUP	19	25913360	5.65122337077862635e-1	-2.06325393750528052e0	9.12513550294238627e1	3.77695807935054439e0	3.82417802916528558e2	3.82447993795706111e2	3.77694832764821919e0	3.82511177965507613e2	3.83739270685196971e2	-9.27312468800521855e-6	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	2.88239079027442502e0	2.56614047503966747e0
GROUP	19	25913361	5.65122337077862635e-1	-2.06325393560862480e0	9.12513550313205428e1	3.77695807936410244e0	3.82417802916528615e2	3.82447993795706168e2	3.77694832758294119e0	3.82511177965506874e2	3.83739270685194754e2	-9.27312470540017853e-6	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	2.88239079027442502e0	2.56614047503926113e0
GROUP	19	25913362	5.65122337077862635e-1	-2.06325393580694927e0	9.12513550311222161e1	3.77695807914110215e0	3.82417802916528672e2	3.82447993795706225e2	3.77694832750051379e0	3.82511177965505851e2	3.83739270685192082e2	-9.27312472548140864e-6	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	2.88239079027442502e0	2.56614047503874820e0
RIGHT	19	25913363	5.65122337077862746e-1	-2.06325393722890915e0	9.12513550296961995e1	3.77695807911206227e0	3.82417802916528842e2	3.82447993795706395e2	3.77694832733565944e0	3.82511177965503578e2	3.83739270685186852e2	-9.27312476479848593e-6	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	2.88239079027442591e0	2.56614047503772369e0
LEFT	20	26325147	5.73441007297310512e-1	9.31634441310793164e1	-9.33296573924239814e-1	-3.84955271232621499e0	3.82750293969686993e2	3.82780511098158229e2	3.84954301851584857e0	3.82844748212581010e2	3.84074256255826811e2	-3.95640640964769538e-6	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	2.88314357459957860e0	2.58110167835434767e0
GROUP	20	26325148	5.73441007297310623e-1	9.31634441313979380e1	-9.33296573597574564e-1	-3.84955271222770534e0	3.82750293969687164e2	3.82780511098158399e2	3.84954301835389723e0	3.82844748212578850e2	3.84074256255821581e2	-3.95640645547312651e-6	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	2.88314357459957860e0	2.58110167835336313e0
GROUP	20	26325149	5.73441007297310623e-1	9.31634441305379681e1	-9.33296574457545103e-1	-3.84955271210458250e0	3.82750293969687220e2	3.82780511098158456e2	3.84954301826375156e0	3.82844748212577599e2	3.84074256255818625e2	-3.95640648126891183e-6	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	2.88314357459957815e0	2.58110167835281556e0
RIGHT	20	26325150	5.73441007297310734e-1	9.31634441319134083e1	-9.33296573074083091e-1	-3.84955271184077219e0	3.82750293969687220e2	3.82780511098158456e2	3.84954301815421873e0	3.82844748212576008e2	3.84074256255815044e2	-3.95640651377491587e-6	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	2.88314357459957726e0	2.58110167835215032e0
LEFT	21	26470619	5.76593461529296469e-1	-2.21659603407048467e0	9.37073486934426398e1	4.24242387721641823e0	3.80433614958535827e2	3.80463649191295644e2	4.24241226874511579e0	3.80533650299052908e2	3.81770605878807714e2	-1.39394316252390307e-5	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	2.88521818260393603e0	2.60198138096214837e0
GROUP	21	26470620	5.76593461529296580e-1	-2.21659603297593710e0	9.37073486945371883e1	4.24242387706677793e0	3.80433614958535884e2	3.80463649191295701e2	4.24241226859248943e0	3.80533650299050919e2	3.81770605878802826e2	-1.39394316612673620e-5	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	2.88521818260393603e0	2.60198138096147735e0
GROUP	21	26470621	5.76593461529296580e-1	-2.21659603387998816e0	9.37073486936331506e1	4.24242387691512768e0	3.80433614958535941e2	3.80463649191295758e2	4.24241226851160125e0	3.80533650299049725e2	3.81770605878800211e2	-1.39394316805630385e-5	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	2.88521818260393559e0	2.60198138096112208e0
RIGHT	21	26470622	5.76593461529296691e-1	-2.21659603367403024e0	9.37073486938431159e1	4.24242387682904631e0	3.80433614958536054e2	3.80463649191295872e2	4.24241226840908769e0	3.80533650299048190e2	3.81770605878796914e2	-1.39394317032223591e-5	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	2.88521818260393559e0	2.60198138096067089e0
LEFT	22	26736237	5.81744231539009227e-1	-2.12267911332007042e0	9.35710430010866645e1	3.95715129583958980e0	3.83096831710398021e2	3.83127076197111933e2	3.95714172719178769e0	3.83192918548287139e2	3.84424500811610471e2	-1.69157967572262424e-5	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	2.88394610372271565e0	2.62152051425920041e0
GROUP	22	26736238	5.81744231539009338e-1	-2.12267911322353742e0	9.35710430011752266e1	3.95715129563699719e0	3.83096831710398249e2	3.83127076197112160e2	3.95714172702086664e0	3.83192918548284752e2	3.84424500811604958e2	-1.69157967953989070e-5	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	2.88394610372271565e0	2.62152051425814614e0
GROUP	22	26736239	5.81744231539009338e-1	-2.12267911454313163e0	9.35710429998556208e1	3.95715129561576973e0	3.83096831710398419e2	3.83127076197112331e2	3.95714172693461430e0	3.83192918548283615e2	3.84424500811602229e2	-1.69157968140793039e-5	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	2.88394610372271609e0	2.62152051425761456e0
RIGHT	22	26736240	5.81744231539009449e-1	-2.12267911451258273e0	9.35710429998822235e1	3.95715129547063249e0	3.83096831710398590e2	3.83127076197112501e2	3.95714172682346499e0	3.83192918548282080e2	3.84424500811598705e2	-1.69157968382698635e-5	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	2.88394610372271609e0	2.62152051425692934e0
LEFT	23	26737805	5.81775200422893546e-1	-2.09119351024599620e0	9.19597649274582096e1	3.86164657367703246e0	3.83085285555845701e2	3.83115529131021106e2	3.86163686431770392e0	3.83179978970540958e2	3.84409721535514109e2	-1.27674032306670249e-5	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	2.88383552808275567e0	2.58525640618014663e0
GROUP	23	26737806	5.81775200422893657e-1	-2.09119351005212017e0	9.19597649276480666e1	3.86164657352722163e0	3.83085285555845928e2	3.83115529131021333e2	3.86163686416123131e0	3.83179978970538741e2	3.84409721535508936e2	-1.27674032697944024e-5	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	2.88383552808275612e0	2.58525640617919628e0
GROUP	23	26737807	5.81775200422893657e-1	-2.09119350989935926e0	9.19597649278008333e1	3.86164657347967211e0	3.83085285555846042e2	3.83115529131021447e2	3.86163686407750406e0	3.83179978970537718e2	3.84409721535506151e2	-1.27674032907957424e-5	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	2.88383552808275612e0	2.58525640617868824e0
RIGHT	23	26737808	5.81775200422893768e-1	-2.09119351063018843e0	9.19597649270619684e1	3.86164657336152661e0	3.83085285555846269e2	3.83115529131021674e2	3.86163686397141070e0	3.83179978970536411e2	3.84409721535502683e2	-1.27674033165896557e-5	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	2.88383552808275478e0	2.58525640617804431e0
LEFT	24	26738215	5.81782923745958858e-1	-2.08193704439022653e0	9.15573269738424216e1	3.83358262959482055e0	3.83082298222610632e2	3.83112541561943942e2	3.83357288410294750e0	3.83176558961766204e2	3.84405756770469225e2	-3.51542761106658117e-6	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	2.88380821232948703e0	2.57488227948118054e0
GROUP	24	26738216	5.81782923745958969e-1	-2.08193704562839343e0	9.15573269726002366e1	3.83358262950063811e0	3.83082298222610802e2	3.83112541561944113e2	3.83357288396913543e0	3.83176558961764385e2	3.84405756770464961e2	-3.51542764946831654e-6	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	2.88380821232948747e0	2.57488227948037096e0
GROUP	24	26738217	5.81782923745958969e-1	-2.08193704508563959e0	9.15573269731429917e1	3.83358262939003591e0	3.83082298222610973e2	3.83112541561944283e2	3.83357288389343909e0	3.83176558961763419e2	3.84405756770462460e2	-3.51542767032407104e-6	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	2.88380821232948747e0	2.57488227947991266e0
RIGHT	24	26738218	5.81782923745959080e-1	-2.08193704539741464e0	9.15573269728231622e1	3.83358262930886351e0	3.83082298222611087e2	3.83112541561944397e2	3.83357288380237549e0	3.83176558961762282e2	3.84405756770459277e2	-3.51542769873548478e-6	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	2.88380821232948703e0	2.57488227947936066e0
LEFT	25	27150445	5.90117094340575465e-1	9.26608428114970195e1	-9.33742947777737142e-1	-3.86440266236820662e0	3.83401510827611787e2	3.83431779367940237e2	3.86439290309870431e0	3.83496260394120327e2	3.84726056353786930e2	-2.57396059266476165e-6	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	2.88423675875394814e0	2.57246799169048090e0
GROUP	25	27150446	5.90117094340575576e-1	9.26608428111945415e1	-9.33742948072167622e-1	-3.86440266218642137e0	3.83401510827611958e2	3.83431779367940408e2	3.86439290295452675e0	3.83496260394118224e2	3.84726056353782212e2	-2.57396063605814434e-6	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	2.88423675875394814e0	2.57246799168963802e0
GROUP	25	27150447	5.90117094340575576e-1	9.26608428107990818e1	-9.33742948467640832e-1	-3.86440266206096794e0	3.83401510827612071e2	3.83431779367940521e2	3.86439290287229742e0	3.83496260394117030e2	3.84726056353779541e2	-2.57396066055137299e-6	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	2.88423675875394769e0	2.57246799168915663e0
RIGHT	25	27150448	5.90117094340575687e-1	9.26608428109383908e1	-9.33742948324283617e-1	-3.86440266203942429e0	3.83401510827612128e2	3.83431779367940578e2	3.86439290277366965e0	3.83496260394115723e2	3.84726056353776357e2	-2.57396068947463222e-6	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	2.88423675875394681e0	2.57246799168857931e0
LEFT	26	27151248	5.90132591252983452e-1	9.18346925115195347e1	-9.31262189366522164e-1	-3.78211698735174195e0	3.83395439476626564e2	3.83425707537637834e2	3.78210715310661527e0	3.83488994862693460e2	3.84717188598018652e2	-5.83405485349549161e-6	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	2.88418216514737313e0	2.55568135293319232e0
GROUP	26	27151249	5.90132591252983563e-1	9.18346925109656524e1	-9.31262189912342775e-1	-3.78211698719422884e0	3.83395439476626677e2	3.83425707537637948e2	3.78210715296952049e0	3.83488994862691470e2	3.84717188598014161e2	-5.83405489080756907e-6	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	2.88418216514737269e0	2.55568135293236809e0
GROUP	26	27151250	5.90132591252983563e-1	9.18346925112240058e1	-9.31262189653979666e-1	-3.78211698704376431e0	3.83395439476626734e2	3.83425707537638004e2	3.78210715289655042e0	3.83488994862690504e2	3.84717188598011717e2	-5.83405491171031356e-6	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	2.88418216514737180e0	2.55568135293192933e0
RIGHT	26	27151251	5.90132591252983674e-1	9.18346925122851019e1	-9.31262188588830697e-1	-3.78211698702881449e0	3.83395439476626734e2	3.83425707537638004e2	3.78210715280332677e0	3.83488994862689367e2	3.84717188598008590e2	-5.83405493828197005e-6	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	2.88418216514737002e0	2.55568135293136889e0
LEFT	27	27295689	5.93261790158801761e-1	-2.22820797548906535e0	9.37834311106035301e1	4.27773371908302646e0	3.81081336340895689e2	3.81111421709554122e2	4.27772209730757513e0	3.81181941110426294e2	3.82419549923621901e2	-7.57477050216608265e-6	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	2.88619533370345405e0	2.60132504449370039e0
GROUP	27	27295690	5.93261790158801872e-1	-2.22820797503549040e0	9.37834311110610912e1	4.27773371889035570e0	3.81081336340895803e2	3.81111421709554236e2	4.27772209714758844e0	3.81181941110424020e2	3.82419549923616728e2	-7.57477054388654816e-6	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	2.88619533370345538e0	2.60132504449302848e0
GROUP	27	27295691	5.93261790158801872e-1	-2.22820797528880998e0	9.37834311108077827e1	4.27773371880885644e0	3.81081336340895859e2	3.81111421709554293e2	4.27772209706334472e0	3.81181941110422827e2	3.82419549923614113e2	-7.57477056479390052e-6	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	2.88619533370345582e0	2.60132504449267499e0
RIGHT	27	27295692	5.93261790158801983e-1	-2.22820797487831790e0	9.37834311112262071e1	4.27773371872295627e0	3.81081336340896030e2	3.81111421709554463e2	4.27772209695385452e0	3.81181941110421349e2	3.82419549923610646e2	-7.57477059298633846e-6	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	2.88619533370345582e0	2.60132504449221535e0
LEFT	28	27296097	5.93269554945229038e-1	-2.23665491647954262e0	9.41841973239874761e1	4.30342441716116575e0	3.81078801032868398e2	3.81108886201370922e2	4.30341283846342826e0	3.81179799538132727e2	3.82417882078354694e2	-1.47898200873513958e-5	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	2.88622806565514800e0	2.61585531930748827e0
GROUP	28	27296098	5.93269554945229149e-1	-2.23665491646000936e0	9.41841973240149599e1	4.30342441707189760e0	3.81078801032868739e2	3.81108886201371263e2	4.30341283833295218e0	3.81179799538131192e2	3.82417882078350715e2	-1.47898201155364934e-5	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	2.88622806565514889e0	2.61585531930692783e0
GROUP	28	27296099	5.93269554945229149e-1	-2.23665491806674543e0	9.41841973224082381e1	4.30342441697256639e0	3.81078801032868796e2	3.81108886201371320e2	4.30341283826676335e0	3.81179799538130396e2	3.82417882078348498e2	-1.47898201302642059e-5	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	2.88622806565514889e0	2.61585531930664361e0
GROUP	28	27296100	5.93269554945229149e-1	-2.23665491590162047e0	9.41841973245733470e1	4.30342441692037259e0	3.81078801032868967e2	3.81108886201371490e2	4.30341283818184550e0	3.81179799538129259e2	3.82417882078345428e2	-1.47898201521449372e-5	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	2.88622806565514844e0	2.61585531930627857e0
RIGHT	28	27296101	5.93269554945229260e-1	-2.23665491648794434e0	9.41841973239909862e1	4.30342441673470333e0	3.81078801032869308e2	3.81108886201371831e2	4.30341283801201069e0	3.81179799538126815e2	3.82417882078339687e2	-1.47898201953286894e-5	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	2.88622806565514889e0	2.61585531930554849e0
LEFT	29	27562434	5.98435794446203206e-1	-2.09293419891808385e0	9.22811688584411627e1	3.86692472480724181e0	3.83700063030359559e2	3.83730355140598760e2	3.86691502011892618e0	3.83794884397385090e2	3.85024729203445872e2	-1.06029757759093778e-5	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	2.88478972729670868e0	2.58650832424691712e0
GROUP	29	27562435	5.98435794446203317e-1	-2.09293419840656059e0	9.22811688589446533e1	3.86692472468285686e0	3.83700063030359786e2	3.83730355140598988e2	3.86691501998809883e0	3.83794884397383271e2	3.85024729203441552e2	-1.06029758086135401e-5	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	2.88478972729670824e0	2.58650832424612220e0
GROUP	29	27562436	5.98435794446203317e-1	-2.09293419982611129e0	9.22811688575251168e1	3.86692472461726400e0	3.83700063030359843e2	3.83730355140599045e2	3.86691501991830888e0	3.83794884397382305e2	3.85024729203439279e2	-1.06029758258684619e-5	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	2.88478972729670824e0	2.58650832424569765e0
GROUP	29	27562437	5.98435794446203317e-1	-2.09293419883837162e0	9.22811688585128564e1	3.86692472449834135e0	3.83700063030359843e2	3.83730355140599045e2	3.86691501982953900e0	3.83794884397381168e2	3.85024729203436266e2	-1.06029758489175158e-5	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	2.88478972729670824e0	2.58650832424515764e0
RIGHT	29	27562438	5.98435794446203428e-1	-2.09293419835150862e0	9.22811688589917054e1	3.86692472437634294e0	3.83700063030359956e2	3.83730355140599158e2	3.86691501965200013e0	3.83794884397378837e2	3.85024729203430354e2	-1.06029758956557808e-5	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	2.88478972729670691e0	2.58650832424407895e0
LEFT	30	27974842	6.06769964383922833e-1	9.33970906089118102e1	-9.32523413669403944e-1	-3.82387669970654542e0	3.83982447835005416e2	3.84012762238781818e2	3.82386697850882751e0	3.84076657928239058e2	3.85305666884328218e2	-9.71129159537195227e-6	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	2.88536675128744458e0	2.58192243124373544e0
GROUP	30	27974843	6.06769964383922944e-1	9.33970906092810935e1	-9.32523413300104353e-1	-3.82387669950111331e0	3.83982447835005473e2	3.84012762238781875e2	3.82386697834421030e0	3.84076657928236784e2	3.85305666884322818e2	-9.71129163846245970e-6	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	2.88536675128744502e0	2.58192243124270870e0
GROUP	30	27974844	6.06769964383922944e-1	9.33970906092303039e1	-9.32523413350889396e-1	-3.82387669941414288e0	3.83982447835005587e2	3.84012762238781988e2	3.82386697825760802e0	3.84076657928235647e2	3.85305666884320033e2	-9.71129165977329705e-6	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	2.88536675128744458e0	2.58192243124216825e0
RIGHT	30	27974845	6.06769964383923055e-1	9.33970906094372424e1	-9.32523413135915802e-1	-3.82387669926737317e0	3.83982447835005701e2	3.84012762238782102e2	3.82386697814490839e0	3.84076657928234170e2	3.85305666884316395e2	-9.71129168880057744e-6	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	2.88536675128744369e0	2.58192243124146570e0
LEFT	31	28119311	6.09899139518278233e-1	-2.18318420948428571e0	9.22760112110509851e1	4.14087052387924004e0	3.81662523980453784e2	3.81692655232346908e2	4.14085871410626805e0	3.81761179182207968e2	3.82996241890075396e2	-2.75717109544602586e-6	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	2.88722560801364692e0	2.56788379988908844e0
GROUP	31	28119312	6.09899139518278344e-1	-2.18318420862233253e0	9.22760112119209737e1	4.14087052373467568e0	3.81662523980454012e2	3.81692655232347136e2	4.14085871396189464e0	3.81761179182205979e2	3.82996241890070735e2	-2.75717113646175403e-6	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	2.88722560801364780e0	2.56788379988845383e0
GROUP	31	28119313	6.09899139518278344e-1	-2.18318420831377402e0	9.22760112122295197e1	4.14087052371921605e0	3.81662523980454068e2	3.81692655232347192e2	4.14085871388001614e0	3.81761179182204728e2	3.82996241890068291e2	-2.75717115838961041e-6	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	2.88722560801364780e0	2.56788379988809412e0
RIGHT	31	28119314	6.09899139518278455e-1	-2.18318420930147949e0	9.22760112112458017e1	4.14087052353755602e0	3.81662523980454068e2	3.81692655232347192e2	4.14085871378151538e0	3.81761179182203250e2	3.82996241890065392e2	-2.75717118483791137e-6	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	2.88722560801364736e0	2.56788379988766158e0
LEFT	32	28119714	6.09906883393518173e-1	-2.19001153479895105e0	9.26803756096127813e1	4.16161614100338539e0	3.81659786208916330e2	3.81689917244669630e2	4.16160437527055560e0	3.81758736948777312e2	3.82994188073919588e2	-1.83248321526669195e-6	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	2.88725815031004540e0	2.57826223301761859e0
GROUP	32	28119715	6.09906883393518284e-1	-2.19001153493827427e0	9.26803756094814446e1	4.16161614087062670e0	3.81659786208916501e2	3.81689917244669800e2	4.16160437511613157e0	3.81758736948775152e2	3.82994188073914472e2	-1.83248326113287319e-6	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	2.88725815031004718e0	2.57826223301693069e0
GROUP	32	28119716	6.09906883393518284e-1	-2.19001153447504793e0	9.26803756099446758e1	4.16161614071652863e0	3.81659786208916671e2	3.81689917244669971e2	4.16160437502806513e0	3.81758736948774015e2	3.82994188073911630e2	-1.83248328654373752e-6	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	2.88725815031004762e0	2.57826223301653767e0
RIGHT	32	28119717	6.09906883393518395e-1	-2.19001153407288029e0	9.26803756103508505e1	4.16161614063971008e0	3.81659786208916785e2	3.81689917244670085e2	4.16160437492243318e0	3.81758736948772594e2	3.82994188073908276e2	-1.83248331781739883e-6	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	2.88725815031004718e0	2.57826223301606650e0
LEFT	33	28121290	6.09937899871039857e-1	-2.21938337302691702e0	9.42898065842768602e1	4.25089893538355756e0	3.81649221663178139e2	3.81679351864888361e2	4.25088734310182748e0	3.81749497753913204e2	3.82986610351529237e2	-1.50872583300131661e-5	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	2.88738896792406097e0	2.61845846655182113e0
GROUP	33	28121291	6.09937899871039968e-1	-2.21938337244638184e0	9.42898065848653317e1	4.25089893522215601e0	3.81649221663178423e2	3.81679351864888645e2	4.25088734295235948e0	3.81749497753911157e2	3.82986610351524348e2	-1.50872583645905028e-5	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	2.88738896792406230e0	2.61845846655112791e0
GROUP	33	28121292	6.09937899871039968e-1	-2.21938337395237895e0	9.42898065833593506e1	4.25089893514089212e0	3.81649221663178594e2	3.81679351864888815e2	4.25088734287760772e0	3.81749497753910305e2	3.82986610351521847e2	-1.50872583819802992e-5	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	2.88738896792406274e0	2.61845846655078152e0
RIGHT	33	28121293	6.09937899871040079e-1	-2.21938337325468371e0	9.42898065840649906e1	4.25089893508311967e0	3.81649221663178650e2	3.81679351864888872e2	4.25088734278010971e0	3.81749497753909168e2	3.82986610351518493e2	-1.50872584049046751e-5	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	2.88738896792406319e0	2.61845846655032943e0
LEFT	34	28386500	6.15088653883369085e-1	-2.09285874673979500e0	9.30141273334548515e1	3.86669593088365815e0	3.84254037858065715e2	3.84284373703159702e2	3.86668626675330573e0	3.84348901856975885e2	3.85578742233287585e2	-1.26952052140149735e-5	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	2.88606424182467780e0	2.59708273416121038e0
GROUP	34	28386501	6.15088653883369196e-1	-2.09285874706774955e0	9.30141273331229144e1	3.86669593070722417e0	3.84254037858065828e2	3.84284373703159815e2	3.86668626663691128e0	3.84348901856974351e2	3.85578742233283776e2	-1.26952052427376897e-5	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	2.88606424182467824e0	2.59708273416048074e0
GROUP	34	28386502	6.15088653883369196e-1	-2.09285874679345518e0	9.30141273333972123e1	3.86669593066089590e0	3.84254037858065942e2	3.84284373703159929e2	3.86668626657451320e0	3.84348901856973498e2	3.85578742233281730e2	-1.26952052591300371e-5	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	2.88606424182467824e0	2.59708273416008906e0
GROUP	34	28386503	6.15088653883369196e-1	-2.09285874663253146e0	9.30141273335581360e1	3.86669593058825001e0	3.84254037858065999e2	3.84284373703159986e2	3.86668626649611857e0	3.84348901856972418e2	3.85578742233279172e2	-1.26952052788560690e-5	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	2.88606424182467824e0	2.59708273415959701e0
RIGHT	34	28386504	6.15088653883369307e-1	-2.09285874694951168e0	9.30141273332331622e1	3.86669593045714421e0	3.84254037858066056e2	3.84284373703160043e2	3.86668626633932844e0	3.84348901856970144e2	3.85578742233274227e2	-1.26952053158010508e-5	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	2.88606424182467913e0	2.59708273415861290e0
LEFT	35	28386904	6.15096384134393936e-1	-2.09046659554117964e0	9.26065166181262782e1	3.85944247051162037e0	3.84251060261273267e2	3.84281395871293853e2	3.85943277207676338e0	3.84345808499316888e2	3.85575508349903373e2	-6.53441131321722618e-6	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	2.88603695834614049e0	2.58562642421588196e0
GROUP	35	28386905	6.15096384134394047e-1	-2.09046659450818462e0	9.26065166191592795e1	3.85944247034427512e0	3.84251060261273381e2	3.84281395871293967e2	3.85943277195932488e0	3.84345808499315297e2	3.85575508349899565e2	-6.53441134517697867e-6	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	2.88603695834614049e0	2.58562642421516342e0
GROUP	35	28386906	6.15096384134394047e-1	-2.09046659583519956e0	9.26065166178322698e1	3.85944247025557186e0	3.84251060261273381e2	3.84281395871293967e2	3.85943277189638367e0	3.84345808499314444e2	3.85575508349897461e2	-6.53441136274604882e-6	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	2.88603695834614049e0	2.58562642421477840e0
