role	group_id	source_row	time	v(acsrc)	v(acn)	i(Vac)	v(load)	v(vb)	i(Lboost)	v(vd)	v(sw)	v(gate)	v(q)	v(en)	v(fault)	v(vcomp)	v(icomp)
GROUP	18	25445968	5.51528933925361953e-1	9.16390052114106908e1	-8.51329519307014948e-1	-1.53489678068143665e0	3.83990301861740875e2	3.84005669077921254e2	1.53488423558762688e0	3.84035505770883390e2	3.85208572127522018e2	-2.04095181231798892e-5	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.47279218024022907e0	1.98002469155217442e0
GROUP	18	25445969	5.51528933925361953e-1	9.16390052117403684e1	-8.51329518977337329e-1	-1.53489674997235870e0	3.83990301861740818e2	3.84005669077921198e2	1.53488423550533093e0	3.84035505770882310e2	3.85208572127518096e2	-2.04095181523070992e-5	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.47279218024022907e0	1.98002469155182537e0
RIGHT	18	25445970	5.51528933925362064e-1	9.16390052104548403e1	-8.51329520270965645e-1	-1.53489678874521296e0	3.83990301861740818e2	3.84005669077921198e2	1.53488423539968877e0	3.84035505770880832e2	3.85208572127512809e2	-2.04095181898734814e-5	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.47279218024022951e0	1.98002469155137772e0
LEFT	19	25723684	5.56865551407536352e-1	8.83535520008565243e1	-8.32249975303213319e-1	-1.14663636206557262e0	3.85376340775989377e2	3.85391763461173866e2	1.14662539735047098e0	3.85415920046006988e2	3.86574544230758818e2	-8.86444197984900581e-6	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.47142329663258842e0	1.93066382547811877e0
GROUP	19	25723685	5.56865551407536463e-1	8.83535520017189100e1	-8.32249974432613726e-1	-1.14663633281085398e0	3.85376340775989604e2	3.85391763461174094e2	1.14662539720503731e0	3.85415920046004771e2	3.86574544230750860e2	-8.86444204668887882e-6	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.47142329663258797e0	1.93066382547730075e0
GROUP	19	25723686	5.56865551407536463e-1	8.83535519991768155e1	-8.32249976974708261e-1	-1.14663638005024593e0	3.85376340775989547e2	3.85391763461174037e2	1.14662539712236211e0	3.85415920046003805e2	3.86574544230746142e2	-8.86444208657878585e-6	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.47142329663258753e0	1.93066382547683602e0
RIGHT	19	25723687	5.56865551407536574e-1	8.83535519995905787e1	-8.32249976556838078e-1	-1.14663636880392739e0	3.85376340775989320e2	3.85391763461173809e2	1.14662539702302912e0	3.85415920046002839e2	3.86574544230740344e2	-8.86444213509688728e-6	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.47142329663258664e0	1.93066382547627735e0
LEFT	20	26141566	5.65184238142703244e-1	-1.19097868336766810e0	8.87906795825057316e1	1.18919768130245984e0	3.85604724693421929e2	3.85620156518485771e2	1.18918682740417436e0	3.85644935111948655e2	3.86805304541961220e2	-1.06090752301222429e-5	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.47084853295632412e0	1.94249211279246836e0
GROUP	20	26141567	5.65184238142703355e-1	-1.19097868327420708e0	8.87906795825991964e1	1.18919768146008664e0	3.85604724693421929e2	3.85620156518485771e2	1.18918682723329061e0	3.85644935111946381e2	3.86805304541951898e2	-1.06090753069399861e-5	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.47084853295632456e0	1.94249211279152134e0
GROUP	20	26141568	5.65184238142703355e-1	-1.19097868378660032e0	8.87906795820868098e1	1.18919768339344500e0	3.85604724693421929e2	3.85620156518485771e2	1.18918682714164547e0	3.85644935111945188e2	3.86805304541946839e2	-1.06090753492992822e-5	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.47084853295632456e0	1.94249211279101353e0
RIGHT	20	26141569	5.65184238142703466e-1	-1.19097868342819369e0	8.87906795824411148e1	1.18919768030553996e0	3.85604724693421929e2	3.85620156518485771e2	1.18918682702559497e0	3.85644935111943710e2	3.86805304541940529e2	-1.06090754011917698e-5	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.47084853295632501e0	1.94249211279037048e0
LEFT	21	26141968	5.65191985130045427e-1	-1.18788284813877776e0	8.83731654439217920e1	1.18041509091858643e0	3.85602970524769376e2	3.85618402279631709e2	1.18040418851659012e0	3.85643061957718373e2	3.86803075158681622e2	-1.21243389733211711e-5	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.47083422633930727e0	1.93498449375576564e0
GROUP	21	26141969	5.65191985130045538e-1	-1.18788284783281339e0	8.83731654442195804e1	1.18041509223996854e0	3.85602970524769432e2	3.85618402279631766e2	1.18040418834694827e0	3.85643061957715986e2	3.86803075158672357e2	-1.21243390492362584e-5	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.47083422633930683e0	1.93498449375483328e0
GROUP	21	26141970	5.65191985130045538e-1	-1.18788284924359555e0	8.83731654428087978e1	1.18041509257460575e0	3.85602970524769376e2	3.85618402279631709e2	1.18040418825778004e0	3.85643061957714622e2	3.86803075158667525e2	-1.21243390885122936e-5	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.47083422633930638e0	1.93498449375434345e0
RIGHT	21	26141971	5.65191985130045649e-1	-1.18788284835163327e0	8.83731654436966636e1	1.18041509108422815e0	3.85602970524769148e2	3.85618402279631482e2	1.18040418814160342e0	3.85643061957712973e2	3.86803075158661215e2	-1.21243391393077143e-5	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.47083422633930638e0	1.93498449375370574e0
LEFT	22	26282039	5.68166287213411780e-1	9.00658842742484893e1	-8.46439953826703118e-1	-1.42904058018138613e0	3.84459269966779573e2	3.84474655950971055e2	1.42902776345694216e0	3.84502963822880645e2	3.85672384087225112e2	-1.86036379056067939e-5	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.47153238907701045e0	1.95434846729066103e0
GROUP	22	26282040	5.68166287213411891e-1	9.00658842733748344e1	-8.46439954708500863e-1	-1.42904059036205044e0	3.84459269966779630e2	3.84474655950971112e2	1.42902776331484094e0	3.84502963822878712e2	3.85672384087218177e2	-1.86036379572195742e-5	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.47153238907701178e0	1.95434846729002754e0
GROUP	22	26282041	5.68166287213411891e-1	9.00658842765274130e1	-8.46439951555922221e-1	-1.42904056602237262e0	3.84459269966779630e2	3.84474655950971112e2	1.42902776323934044e0	3.84502963822877689e2	3.85672384087214425e2	-1.86036379852362461e-5	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.47153238907701134e0	1.95434846728969114e0
RIGHT	22	26282042	5.68166287213412002e-1	9.00658842725780602e1	-8.46439955509353581e-1	-1.42904059488582957e0	3.84459269966779573e2	3.84474655950971055e2	1.42902776314259938e0	3.84502963822876438e2	3.85672384087209537e2	-1.86036380216537161e-5	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.47153238907701045e0	1.95434846728926059e0
LEFT	23	26701410	5.76508198781695569e-1	-1.27971217650200009e0	9.00955570274993391e1	1.44321590544154787e0	3.84667532400529865e2	3.84682926719342902e2	1.44320314971455232e0	3.84711433079593633e2	3.85881352517938410e2	-1.43546989965264269e-5	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.47107873095960118e0	1.95039477503474146e0
GROUP	23	26701411	5.76508198781695680e-1	-1.27971217570512885e0	9.00955570283002771e1	1.44321590602919514e0	3.84667532400529865e2	3.84682926719342902e2	1.44320314959866125e0	3.84711433079592098e2	3.85881352517932896e2	-1.43546990407300593e-5	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.47107873095960207e0	1.95039477503423919e0
GROUP	23	26701412	5.76508198781695680e-1	-1.27971217737314213e0	9.00955570266322638e1	1.44321590597900240e0	3.84667532400529808e2	3.84682926719342845e2	1.44320314953647033e0	3.84711433079591302e2	3.85881352517929884e2	-1.43546990651333817e-5	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.47107873095960207e0	1.95039477503396941e0
GROUP	23	26701413	5.76508198781695680e-1	-1.27971217436213935e0	9.00955570296432597e1	1.44321590281060708e0	3.84667532400529808e2	3.84682926719342845e2	1.44320314945847183e0	3.84711433079590336e2	3.85881352517925848e2	-1.43546990987066879e-5	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.47107873095960118e0	1.95039477503363035e0
RIGHT	23	26701414	5.76508198781695791e-1	-1.27971217535372195e0	9.00955570286597975e1	1.44321590554682189e0	3.84667532400529979e2	3.84682926719343016e2	1.44320314930247573e0	3.84711433079588232e2	3.85881352517918060e2	-1.43546991606389367e-5	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.47107873095960073e0	1.95039477503295311e0
LEFT	24	26979821	5.81860338582121162e-1	-1.16756731379269052e0	8.83017983327964089e1	1.12293655617952481e0	3.86018094263863134e2	3.86033542631895671e2	1.12292556964399415e0	3.86057370072846936e2	3.87215000979900083e2	-2.03908767576470740e-5	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.46987493574702643e0	1.93400946500473148e0
GROUP	24	26979822	5.81860338582121273e-1	-1.16756731402240832e0	8.83017983325584908e1	1.12293655592844743e0	3.86018094263863247e2	3.86033542631895784e2	1.12292556952583400e0	3.86057370072845288e2	3.87215000979893318e2	-2.03908768102338948e-5	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.46987493574702688e0	1.93400946500405047e0
GROUP	24	26979823	5.81860338582121273e-1	-1.16756731159578475e0	8.83017983349851079e1	1.12293655280882376e0	3.86018094263863190e2	3.86033542631895727e2	1.12292556946241251e0	3.86057370072844321e2	3.87215000979889794e2	-2.03908768373977027e-5	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.46987493574702688e0	1.93400946500368476e0
GROUP	24	26979824	5.81860338582121273e-1	-1.16756731345674991e0	8.83017983331241538e1	1.12293655816279170e0	3.86018094263863077e2	3.86033542631895614e2	1.12292556938286503e0	3.86057370072843128e2	3.87215000979885531e2	-2.03908768695918123e-5	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.46987493574702599e0	1.93400946500322624e0
RIGHT	24	26979825	5.81860338582121384e-1	-1.16756731321833551e0	8.83017983333584766e1	1.12293655363856715e0	3.86018094263863020e2	3.86033542631895557e2	1.12292556922376963e0	3.86057370072840854e2	3.87215000979876663e2	-2.03908769358135935e-5	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.46987493574702510e0	1.93400946500230941e0
LEFT	25	26980225	5.81868068968824481e-1	-1.15863872701733550e0	8.78900912828639491e1	1.09776390072596541e0	3.86016276760227129e2	3.86031725055523509e2	1.09775284674028795e0	3.86055176195607714e2	3.87211734469857220e2	-1.13815985616175613e-5	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.46986088848059371e0	1.92284451174896831e0
GROUP	25	26980226	5.81868068968824592e-1	-1.15863872634392617e0	8.78900912835373589e1	1.09776390082623720e0	3.86016276760227242e2	3.86031725055523623e2	1.09775284657157979e0	3.86055176195605327e2	3.87211734469847784e2	-1.13815986395597493e-5	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.46986088848059415e0	1.92284451174799642e0
GROUP	25	26980227	5.81868068968824592e-1	-1.15863872748591401e0	8.78900912823953746e1	1.09776390260282142e0	3.86016276760227242e2	3.86031725055523623e2	1.09775284648195814e0	3.86055176195603849e2	3.87211734469842895e2	-1.13815986803443569e-5	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.46986088848059371e0	1.92284451174748017e0
RIGHT	25	26980228	5.81868068968824703e-1	-1.15863872638741205e0	8.78900912834897667e1	1.09776390105855626e0	3.86016276760227186e2	3.86031725055523566e2	1.09775284636692261e0	3.86055176195601916e2	3.87211734469836529e2	-1.13815987339882375e-5	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.46986088848059415e0	1.92284451174681714e0
LEFT	26	28236709	6.06862848967806401e-1	8.85009256774606854e1	-8.31924810285016747e-1	-1.14060638921578628e0	3.86570761565045416e2	3.86586232050714386e2	1.14059535814047219e0	3.86610331716210851e2	3.87768704655684644e2	-1.51848002431539728e-5	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.46873896549532201e0	1.92687399554667316e0
GROUP	26	28236710	6.06862848967806512e-1	8.85009256789965661e1	-8.31924808745043265e-1	-1.14060636142931315e0	3.86570761565045473e2	3.86586232050714443e2	1.14059535802079326e0	3.86610331716209146e2	3.87768704655678107e2	-1.51848002951813385e-5	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.46873896549532246e0	1.92687399554600836e0
GROUP	26	28236711	6.06862848967806512e-1	8.85009256788655563e1	-8.31924808876053135e-1	-1.14060638343104692e0	3.86570761565045473e2	3.86586232050714443e2	1.14059535795664480e0	3.86610331716208066e2	3.87768704655674469e2	-1.51848003239201195e-5	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.46873896549532246e0	1.92687399554565175e0
GROUP	26	28236712	6.06862848967806512e-1	8.85009256795503916e1	-8.31924808191217835e-1	-1.14060632411228458e0	3.86570761565045416e2	3.86586232050714386e2	1.14059535787601107e0	3.86610331716206758e2	3.87768704655669865e2	-1.51848003605561088e-5	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.46873896549532201e0	1.92687399554520344e0
RIGHT	26	28236713	6.06862848967806623e-1	8.85009256788260785e1	-8.31924808907317015e-1	-1.14060635704990698e0	3.86570761565045359e2	3.86586232050714329e2	1.14059535771474319e0	3.86610331716204485e2	3.87768704655660713e2	-1.51848004345190274e-5	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.46873896549532201e0	1.92687399554430749e0
LEFT	27	28376837	6.09837136872876218e-1	-1.26167054460072592e0	8.98765179742906355e1	1.39124215023520037e0	3.85421493894887760e2	3.85436918387091168e2	1.39122930549099522e0	3.85464672550011699e2	3.86632744190994401e2	-1.23710888260199620e-5	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.46948980319052902e0	1.94511861376017881e0
GROUP	27	28376838	6.09837136872876329e-1	-1.26167054368940068e0	8.98765179752101062e1	1.39124215010679109e0	3.85421493894887874e2	3.85436918387091282e2	1.39122930532340039e0	3.85464672550009425e2	3.86632744190985989e2	-1.23710888942248303e-5	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.46948980319052946e0	1.94511861375942252e0
GROUP	27	28376839	6.09837136872876329e-1	-1.26167054504129128e0	8.98765179738582134e1	1.39124214832810367e0	3.85421493894887874e2	3.85436918387091282e2	1.39122930523526778e0	3.85464672550008231e2	3.86632744190981668e2	-1.23710889289024303e-5	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.46948980319052946e0	1.94511861375902528e0
RIGHT	27	28376840	6.09837136872876440e-1	-1.26167054362648456e0	8.98765179752770962e1	1.39124215235722204e0	3.85421493894887931e2	3.85436918387091339e2	1.39122930512051202e0	3.85464672550006640e2	3.86632744190976098e2	-1.23710889729966836e-5	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.46948980319052946e0	1.94511861375850770e0
LEFT	28	28377235	6.09844879407770102e-1	-1.27154717328909483e0	9.02841077616978964e1	1.41967582150869021e0	3.85419927512049014e2	3.85435351941566068e2	1.41966304153110401e0	3.85463514886182907e2	3.86632603440941239e2	-9.51642334101790959e-6	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.46950565011871159e0	1.95157125239243423e0
GROUP	28	28377236	6.09844879407770213e-1	-1.27154717298309716e0	9.02841077620120274e1	1.41967582269683135e0	3.85419927512049071e2	3.85435351941566125e2	1.41966304140148103e0	3.85463514886181372e2	3.86632603440934815e2	-9.51642339551234345e-6	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.46950565011871248e0	1.95157125239185847e0
GROUP	28	28377237	6.09844879407770213e-1	-1.27154717220814040e0	9.02841077627869737e1	1.41967581881277738e0	3.85419927512049014e2	3.85435351941566068e2	1.41966304133226218e0	3.85463514886180462e2	3.86632603440931689e2	-9.51642342168610876e-6	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.46950565011871204e0	1.95157125239155094e0
GROUP	28	28377238	6.09844879407770213e-1	-1.27154717305888409e0	9.02841077619362409e1	1.41967582347893995e0	3.85419927512048787e2	3.85435351941565841e2	1.41966304124441312e0	3.85463514886179325e2	3.86632603440927767e2	-9.51642345384593044e-6	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.46950565011871204e0	1.95157125239116058e0
RIGHT	28	28377239	6.09844879407770324e-1	-1.27154717271099349e0	9.02841077622881869e1	1.41967582023704608e0	3.85419927512048844e2	3.85435351941565898e2	1.41966304106871544e0	3.85463514886177109e2	3.86632603440919297e2	-9.51642352406105017e-6	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.46950565011871248e0	1.95157125239037965e0
LEFT	29	28795507	6.18163555932753739e-1	8.99195593167431184e1	-8.45165027724505080e-1	-1.40214779040118209e0	3.85595863954427045e2	3.85611295424885839e2	1.40213490983079048e0	3.85639217079829280e2	3.86807680507059331e2	-7.16101459014425428e-6	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.46900509364664256e0	1.94186685458291541e0
GROUP	29	28795508	6.18163555932753850e-1	8.99195593186541799e1	-8.45165025821614790e-1	-1.40214779388503707e0	3.85595863954427159e2	3.85611295424885952e2	1.40213490967719911e0	3.85639217079826949e2	3.86807680507051828e2	-7.16101465483206390e-6	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.46900509364664300e0	1.94186685458223951e0
GROUP	29	28795509	6.18163555932753850e-1	8.99195593153057615e1	-8.45165029170033222e-1	-1.40214782589262565e0	3.85595863954427102e2	3.85611295424885895e2	1.40213490959000620e0	3.85639217079825755e2	3.86807680507047507e2	-7.16101469193327250e-6	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.46900509364664256e0	1.94186685458185582e0
RIGHT	29	28795510	6.18163555932753961e-1	8.99195593163074705e1	-8.45165028172388588e-1	-1.40214782261306858e0	3.85595863954426875e2	3.85611295424885668e2	1.40213490948516850e0	3.85639217079824334e2	3.86807680507042221e2	-7.16101473836336995e-6	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.46900509364664211e0	1.94186685458139485e0
LEFT	30	29912105	6.40191793066394066e-1	8.87403779979381540e1	-8.31107324723362240e-1	-1.12553503613396888e0	3.87212479244784276e2	3.87227975411868272e2	1.12552398579017110e0	3.87251861247250872e2	3.88409601843916505e2	-1.57971282771895345e-5	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.46699446788815502e0	1.93461441942092072e0
GROUP	30	29912106	6.40191793066394177e-1	8.87403779965383563e1	-8.31107326114974398e-1	-1.12553502942008032e0	3.87212479244784390e2	3.87227975411868385e2	1.12552398567566891e0	3.87251861247249337e2	3.88409601843910082e2	-1.57971283290038985e-5	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.46699446788815457e0	1.93461441942026924e0
GROUP	30	29912107	6.40191793066394177e-1	8.87403779962324819e1	-8.31107326420848835e-1	-1.12553498716249489e0	3.87212479244784390e2	3.87227975411868385e2	1.12552398561391209e0	3.87251861247248485e2	3.88409601843906785e2	-1.57971283554610438e-5	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.46699446788815369e0	1.93461441941991774e0
GROUP	30	29912108	6.40191793066394177e-1	8.87403779982440142e1	-8.31107324409316561e-1	-1.12553505403983589e0	3.87212479244784390e2	3.87227975411868385e2	1.12552398553676336e0	3.87251861247247064e2	3.88409601843902692e2	-1.57971283874030222e-5	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.46699446788815280e0	1.93461441941947832e0
RIGHT	30	29912109	6.40191793066394288e-1	8.87403779958844012e1	-8.31107326764836785e-1	-1.12553499902218590e0	3.87212479244784504e2	3.87227975411868499e2	1.12552398538246479e0	3.87251861247244278e2	3.88409601843893938e2	-1.57971284581315235e-5	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.46699446788815235e0	1.93461441941859991e0
LEFT	31	30052273	6.43166077445343709e-1	-1.25361788064638002e0	8.96473737827008250e1	1.36809383468522583e0	3.86059632541508051e2	3.86075082571894256e2	1.36808091990078795e0	3.86102511202824303e2	3.87269743840455874e2	-1.09462443825179485e-5	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.46772868690691372e0	1.94257545641913087e0
GROUP	31	30052274	6.43166077445343820e-1	-1.25361788080743231e0	8.96473737825438519e1	1.36809383509182680e0	3.86059632541508165e2	3.86075082571894370e2	1.36808091975615498e0	3.86102511202822257e2	3.87269743840448768e2	-1.09462444409522477e-5	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.46772868690691327e0	1.94257545641847029e0
GROUP	31	30052275	6.43166077445343820e-1	-1.25361787929783586e0	8.96473737840534426e1	1.36809383382609440e0	3.86059632541508051e2	3.86075082571894256e2	1.36808091967935441e0	3.86102511202821290e2	3.87269743840444903e2	-1.09462444729558596e-5	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.46772868690691372e0	1.94257545641811946e0
RIGHT	31	30052276	6.43166077445343931e-1	-1.25361788101459060e0	8.96473737823448289e1	1.36809383300862919e0	3.86059632541507824e2	3.86075082571894029e2	1.36808091958081834e0	3.86102511202819869e2	3.87269743840439730e2	-1.09462445152043892e-5	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.46772868690691372e0	1.94257545641766849e0
LEFT	32	30052681	6.43173827713399815e-1	-1.25649576188519041e0	9.00628203053422993e1	1.37636302756152418e0	3.86058037421871688e2	3.86073487388421540e2	1.37635016787806919e0	3.86101032886193479e2	3.87268566394146660e2	-1.35648688397997114e-5	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.46774445470521675e0	1.94784251734356206e0
GROUP	32	30052682	6.43173827713399926e-1	-1.25649576102408034e0	9.00628203062074704e1	1.37636302646109243e0	3.86058037421871802e2	3.86073487388421654e2	1.37635016775794838e0	3.86101032886191774e2	3.87268566394140748e2	-1.35648688870781107e-5	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.46774445470521719e0	1.94784251734301006e0
GROUP	32	30052683	6.43173827713399926e-1	-1.25649576233364324e0	9.00628203048979117e1	1.37636302777445962e0	3.86058037421871745e2	3.86073487388421597e2	1.37635016769358920e0	3.86101032886190865e2	3.87268566394137565e2	-1.35648689124050853e-5	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.46774445470521764e0	1.94784251734271474e0
GROUP	32	30052684	6.43173827713399926e-1	-1.25649576308013677e0	9.00628203041514155e1	1.37636302644449415e0	3.86058037421871518e2	3.86073487388421370e2	1.37635016761258955e0	3.86101032886189785e2	3.87268566394133472e2	-1.35648689457514714e-5	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.46774445470521853e0	1.94784251734234237e0
RIGHT	32	30052685	6.43173827713400037e-1	-1.25649576202132796e0	9.00628203052102236e1	1.37636302659285548e0	3.86058037421871347e2	3.86073487388421199e2	1.37635016745059069e0	3.86101032886187454e2	3.87268566394125344e2	-1.35648690118251522e-5	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.46774445470521941e0	1.94784251734159719e0
