role	group_id	source_row	time	v(acsrc,acn)	v(vd)	v(vb)	v(sw)	v(gate)	i(Lboost)	i(Vchannel)	i(Vbody)	i(Vac)	v(q)	v(en)	v(fault)	v(f2ctl)	v(standby_req)	v(arm)	v(permit)
GROUP	29	27154092	5.90093873191478546e-1	9.48302488505414516e1	3.83478918012699410e2	3.83414331597430589e2	3.84708866568415147e2	-9.04400476591512038e-6	3.87227470276968999e0	3.84708866568414800e-10	1.36039638476534902e-9	-3.87228435757276657e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	29	27154093	5.90093873191478546e-1	9.48302488505414232e1	3.83478918012698330e2	3.83414331597430703e2	3.84708866568412361e2	-9.04400478683710353e-6	3.87227470268123808e0	3.84708866568412008e-10	1.35603728498995328e-9	-3.87228435747096000e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
RIGHT	29	27154094	5.90093873191478657e-1	9.48302488505374157e1	3.83478918012695885e2	3.83414331597430873e2	3.84708866568406791e2	-9.04400483119409801e-6	3.87227470250433292e0	3.84708866568406425e-10	1.26558581791031240e-9	-3.87228435724654219e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
LEFT	30	27154495	5.90101616411591978e-1	9.44190131451176029e1	3.83475775549546711e2	3.83411369152402926e2	3.84705479868079749e2	-8.20464968104412564e-6	3.85966333425654140e0	3.84705479868079411e-10	1.36898123478272610e-9	-3.85967302382050548e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	30	27154496	5.90101616411592089e-1	9.44190131451136239e1	3.83475775549545176e2	3.83411369152403154e2	3.84705479868075997e2	-8.20464971203730174e-6	3.85966333413840745e0	3.84705479868075585e-10	1.33149194649470606e-9	-3.85967302359910036e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	30	27154497	5.90101616411592089e-1	9.44190131451136097e1	3.83475775549544323e2	3.83411369152403211e2	3.84705479868073951e2	-8.20464972750287991e-6	3.85966333407511097e0	3.84705479868073569e-10	1.27590412589297350e-9	-3.85967302358113784e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	30	27154498	5.90101616411592089e-1	9.44190131451136097e1	3.83475775549543243e2	3.83411369152403211e2	3.84705479868071393e2	-8.20464974756791983e-6	3.85966333399545469e0	3.84705479868071035e-10	1.24981142896317275e-9	-3.85967302356334585e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
RIGHT	30	27154499	5.90101616411592200e-1	9.44190131451055947e1	3.83475775549541083e2	3.83411369152403324e2	3.84705479868066391e2	-8.20464978862312736e-6	3.85966333383614213e0	3.84705479868066021e-10	1.28839476765528364e-9	-3.85967302340537799e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
LEFT	31	27712293	6.01588229781236383e-1	9.56476430585932889e1	3.81458091430023217e2	3.81388031245966033e2	3.82695089707113198e2	-1.28184303550604308e-5	4.24471601326648429e0	3.82695089707112797e-10	1.22731982207194483e-9	-4.24472768379166610e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	31	27712294	6.01588229781236494e-1	9.56476430586012754e1	3.81458091430021796e2	3.81388031245966147e2	3.82695089707109446e2	-1.28184303831493545e-5	4.24471601315320868e0	3.82695089707109074e-10	1.27072995517909093e-9	-4.24472768358845087e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	31	27712295	6.01588229781236494e-1	9.56476430586012611e1	3.81458091430020943e2	3.81388031245966147e2	3.82695089707107343e2	-1.28184303988222271e-5	4.24471601309240931e0	3.82695089707106955e-10	1.30466060332903233e-9	-4.24472768355695962e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	31	27712296	6.01588229781236494e-1	9.56476430586012611e1	3.81458091430020090e2	3.81388031245966147e2	3.82695089707104728e2	-1.28184304183136580e-5	4.24471601301617074e0	3.82695089707104370e-10	1.34019013713414809e-9	-4.24472768339927597e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
RIGHT	31	27712297	6.01588229781236605e-1	9.56476430586052544e1	3.81458091430018328e2	3.81388031245966374e2	3.82695089707099839e2	-1.28184304558981429e-5	4.24471601286369005e0	3.82695089707099458e-10	1.39281653734184440e-9	-4.24472768338279138e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
LEFT	32	27713496	6.01611469461648007e-1	9.68721292100951672e1	3.81450985856077182e2	3.81380378634316514e2	3.82688698117697754e2	-1.35436085586275093e-5	4.28332622720720124e0	3.82688698117697368e-10	1.26380376858693394e-9	-4.28333777030809415e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	32	27713497	6.01611469461648118e-1	9.68721292101030684e1	3.81450985856075363e2	3.81380378634316685e2	3.82688698117693434e2	-1.35436085889768133e-5	4.28332622707200450e0	3.82688698117693025e-10	1.24175187562966783e-9	-4.28333777022743334e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	32	27713498	6.01611469461648118e-1	9.68721292101030969e1	3.81450985856074396e2	3.81380378634316742e2	3.82688698117691104e2	-1.35436086063970843e-5	4.28332622700007004e0	3.82688698117690699e-10	1.22560719021059291e-9	-4.28333777018605133e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
RIGHT	32	27713499	6.01611469461648229e-1	9.68721292101070333e1	3.81450985856073203e2	3.81380378634316855e2	3.82688698117688205e2	-1.35436086273961898e-5	4.28332622690810805e0	3.82688698117687855e-10	1.24166444846398289e-9	-4.28333776994907112e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
LEFT	33	28125688	6.09937886422023734e-1	-9.65084822014359531e1	3.81741691704010350e2	3.81670864341227400e2	3.82979672536896373e2	-9.82960522867148600e-6	4.29789119478907722e0	3.82979672536896023e-10	1.26385015824674812e-9	4.29790278513350454e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	33	28125689	6.09937886422023845e-1	-9.65084822014438686e1	3.81741691704008474e2	3.81670864341227684e2	3.82979672536891997e2	-9.82960526324089957e-6	4.29789119464848923e0	3.82979672536891577e-10	1.27325947808470461e-9	4.29790278501214473e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	33	28125690	6.09937886422023845e-1	-9.65084822014438828e1	3.81741691704007451e2	3.81670864341227798e2	3.82979672536889666e2	-9.82960528159095019e-6	4.29789119457384405e0	3.82979672536889251e-10	1.30813184001563024e-9	4.29790278491869593e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
RIGHT	33	28125691	6.09937886422023956e-1	-9.65084822014517982e1	3.81741691704006030e2	3.81670864341228025e2	3.82979672536886653e2	-9.82960530539762432e-6	4.29789119447805756e0	3.82979672536886304e-10	1.24414105590771911e-9	4.29790278485683608e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
LEFT	34	29216268	6.31764732966464848e-1	-9.46076565934550047e1	3.84880399451785877e2	3.84815913946614842e2	3.86110168716822443e2	-8.34014099477037672e-6	3.86301483718056549e0	3.86110168716822019e-10	1.34640210280303413e-9	3.86302456244419012e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	34	29216269	6.31764732966464959e-1	-9.46076565934469755e1	3.84880399451784456e2	3.84815913946614955e2	3.86110168716818748e2	-8.34014102539933204e-6	3.86301483706724902e0	3.86110168716818400e-10	1.29880429824879064e-9	3.86302456230626667e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	34	29216270	6.31764732966464959e-1	-9.46076565934469755e1	3.84880399451783603e2	3.84815913946614899e2	3.86110168716816702e2	-8.34014104204188112e-6	3.86301483700625203e0	3.86110168716816332e-10	1.32544627922228953e-9	3.86302456236094560e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	34	29216271	6.31764732966464959e-1	-9.46076565934469755e1	3.84880399451782523e2	3.84815913946614842e2	3.86110168716813973e2	-8.34014106325557734e-6	3.86301483692993397e0	3.86110168716813592e-10	1.39155489455751463e-9	3.86302456225807322e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
RIGHT	34	29216272	6.31764732966465070e-1	-9.46076565934389748e1	3.84880399451780363e2	3.84815913946614842e2	3.86110168716808744e2	-8.34014110481650420e-6	3.86301483677729873e0	3.86110168716808370e-10	1.39856774625659783e-9	3.86302456209450984e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
LEFT	35	29629074	6.40106654324506752e-1	9.41510217120788582e1	3.85110376371737857e2	3.85046594744354536e2	3.86339196608675707e2	-1.01700583469764009e-5	3.81417982769977071e0	3.86339196608675382e-10	1.31197424732581140e-9	-3.81418960246730876e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	35	29629075	6.40106654324506863e-1	9.41510217120708433e1	3.85110376371735811e2	3.85046594744354763e2	3.86339196608670818e2	-1.01700583849226671e-5	3.81417982755081297e0	3.86339196608670470e-10	1.31646311230085087e-9	-3.81418960221208181e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	35	29629076	6.40106654324506863e-1	9.41510217120708433e1	3.85110376371734731e2	3.85046594744354820e2	3.86339196608668090e2	-1.01700584059599365e-5	3.81417982747190987e0	3.86339196608667679e-10	1.29547370994200064e-9	-3.81418960223925296e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
RIGHT	35	29629077	6.40106654324506974e-1	9.41510217120668500e1	3.85110376371733253e2	3.85046594744354991e2	3.86339196608664565e2	-1.01700584338821778e-5	3.81417982737026318e0	3.86339196608664215e-10	1.28547431173331239e-9	-3.81418960213642322e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
LEFT	36	29775272	6.43274584922210346e-1	-9.66854970564295257e1	3.82774042008839388e2	3.82703324906045111e2	3.84011847230092769e2	-1.33433636496429308e-5	4.28836487075096784e0	3.84011847230092372e-10	1.21475299707601589e-9	4.28837648072124633e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	36	29775273	6.43274584922210457e-1	-9.66854970564335048e1	3.82774042008838137e2	3.82703324906045225e2	3.84011847230089245e2	-1.33433636746873979e-5	4.28836487064043670e0	3.84011847230088909e-10	1.17530361175872724e-9	4.28837648064845833e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	36	29775274	6.43274584922210457e-1	-9.66854970564334906e1	3.82774042008837455e2	3.82703324906045282e2	3.84011847230087426e2	-1.33433636875076312e-5	4.28836487058081772e0	3.84011847230087047e-10	1.18265436918934219e-9	4.28837648063630006e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	36	29775275	6.43274584922210457e-1	-9.66854970564335332e1	3.82774042008836489e2	3.82703324906045395e2	3.84011847230085152e2	-1.33433637029751304e-5	4.28836487050634485e0	3.84011847230084773e-10	1.19641310653980217e-9	4.28837648052437448e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
RIGHT	36	29775276	6.43274584922210568e-1	-9.66854970564414202e1	3.82774042008834499e2	3.82703324906045793e2	3.84011847230080605e2	-1.33433637350571572e-5	4.28836487035739644e0	3.84011847230080275e-10	1.08216658360801300e-9	4.28837648035265229e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
LEFT	37	30040551	6.48425337907679977e-1	-9.49293685850838358e1	3.85335204659391252e2	3.85270127174434776e2	3.86565732446310278e2	-1.05111089140981465e-5	3.90226291337705167e0	3.86565732446309934e-10	1.29208689029024861e-9	3.90227262634896110e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	37	30040552	6.48425337907680088e-1	-9.49293685850798568e1	3.85335204659389888e2	3.85270127174434833e2	3.86565732446306640e2	-1.05111089429782177e-5	3.90226291326406338e0	3.86565732446306315e-10	1.26588876753120622e-9	3.90227262623221538e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	37	30040553	6.48425337907680088e-1	-9.49293685850798283e1	3.85335204659389092e2	3.85270127174434833e2	3.86565732446304594e2	-1.05111089584917193e-5	3.90226291320320451e0	3.86565732446304247e-10	1.26367160860479754e-9	3.90227262620884208e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	37	30040554	6.48425337907680088e-1	-9.49293685850798141e1	3.85335204659388012e2	3.85270127174434776e2	3.86565732446301979e2	-1.05111089778375266e-5	3.90226291312709783e0	3.86565732446301610e-10	1.32210938506532033e-9	3.90227262606951353e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
RIGHT	37	30040555	6.48425337907680199e-1	-9.49293685850718418e1	3.85335204659385795e2	3.85270127174434776e2	3.86565732446296863e2	-1.05111090190605991e-5	3.90226291297488448e0	3.86565732446296492e-10	1.35973738988802958e-9	3.90227262594385849e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
LEFT	38	30186531	6.51585501386002908e-1	9.55034020141836066e1	3.82996783202888196e2	3.82927448150620819e2	3.84232848160733283e2	-6.29187441850006200e-6	4.19448778159466684e0	3.84232848160732945e-10	1.24325478376842148e-9	-4.19449952518181135e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	38	30186532	6.51585501386003019e-1	9.55034020141875857e1	3.82996783202886263e2	3.82927448150621046e2	3.84232848160728395e2	-6.29187446025563873e-6	4.19448778144148271e0	3.84232848160728034e-10	1.27003838021176642e-9	-4.19449952500974632e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	38	30186533	6.51585501386003019e-1	9.55034020141875999e1	3.82996783202885297e2	3.82927448150621103e2	3.84232848160725780e2	-6.29187448263638626e-6	4.19448778136028544e0	3.84232848160725397e-10	1.28784000821567465e-9	-4.19449952479561716e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
RIGHT	38	30186534	6.51585501386003130e-1	9.55034020141955722e1	3.82996783202883989e2	3.82927448150621046e2	3.84232848160722369e2	-6.29187451121351523e-6	4.19448778125741395e0	3.84232848160722037e-10	1.31705088556980919e-9	-4.19449952489378575e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
LEFT	39	30640147	6.54166666500951122e-1	1.69705627484771043e2	3.84417307942482012e2	3.84382711759985227e2	2.55592538672425373e-1	1.41139721640599856e1	9.45354620487263198e0	9.45427200838939719e0	1.02916936837522303e-7	-9.45354177033220822e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	8.28744318849844452e-1	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	39	30640148	6.54166666666699981e-1	1.69705627484771412e2	3.84417307932001563e2	3.84382711610243405e2	2.55573172172423979e-1	1.41149506175624477e1	9.45369755319893912e0	9.45442187353308050e0	1.03636242275233304e-7	-9.45369311867125361e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	0.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	39	30640149	6.54166666666699981e-1	1.69705627484771441e2	3.84417307932001563e2	3.84382711610243405e2	2.55573172171123353e-1	1.41149506176279527e1	9.45369755320907501e0	9.45442187354298369e0	1.03636148956386711e-7	-9.45369311850026861e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	0.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	39	30640150	6.54166666666699981e-1	1.69705627484771412e2	3.84417307932001563e2	3.84382711610243405e2	2.55573172168521823e-1	1.41149506177589608e1	9.45369755322934857e0	9.45442187356273323e0	1.03635972144077029e-7	-9.45369311853130512e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	0.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	39	30640151	6.54166666666699981e-1	1.69705627484771412e2	3.84417307932001563e2	3.84382711610243348e2	2.55573172163315154e-1	1.41149506180209698e1	9.45369755326989569e0	9.45442187360208486e0	1.03635982745223495e-7	-9.45369311869944795e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	0.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
RIGHT	39	30640152	6.54166666666700092e-1	1.69705627484771384e2	3.84417307932001677e2	3.84382711610243348e2	2.55573172152900763e-1	1.41149506185449756e1	9.45369755335099171e0	9.45442187368074549e0	1.03636111640079023e-7	-9.45369311878516783e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	0.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
