HEADER  time                     v(acsrc)                 v(acn)                   i(Vac)                   v(load)                  v(vb)                    i(Lboost)                v(vd)                    v(sw)                    v(gate)                  v(q)                     v(en)                    v(fault)                 v(vcomp)                 v(icomp)                
FIRST_NONINCREASING previous_line=9736224 previous_row=9736223 previous_time_text=2.56990362212805523e-01 previous_time_f64=2.56990362212805523168e-1 previous_bits=0x3fd07287b445d61f current_line=9736225 current_row=9736224 current_time_text=2.56990362212805523e-01 current_time_f64=2.56990362212805523168e-1 current_bits=0x3fd07287b445d61f delta_f64=0.00000000000000000000e0 ulp_current=5.55111512312578270212e-17 ulp_previous=5.55111512312578270212e-17
BEFORE32
line=9736206 row=9736205 time_text=2.56990362212474455e-01 time_f64=2.56990362212474454662e-1 bits=0x3fd07287b445bed3 dt_from_prev=6.16728890179274458205e-13 raw= 2.56990362212474455e-01  8.12836541400682933e+01 -1.01244676241429943e+00 -6.72488989504144019e+00  3.19547249252798679e+02  3.19572476667213323e+02  6.72488164574611513e+00  3.19678186432306916e+02  3.20956648238890295e+02 -7.71553092731187174e-06  5.00000000000000000e+00  5.00000000000000000e+00  0.00000000000000000e+00  3.16435065863748033e+00  3.12790255960069308e+00 
line=9736207 row=9736206 time_text=2.56990362212664303e-01 time_f64=2.56990362212664302799e-1 bits=0x3fd07287b445cc2f dt_from_prev=1.89848137210901768412e-13 raw= 2.56990362212664303e-01  8.12836541360443903e+01 -1.01244675581666854e+00 -6.72488963901947212e+00  3.19547249253253312e+02  3.19572476667668013e+02  6.72488138972671745e+00  3.19678186429205937e+02  3.20956648231828524e+02 -7.71558548049670026e-06  5.00000000000000000e+00  5.00000000000000000e+00  0.00000000000000000e+00  3.16435065863902398e+00  3.12790255778372916e+00 
line=9736208 row=9736207 time_text=2.56990362212721257e-01 time_f64=2.56990362212721257240e-1 bits=0x3fd07287b445d031 dt_from_prev=5.69544411632705305237e-14 raw= 2.56990362212721257e-01  8.12836541348355013e+01 -1.01244675383868810e+00 -6.72488956224910872e+00  3.19547249253389680e+02  3.19572476667804381e+02  6.72488131292684876e+00  3.19678186428275637e+02  3.20956648229712414e+02 -7.71560182379803106e-06  5.00000000000000000e+00  5.00000000000000000e+00  0.00000000000000000e+00  3.16435065863948672e+00  3.12790255723868249e+00 
line=9736209 row=9736208 time_text=2.56990362212738466e-01 time_f64=2.56990362212738465697e-1 bits=0x3fd07287b445d167 dt_from_prev=1.72084568816899263766e-14 raw= 2.56990362212738466e-01  8.12836541344733519e+01 -1.01244675323697209e+00 -6.72488953922917698e+00  3.19547249253430891e+02  3.19572476667845592e+02  6.72488128973332344e+00  3.19678186427994660e+02  3.20956648229073437e+02 -7.71560675858764820e-06  5.00000000000000000e+00  5.00000000000000000e+00  0.00000000000000000e+00  3.16435065863962661e+00  3.12790255707407816e+00 
line=9736210 row=9736209 time_text=2.56990362212772883e-01 time_f64=2.56990362212772882611e-1 bits=0x3fd07287b445d3d3 dt_from_prev=3.44169137633798527531e-14 raw= 2.56990362212772883e-01  8.12836541337403702e+01 -1.01244675204432610e+00 -6.72488949255423130e+00  3.19547249253513371e+02  3.19572476667928072e+02  6.72488124334627368e+00  3.19678186427432706e+02  3.20956648227795597e+02 -7.71561662714834569e-06  5.00000000000000000e+00  5.00000000000000000e+00  0.00000000000000000e+00  3.16435065863990550e+00  3.12790255674487039e+00 
line=9736211 row=9736210 time_text=2.56990362212780599e-01 time_f64=2.56990362212780598661e-1 bits=0x3fd07287b445d45e dt_from_prev=7.71605002114483795594e-15 raw= 2.56990362212780599e-01  8.12836541335726821e+01 -1.01244675178173793e+00 -6.72488948193110225e+00  3.19547249253531845e+02  3.19572476667946546e+02  6.72488123293240481e+00  3.19678186427306571e+02  3.20956648227508879e+02 -7.71561884078248822e-06  5.00000000000000000e+00  5.00000000000000000e+00  0.00000000000000000e+00  3.16435065863996812e+00  3.12790255667096195e+00 
line=9736212 row=9736211 time_text=2.56990362212796031e-01 time_f64=2.56990362212796030761e-1 bits=0x3fd07287b445d574 dt_from_prev=1.54321000422896759119e-14 raw= 2.56990362212796031e-01  8.12836541332496267e+01 -1.01244675124006278e+00 -6.72488946164228008e+00  3.19547249253568566e+02  3.19572476667983267e+02  6.72488121210466527e+00  3.19678186427054243e+02  3.20956648226935613e+02 -7.71562326658680557e-06  5.00000000000000000e+00  5.00000000000000000e+00  0.00000000000000000e+00  3.16435065864009335e+00  3.12790255652314553e+00 
line=9736213 row=9736212 time_text=2.56990362212799472e-01 time_f64=2.56990362212799472452e-1 bits=0x3fd07287b445d5b2 dt_from_prev=3.44169137633798527531e-15 raw= 2.56990362212799472e-01  8.12836541331584499e+01 -1.01244675113930782e+00 -6.72488945658727655e+00  3.19547249253576751e+02  3.19572476667991452e+02  6.72488120742885087e+00  3.19678186426997570e+02  3.20956648226806863e+02 -7.71562426091854687e-06  5.00000000000000000e+00  5.00000000000000000e+00  0.00000000000000000e+00  3.16435065864012177e+00  3.12790255648996141e+00 
line=9736214 row=9736213 time_text=2.56990362212800583e-01 time_f64=2.56990362212800582675e-1 bits=0x3fd07287b445d5c6 dt_from_prev=1.11022302462515654042e-15 raw= 2.56990362212800583e-01  8.12836541331347462e+01 -1.01244675110184801e+00 -6.72488945541024119e+00  3.19547249253579537e+02  3.19572476667994238e+02  6.72488120589690652e+00  3.19678186426978982e+02  3.20956648226764685e+02 -7.71562458647039161e-06  5.00000000000000000e+00  5.00000000000000000e+00  0.00000000000000000e+00  3.16435065864013154e+00  3.12790255647908921e+00 
line=9736215 row=9736214 time_text=2.56990362212802859e-01 time_f64=2.56990362212802858632e-1 bits=0x3fd07287b445d5ef dt_from_prev=2.27595720048157090787e-15 raw= 2.56990362212802859e-01  8.12836541331670190e+01 -1.01244675094091008e+00 -6.72488944992138560e+00  3.19547249253585107e+02  3.19572476667999808e+02  6.72488120283301516e+00  3.19678186426941807e+02  3.20956648226680443e+02 -7.71562523687619030e-06  5.00000000000000000e+00  5.00000000000000000e+00  0.00000000000000000e+00  3.16435065864015064e+00  3.12790255645734483e+00 
