wall_s	sim_s	percent	recent_sim_s_per_wall_s	callbacks	first_invalid	duplicate_count	backwards_count
1599.442696	5.13445732153331003e-1	78.991651	2.802737587074e-4	23632395	true	8	0
1609.473312	5.16269542915541391e-1	79.426084	2.815191583884e-4	23773648	true	8	0
1619.542029	5.19181784263224255e-1	79.874121	2.892366092532e-4	23913779	true	10	0
1629.625375	5.22019784088498584e-1	80.310736	2.814541501404e-4	24060688	true	10	0
1639.668782	5.24874938031110183e-1	80.749990	2.842814186547e-4	24202003	true	10	0
1649.715435	5.27798018573357508e-1	81.199695	2.909506820080e-4	24344344	true	10	0
1659.756917	5.30676108000321944e-1	81.642478	2.866199904101e-4	24493083	true	10	0
1669.828751	5.33589256071407392e-1	82.090655	2.892370893685e-4	24634761	true	10	0
1679.858720	5.36457870725024044e-1	82.531980	2.860043662756e-4	24777272	true	10	0
1689.885881	5.39289361352454755e-1	82.967594	2.823820765394e-4	24924114	true	10	0
1699.960479	5.42202267547603145e-1	83.415733	2.891337456420e-4	25064017	true	12	0
1709.998311	5.45044175399900022e-1	83.852950	2.831196809356e-4	25206502	true	14	0
1720.034208	5.47850718702158734e-1	84.284726	2.796504747613e-4	25351923	true	14	0
1730.114977	5.50816032959726809e-1	84.740928	2.941555375981e-4	25492622	true	16	0
1740.142089	5.53634472084557405e-1	85.174534	2.810818597320e-4	25635921	true	18	0
1750.184541	5.56424645879955659e-1	85.603792	2.778379055362e-4	25780474	true	18	0
1760.286800	5.59435201638063928e-1	86.066954	2.980081666493e-4	25921756	true	25	0
1770.355027	5.62242872487743517e-1	86.498903	2.788644728433e-4	26066232	true	25	0
1780.402098	5.65035206201468632e-1	86.928493	2.779251602728e-4	26210856	true	25	0
1790.416179	5.68042444351498310e-1	87.391145	3.003009587305e-4	26351523	true	28	0
1800.494447	5.70862661656351467e-1	87.825025	2.798315310664e-4	26497105	true	34	0
1810.504735	5.73650094621174778e-1	88.253861	2.784568154604e-4	26641188	true	39	0
1820.608327	5.76694599280200504e-1	88.722246	3.013289478647e-4	26783843	true	44	0
1830.658769	5.79519391347660839e-1	89.156829	2.810614799422e-4	26929922	true	44	0
1840.737916	5.82363452722224673e-1	89.594377	2.821728218810e-4	27075983	true	44	0
