time_s v_ac_v i_ac_a v_load_v i_load_a v_b_v i_l_a v_d_v v_ds_v v_gs_v armed on
3.50518818802890452e-7 2.24253226804403162e-2 6.39852543048158307e-6 7.95785267191549646e-24 4.18834351153447205e-26 4.18834351233025762e-14 2.70133236033455542e-8 1.78564846531754576e-11 4.97069530424621513e-6 2.92243770214050307e-8 0.00000000000000000e0 0.00000000000000000e0
3.68811621029139980e-7 2.35956506858702453e-2 6.39859130398962028e-6 9.96348726323123176e-24 5.24394066485854266e-26 5.24394066585489232e-14 3.01368274757287772e-8 2.10105381552459269e-11 5.92728476366869935e-6 3.40363206514007791e-8 0.00000000000000000e0 0.00000000000000000e0
3.87283043130440941e-7 2.47774063456683326e-2 6.39866087798202088e-6 1.23332079548897192e-23 6.49116208152090509e-26 6.49116208275422610e-14 3.33296054424568230e-8 2.44753503623808663e-11 6.99993048080259434e-6 3.92408404323408984e-8 0.00000000000000000e0 0.00000000000000000e0
4.05631154658846966e-7 2.59512729004153023e-2 6.39873306946397991e-6 1.50577879976523111e-23 7.92515157771174308e-26 7.92515157921752208e-14 3.65049047032480630e-8 2.81820862001550081e-11 8.17228034868773988e-6 4.47199969920903221e-8 0.00000000000000000e0 0.00000000000000000e0
4.24130761447255083e-7 2.71348317439613559e-2 6.39880853704755115e-6 1.82056867444513532e-23 9.58194039181650162e-26 9.58194039363707025e-14 3.96748537717943051e-8 3.21687516933495167e-11 9.46166265411990834e-6 5.05154061805153568e-8 0.00000000000000000e0 0.00000000000000000e0
4.42510648233476934e-7 2.83107311981412035e-2 6.39888608819361160e-6 2.17561667033195904e-23 1.14506140543787323e-25 1.14506140565543493e-13 4.27585945313485610e-8 3.63555728848779409e-11 1.08478109545648933e-5 5.64968925172189093e-8 0.00000000000000000e0 0.00000000000000000e0
4.60987785065043143e-7 2.94928524670354832e-2 6.39896614829799093e-6 2.57725052543044814e-23 1.35644764496339371e-25 1.35644764522111885e-13 4.57594356556944077e-8 4.07656395644944436e-11 1.23440931860232855e-5 6.26838653277042564e-8 0.00000000000000000e0 0.00000000000000000e0
4.79378552699777259e-7 3.06694480480627606e-2 6.39904772697930113e-6 3.02342520813337837e-23 1.59127642533335712e-25 1.59127642563569963e-13 4.86167822259538153e-8 4.53264643289331085e-11 1.39318834695681097e-5 6.89614317455061948e-8 0.00000000000000000e0 0.00000000000000000e0
4.97842835338362111e-7 3.18507469347437955e-2 6.39913102279399126e-6 3.51957599395051430e-23 1.85240841786869183e-25 1.85240841822064952e-13 5.13275728773598145e-8 5.00458142799264414e-11 1.56200097333241654e-5 7.53278728606914960e-8 0.00000000000000000e0 0.00000000000000000e0
5.00000000000000083e-7 3.19887569653104151e-2 6.39914104573480191e-6 3.58074271780942626e-23 1.88460143042601381e-25 1.88460143078408803e-13 5.16329921596993079e-8 5.06051430862753461e-11 1.58231796368636871e-5 7.60737544156510889e-8 0.00000000000000000e0 0.00000000000000000e0
5.01840199131881792e-7 3.21064883295034340e-2 6.39914844842437436e-6 3.63370651662703234e-23 1.91247711401422764e-25 1.91247711437759825e-13 5.18905652616366470e-8 5.10838881730693921e-11 1.59978767519721700e-5 7.67100006997748301e-8 0.00000000000000000e0 0.00000000000000000e0
5.05520597395645210e-7 3.23419510578430505e-2 6.39916648127736298e-6 3.74062667879792047e-23 1.96875088357785278e-25 1.96875088395191562e-13 5.24019219807468716e-8 5.20432879369457927e-11 1.63489911849365837e-5 7.79822636957613241e-8 0.00000000000000000e0 0.00000000000000000e0
5.12881393923172045e-7 3.28128765143350584e-2 6.39919970739366573e-6 3.96044383757308640e-23 2.08444412503846671e-25 2.08444412543451106e-13 5.34014102798365987e-8 5.39727057489418503e-11 1.70613847190481275e-5 8.05240487457419175e-8 0.00000000000000000e0 0.00000000000000000e0
5.26243656360996873e-7 3.36677608342582022e-2 6.39926132851853513e-6 4.37999217788557557e-23 2.30525904099240822e-25 2.30525904143040761e-13 5.51331335698344347e-8 5.75047436004247508e-11 1.83879673349590338e-5 8.51182185873189259e-8 0.00000000000000000e0 0.00000000000000000e0
5.43655844662477912e-7 3.47817493378198908e-2 6.39934150697962778e-6 4.96667830251474834e-23 2.61404121184986751e-25 2.61404121234653541e-13 5.72211781784085219e-8 6.21455481654581869e-11 2.01773997878082527e-5 9.10366828802131281e-8 0.00000000000000000e0 0.00000000000000000e0
5.61818128197671414e-7 3.59437270673562126e-2 6.39942568847473581e-6 5.62708301473234735e-23 2.96162263933281418e-25 2.96162263989552269e-13 5.91855658139297962e-8 6.70035238568322968e-11 2.21111682579883177e-5 9.70842574027796680e-8 0.00000000000000000e0 0.00000000000000000e0
5.81099219534564777e-7 3.71772833356359828e-2 6.39951448183628813e-6 6.38226911503188763e-23 3.35908900791151968e-25 3.35908900854974669e-13 6.10234973179350670e-8 7.21430725519851565e-11 2.42310294686380660e-5 1.03310123486240838e-7 0.00000000000000000e0 0.00000000000000000e0
5.99214591943715625e-7 3.83362598044776001e-2 6.39959771461806604e-6 7.14219591333359622e-23 3.75905048070189270e-25 3.75905048141611255e-13 6.25148527305397848e-8 7.69221943408255972e-11 2.62778057682090316e-5 1.08931670517047195e-7 0.00000000000000000e0 0.00000000000000000e0
6.17943293966416809e-7 3.95344755745948781e-2 6.39968266967494426e-6 7.97843778610509533e-23 4.19917778216057625e-25 4.19917778295842050e-13 6.38189110200792125e-8 8.17792078120317451e-11 2.84416767122379741e-5 1.14468277388422087e-7 0.00000000000000000e0 0.00000000000000000e0
6.36064070259708388e-7 4.06937977668081416e-2 6.39976417410315079e-6 8.83548479188269842e-23 4.65025515362247324e-25 4.65025515450602140e-13 6.48575276479465109e-8 8.63691820814653747e-11 3.05740490524417848e-5 1.19525092274956658e-7 0.00000000000000000e0 0.00000000000000000e0
6.54740602570446685e-7 4.18886758445988841e-2 6.39984682511418601e-6 9.76680856745616352e-23 5.14042556181903357e-25 5.14042556279571465e-13 6.57109680790149275e-8 9.09607025412649552e-11 3.28040494858636555e-5 1.24399497558792510e-7 0.00000000000000000e0 0.00000000000000000e0
6.72967826248561208e-7 4.30548082717657002e-2 6.39992652212706403e-6 1.07211625402255286e-22 5.64271712643448830e-25 5.64271712750660522e-13 6.63481150816439572e-8 9.52838086255119700e-11 3.50051625646113503e-5 1.28806455997545148e-7 0.00000000000000000e0 0.00000000000000000e0
6.91579874725634196e-7 4.42455608301452821e-2 6.40000656207395657e-6 1.17401596845320659e-22 6.17903141291161317e-25 6.17903141408563009e-13 6.68210597951677854e-8 9.95187787558629369e-11 3.72715545686663687e-5 1.32936900704251120e-7 0.00000000000000000e0 0.00000000000000000e0
7.09858657621055810e-7 4.54149918835914101e-2 6.40008423513638292e-6 1.27827568320985295e-22 6.72776675373606823e-25 6.72776675501434409e-13 6.71357628573354189e-8 1.03488254374055800e-10 3.95104472269728618e-5 1.36625945956673376e-7 0.00000000000000000e0 0.00000000000000000e0
7.28419872933019569e-7 4.66024922581707787e-2 6.40016207545390792e-6 1.38818074843645420e-22 7.30621446545502196e-25 7.30621446684320327e-13 6.73326057681725996e-8 1.07317975952156460e-10 4.17925350082585094e-5 1.40003716656501875e-7 0.00000000000000000e0 0.00000000000000000e0
7.46739734523460660e-7 4.77745514199079818e-2 6.40023832416958260e-6 1.50043351589617578e-22 7.89701850471671418e-25 7.89701850621714901e-13 6.74366826121122188e-8 1.10895619160646356e-10 4.40499131782772966e-5 1.42986032974320444e-7 0.00000000000000000e0 0.00000000000000000e0
7.65265780562588128e-7 4.89598017473338309e-2 6.40031498952420286e-6 1.61754974632940427e-22 8.51341971752317993e-25 8.51341971914073089e-13 6.74846275578739733e-8 1.14310583201192062e-10 4.63352008163081720e-5 1.45667438185877017e-7 0.00000000000000000e0 0.00000000000000000e0
7.83615657010848845e-7 5.01337811803428401e-2 6.40039099575329118e-6 1.73691387467257661e-22 9.14165197196092863e-25 9.14165197369784349e-13 6.75097417938840655e-8 1.17498227271117828e-10 4.85999177128669757e-5 1.48019470513814085e-7 0.00000000000000000e0 0.00000000000000000e0
8.02115797196444131e-7 5.13173741109187662e-2 6.40046802424798500e-6 1.86044079368259698e-22 9.79179365096103739e-25 9.79179365282147784e-13 6.75480523502057923e-8 1.20526959047008395e-10 5.08841945030348561e-5 1.50119685620582943e-7 0.00000000000000000e0 0.00000000000000000e0
8.20487500888058771e-7 5.24927499917601514e-2 6.40054548368962362e-6 1.98609081674607568e-22 1.04531095618214517e-24 1.04531095638075417e-12 6.76337491831525955e-8 1.23366464708774061e-10 5.31546459571272513e-5 1.51976569069010775e-7 0.00000000000000000e0 0.00000000000000000e0
8.38968803793911117e-7 5.36751377550300293e-2 6.40062482952508116e-6 2.11531940482821786e-22 1.11332600254116738e-24 1.11332600275269933e-12 6.78019914400756445e-8 1.26073819733184278e-10 5.54428919250878866e-5 1.53660832965291043e-7 0.00000000000000000e0 0.00000000000000000e0
8.57356469287866263e-7 5.48515348271477604e-2 6.40070579403795303e-6 2.24656560634659453e-22 1.18240295070873403e-24 1.18240295093339050e-12 6.80829990210730792e-8 1.28642563274456971e-10 5.77270654591092343e-5 1.55203647184097113e-7 0.00000000000000000e0 0.00000000000000000e0
8.75824056222496139e-7 5.60330450714654482e-2 6.40078965623291918e-6 2.38094686430741384e-22 1.25312992858284937e-24 1.25312992882094404e-12 6.85090257585941508e-8 1.31123972992580857e-10 6.00330835289598374e-5 1.56673135313673641e-7 0.00000000000000000e0 0.00000000000000000e0
8.94223368911587139e-7 5.72101872967944527e-2 6.40087634212749279e-6 2.51729898140220121e-22 1.32489420073800058e-24 1.32489420098973051e-12 6.91031231234552006e-8 1.33527267893893332e-10 6.23477255701540122e-5 1.58112255769520809e-7 0.00000000000000000e0 0.00000000000000000e0
9.12680961198796974e-7 5.83910581029727857e-2 6.40096695814218464e-6 2.65650062225074337e-22 1.39815822223723331e-24 1.39815822250288346e-12 6.98919776395411069e-8 1.35900337648690932e-10 6.46930357186929219e-5 1.59586726417237362e-7 0.00000000000000000e0 0.00000000000000000e0
9.31088772706820090e-7 5.95687440560073583e-2 6.40106151711394844e-6 2.79771472426968731e-22 1.47248143382615116e-24 1.47248143410592267e-12 7.08894603607293968e-8 1.38261557441148691e-10 6.70620926859456454e-5 1.61142791238416123e-7 0.00000000000000000e0 0.00000000000000000e0
9.49539081900840576e-7 6.07491489023130604e-2 6.40116094041687234e-6 2.94165793060929259e-22 1.54824101611015393e-24 1.54824101640431981e-12 7.21142111133237878e-8 1.40655655175457197e-10 6.94741229322618425e-5 1.62841462784102400e-7 0.00000000000000000e0 0.00000000000000000e0
9.67953093801348310e-7 6.19272315352192015e-2 6.40126523931972002e-6 3.08776080182259151e-22 1.62513726411715351e-24 1.62513726442592962e-12 7.35698528100358274e-8 1.43104866833699190e-10 7.19265599571065911e-5 1.64725569336480199e-7 0.00000000000000000e0 0.00000000000000000e0
9.86914521180961683e-7 6.31403364443660908e-2 6.40137826549147526e-6 3.24083987273545026e-22 1.70570519617655261e-24 1.70570519650063692e-12 7.53160557442481976e-8 1.45722633590335697e-10 7.45074461022728757e-5 1.66911350936036341e-7 0.00000000000000000e0 0.00000000000000000e0
1.00769881618449801e-6 6.44700638813802407e-2 6.40150905337200093e-6 3.41184854355010146e-22 1.79570975976321144e-24 1.79570976010439618e-12 7.75157069931462858e-8 1.48741837120393232e-10 7.74114783209752839e-5 1.69645740430344902e-7 0.00000000000000000e0 0.00000000000000000e0
1.03068514200353788e-6 6.59406717618328114e-2 6.40166238374817453e-6 3.60513165655744075e-22 1.89743771397760038e-24 1.89743771433811360e-12 8.02829335187175640e-8 1.52308266846420481e-10 8.07276358295479088e-5 1.73138213923287277e-7 0.00000000000000000e0 0.00000000000000000e0
1.05649171046953552e-6 6.75917117373625170e-2 6.40184547157085504e-6 3.82774104362483798e-22 2.01460054927623069e-24 2.01460054965900472e-12 8.37758201017441061e-8 1.56650008209540050e-10 8.45984574740011778e-5 1.77703269603711149e-7 0.00000000000000000e0 0.00000000000000000e0
1.08567808828422166e-6 6.94589834894085295e-2 6.40206621410621679e-6 4.08733570196540170e-22 2.15122931682389561e-24 2.15122931723262938e-12 8.81515395339475499e-8 1.62049188842772523e-10 8.91863231312209955e-5 1.83734777754752819e-7 0.00000000000000000e0 0.00000000000000000e0
1.11932293326123205e-6 7.16114968544269287e-2 6.40233742282836360e-6 4.39802263757885435e-22 2.31474875662044948e-24 2.31474875706025198e-12 9.36263228361590534e-8 1.68970334405195701e-10 9.47781924633459125e-5 1.91840534019410059e-7 0.00000000000000000e0 0.00000000000000000e0
1.15890925104685493e-6 7.41441308334638283e-2 6.40267632912028262e-6 4.78112069939025206e-22 2.51637931546855377e-24 2.51637931594666596e-12 1.00413517204807534e-7 1.78087325730402164e-10 1.01801539223865832e-4 2.02859334373273494e-7 0.00000000000000000e0 0.00000000000000000e0
1.20683829595595475e-6 7.72105116850493878e-2 6.40310770275154262e-6 5.27341625998734278e-22 2.77548224209860143e-24 2.77548224262594322e-12 1.08671054636011713e-7 1.90428954370281959e-10 1.10964501212032425e-4 2.17965074374979749e-7 0.00000000000000000e0 0.00000000000000000e0
1.26504944060023036e-6 8.09347156201627588e-2 6.40364710566276862e-6 5.91776818942789218e-22 3.11461483654099570e-24 3.11461483713277276e-12 1.17967726799272624e-7 2.06900204586269034e-10 1.23027510418708140e-4 2.37904046921306294e-7 0.00000000000000000e0 0.00000000000000000e0
1.32890690802298928e-6 8.50201571675147372e-2 6.40423602127349056e-6 6.68735705851414982e-22 3.51966160974428953e-24 3.51966161041302502e-12 1.26311462640335104e-7 2.25914658855313916e-10 1.37290283710036348e-4 2.60036629615593257e-7 0.00000000000000000e0 0.00000000000000000e0
1.40058031028330555e-6 8.96056426791901200e-2 6.40486513170390737e-6 7.63038808574965145e-22 4.01599372934192145e-24 4.01599373010496077e-12 1.32621964396793494e-7 2.46900337819216959e-10 1.54258332676846817e-4 2.82707376693369291e-7 0.00000000000000000e0 0.00000000000000000e0
1.48121281146304569e-6 9.47643089159387192e-2 6.40552073324918148e-6 8.78513049679022456e-22 4.62375289304748638e-24 4.62375289392599986e-12 1.36016452207347277e-7 2.68169322056139791e-10 1.74061503297672133e-4 3.02948836306134763e-7 0.00000000000000000e0 0.00000000000000000e0
1.56345713307463713e-6 1.00026095311972360e-1 6.40614937361116965e-6 1.00511444939655327e-21 5.29007604945554317e-24 5.29007605046065857e-12 1.36960750186564325e-7 2.86089813587023514e-10 1.94585257381748477e-4 3.16964221546165322e-7 0.00000000000000000e0 0.00000000000000000e0
1.63200704094873082e-6 1.04411747228216070e-1 6.40668103077390860e-6 1.11620571494265787e-21 5.87476692075083073e-24 5.87476692186703673e-12 1.37574833187135666e-7 2.98150478449607796e-10 2.11788346385168973e-4 3.24500296103591166e-7 0.00000000000000000e0 0.00000000000000000e0
1.70261279290134643e-6 1.08928926841618742e-1 6.40728589965111617e-6 1.23493472518925892e-21 6.49965644836452053e-24 6.49965644959945532e-12 1.39868050671171373e-7 3.08861009444185456e-10 2.29694602857193406e-4 3.30681611800640120e-7 0.00000000000000000e0 0.00000000000000000e0
1.77788880294786988e-6 1.13744897814939461e-1 6.40804360269031648e-6 1.36591903670775322e-21 7.18904756161975371e-24 7.18904756298567352e-12 1.45493184152832190e-7 3.20137630773447614e-10 2.49330323736875225e-4 3.38639514330910948e-7 0.00000000000000000e0 0.00000000000000000e0
1.86871568776394266e-6 1.19555774764911762e-1 6.40914502034184430e-6 1.53059998893095953e-21 8.05578941542610284e-24 8.05578941695670335e-12 1.56968981248916531e-7 3.36251809686429995e-10 2.74443318151345358e-4 3.54023825205269800e-7 0.00000000000000000e0 0.00000000000000000e0
1.93582204142721374e-6 1.23849071362551480e-1 6.41009324350849674e-6 1.65785801590235367e-21 8.72556850474923037e-24 8.72556850640708848e-12 1.67958721810806456e-7 3.51101406856848898e-10 2.94376793240168106e-4 3.70681695343280949e-7 0.00000000000000000e0 0.00000000000000000e0
2.00025899693249863e-6 1.27971586470696869e-1 6.41106033894001115e-6 1.78559613978417017e-21 9.39787441991668464e-24 9.39787442170228086e-12 1.79156498485179863e-7 3.68004867228233575e-10 3.14824923280781967e-4 3.90605110661563938e-7 0.00000000000000000e0 0.00000000000000000e0
2.07472510855738943e-6 1.32735741787160383e-1 6.41221203545594420e-6 1.94109245711775821e-21 1.02162760900934649e-23 1.02162760920345564e-11 1.91035816517536587e-7 3.89992701685125310e-10 3.40026933924565775e-4 4.16397942215235197e-7 0.00000000000000000e0 0.00000000000000000e0
2.15896853582136943e-6 1.38125425143968833e-1 6.41346466184744557e-6 2.12801377215984171e-21 1.12000724850517980e-23 1.12000724871798126e-11 2.01151748760892753e-7 4.16012496510018252e-10 3.70231499843818462e-4 4.45346788428481247e-7 0.00000000000000000e0 0.00000000000000000e0
2.25257516194120548e-6 1.44114142335144330e-1 6.41475486395925998e-6 2.34922523166445861e-21 1.23643433245497819e-23 1.23643433268990085e-11 2.07279121905976569e-7 4.43191239265485835e-10 4.05181741423021294e-4 4.72357290561530109e-7 0.00000000000000000e0 0.00000000000000000e0
2.34420899971034901e-6 1.49976645301246408e-1 6.41591532879459692e-6 2.57801187472922022e-21 1.35684835512064225e-23 1.35684835537844337e-11 2.09277320926072025e-7 4.65598526300860855e-10 4.40074174157698342e-4 4.90808942738565362e-7 0.00000000000000000e0 0.00000000000000000e0
2.41423135353876740e-6 1.54456499643112838e-1 6.41680030827318504e-6 2.75959760538170206e-21 1.45241979230615890e-23 1.45241979258211879e-11 2.09945680749133061e-7 4.79469722426998782e-10 4.66906885003986007e-4 4.99892221622538321e-7 0.00000000000000000e0 0.00000000000000000e0
2.48907510587187497e-6 1.59244814833632703e-1 6.41781981408628965e-6 2.95886654331820719e-21 1.55729818069379330e-23 1.55729818098967992e-11 2.12040101988014309e-7 4.92069566147544731e-10 4.95775555846043295e-4 5.07160750958820032e-7 0.00000000000000000e0 0.00000000000000000e0
2.57804925105173568e-6 1.64937156883294939e-1 6.41924367289492537e-6 3.20197516740258045e-21 1.68525008810662135e-23 1.68525008842681892e-11 2.18472627530230552e-7 5.06500638102599996e-10 5.30788158001461877e-4 5.16977387860163452e-7 0.00000000000000000e0 0.00000000000000000e0
2.67614159129802461e-6 1.71212857906852423e-1 6.42112951781959040e-6 3.47843115642544842e-21 1.83075324022392017e-23 1.83075324057176338e-11 2.31170104870908190e-7 5.25193920474417768e-10 5.71105313975163930e-4 5.34406005753400647e-7 0.00000000000000000e0 0.00000000000000000e0
2.75534340773636526e-6 1.76279990595528568e-1 6.42288516566891232e-6 3.70949591517154119e-21 1.95236627114291637e-23 1.95236627151386609e-11 2.44547891779436306e-7 5.44202724689892866e-10 6.05547239323528017e-4 5.55394174008456723e-7 0.00000000000000000e0 0.00000000000000000e0
2.82843479046415721e-6 1.80956192989614628e-1 6.42459502459002962e-6 3.93049018552871200e-21 2.06867904501511165e-23 2.06867904540816084e-11 2.57373565735331903e-7 5.65090005819265922e-10 6.39083484035920754e-4 5.79541869571211243e-7 0.00000000000000000e0 0.00000000000000000e0
2.91457544682823230e-6 1.86467254835392782e-1 6.42662196370658023e-6 4.20203789646033054e-21 2.21159889287385822e-23 2.21159889329406212e-11 2.70383438167022450e-7 5.92348431067251652e-10 6.80641663147656963e-4 6.10446061764051586e-7 0.00000000000000000e0 0.00000000000000000e0
3.01015143756646421e-6 1.92581965336999811e-1 6.42874843564955611e-6 4.51808644406196187e-21 2.37794023371682203e-23 2.37794023416863081e-11 2.79956996628611508e-7 6.22773513987747088e-10 7.28724111529766364e-4 6.42320409065913667e-7 0.00000000000000000e0 0.00000000000000000e0
3.12919860630072239e-6 2.00198302177639009e-1 6.43120618354364737e-6 4.93186921542130970e-21 2.59572063969542613e-23 2.59572064018861299e-11 2.85061196205793415e-7 6.55943475659360641e-10 7.90209187313082738e-4 6.71737933076283388e-7 0.00000000000000000e0 0.00000000000000000e0
3.20097418883364845e-6 2.04790322267126984e-1 6.43264380323360641e-6 5.19066700757022280e-21 2.73193000398432806e-23 2.73193000450339474e-11 2.86112589791334529e-7 6.72223641293632582e-10 8.27681958933866699e-4 6.83165650116251558e-7 0.00000000000000000e0 0.00000000000000000e0
3.27773109014101732e-6 2.09701034356909150e-1 6.43427574542609904e-6 5.47354088024553597e-21 2.88081098960291393e-23 2.88081099015026799e-11 2.88087191235694391e-7 6.86955787028667912e-10 8.67966839796286620e-4 6.92021593210297615e-7 0.00000000000000000e0 0.00000000000000000e0
3.38181191267543590e-6 2.16359861423147698e-1 6.43682903300746290e-6 5.86592262307705024e-21 3.08732769635634241e-23 3.08732769694293471e-11 2.95379688436437665e-7 7.05696545713947825e-10 9.23473804978384581e-4 7.04530353692283502e-7 0.00000000000000000e0 0.00000000000000000e0
3.48223349106019940e-6 2.22784579013275724e-1 6.43977882325286188e-6 6.25454218326395432e-21 3.29186430698102864e-23 3.29186430760648276e-11 3.08617425854010219e-7 7.26379152882338416e-10 9.78914841904464329e-4 7.23194387474801445e-7 0.00000000000000000e0 0.00000000000000000e0
3.58045875184709800e-6 2.29068781471641336e-1 6.44307000652322159e-6 6.64639598906959621e-21 3.49810315214189282e-23 3.49810315280653230e-11 3.25756016284428397e-7 7.52031077633207439e-10 1.03587230685726547e-3 7.50899307936748991e-7 0.00000000000000000e0 0.00000000000000000e0
3.66450129934654868e-6 2.34445609742824607e-1 6.44606835242811371e-6 6.99311465602764205e-21 3.68058666106718024e-23 3.68058666176649123e-11 3.40792243740246875e-7 7.78407443129255560e-10 1.08707841678057186e-3 7.80740486338178226e-7 0.00000000000000000e0 0.00000000000000000e0
3.76264640423273794e-6 2.40724683441368353e-1 6.44953727141350797e-6 7.41351110169819547e-21 3.90184794826220806e-23 3.90184794900355974e-11 3.54958200516322941e-7 8.11894241610466310e-10 1.14949687900520832e-3 8.17328486485647916e-7 0.00000000000000000e0 0.00000000000000000e0
3.86927415340133533e-6 2.47546454730223631e-1 6.45314519720496804e-6 7.88953772143899107e-21 4.15238827444157398e-23 4.15238827523052778e-11 3.64083319803405600e-7 8.47102880548604286e-10 1.21957878424909689e-3 8.51947437374969385e-7 0.00000000000000000e0 0.00000000000000000e0
4.00816397240629817e-6 2.56432270316238886e-1 6.45769438811782948e-6 8.53615315758011845e-21 4.49271218820006248e-23 4.49271218905367787e-11 3.69274555628231185e-7 8.85403465274010807e-10 1.31267915472216431e-3 8.82694363014209635e-7 0.00000000000000000e0 0.00000000000000000e0
4.10640664294939554e-6 2.62717584823924377e-1 6.46111339475119451e-6 9.00857735865682745e-21 4.74135650455622501e-23 4.74135650545708279e-11 3.72890556212648579e-7 9.07127456491759731e-10 1.37932187803381035e-3 8.96689438153464097e-7 0.00000000000000000e0 0.00000000000000000e0
4.21045211061974255e-6 2.69374147040439160e-1 6.46524794145619808e-6 9.52015859136065398e-21 5.01060978492665977e-23 5.01060978587867615e-11 3.81696156070591741e-7 9.28807473587693993e-10 1.45108197256364302e-3 9.11956039951372477e-7 0.00000000000000000e0 0.00000000000000000e0
4.32260316437596485e-6 2.76549283405048640e-1 6.47049942559263513e-6 1.00852841359701429e-20 5.30804428208954870e-23 5.30804428309807731e-11 3.98431970480807242e-7 9.55938100595709342e-10 1.53105214308234673e-3 9.36989795653343537e-7 0.00000000000000000e0 0.00000000000000000e0
4.42567606898632396e-6 2.83143622668457440e-1 6.47592921110273778e-6 1.06200350215230066e-20 5.58949211659105638e-23 5.58949211765305961e-11 4.18058588657002415e-7 9.87306533469892002e-10 1.60797676523442932e-3 9.70718464905956092e-7 0.00000000000000000e0 0.00000000000000000e0
4.52016506058301133e-6 2.89188784885554384e-1 6.48117834123329573e-6 1.11262184501007779e-20 5.85590444742146161e-23 5.85590444853408379e-11 4.35594181594157002e-7 1.02115387797050684e-9 1.68170574608810137e-3 1.00810534398775237e-6 0.00000000000000000e0 0.00000000000000000e0
4.64616657395479021e-6 2.97250036476764012e-1 6.48813891446220481e-6 1.18278934985146673e-20 6.22520710448140394e-23 6.22520710566419339e-11 4.52642836907006876e-7 1.06851415452179496e-9 1.78400617384447146e-3 1.05723141198944580e-6 0.00000000000000000e0 0.00000000000000000e0
4.76322813616864424e-6 3.04739332468003055e-1 6.49451796264077785e-6 1.25064760147778128e-20 6.58235579725148075e-23 6.58235579850212817e-11 4.61114827457559169e-7 1.10902921515772511e-9 1.88177653837563481e-3 1.09368239797614723e-6 0.00000000000000000e0 0.00000000000000000e0
4.86061495241585477e-6 3.10969888645943882e-1 6.49991200707411565e-6 1.30882358190114029e-20 6.88854516790073864e-23 6.88854516920956192e-11 4.65521635352145693e-7 1.13768296414540499e-9 1.96425864376994401e-3 1.11522885998131849e-6 0.00000000000000000e0 0.00000000000000000e0
4.95704786124315268e-6 3.17139415885701215e-1 6.50573430049927737e-6 1.36772463292362574e-20 7.19855069959803024e-23 7.19855070096575527e-11 4.71872084759229133e-7 1.16265488640014511e-9 2.04687978717114786e-3 1.13248644298163655e-6 0.00000000000000000e0 0.00000000000000000e0
5.08228641715255549e-6 3.25151853041203198e-1 6.51439944676646121e-6 1.44602884474142256e-20 7.61067813021801364e-23 7.61067813166404272e-11 4.87862767438935816e-7 1.19595022417899621e-9 2.15673868321098524e-3 1.15944744880665047e-6 0.00000000000000000e0 0.00000000000000000e0
5.21374128624129067e-6 3.33561992969962973e-1 6.52500231290709110e-6 1.53073028796220343e-20 8.05647519980107023e-23 8.05647520133180157e-11 5.13566924414215547e-7 1.23874129649510444e-9 2.27706273468921815e-3 1.20232812056514023e-6 0.00000000000000000e0 0.00000000000000000e0
5.31240586639075838e-6 3.39874295132858439e-1 6.53371674363967259e-6 1.59637094075274265e-20 8.40195231975127662e-23 8.40195232134764852e-11 5.35112201297968796e-7 1.27793195089149716e-9 2.37163581451140144e-3 1.24480855147959463e-6 0.00000000000000000e0 0.00000000000000000e0
5.42226286418764800e-6 3.46902658392768792e-1 6.54375534814288784e-6 1.67193937708406107e-20 8.79968093202137358e-23 8.79968093369331456e-11 5.55707215933024738e-7 1.32603401610693849e-9 2.48116897266733834e-3 1.29581299142688762e-6 0.00000000000000000e0 0.00000000000000000e0
5.55142686185135265e-6 3.55166232222216105e-1 6.55572907859447440e-6 1.76425950501496315e-20 9.28557634218401664e-23 9.28557634394827589e-11 5.72092328095673441e-7 1.38176859486386398e-9 2.61431620354601229e-3 1.34957606899435100e-6 0.00000000000000000e0 0.00000000000000000e0
5.70272338030199197e-6 3.64845785615258600e-1 6.57043364660214735e-6 1.87679371316739656e-20 9.87786164824945549e-23 9.87786165012625036e-11 5.85342302293297081e-7 1.43950713982952863e-9 2.77437267812003473e-3 1.39755231965042804e-6 0.00000000000000000e0 0.00000000000000000e0
5.82183131839461846e-6 3.72465997448363173e-1 6.58326570135425726e-6 1.96834979091289016e-20 1.03597357416467901e-22 1.03597357436151401e-10 5.98676700073213139e-7 1.48047052300512648e-9 2.90326910178187675e-3 1.42939826597729791e-6 0.00000000000000000e0 0.00000000000000000e0
5.96653390996852166e-6 3.81723686715164934e-1 6.60126605445121584e-6 2.08301337634393875e-20 1.09632282965470452e-22 1.09632282986300603e-10 6.25970949561172974e-7 1.53423489471340464e-9 3.06523839668048585e-3 1.47774200953561374e-6 0.00000000000000000e0 0.00000000000000000e0
6.11315177080381768e-6 3.91103908687281954e-1 6.62223628189462232e-6 2.20369427931451668e-20 1.15983909437606146e-22 1.15983909459643081e-10 6.63364662775263848e-7 1.60135109733289094e-9 3.23802391720008804e-3 1.54721242757052906e-6 0.00000000000000000e0 0.00000000000000000e0
6.22700808094739823e-6 3.98388132692175878e-1 6.63996846528291940e-6 2.30117509832747146e-20 1.21114478859340604e-22 1.21114478882352366e-10 6.92755934456586743e-7 1.66265555466144498e-9 3.37915270929589010e-3 1.61247601137980124e-6 0.00000000000000000e0 0.00000000000000000e0
