wall_s	sim_s	percent	recent_sim_s_per_wall_s	callbacks	first_invalid	duplicate_count	backwards_count
834.207289	3.07181057391398393e-1	47.258624	2.945119954864e-4	13118241	false	0	0
844.245141	3.10254528044829725e-1	47.731466	3.061880834955e-4	13260988	false	0	0
854.267235	3.13081774966972981e-1	48.166427	2.821013997504e-4	13407049	false	0	0
864.364666	3.15917387226771262e-1	48.602675	2.808251164290e-4	13550158	false	0	0
874.401040	3.18859698130008307e-1	49.055338	2.931647451048e-4	13688238	false	0	0
884.446907	3.21674826635146904e-1	49.488435	2.802275239242e-4	13833507	false	0	0
894.525266	3.24738405730263413e-1	49.959755	3.039760079856e-4	13985510	false	0	0
904.556149	3.27667296889700865e-1	50.410353	2.919873458746e-4	14126248	false	0	0
914.608745	3.30517519250420055e-1	50.848849	2.835309859399e-4	14273663	false	0	0
924.649869	3.33467591113475126e-1	51.302706	2.937989759756e-4	14417058	false	0	0
934.663600	3.36240712840490896e-1	51.729340	2.769319174857e-4	14552373	false	0	0
944.718572	3.38974969616036237e-1	52.149995	2.719308228344e-4	14693508	false	0	0
954.750373	3.41724371364142965e-1	52.572980	2.740686035166e-4	14827379	false	0	0
964.801888	3.44647702560023528e-1	53.022723	2.908348873016e-4	14969807	false	0	0
974.855052	3.47417329670662189e-1	53.448820	2.754980486647e-4	15112982	false	0	0
984.904629	3.50229118182461274e-1	53.881403	2.797917335223e-4	15248582	false	0	0
994.927771	3.53009520435982604e-1	54.309157	2.773982483558e-4	15385028	false	0	0
1004.930158	3.55790158250659572e-1	54.736947	2.779974281242e-4	15528538	false	0	0
1015.029643	3.58764611819527512e-1	55.194556	2.945153780115e-4	15671553	false	0	0
1025.110153	3.61508418814458665e-1	55.616680	2.721892966610e-4	15807357	false	0	0
1035.147326	3.64096398110141328e-1	56.014830	2.578394618538e-4	15941604	false	0	0
1045.246790	3.67207229900232912e-1	56.493420	3.080195079137e-4	16090781	false	0	0
1055.255165	3.70134995264228606e-1	56.943845	2.925315326990e-4	16236968	false	0	0
1065.346536	3.72993192160841869e-1	57.383568	2.832317878438e-4	16385113	false	0	0
1075.356523	3.76053944812161811e-1	57.854453	3.057698812852e-4	16527999	false	0	0
1085.357260	3.78910658390922916e-1	58.293947	2.856503125893e-4	16674225	false	0	0
1095.357526	3.81737633117317288e-1	58.728867	2.826899530867e-4	16820587	false	0	0
1105.434653	3.84791303817881736e-1	59.198662	3.030298838952e-4	16962130	false	0	0
1115.452838	3.87639711900229444e-1	59.636879	2.843237595357e-4	17109025	false	0	0
1125.484552	3.90437688118904946e-1	60.067337	2.789130711523e-4	17253175	false	0	0
1135.568684	3.93473852937183510e-1	60.534439	3.010834280477e-4	17393881	false	0	0
