 time                     v(out)                  
 7.02500000000010733e-04  5.04654630406408011e-01 
 7.03500000000010757e-04  5.05149728227091033e-01 
 7.04500000000010782e-04  5.05644331197378727e-01 
 7.05500000000010806e-04  5.06138439811874008e-01 
 7.06500000000010830e-04  5.06632054564685519e-01 
 7.07500000000010855e-04  5.07125175949428297e-01 
 7.08500000000010879e-04  5.07617804459223776e-01 
 7.09500000000010903e-04  5.08109940586700781e-01 
 7.10500000000010928e-04  5.08601584823995312e-01 
 7.11500000000010952e-04  5.09092737662751760e-01 
 7.12500000000010976e-04  5.09583399594123243e-01 
 7.13500000000011000e-04  5.10073571108771606e-01 
 7.14500000000011025e-04  5.10563252696868641e-01 
 7.15500000000011049e-04  5.11052444848095977e-01 
 7.16500000000011073e-04  5.11541148051645744e-01 
 7.17500000000011098e-04  5.12029362796221466e-01 
 7.18500000000011122e-04  5.12517089570038165e-01 
 7.19500000000011146e-04  5.13004328860822589e-01 
 7.20500000000011171e-04  5.13491081155814211e-01 
 7.21500000000011195e-04  5.13977346941765445e-01 
 7.22500000000011219e-04  5.14463126704941875e-01 
 7.23500000000011243e-04  5.14948420931123807e-01 
 7.24500000000011268e-04  5.15433230105605267e-01 
 7.25500000000011292e-04  5.15917554713195670e-01 
 7.26500000000011316e-04  5.16401395238219929e-01 
 7.27500000000011341e-04  5.16884752164518457e-01 
 7.28500000000011365e-04  5.17367625975448164e-01 
 7.29500000000011389e-04  5.17850017153883235e-01 
 7.30500000000011414e-04  5.18331926182215130e-01 
 7.31500000000011438e-04  5.18813353542352584e-01 
 7.32500000000011462e-04  5.19294299715723495e-01 
 7.33500000000011487e-04  5.19774765183273924e-01 
 7.34500000000011511e-04  5.20254750425469426e-01 
 7.35500000000011535e-04  5.20734255922295275e-01 
 7.36500000000011559e-04  5.21213282153257240e-01 
 7.37500000000011584e-04  5.21691829597381918e-01 
 7.38500000000011608e-04  5.22169898733216509e-01 
 7.39500000000011632e-04  5.22647490038830487e-01 
 7.40500000000011657e-04  5.23124603991814929e-01 
 7.41500000000011681e-04  5.23601241069284296e-01 
 7.42500000000011705e-04  5.24077401747875538e-01 
 7.43500000000011730e-04  5.24553086503749655e-01 
 7.44500000000011754e-04  5.25028295812591361e-01 
 7.45500000000011778e-04  5.25503030149609973e-01 
 7.46500000000011803e-04  5.25977289989540187e-01 
 7.47500000000011827e-04  5.26451075806641855e-01 
 7.48500000000011851e-04  5.26924388074700878e-01 
 7.49500000000011875e-04  5.27397227267029756e-01 
 7.50500000000011900e-04  5.27869593856467811e-01 
 7.51500000000011924e-04  5.28341488315381747e-01 
 7.52500000000011948e-04  5.28812911115666084e-01 
 7.53500000000011973e-04  5.29283862728743726e-01 
 7.54500000000011997e-04  5.29754343625566504e-01 
 7.55500000000012021e-04  5.30224354276615295e-01 
 7.56500000000012046e-04  5.30693895151900907e-01 
 7.57500000000012070e-04  5.31162966720964302e-01 
 7.58500000000012094e-04  5.31631569452877151e-01 
 7.59500000000012119e-04  5.32099703816242497e-01 
 7.60500000000012143e-04  5.32567370279194652e-01 
 7.61500000000012167e-04  5.33034569309400297e-01 
 7.62500000000012191e-04  5.33501301374058379e-01 
 7.63500000000012216e-04  5.33967566939901217e-01 
 7.64500000000012240e-04  5.34433366473194504e-01 
 7.65500000000012264e-04  5.34898700439737862e-01 
 7.66500000000012289e-04  5.35363569304865394e-01 
 7.67500000000012313e-04  5.35827973533446023e-01 
 7.68500000000012337e-04  5.36291913589884039e-01 
 7.69500000000012362e-04  5.36755389938119998e-01 
 7.70500000000012386e-04  5.37218403041629933e-01 
 7.71500000000012410e-04  5.37680953363427250e-01 
 7.72500000000012435e-04  5.38143041366062280e-01 
 7.73500000000012459e-04  5.38604667511623392e-01 
 7.74500000000012483e-04  5.39065832261736655e-01 
 7.75500000000012507e-04  5.39526536077566954e-01 
 7.76500000000012532e-04  5.39986779419818097e-01 
 7.77500000000012556e-04  5.40446562748733594e-01 
 7.78500000000012580e-04  5.40905886524097101e-01 
 7.79500000000012605e-04  5.41364751205232309e-01 
 7.80500000000012629e-04  5.41823157251004273e-01 
 7.81500000000012653e-04  5.42281105119818641e-01 
 7.82500000000012678e-04  5.42738595269623647e-01 
 7.83500000000012702e-04  5.43195628157909782e-01 
 7.84500000000012726e-04  5.43652204241709791e-01 
 7.85500000000012751e-04  5.44108323977599895e-01 
 7.86500000000012775e-04  5.44563987821699902e-01 
 7.87500000000012799e-04  5.45019196229673986e-01 
 7.88500000000012823e-04  5.45473949656730683e-01 
 7.89500000000012848e-04  5.45928248557623341e-01 
 7.90500000000012872e-04  5.46382093386651002e-01 
 7.91500000000012896e-04  5.46835484597658628e-01 
 7.92500000000012921e-04  5.47288422644037542e-01 
 7.93500000000012945e-04  5.47740907978725988e-01 
 7.94500000000012969e-04  5.48192941054209237e-01 
 7.95500000000012994e-04  5.48644522322520589e-01 
 7.96500000000013018e-04  5.49095652235241594e-01 
 7.97500000000013042e-04  5.49546331243502162e-01 
 7.98500000000013067e-04  5.49996559797981233e-01 
 7.99500000000013091e-04  5.50446338348907549e-01 
 8.00500000000013115e-04  5.50895667346059770e-01 
 8.01500000000013139e-04  5.51344547238767135e-01 
 8.02500000000013164e-04  5.51792978475909579e-01 
 8.03500000000013188e-04  5.52240961505918504e-01 
 8.04500000000013212e-04  5.52688496776777005e-01 
 8.05500000000013237e-04  5.53135584736020425e-01 
 8.06500000000013261e-04  5.53582225830737018e-01 
 8.07500000000013285e-04  5.54028420507567620e-01 
 8.08500000000013310e-04  5.54474169212707313e-01 
 8.09500000000013334e-04  5.54919472391904756e-01 
 8.10500000000013358e-04  5.55364330490463409e-01 
 8.11500000000013383e-04  5.55808743953241424e-01 
 8.12500000000013407e-04  5.56252713224652418e-01 
 8.13500000000013431e-04  5.56696238748665584e-01 
 8.14500000000013455e-04  5.57139320968806584e-01 
 8.15500000000013480e-04  5.57581960328157988e-01 
 8.16500000000013504e-04  5.58024157269359167e-01 
 8.17500000000013528e-04  5.58465912234607065e-01 
 8.18500000000013553e-04  5.58907225665656648e-01 
 8.19500000000013577e-04  5.59348098003821792e-01 
 8.20500000000013601e-04  5.59788529689974834e-01 
 8.21500000000013626e-04  5.60228521164547466e-01 
 8.22500000000013650e-04  5.60668072867531175e-01 
 8.23500000000013674e-04  5.61107185238477912e-01 
 8.24500000000013698e-04  5.61545858716500312e-01 
 8.25500000000013723e-04  5.61984093740271695e-01 
 8.26500000000013747e-04  5.62421890748027287e-01 
 8.27500000000013771e-04  5.62859250177564330e-01 
 8.28500000000013796e-04  5.63296172466242195e-01 
 8.29500000000013820e-04  5.63732658050983382e-01 
 8.30500000000013844e-04  5.64168707368273514e-01 
 8.31500000000013869e-04  5.64604320854162123e-01 
 8.32500000000013893e-04  5.65039498944262641e-01 
 8.33500000000013917e-04  5.65474242073753519e-01 
 8.34500000000013942e-04  5.65908550677377775e-01 
 8.35500000000013966e-04  5.66342425189444110e-01 
 8.36500000000013990e-04  5.66775866043827126e-01 
 8.37500000000014014e-04  5.67208873673967995e-01 
 8.38500000000014039e-04  5.67641448512874347e-01 
 8.39500000000014063e-04  5.68073590993121047e-01 
 8.40500000000014087e-04  5.68505301546850861e-01 
 8.41500000000014112e-04  5.68936580605774234e-01 
 8.42500000000014136e-04  5.69367428601170622e-01 
 8.43500000000014160e-04  5.69797845963888050e-01 
 8.44500000000014185e-04  5.70227833124343886e-01 
 8.45500000000014209e-04  5.70657390512525176e-01 
 8.46500000000014233e-04  5.71086518557989753e-01 
 8.47500000000014258e-04  5.71515217689865684e-01 
 8.48500000000014282e-04  5.71943488336852046e-01 
 8.49500000000014306e-04  5.72371330927219923e-01 
 8.50500000000014330e-04  5.72798745888811744e-01 
 8.51500000000014355e-04  5.73225733649042724e-01 
 8.52500000000014379e-04  5.73652294634900639e-01 
 8.53500000000014403e-04  5.74078429272946500e-01 
 8.54500000000014428e-04  5.74504137989315211e-01 
 8.55500000000014452e-04  5.74929421209715574e-01 
 8.56500000000014476e-04  5.75354279359430842e-01 
 8.57500000000014501e-04  5.75778712863319275e-01 
 8.58500000000014525e-04  5.76202722145814583e-01 
 8.59500000000014549e-04  5.76626307630925927e-01 
 8.60500000000014574e-04  5.77049469742239252e-01 
 8.61500000000014598e-04  5.77472208902916617e-01 
 8.62500000000014622e-04  5.77894525535697090e-01 
 8.63500000000014646e-04  5.78316420062897629e-01 
 8.64500000000014671e-04  5.78737892906412865e-01 
 8.65500000000014695e-04  5.79158944487715655e-01 
 8.66500000000014719e-04  5.79579575227857635e-01 
 8.67500000000014744e-04  5.79999785547469782e-01 
 8.68500000000014768e-04  5.80419575866762294e-01 
 8.69500000000014792e-04  5.80838946605526041e-01 
 8.70500000000014817e-04  5.81257898183131450e-01 
 8.71500000000014841e-04  5.81676431018530282e-01 
 8.72500000000014865e-04  5.82094545530255747e-01 
 8.73500000000014890e-04  5.82512242136422387e-01 
 8.74500000000014914e-04  5.82929521254726635e-01 
 8.75500000000014938e-04  5.83346383302447924e-01 
 8.76500000000014962e-04  5.83762828696448355e-01 
 8.77500000000014987e-04  5.84178857853173472e-01 
 8.78500000000015011e-04  5.84594471188652487e-01 
 8.79500000000015035e-04  5.85009669118498832e-01 
 8.80500000000015060e-04  5.85424452057910383e-01 
 8.81500000000015084e-04  5.85838820421670459e-01 
 8.82500000000015108e-04  5.86252774624147377e-01 
 8.83500000000015133e-04  5.86666315079295453e-01 
 8.84500000000015157e-04  5.87079442200655333e-01 
 8.85500000000015181e-04  5.87492156401354326e-01 
 8.86500000000015206e-04  5.87904458094106408e-01 
 8.87500000000015230e-04  5.88316347691213659e-01 
 8.88500000000015254e-04  5.88727825604565824e-01 
 8.89500000000015278e-04  5.89138892245640533e-01 
 8.90500000000015303e-04  5.89549548025504855e-01 
 8.91500000000015327e-04  5.89959793354814410e-01 
 8.92500000000015351e-04  5.90369628643814925e-01 
 8.93500000000015376e-04  5.90779054302341566e-01 
 8.94500000000015400e-04  5.91188070739820382e-01 
 8.95500000000015424e-04  5.91596678365267747e-01 
 8.96500000000015449e-04  5.92004877587291367e-01 
 8.97500000000015473e-04  5.92412668814090493e-01 
 8.98500000000015497e-04  5.92820052453456592e-01 
 8.99500000000015522e-04  5.93227028912773457e-01 
 9.00500000000015546e-04  5.93633598599017320e-01 
 9.01500000000015570e-04  5.94039761918758180e-01 
 9.02500000000015594e-04  5.94445519278159584e-01 
 9.03500000000015619e-04  5.94850871082978849e-01 
 9.04500000000015643e-04  5.95255817738567949e-01 
 9.05500000000015667e-04  5.95660359649873405e-01 
 9.06500000000015692e-04  5.96064497221437506e-01 
 9.07500000000015716e-04  5.96468230857397863e-01 
 9.08500000000015740e-04  5.96871560961488301e-01 
 9.09500000000015765e-04  5.97274487937038967e-01 
 9.10500000000015789e-04  5.97677012186976886e-01 
 9.11500000000015813e-04  5.98079134113826294e-01 
 9.12500000000015838e-04  5.98480854119709305e-01 
 9.13500000000015862e-04  5.98882172606346019e-01 
 9.14500000000015886e-04  5.99283089975055194e-01 
 9.15500000000015910e-04  5.99683606626754240e-01 
 9.16500000000015935e-04  6.00083722961959665e-01 
 9.17500000000015959e-04  6.00483439380788186e-01 
 9.18500000000015983e-04  6.00882756282956287e-01 
 9.19500000000016008e-04  6.01281674067780880e-01 
 9.20500000000016032e-04  6.01680193134179753e-01 
 9.21500000000016056e-04  6.02078313880672122e-01 
 9.22500000000016081e-04  6.02476036705379081e-01 
 9.23500000000016105e-04  6.02873362006023150e-01 
 9.24500000000016129e-04  6.03270290179930058e-01 
 9.25500000000016153e-04  6.03666821624027961e-01 
 9.26500000000016178e-04  6.04062956734848444e-01 
 9.27500000000016202e-04  6.04458695908526744e-01 
 9.28500000000016226e-04  6.04854039540801969e-01 
 9.29500000000016251e-04  6.05248988027017876e-01 
 9.30500000000016275e-04  6.05643541762123205e-01 
 9.31500000000016299e-04  6.06037701140671459e-01 
 9.32500000000016324e-04  6.06431466556822341e-01 
 9.33500000000016348e-04  6.06824838404341649e-01 
 9.34500000000016372e-04  6.07217817076601052e-01 
 9.35500000000016397e-04  6.07610402966579310e-01 
 9.36500000000016421e-04  6.08002596466862499e-01 
 9.37500000000016445e-04  6.08394397969644118e-01 
 9.38500000000016469e-04  6.08785807866725870e-01 
 9.39500000000016494e-04  6.09176826549517547e-01 
 9.40500000000016518e-04  6.09567454409038034e-01 
 9.41500000000016542e-04  6.09957691835915305e-01 
 9.42500000000016567e-04  6.10347539220386981e-01 
 9.43500000000016591e-04  6.10736996952300437e-01 
 9.44500000000016615e-04  6.11126065421113474e-01 
 9.45500000000016640e-04  6.11514745015894645e-01 
 9.46500000000016664e-04  6.11903036125323707e-01 
 9.47500000000016688e-04  6.12290939137691836e-01 
 9.48500000000016713e-04  6.12678454440902298e-01 
 9.49500000000016737e-04  6.13065582422470556e-01 
 9.50500000000016761e-04  6.13452323469524274e-01 
 9.51500000000016785e-04  6.13838677968804869e-01 
 9.52500000000016810e-04  6.14224646306666955e-01 
 9.53500000000016834e-04  6.14610228869079012e-01 
 9.54500000000016858e-04  6.14995426041623383e-01 
 9.55500000000016883e-04  6.15380238209497721e-01 
 9.56500000000016907e-04  6.15764665757514096e-01 
 9.57500000000016931e-04  6.16148709070100220e-01 
 9.58500000000016956e-04  6.16532368531299557e-01 
 9.59500000000016980e-04  6.16915644524771434e-01 
 9.60500000000017004e-04  6.17298537433791927e-01 
 9.61500000000017029e-04  6.17681047641254310e-01 
 9.62500000000017053e-04  6.18063175529668829e-01 
 9.63500000000017077e-04  6.18444921481163146e-01 
 9.64500000000017101e-04  6.18826285877483562e-01 
 9.65500000000017126e-04  6.19207269099994684e-01 
 9.66500000000017150e-04  6.19587871529679646e-01 
 9.67500000000017174e-04  6.19968093547141108e-01 
 9.68500000000017199e-04  6.20347935532601258e-01 
 9.69500000000017223e-04  6.20727397865901809e-01 
 9.70500000000017247e-04  6.21106480926505444e-01 
 9.71500000000017272e-04  6.21485185093495485e-01 
 9.72500000000017296e-04  6.21863510745575776e-01 
 9.73500000000017320e-04  6.22241458261072355e-01 
 9.74500000000017345e-04  6.22619028017932896e-01 
 9.75500000000017369e-04  6.22996220393726929e-01 
 9.76500000000017393e-04  6.23373035765647177e-01 
 9.77500000000017417e-04  6.23749474510508883e-01 
 9.78500000000017333e-04  6.24125537004751041e-01 
 9.79500000000017249e-04  6.24501223624436275e-01 
 9.80500000000017165e-04  6.24876534745251400e-01 
 9.81500000000017081e-04  6.25251470742507420e-01 
 9.82500000000016997e-04  6.25626031991140419e-01 
 9.83500000000016913e-04  6.26000218865711999e-01 
 9.84500000000016829e-04  6.26374031740408843e-01 
 9.85500000000016745e-04  6.26747470989043820e-01 
 9.86500000000016660e-04  6.27120536985056432e-01 
 9.87500000000016576e-04  6.27493230101512922e-01 
 9.88500000000016492e-04  6.27865550711106502e-01 
 9.89500000000016408e-04  6.28237499186157677e-01 
 9.90500000000016324e-04  6.28609075898615144e-01 
 9.91500000000016240e-04  6.28980281220055670e-01 
 9.92500000000016156e-04  6.29351115521684656e-01 
 9.93500000000016072e-04  6.29721579174336354e-01 
 9.94500000000015988e-04  6.30091672548474646e-01 
 9.95500000000015903e-04  6.30461396014193154e-01 
 9.96500000000015819e-04  6.30830749941215130e-01 
 9.97500000000015735e-04  6.31199734698894899e-01 
 9.98500000000015651e-04  6.31568350656217303e-01 
 9.99500000000015567e-04  6.31936598181798148e-01 
 1.00050000000001548e-03  6.32304477643885088e-01 
 1.00150000000001540e-03  6.32671989410357738e-01 
 1.00250000000001531e-03  6.33039133848728119e-01 
 1.00350000000001523e-03  6.33405911326140436e-01 
 1.00450000000001515e-03  6.33772322209372518e-01 
 1.00550000000001506e-03  6.34138366864835268e-01 
 1.00650000000001498e-03  6.34504045658573435e-01 
 1.00750000000001489e-03  6.34869358956265839e-01 
 1.00850000000001481e-03  6.35234307123226039e-01 
 1.00950000000001473e-03  6.35598890524402105e-01 
 1.01050000000001464e-03  6.35963109524377623e-01 
 1.01150000000001456e-03  6.36326964487371582e-01 
 1.01250000000001447e-03  6.36690455777239150e-01 
 1.01350000000001439e-03  6.37053583757471675e-01 
 1.01450000000001431e-03  6.37416348791197351e-01 
 1.01550000000001422e-03  6.37778751241180997e-01 
 1.01650000000001414e-03  6.38140791469825275e-01 
 1.01750000000001405e-03  6.38502469839170694e-01 
 1.01850000000001397e-03  6.38863786710895387e-01 
 1.01950000000001388e-03  6.39224742446316552e-01 
 1.02050000000001380e-03  6.39585337406390009e-01 
 1.02150000000001372e-03  6.39945571951710646e-01 
 1.02250000000001363e-03  6.40305446442513193e-01 
 1.02350000000001355e-03  6.40664961238672448e-01 
 1.02450000000001346e-03  6.41024116699703161e-01 
 1.02550000000001338e-03  6.41382913184760706e-01 
 1.02650000000001330e-03  6.41741351052641851e-01 
 1.02750000000001321e-03  6.42099430661784543e-01 
 1.02850000000001313e-03  6.42457152370268458e-01 
 1.02950000000001304e-03  6.42814516535815339e-01 
 1.03050000000001296e-03  6.43171523515789323e-01 
 1.03150000000001288e-03  6.43528173667197612e-01 
 1.03250000000001279e-03  6.43884467346690470e-01 
 1.03350000000001271e-03  6.44240404910561670e-01 
 1.03450000000001262e-03  6.44595986714748825e-01 
 1.03550000000001254e-03  6.44951213114833943e-01 
 1.03650000000001245e-03  6.45306084466043206e-01 
 1.03750000000001237e-03  6.45660601123248412e-01 
 1.03850000000001229e-03  6.46014763440966200e-01 
 1.03950000000001220e-03  6.46368571773358935e-01 
 1.04050000000001212e-03  6.46722026474234823e-01 
 1.04150000000001203e-03  6.47075127897048796e-01 
 1.04250000000001195e-03  6.47427876394902624e-01 
 1.04350000000001187e-03  6.47780272320544692e-01 
 1.04450000000001178e-03  6.48132316026371003e-01 
 1.04550000000001170e-03  6.48484007864425505e-01 
 1.04650000000001161e-03  6.48835348186400096e-01 
 1.04750000000001153e-03  6.49186337343634845e-01 
 1.04850000000001145e-03  6.49536975687119322e-01 
 1.04950000000001136e-03  6.49887263567491935e-01 
 1.05050000000001128e-03  6.50237201335040593e-01 
 1.05150000000001119e-03  6.50586789339703153e-01 
 1.05250000000001111e-03  6.50936027931067640e-01 
 1.05350000000001102e-03  6.51284917458372803e-01 
 1.05450000000001094e-03  6.51633458270508226e-01 
 1.05550000000001086e-03  6.51981650716014882e-01 
 1.05650000000001077e-03  6.52329495143085136e-01 
 1.05750000000001069e-03  6.52676991899563630e-01 
 1.05850000000001060e-03  6.53024141332947283e-01 
 1.05950000000001052e-03  6.53370943790385406e-01 
 1.06050000000001044e-03  6.53717399618680806e-01 
 1.06150000000001035e-03  6.54063509164289236e-01 
 1.06250000000001027e-03  6.54409272773320283e-01 
 1.06350000000001018e-03  6.54754690791537586e-01 
 1.06450000000001010e-03  6.55099763564359505e-01 
 1.06550000000001002e-03  6.55444491436858678e-01 
 1.06650000000000993e-03  6.55788874753763129e-01 
 1.06750000000000985e-03  6.56132913859456268e-01 
 1.06850000000000976e-03  6.56476609097977226e-01 
 1.06950000000000968e-03  6.56819960813021519e-01 
 1.07050000000000959e-03  6.57162969347940829e-01 
 1.07150000000000951e-03  6.57505635045743775e-01 
 1.07250000000000943e-03  6.57847958249096254e-01 
 1.07350000000000934e-03  6.58189939300321214e-01 
 1.07450000000000926e-03  6.58531578541400098e-01 
 1.07550000000000917e-03  6.58872876313972289e-01 
 1.07650000000000909e-03  6.59213832959335555e-01 
 1.07750000000000901e-03  6.59554448818446493e-01 
 1.07850000000000892e-03  6.59894724231921193e-01 
 1.07950000000000884e-03  6.60234659540035018e-01 
 1.08050000000000875e-03  6.60574255082723383e-01 
 1.08150000000000867e-03  6.60913511199581971e-01 
 1.08250000000000859e-03  6.61252428229866962e-01 
 1.08350000000000850e-03  6.61591006512495583e-01 
 1.08450000000000842e-03  6.61929246386046111e-01 
 1.08550000000000833e-03  6.62267148188758314e-01 
 1.08650000000000825e-03  6.62604712258534456e-01 
 1.08750000000000816e-03  6.62941938932938624e-01 
 1.08850000000000808e-03  6.63278828549197397e-01 
 1.08950000000000800e-03  6.63615381444200514e-01 
 1.09050000000000791e-03  6.63951597954500983e-01 
 1.09150000000000783e-03  6.64287478416315302e-01 
 1.09250000000000774e-03  6.64623023165524129e-01 
 1.09350000000000766e-03  6.64958232537672500e-01 
 1.09450000000000758e-03  6.65293106867969497e-01 
 1.09550000000000749e-03  6.65627646491289693e-01 
 1.09650000000000741e-03  6.65961851742172706e-01 
 1.09750000000000732e-03  6.66295722954823977e-01 
 1.09850000000000724e-03  6.66629260463114881e-01 
 1.09950000000000716e-03  6.66962464600583060e-01 
 1.10050000000000707e-03  6.67295335700432424e-01 
 1.10150000000000699e-03  6.67627874095534146e-01 
 1.10250000000000690e-03  6.67960080118427002e-01 
 1.10350000000000682e-03  6.68291954101317032e-01 
 1.10450000000000674e-03  6.68623496376078208e-01 
 1.10550000000000665e-03  6.68954707274252991e-01 
 1.10650000000000657e-03  6.69285587127052106e-01 
 1.10750000000000648e-03  6.69616136265355766e-01 
 1.10850000000000640e-03  6.69946355019713002e-01 
 1.10950000000000631e-03  6.70276243720342779e-01 
 1.11050000000000623e-03  6.70605802697133879e-01 
 1.11150000000000615e-03  6.70935032279645238e-01 
 1.11250000000000606e-03  6.71263932797106722e-01 
 1.11350000000000598e-03  6.71592504578418792e-01 
 1.11450000000000589e-03  6.71920747952153397e-01 
 1.11550000000000581e-03  6.72248663246553968e-01 
 1.11650000000000573e-03  6.72576250789535757e-01 
 1.11750000000000564e-03  6.72903510908686497e-01 
 1.11850000000000556e-03  6.73230443931266298e-01 
 1.11950000000000547e-03  6.73557050184208639e-01 
 1.12050000000000539e-03  6.73883329994119484e-01 
 1.12150000000000531e-03  6.74209283687278615e-01 
 1.12250000000000522e-03  6.74534911589639963e-01 
 1.12350000000000514e-03  6.74860214026831717e-01 
 1.12450000000000505e-03  6.75185191324155998e-01 
 1.12550000000000497e-03  6.75509843806590515e-01 
 1.12650000000000488e-03  6.75834171798787686e-01 
 1.12750000000000480e-03  6.76158175625075519e-01 
 1.12850000000000472e-03  6.76481855609457949e-01 
 1.12950000000000463e-03  6.76805212075615281e-01 
 1.13050000000000455e-03  6.77128245346903856e-01 
 1.13150000000000446e-03  6.77450955746357053e-01 
 1.13250000000000438e-03  6.77773343596685174e-01 
 1.13350000000000430e-03  6.78095409220276446e-01 
 1.13450000000000421e-03  6.78417152939196577e-01 
 1.13550000000000413e-03  6.78738575075189310e-01 
 1.13650000000000404e-03  6.79059675949676644e-01 
 1.13750000000000396e-03  6.79380455883759837e-01 
 1.13850000000000388e-03  6.79700915198218736e-01 
 1.13950000000000379e-03  6.80021054213512777e-01 
 1.14050000000000371e-03  6.80340873249780986e-01 
 1.14150000000000362e-03  6.80660372626842425e-01 
 1.14250000000000354e-03  6.80979552664196852e-01 
 1.14350000000000345e-03  6.81298413681024173e-01 
 1.14450000000000337e-03  6.81616955996185436e-01 
 1.14550000000000329e-03  6.81935179928223167e-01 
 1.14650000000000320e-03  6.82253085795361369e-01 
 1.14750000000000312e-03  6.82570673915505854e-01 
 1.14850000000000303e-03  6.82887944606244690e-01 
 1.14950000000000295e-03  6.83204898184848863e-01 
 1.15050000000000287e-03  6.83521534968271949e-01 
 1.15150000000000278e-03  6.83837855273150996e-01 
 1.15250000000000270e-03  6.84153859415806420e-01 
 1.15350000000000261e-03  6.84469547712242332e-01 
 1.15450000000000253e-03  6.84784920478146986e-01 
 1.15550000000000245e-03  6.85099978028893331e-01 
 1.15650000000000236e-03  6.85414720679538902e-01 
 1.15750000000000228e-03  6.85729148744826600e-01 
 1.15850000000000219e-03  6.86043262539184462e-01 
 1.15950000000000211e-03  6.86357062376726335e-01 
 1.16050000000000202e-03  6.86670548571252093e-01 
 1.16150000000000194e-03  6.86983721436248196e-01 
 1.16250000000000186e-03  6.87296581284887464e-01 
 1.16350000000000177e-03  6.87609128430029748e-01 
 1.16450000000000169e-03  6.87921363184222368e-01 
 1.16550000000000160e-03  6.88233285859700228e-01 
 1.16650000000000152e-03  6.88544896768385928e-01 
 1.16750000000000144e-03  6.88856196221890538e-01 
 1.16850000000000135e-03  6.89167184531513710e-01 
 1.16950000000000127e-03  6.89477862008243680e-01 
 1.17050000000000118e-03  6.89788228962758043e-01 
 1.17150000000000110e-03  6.90098285705423753e-01 
 1.17250000000000102e-03  6.90408032546297790e-01 
 1.17350000000000093e-03  6.90717469795126826e-01 
 1.17450000000000085e-03  6.91026597761348449e-01 
 1.17550000000000076e-03  6.91335416754090604e-01 
 1.17650000000000068e-03  6.91643927082172261e-01 
 1.17750000000000059e-03  6.91952129054103970e-01 
 1.17850000000000051e-03  6.92260022978087641e-01 
 1.17950000000000043e-03  6.92567609162017428e-01 
 1.18050000000000034e-03  6.92874887913479509e-01 
 1.18150000000000026e-03  6.93181859539752754e-01 
 1.18250000000000017e-03  6.93488524347808943e-01 
 1.18350000000000009e-03  6.93794882644312771e-01 
 1.18450000000000001e-03  6.94100934735622732e-01 
 1.18549999999999992e-03  6.94406680927790787e-01 
 1.18649999999999984e-03  6.94712121526563364e-01 
 1.18749999999999975e-03  6.95017256837381248e-01 
 1.18849999999999967e-03  6.95322087165379799e-01 
 1.18949999999999959e-03  6.95626612815389400e-01 
 1.19049999999999950e-03  6.95930834091935790e-01 
 1.19149999999999942e-03  6.96234751299240173e-01 
 1.19249999999999933e-03  6.96538364741219773e-01 
 1.19349999999999925e-03  6.96841674721488169e-01 
 1.19449999999999916e-03  6.97144681543355627e-01 
 1.19549999999999908e-03  6.97447385509828766e-01 
 1.19649999999999900e-03  6.97749786923611781e-01 
 1.19749999999999891e-03  6.98051886087106332e-01 
 1.19849999999999883e-03  6.98353683302411432e-01 
 1.19949999999999874e-03  6.98655178871324334e-01 
 1.20049999999999866e-03  6.98956373095340866e-01 
 1.20149999999999858e-03  6.99257266275655209e-01 
 1.20249999999999849e-03  6.99557858713160563e-01 
 1.20349999999999841e-03  6.99858150708449478e-01 
 1.20449999999999832e-03  7.00158142561814079e-01 
 1.20549999999999824e-03  7.00457834573246396e-01 
 1.20649999999999816e-03  7.00757227042438369e-01 
 1.20749999999999807e-03  7.01056320268782618e-01 
 1.20849999999999799e-03  7.01355114551372338e-01 
 1.20949999999999790e-03  7.01653610189001853e-01 
 1.21049999999999782e-03  7.01951807480167056e-01 
 1.21149999999999773e-03  7.02249706723065192e-01 
 1.21249999999999765e-03  7.02547308215595634e-01 
 1.21349999999999757e-03  7.02844612255359991e-01 
 1.21449999999999748e-03  7.03141619139662111e-01 
 1.21549999999999740e-03  7.03438329165509302e-01 
 1.21649999999999731e-03  7.03734742629611776e-01 
 1.21749999999999723e-03  7.04030859828382649e-01 
 1.21849999999999715e-03  7.04326681057939274e-01 
 1.21949999999999706e-03  7.04622206614103019e-01 
 1.22049999999999698e-03  7.04917436792399599e-01 
 1.22149999999999689e-03  7.05212371888059297e-01 
 1.22249999999999681e-03  7.05507012196017080e-01 
 1.22349999999999673e-03  7.05801358010913482e-01 
 1.22449999999999664e-03  7.06095409627094162e-01 
 1.22549999999999656e-03  7.06389167338611124e-01 
 1.22649999999999647e-03  7.06682631439221942e-01 
 1.22749999999999639e-03  7.06975802222390870e-01 
 1.22849999999999631e-03  7.07268679981288728e-01 
 1.22949999999999622e-03  7.07561265008793572e-01 
 1.23049999999999614e-03  7.07853557597490357e-01 
 1.23149999999999605e-03  7.08145558039671386e-01 
 1.23249999999999597e-03  7.08437266627337636e-01 
 1.23349999999999588e-03  7.08728683652197766e-01 
 1.23449999999999580e-03  7.09019809405668666e-01 
 1.23549999999999572e-03  7.09310644178876126e-01 
 1.23649999999999563e-03  7.09601188262655169e-01 
 1.23749999999999555e-03  7.09891441947549828e-01 
 1.23849999999999546e-03  7.10181405523814036e-01 
 1.23949999999999538e-03  7.10471079281411511e-01 
