role	group_id	source_row	time	v(acsrc,acn)	v(vd)	v(vb)	v(sw)	v(gate)	i(Lboost)	i(Vchannel)	i(Vbody)	i(Vac)	v(q)	v(en)	v(fault)	v(f2ctl)	v(standby_req)	v(arm)	v(permit)
GROUP	31	28119312	6.09899139518278344e-1	-9.44591954205433098e1	3.81761179182205979e2	3.81692655232347136e2	3.82996241890070735e2	-2.75717113646175403e-6	4.14085871396189464e0	7.65992483780141101e-10	1.22408535263932843e-9	4.14087052373467568e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	31	28119313	6.09899139518278344e-1	-9.44591954205432955e1	3.81761179182204728e2	3.81692655232347192e2	3.82996241890068291e2	-2.75717115838961041e-6	4.14085871388001614e0	7.65992483780136138e-10	1.20400041235038382e-9	4.14087052371921605e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
RIGHT	31	28119314	6.09899139518278455e-1	-9.44591954205472746e1	3.81761179182203250e2	3.81692655232347192e2	3.82996241890065392e2	-2.75717118483791137e-6	4.14085871378151538e0	7.65992483780130348e-10	1.21352465741674808e-9	4.14087052353755602e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
LEFT	32	28119714	6.09906883393518173e-1	-9.48703871444117368e1	3.81758736948777312e2	3.81689917244669630e2	3.82994188073919588e2	-1.83248321526669195e-6	4.16160437527055560e0	7.65988376147838684e-10	1.25405873755524586e-9	4.16161614100338539e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	32	28119715	6.09906883393518284e-1	-9.48703871444197233e1	3.81758736948775152e2	3.81689917244669800e2	3.82994188073914472e2	-1.83248326113287319e-6	4.16160437511613157e0	7.65988376147828551e-10	1.29655875174380957e-9	4.16161614087062670e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	32	28119716	6.09906883393518284e-1	-9.48703871444197233e1	3.81758736948774015e2	3.81689917244669971e2	3.82994188073911630e2	-1.83248328654373752e-6	4.16160437502806513e0	7.65988376147822865e-10	1.33734995353443556e-9	4.16161614071652863e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
RIGHT	32	28119717	6.09906883393518395e-1	-9.48703871444237308e1	3.81758736948772594e2	3.81689917244670085e2	3.82994188073908276e2	-1.83248331781739883e-6	4.16160437492243318e0	7.65988376147816144e-10	1.39600906186735131e-9	4.16161614063971008e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
LEFT	33	28121290	6.09937899871039857e-1	-9.65091899573037750e1	3.81749497753913204e2	3.81679351864888361e2	3.82986610351529237e2	-1.50872583300131661e-5	4.25088734310182748e0	7.65973220703058094e-10	1.26791973630593710e-9	4.25089893538355756e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	33	28121291	6.09937899871039968e-1	-9.65091899573117189e1	3.81749497753911157e2	3.81679351864888645e2	3.82986610351524348e2	-1.50872583645905028e-5	4.25088734295235948e0	7.65973220703048167e-10	1.26817824653506110e-9	4.25089893522215601e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	33	28121292	6.09937899871039968e-1	-9.65091899573117331e1	3.81749497753910305e2	3.81679351864888815e2	3.82986610351521847e2	-1.50872583819802992e-5	4.25088734287760772e0	7.65973220703043204e-10	1.27593689493844490e-9	4.25089893514089212e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
RIGHT	33	28121293	6.09937899871040079e-1	-9.65091899573196770e1	3.81749497753909168e2	3.81679351864888872e2	3.82986610351518493e2	-1.50872584049046751e-5	4.25088734278010971e0	7.65973220703036483e-10	1.32325082795908542e-9	4.25089893508311967e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
LEFT	34	28386500	6.15088653883369085e-1	-9.51069860801946447e1	3.84348901856975885e2	3.84284373703159702e2	3.85578742233287585e2	-1.26952052140149735e-5	3.86668626675330573e0	7.71157484466574712e-10	1.31036606584896901e-9	3.86669593088365815e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	34	28386501	6.15088653883369196e-1	-9.51069860801906657e1	3.84348901856974351e2	3.84284373703159815e2	3.85578742233283776e2	-1.26952052427376897e-5	3.86668626663691128e0	7.71157484466567164e-10	1.31977810860784203e-9	3.86669593070722417e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	34	28386502	6.15088653883369196e-1	-9.51069860801906657e1	3.84348901856973498e2	3.84284373703159929e2	3.85578742233281730e2	-1.26952052591300371e-5	3.86668626657451320e0	7.71157484466563028e-10	1.30179788460876175e-9	3.86669593066089590e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	34	28386503	6.15088653883369196e-1	-9.51069860801906657e1	3.84348901856972418e2	3.84284373703159986e2	3.85578742233279172e2	-1.26952052788560690e-5	3.86668626649611857e0	7.71157484466557962e-10	1.32312448274202740e-9	3.86669593058825001e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
RIGHT	34	28386504	6.15088653883369307e-1	-9.51069860801826792e1	3.84348901856970144e2	3.84284373703160043e2	3.85578742233274227e2	-1.26952053158010508e-5	3.86668626633932844e0	7.71157484466548035e-10	1.33574543325469595e-9	3.86669593045714421e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
LEFT	35	28386904	6.15096384134393936e-1	-9.46969832136674512e1	3.84345808499316888e2	3.84281395871293853e2	3.85575508349903373e2	-6.53441131321722618e-6	3.85943277207676338e0	7.71151016699806365e-10	1.32311521652473930e-9	3.85944247051162037e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	35	28386905	6.15096384134394047e-1	-9.46969832136674654e1	3.84345808499315297e2	3.84281395871293967e2	3.85575508349899565e2	-6.53441134517697867e-6	3.85943277195932488e0	7.71151016699798714e-10	1.29916073427811282e-9	3.85944247034427512e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	35	28386906	6.15096384134394047e-1	-9.46969832136674654e1	3.84345808499314444e2	3.84281395871293967e2	3.85575508349897461e2	-6.53441136274604882e-6	3.85943277189638367e0	7.71151016699794474e-10	1.33043640425060623e-9	3.85944247025557186e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	35	28386907	6.15096384134394047e-1	-9.46969832136674512e1	3.84345808499313534e2	3.84281395871293967e2	3.85575508349894903e2	-6.53441138326784618e-6	3.85943277181724076e0	7.71151016699789408e-10	1.30829108644774083e-9	3.85944247030856857e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
RIGHT	35	28386908	6.15096384134394158e-1	-9.46969832136634437e1	3.84345808499311659e2	3.84281395871294080e2	3.85575508349889958e2	-6.53441142375171728e-6	3.85943277165895671e0	7.71151016699779378e-10	1.22707166599823624e-9	3.85944247008437902e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
LEFT	36	28387312	6.15104124431617771e-1	-9.42856417030888991e1	3.84342682468893713e2	3.84278388767423849e2	3.85572222285473345e2	-4.34351005336678638e-6	3.85118032777045949e0	7.71144444570946314e-10	1.29028897063862589e-9	3.85119006088511728e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	36	28387313	6.15104124431617882e-1	-9.42856417030848917e1	3.84342682468892065e2	3.84278388767423792e2	3.85572222285469138e2	-4.34351008937093571e-6	3.85118032764296414e0	7.71144444570937939e-10	1.26978720751867385e-9	3.85119006078231862e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	36	28387314	6.15104124431617882e-1	-9.42856417030849059e1	3.84342682468891269e2	3.84278388767423735e2	3.85572222285466921e2	-4.34351010901002309e-6	3.85118032757373108e0	7.71144444570933389e-10	1.23979060919109423e-9	3.85119006079666981e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	36	28387315	6.15104124431617882e-1	-9.42856417030849059e1	3.84342682468890303e2	3.84278388767423735e2	3.85572222285464250e2	-4.34351013229332319e-6	3.85118032748752803e0	7.71144444570928116e-10	1.27544926288037089e-9	3.85119006062595393e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
RIGHT	36	28387316	6.15104124431617993e-1	-9.42856417030768910e1	3.84342682468888029e2	3.84278388767423792e2	3.85572222285458736e2	-4.34351017748699140e-6	3.85118032731512416e0	7.71144444570917156e-10	1.19352590748077150e-9	3.85119006047265966e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
LEFT	37	28798738	6.23415078793439159e-1	9.54727168534189872e1	3.84618102253462155e2	3.84552949801573618e2	3.85848761288816547e2	-1.17328872296696804e-5	3.90907359197401405e0	7.71697522577632667e-10	1.30812733061898732e-9	-3.90908323330137364e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	37	28798739	6.23415078793439270e-1	9.54727168534110433e1	3.84618102253459767e2	3.84552949801573618e2	3.85848761288810863e2	-1.17328872725450737e-5	3.90907359180564473e0	7.71697522577621294e-10	1.34382877483416841e-9	-3.90908323313237815e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	37	28798740	6.23415078793439270e-1	9.54727168534110433e1	3.84618102253458517e2	3.84552949801573618e2	3.85848761288807964e2	-1.17328872944727678e-5	3.90907359171722080e0	7.71697522577615400e-10	1.33413781077267052e-9	-3.90908323304807936e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
RIGHT	37	28798741	6.23415078793439381e-1	9.54727168534030426e1	3.84618102253456982e2	3.84552949801573618e2	3.85848761288804155e2	-1.17328873231493088e-5	3.90907359160188239e0	7.71697522577607852e-10	1.37121514492864547e-9	-3.90908323289619375e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
LEFT	38	28799528	6.23430561383644721e-1	9.46521742118245584e1	3.84611595134627521e2	3.84547060147242405e2	3.85841437611888807e2	-8.63793632560382128e-6	3.86679472060229656e0	7.71682875223777123e-10	1.38901801849471833e-9	-3.86680443198446255e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	38	28799529	6.23430561383644832e-1	9.46521742118205793e1	3.84611595134625361e2	3.84547060147242405e2	3.85841437611883521e2	-8.63793636723466901e-6	3.86679472044453298e0	7.71682875223766679e-10	1.37913008175450459e-9	-3.86680443178516953e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	38	28799530	6.23430561383644832e-1	9.46521742118205651e1	3.84611595134624167e2	3.84547060147242405e2	3.85841437611880792e2	-8.63793638948042914e-6	3.86679472036129157e0	7.71682875223761199e-10	1.34398038231065685e-9	-3.86680443171457000e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
RIGHT	38	28799531	6.23430561383644943e-1	9.46521742118125928e1	3.84611595134622689e2	3.84547060147242291e2	3.85841437611877211e2	-8.63793641855758961e-6	3.86679472025341431e0	7.71682875223754065e-10	1.35487539065603024e-9	-3.86680443164885901e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
LEFT	39	28800355	6.23446045675839389e-1	9.38283162157298278e1	3.84604465091087150e2	3.84541031109179301e2	3.85832848112851593e2	-6.24683504467904653e-6	3.79178341430800048e0	7.71665696225702828e-10	1.42738277352665541e-9	-3.79179319901760437e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	39	28800356	6.23446045675839500e-1	9.38283162157217845e1	3.84604465091085331e2	3.84541031109179357e2	3.85832848112847046e2	-6.24683508240151993e-6	3.79178341417141551e0	7.71665696225693625e-10	1.44959795914182664e-9	-3.79179319885145105e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	39	28800357	6.23446045675839500e-1	9.38283162157217987e1	3.84604465091084364e2	3.84541031109179471e2	3.85832848112844658e2	-6.24683510187307944e-6	3.79178341409870079e0	7.71665696225688766e-10	1.44078974422545925e-9	-3.79179319873134091e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
RIGHT	39	28800358	6.23446045675839611e-1	9.38283162157137554e1	3.84604465091083227e2	3.84541031109179585e2	3.85832848112841475e2	-6.24683512723320861e-6	3.79178341400584129e0	7.71665696225682562e-10	1.40698807776706920e-9	-3.79179319869649589e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
LEFT	40	29211153	6.31749250360039483e-1	-9.54283753955491392e1	3.84869728925719812e2	3.84803718190874065e2	3.86101490780382676e2	-1.11703581520640074e-5	3.96652470457688766e0	7.72202981560764829e-10	1.34269685368949060e-9	3.96653435581637392e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	40	29211154	6.31749250360039594e-1	-9.54283753955411811e1	3.84869728925717823e2	3.84803718190874179e2	3.86101490780377674e2	-1.11703581910784720e-5	3.96652470442901262e0	7.72202981560754902e-10	1.32624940107651835e-9	3.96653435561863255e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	40	29211155	6.31749250360039594e-1	-9.54283753955411669e1	3.84869728925717027e2	3.84803718190874292e2	3.86101490780375400e2	-1.11703582084027352e-5	3.96652470436198801e0	7.72202981560750250e-10	1.32231212163669067e-9	3.96653435556553813e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	40	29211156	6.31749250360039594e-1	-9.54283753955411527e1	3.84869728925715947e2	3.84803718190874406e2	3.86101490780372558e2	-1.11703582313296369e-5	3.96652470427498161e0	7.72202981560744666e-10	1.36852531433609589e-9	3.96653435549438171e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
RIGHT	40	29211157	6.31749250360039705e-1	-9.54283753955331946e1	3.84869728925713446e2	3.84803718190874577e2	3.86101490780366760e2	-1.11703582767432761e-5	3.96652470410097058e0	7.72202981560733086e-10	1.39132264600987318e-9	3.96653435532332299e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
LEFT	41	29212341	6.31772470232322081e-1	-9.41963016306627168e1	3.84859777492054263e2	3.84794916042328339e2	3.86090037812041260e2	-4.70700956324794609e-6	3.88840156803928494e0	7.72180075624082169e-10	1.39592003057422734e-9	3.88841132553707514e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	41	29212342	6.31772470232322192e-1	-9.41963016306586809e1	3.84859777492052615e2	3.84794916042328452e2	3.86090037812037110e2	-4.70700959835835791e-6	3.88840156791561098e0	7.72180075624073690e-10	1.43491433371973135e-9	3.88841132542176382e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	41	29212343	6.31772470232322192e-1	-9.41963016306586809e1	3.84859777492051876e2	3.84794916042328509e2	3.86090037812034893e2	-4.70700961706762165e-6	3.88840156784920188e0	7.72180075624069348e-10	1.42482327985457873e-9	3.88841132535293177e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	41	29212344	6.31772470232322192e-1	-9.41963016306586951e1	3.84859777492050853e2	3.84794916042328509e2	3.86090037812032392e2	-4.70700963806745306e-6	3.88840156776539159e0	7.72180075624064385e-10	1.34068178789694466e-9	3.88841132534959755e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
RIGHT	41	29212345	6.31772470232322303e-1	-9.41963016306506660e1	3.84859777492048465e2	3.84794916042328509e2	3.86090037812027276e2	-4.70700968059298951e-6	3.88840156759777056e0	7.72180075624054045e-10	1.28637180081855449e-9	3.88841132513847310e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
LEFT	42	29623898	6.40091165840951604e-1	9.49738434066593982e1	3.85116845701109696e2	3.85051960637959610e2	3.86347131045222000e2	-1.04905317585265783e-5	3.88969743832034665e0	7.72694262090443606e-10	1.34753038254364825e-9	-3.88970714022906350e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	42	29623899	6.40091165840951715e-1	9.49738434066513832e1	3.85116845701107366e2	3.85051960637959723e2	3.86347131045216486e2	-1.04905318009238825e-5	3.88969743815126234e0	7.72694262090432542e-10	1.33155950439484135e-9	-3.88970714008058849e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	42	29623900	6.40091165840951715e-1	9.49738434066513975e1	3.85116845701106115e2	3.85051960637959837e2	3.86347131045213644e2	-1.04905318231955398e-5	3.88969743806246937e0	7.72694262090426856e-10	1.31123505067674354e-9	-3.88970713997719031e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
RIGHT	42	29623901	6.40091165840951826e-1	9.49738434066474184e1	3.85116845701104467e2	3.85051960637960065e2	3.86347131045209949e2	-1.04905318538275681e-5	3.88969743794663980e0	7.72694262090419411e-10	1.31094148379753325e-9	-3.88970713976442539e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
LEFT	43	29624301	6.40098915218779707e-1	9.45625627122486350e1	3.85113278692603330e2	3.85048992152577057e2	3.86342764229030422e2	-1.25475495857703954e-5	3.84838313910264596e0	7.72685528458060466e-10	1.30238222030706513e-9	-3.84839287745558067e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	43	29624302	6.40098915218779818e-1	9.45625627122406200e1	3.85113278692601568e2	3.85048992152577284e2	3.86342764229026329e2	-1.25475496161560050e-5	3.84838313897835160e0	7.72685528458052194e-10	1.30142933900845124e-9	-3.84839287730375190e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	43	29624303	6.40098915218779818e-1	9.45625627122405916e1	3.85113278692600716e2	3.85048992152577398e2	3.86342764229024112e2	-1.25475496322680624e-5	3.84838313891187545e0	7.72685528458047748e-10	1.32505217529782592e-9	-3.84839287734041591e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	43	29624304	6.40098915218779818e-1	9.45625627122406058e1	3.85113278692599636e2	3.85048992152577455e2	3.86342764229021157e2	-1.25475496544460091e-5	3.84838313882780758e0	7.72685528458041855e-10	1.35383921370664838e-9	-3.84839287709240807e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
RIGHT	43	29624305	6.40098915218779929e-1	9.45625627122366126e1	3.85113278692597476e2	3.85048992152577569e2	3.86342764229015359e2	-1.25475496977377326e-5	3.84838313865967274e0	7.72685528458030274e-10	1.30483256235731726e-9	-3.84839287702607180e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
LEFT	44	29624709	6.40106649061378263e-1	9.41513018612224215e1	3.85109661236904913e2	3.85045972663883163e2	3.86338367268604259e2	-7.93984751264530884e-6	3.80832344431419534e0	7.72676734537208160e-10	1.37414218432647220e-9	-3.80833321943975989e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	44	29624710	6.40106649061378374e-1	9.41513018612144066e1	3.85109661236902809e2	3.85045972663883163e2	3.86338367268599086e2	-7.93984755495150441e-6	3.80832344415415625e0	7.72676734537197717e-10	1.34494205133037354e-9	-3.80833321925581458e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	44	29624711	6.40106649061378374e-1	9.41513018612144066e1	3.85109661236901729e2	3.85045972663883219e2	3.86338367268596187e2	-7.93984757839190964e-6	3.80832344406977619e0	7.72676734537191927e-10	1.39720360445268181e-9	-3.80833321920687240e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
RIGHT	44	29624712	6.40106649061378485e-1	9.41513018612064201e1	3.85109661236900251e2	3.85045972663883333e2	3.86338367268592435e2	-7.93984760860079930e-6	3.80832344396030642e0	7.72676734537184482e-10	1.44482942926852709e-9	-3.80833321898398935e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
LEFT	45	29770363	6.43259070911587405e-1	-9.58681369519776752e1	3.82777655604290032e2	3.82707526529846518e2	3.84014738130282069e2	-4.42364993714198525e-6	4.24926353728073103e0	7.68029476260563719e-10	1.22306950632760417e-9	4.24927523297742660e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	45	29770364	6.43259070911587516e-1	-9.58681369519816400e1	3.82777655604287872e2	3.82707526529846746e2	3.84014738130277124e2	-4.42364997947952019e-6	4.24926353712339289e0	7.68029476260553793e-10	1.21564731733773728e-9	4.24927523277783425e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	45	29770365	6.43259070911587516e-1	-9.58681369519816400e1	3.82777655604286736e2	3.82707526529846859e2	3.84014738130274282e2	-4.42365000362688538e-6	4.24926353703834803e0	7.68029476260548106e-10	1.25457471703790622e-9	4.24927523273452579e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
RIGHT	45	29770366	6.43259070911587627e-1	-9.58681369519895838e1	3.82777655604285371e2	3.82707526529847030e2	3.84014738130270871e2	-4.42365003289058876e-6	4.24926353693181991e0	7.68029476260541282e-10	1.25369820641514296e-9	4.24927523264195628e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
LEFT	46	30036537	6.48425348226643772e-1	-9.49288213508200158e1	3.85342292357563792e2	3.85277708877528539e2	3.86572161183097990e2	-1.47712005845644066e-5	3.86815541357430659e0	7.73144322366195629e-10	1.26880662593750298e-9	3.86816512876252006e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	46	30036538	6.48425348226643883e-1	-9.49288213508120293e1	3.85342292357561860e2	3.85277708877528539e2	3.86572161183093669e2	-1.47712006154338735e-5	3.86815541343974312e0	7.73144322366186943e-10	1.21982881545935956e-9	3.86816512860551409e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
