 time            v(out)          i(Lboost)       v(anode)       
 9.85593158e-06  6.32017703e+02 -2.83626711e-02  5.43944704e+02 
 9.85618924e-06  6.32017687e+02 -2.88688619e-02  5.36850777e+02 
 9.85644558e-06  6.32017671e+02 -2.93621097e-02  5.29392956e+02 
 9.85670083e-06  6.32017655e+02 -2.98423987e-02  5.21559303e+02 
 9.85695497e-06  6.32017639e+02 -3.03092694e-02  5.13344540e+02 
 9.85720817e-06  6.32017622e+02 -3.07625884e-02  5.04737675e+02 
 9.85746046e-06  6.32017606e+02 -3.12019212e-02  4.95732888e+02 
 9.85771198e-06  6.32017589e+02 -3.16270434e-02  4.86319951e+02 
 9.85796276e-06  6.32017572e+02 -3.20375243e-02  4.76492631e+02 
 9.85821295e-06  6.32017555e+02 -3.24330648e-02  4.66241301e+02 
 9.85846258e-06  6.32017537e+02 -3.28132230e-02  4.55559403e+02 
 9.85871179e-06  6.32017520e+02 -3.31776351e-02  4.44437757e+02 
 9.85896064e-06  6.32017502e+02 -3.35258355e-02  4.32869519e+02 
 9.85920925e-06  6.32017484e+02 -3.38574005e-02  4.20845805e+02 
 9.85945769e-06  6.32017466e+02 -3.41718305e-02  4.08359471e+02 
 9.85970608e-06  6.32017448e+02 -3.44686418e-02  3.95401761e+02 
 9.85995452e-06  6.32017430e+02 -3.47472905e-02  3.81965164e+02 
 9.86020313e-06  6.32017412e+02 -3.50072291e-02  3.68040840e+02 
 9.86045200e-06  6.32017393e+02 -3.52478575e-02  3.53620769e+02 
 9.86070128e-06  6.32017374e+02 -3.54685562e-02  3.38695757e+02 
 9.86095109e-06  6.32017355e+02 -3.56686539e-02  3.23257025e+02 
 9.86120158e-06  6.32017336e+02 -3.58474453e-02  3.07294645e+02 
 9.86145289e-06  6.32017317e+02 -3.60041681e-02  2.90798682e+02 
 9.86170521e-06  6.32017298e+02 -3.61380091e-02  2.73757917e+02 
 9.86195870e-06  6.32017278e+02 -3.62480866e-02  2.56160618e+02 
 9.86221358e-06  6.32017258e+02 -3.63334464e-02  2.37993430e+02 
 9.86247007e-06  6.32017239e+02 -3.63930441e-02  2.19241787e+02 
 9.86272844e-06  6.32017219e+02 -3.64257318e-02  1.99888843e+02 
 9.86298898e-06  6.32017198e+02 -3.64302350e-02  1.79915474e+02 
 9.86325202e-06  6.32017178e+02 -3.64051259e-02  1.59299062e+02 
 9.86351662e-06  6.32017158e+02 -3.63491540e-02  1.38122118e+02 
 9.86378077e-06  6.32017137e+02 -3.62619256e-02  1.16562592e+02 
 9.86404567e-06  6.32017117e+02 -3.61423883e-02  9.45435103e+01 
 9.86431015e-06  6.32017096e+02 -3.59904531e-02  7.21868206e+01 
 9.86457534e-06  6.32017076e+02 -3.58048694e-02  4.94203797e+01 
 9.86484048e-06  6.32017056e+02 -3.55855686e-02  2.63384286e+01 
 9.86510642e-06  6.32017036e+02 -3.53312555e-02  2.89603241e+00 
 9.86537260e-06  6.32017016e+02 -3.50418371e-02 -2.08284507e+01 
 9.86563966e-06  6.32016996e+02 -3.47160529e-02 -4.48575892e+01 
 9.86590724e-06  6.32016977e+02 -3.43537480e-02 -6.91244665e+01 
 9.86617582e-06  6.32016957e+02 -3.39537166e-02 -9.36348095e+01 
 9.86644514e-06  6.32016938e+02 -3.35157885e-02 -1.18325582e+02 
 9.86671574e-06  6.32016919e+02 -3.30385409e-02 -1.43203758e+02 
 9.86698726e-06  6.32016900e+02 -3.25220656e-02 -1.68192361e+02 
 9.86726025e-06  6.32016881e+02 -3.19648441e-02 -1.93293224e+02 
 9.86753448e-06  6.32016863e+02 -3.13668217e-02 -2.18436232e+02 
 9.86781040e-06  6.32016844e+02 -3.07265645e-02 -2.43608747e+02 
 9.86808792e-06  6.32016826e+02 -3.00438451e-02 -2.68745234e+02 
 9.86836742e-06  6.32016809e+02 -2.93172999e-02 -2.93820234e+02 
 9.86864889e-06  6.32016791e+02 -2.85465200e-02 -3.18770046e+02 
 9.86893270e-06  6.32016774e+02 -2.77301642e-02 -3.43558239e+02 
 9.86921724e-06  6.32016758e+02 -2.68728407e-02 -3.67976647e+02 
 9.86947528e-06  6.32016743e+02 -2.60623079e-02 -3.89693835e+02 
 9.86972867e-06  6.32016730e+02 -2.52364139e-02 -4.10577034e+02 
 9.86996155e-06  6.32016717e+02 -2.44517036e-02 -4.29345742e+02 
 9.87019047e-06  6.32016706e+02 -2.36569178e-02 -4.47365161e+02 
 9.87040533e-06  6.32016695e+02 -2.28903660e-02 -4.63860132e+02 
 9.87061678e-06  6.32016685e+02 -2.21170272e-02 -4.79672079e+02 
 9.87081798e-06  6.32016675e+02 -2.13641124e-02 -4.94308247e+02 
 9.87101583e-06  6.32016667e+02 -2.06080379e-02 -5.08289256e+02 
 9.87120575e-06  6.32016658e+02 -1.98680115e-02 -5.21308639e+02 
 9.87139229e-06  6.32016651e+02 -1.91280038e-02 -5.33696582e+02 
 9.87157241e-06  6.32016644e+02 -1.84014469e-02 -5.45268148e+02 
 9.87174916e-06  6.32016637e+02 -1.76774247e-02 -5.56236605e+02 
 9.87192054e-06  6.32016630e+02 -1.69653086e-02 -5.66494010e+02 
 9.87208859e-06  6.32016625e+02 -1.62577032e-02 -5.76180361e+02 
 9.87225199e-06  6.32016619e+02 -1.55611574e-02 -5.85235862e+02 
 9.87241213e-06  6.32016614e+02 -1.48707081e-02 -5.93754324e+02 
 9.87256814e-06  6.32016609e+02 -1.41909498e-02 -6.01705857e+02 
 9.87272094e-06  6.32016604e+02 -1.35185984e-02 -6.09155136e+02 
 9.87286997e-06  6.32016600e+02 -1.28568993e-02 -6.16090705e+02 
 9.87301585e-06  6.32016596e+02 -1.22037264e-02 -6.22558860e+02 
 9.87315821e-06  6.32016593e+02 -1.15613984e-02 -6.28559393e+02 
 9.87329747e-06  6.32016589e+02 -1.09285883e-02 -6.34127015e+02 
 9.87343338e-06  6.32016586e+02 -1.03069834e-02 -6.39268281e+02 
 9.87356620e-06  6.32016584e+02 -9.69580991e-03 -6.44010612e+02 
 9.87369577e-06  6.32016581e+02 -9.09633060e-03 -6.48364555e+02 
 9.87382227e-06  6.32016579e+02 -8.50815779e-03 -6.52352950e+02 
 9.87394555e-06  6.32016576e+02 -7.93227572e-03 -6.55988645e+02 
 9.87406574e-06  6.32016574e+02 -7.36857209e-03 -6.59291605e+02 
 9.87418272e-06  6.32016573e+02 -6.81785727e-03 -6.62275965e+02 
 9.87429654e-06  6.32016571e+02 -6.28022369e-03 -6.64959892e+02 
 9.87440711e-06  6.32016570e+02 -5.75638611e-03 -6.67358210e+02 
 9.87451443e-06  6.32016568e+02 -5.24660118e-03 -6.69487967e+02 
 9.87461840e-06  6.32016567e+02 -4.75155105e-03 -6.71364341e+02 
 9.87471898e-06  6.32016566e+02 -4.27164095e-03 -6.73003697e+02 
 9.87481607e-06  6.32016566e+02 -3.80757856e-03 -6.74421386e+02 
 9.87490959e-06  6.32016565e+02 -3.35992647e-03 -6.75633375e+02 
 9.87499939e-06  6.32016564e+02 -2.92948263e-03 -6.76655112e+02 
 9.87508535e-06  6.32016564e+02 -2.51700718e-03 -6.77502363e+02 
 9.87516729e-06  6.32016563e+02 -2.12347883e-03 -6.78190664e+02 
 9.87524501e-06  6.32016563e+02 -1.74994862e-03 -6.78735734e+02 
 9.87531825e-06  6.32016563e+02 -1.39773397e-03 -6.79153243e+02 
 9.87538671e-06  6.32016563e+02 -1.06838842e-03 -6.79459026e+02 
 9.87544998e-06  6.32016562e+02 -7.63915656e-04 -6.79669019e+02 
 9.87550103e-06  6.32016562e+02 -5.18197557e-04 -6.79787586e+02 
 9.87554216e-06  6.32016562e+02 -3.20187681e-04 -6.79850061e+02 
 9.87557504e-06  6.32016562e+02 -1.61901571e-04 -6.79878777e+02 
 9.87560308e-06  6.32016562e+02 -2.69219605e-05 -6.79888368e+02 
 9.87563163e-06  6.32016562e+02  1.10516201e-04 -6.79884044e+02 
 9.87566073e-06  6.32016562e+02  2.50640775e-04 -6.79864999e+02 
 9.87570057e-06  6.32016562e+02  4.42402940e-04 -6.79814983e+02 
 9.87574472e-06  6.32016562e+02  6.54940461e-04 -6.79727206e+02 
 9.87579828e-06  6.32016563e+02  9.12690938e-04 -6.79575122e+02 
 9.87585538e-06  6.32016563e+02  1.18748557e-03 -6.79357868e+02 
 9.87591960e-06  6.32016563e+02  1.49637758e-03 -6.79045720e+02 
 9.87598695e-06  6.32016563e+02  1.82020863e-03 -6.78641216e+02 
 9.87606004e-06  6.32016563e+02  2.17148732e-03 -6.78112917e+02 
 9.87613618e-06  6.32016564e+02  2.53713621e-03 -6.77463944e+02 
 9.87621723e-06  6.32016564e+02  2.92603147e-03 -6.76662654e+02 
 9.87630128e-06  6.32016565e+02  3.32894900e-03 -6.75711502e+02 
 9.87638966e-06  6.32016565e+02  3.75207398e-03 -6.74579820e+02 
 9.87648100e-06  6.32016566e+02  4.18879399e-03 -6.73268695e+02 
 9.87657624e-06  6.32016567e+02  4.64338511e-03 -6.71749053e+02 
 9.87667441e-06  6.32016568e+02  5.11106485e-03 -6.70020212e+02 
 9.87677617e-06  6.32016569e+02  5.59476213e-03 -6.68054924e+02 
 9.87688081e-06  6.32016571e+02  6.09098579e-03 -6.65850588e+02 
 9.87698880e-06  6.32016572e+02  6.60171080e-03 -6.63381796e+02 
 9.87709966e-06  6.32016574e+02  7.12435881e-03 -6.60644051e+02 
 9.87721371e-06  6.32016575e+02  7.66022746e-03 -6.57613657e+02 
 9.87733060e-06  6.32016577e+02  8.20738415e-03 -6.54284336e+02 
 9.87745057e-06  6.32016580e+02  8.76664494e-03 -6.50633896e+02 
 9.87757338e-06  6.32016582e+02  9.33653382e-03 -6.46654434e+02 
 9.87769921e-06  6.32016585e+02  9.91752367e-03 -6.42325008e+02 
 9.87782789e-06  6.32016587e+02  1.05084610e-02 -6.37636243e+02 
 9.87795957e-06  6.32016590e+02  1.11095730e-02 -6.32568177e+02 
 9.87809413e-06  6.32016594e+02  1.17199331e-02 -6.27110091e+02 
 9.87823170e-06  6.32016597e+02  1.23395920e-02 -6.21242717e+02 
 9.87837222e-06  6.32016601e+02  1.29677815e-02 -6.14954077e+02 
 9.87851579e-06  6.32016605e+02  1.36044244e-02 -6.08225299e+02 
 9.87866239e-06  6.32016609e+02  1.42488621e-02 -6.01043165e+02 
 9.87881214e-06  6.32016614e+02  1.49009238e-02 -5.93388876e+02 
 9.87896504e-06  6.32016619e+02  1.55600256e-02 -5.85247920e+02 
 9.87912121e-06  6.32016624e+02  1.62259275e-02 -5.76601200e+02 
 9.87928070e-06  6.32016630e+02  1.68980959e-02 -5.67432740e+02 
 9.87944363e-06  6.32016636e+02  1.75762387e-02 -5.57722698e+02 
 9.87961010e-06  6.32016642e+02  1.82598555e-02 -5.47453322e+02 
 9.87978026e-06  6.32016649e+02  1.89486158e-02 -5.36603436e+02 
 9.87995422e-06  6.32016656e+02  1.96420417e-02 -5.25152983e+02 
 9.88013219e-06  6.32016664e+02  2.03397751e-02 -5.13078633e+02 
 9.88031434e-06  6.32016672e+02  2.10413553e-02 -5.00357163e+02 
 9.88050090e-06  6.32016680e+02  2.17464085e-02 -4.86961874e+02 
 9.88069213e-06  6.32016689e+02  2.24544920e-02 -4.72864974e+02 
 9.88088834e-06  6.32016699e+02  2.31652313e-02 -4.58034488e+02 
 9.88108987e-06  6.32016709e+02  2.38782124e-02 -4.42435691e+02 
 9.88129714e-06  6.32016719e+02  2.45930842e-02 -4.26028145e+02 
 9.88151064e-06  6.32016731e+02  2.53094891e-02 -4.08766023e+02 
 9.88173098e-06  6.32016743e+02  2.60271454e-02 -3.90594686e+02 
 9.88195888e-06  6.32016756e+02  2.67458153e-02 -3.71449290e+02 
 9.88219527e-06  6.32016769e+02  2.74653875e-02 -3.51249644e+02 
 9.88244128e-06  6.32016784e+02  2.81858962e-02 -3.29895213e+02 
 9.88269845e-06  6.32016799e+02  2.89076505e-02 -3.07254664e+02 
 9.88296883e-06  6.32016816e+02  2.96313759e-02 -2.83150714e+02 
 9.88325535e-06  6.32016834e+02  3.03585554e-02 -2.57330768e+02 
 9.88353381e-06  6.32016853e+02  3.10257780e-02 -2.32018964e+02 
 9.88381706e-06  6.32016872e+02  3.16641850e-02 -2.06111165e+02 
 9.88409164e-06  6.32016890e+02  3.22440752e-02 -1.80895291e+02 
 9.88436878e-06  6.32016909e+02  3.27903510e-02 -1.55396068e+02 
 9.88463973e-06  6.32016928e+02  3.32864990e-02 -1.30467981e+02 
 9.88491246e-06  6.32016948e+02  3.37480523e-02 -1.05426345e+02 
 9.88518078e-06  6.32016967e+02  3.41652126e-02 -8.08813576e+01 
 9.88545021e-06  6.32016987e+02  3.45474050e-02 -5.63690103e+01 
 9.88571637e-06  6.32017007e+02  3.48890683e-02 -3.23264693e+01 
 9.88598321e-06  6.32017026e+02  3.51960893e-02 -8.43126605e+00 
 9.88624760e-06  6.32017046e+02  3.54655349e-02  1.50022736e+01 
 9.88651235e-06  6.32017066e+02  3.57010783e-02  3.81946675e+01 
 9.88677527e-06  6.32017086e+02  3.59014690e-02  6.09253997e+01 
 9.88703839e-06  6.32017107e+02  3.60690149e-02  8.33425478e+01 
 9.88730016e-06  6.32017127e+02  3.62034568e-02  1.05291970e+02 
 9.88756203e-06  6.32017147e+02  3.63062926e-02  1.26871954e+02 
 9.88782294e-06  6.32017167e+02  3.63778248e-02  1.47975002e+02 
 9.88808392e-06  6.32017187e+02  3.64190848e-02  1.68665738e+02 
 9.88834423e-06  6.32017207e+02  3.64306762e-02  1.88869422e+02 
 9.88860463e-06  6.32017228e+02  3.64133715e-02  2.08628258e+02 
 9.88886461e-06  6.32017248e+02  3.63679205e-02  2.27890609e+02 
 9.88912470e-06  6.32017268e+02  3.62949583e-02  2.46683994e+02 
 9.88938459e-06  6.32017288e+02  3.61952909e-02  2.64973141e+02 
 9.88964251e-06  6.32017308e+02  3.60706224e-02  2.82631930e+02 
 9.88989860e-06  6.32017327e+02  3.59221613e-02  2.99671583e+02 
 9.89015277e-06  6.32017347e+02  3.57511854e-02  3.16091844e+02 
 9.89040544e-06  6.32017366e+02  3.55585772e-02  3.31924851e+02 
 9.89065675e-06  6.32017385e+02  3.53453088e-02  3.47183476e+02 
 9.89090701e-06  6.32017404e+02  3.51120923e-02  3.61892574e+02 
 9.89115633e-06  6.32017422e+02  3.48597557e-02  3.76062830e+02 
 9.89140494e-06  6.32017440e+02  3.45889234e-02  3.89712764e+02 
 9.89165292e-06  6.32017459e+02  3.43003202e-02  4.02851987e+02 
 9.89190046e-06  6.32017477e+02  3.39945020e-02  4.15495622e+02 
 9.89214763e-06  6.32017494e+02  3.36721049e-02  4.27653072e+02 
 9.89239459e-06  6.32017512e+02  3.33336279e-02  4.39337443e+02 
 9.89264141e-06  6.32017529e+02  3.29796319e-02  4.50558075e+02 
 9.89288823e-06  6.32017547e+02  3.26105686e-02  4.61326745e+02 
 9.89313511e-06  6.32017564e+02  3.22269360e-02  4.71652745e+02 
 9.89338218e-06  6.32017581e+02  3.18291448e-02  4.81546961e+02 
 9.89362950e-06  6.32017597e+02  3.14176390e-02  4.91018652e+02 
 9.89387717e-06  6.32017614e+02  3.09927927e-02  5.00078122e+02 
 9.89412527e-06  6.32017630e+02  3.05550022e-02  5.08734610e+02 
 9.89437388e-06  6.32017646e+02  3.01046077e-02  5.16998044e+02 
 9.89462310e-06  6.32017662e+02  2.96419625e-02  5.24877660e+02 
 9.89487299e-06  6.32017677e+02  2.91673740e-02  5.32383148e+02 
 9.89512363e-06  6.32017693e+02  2.86811560e-02  5.39523754e+02 
 9.89537511e-06  6.32017708e+02  2.81835838e-02  5.46309022e+02 
 9.89562750e-06  6.32017723e+02  2.76749335e-02  5.52748214e+02 
 9.89588088e-06  6.32017738e+02  2.71554486e-02  5.58850790e+02 
 9.89613534e-06  6.32017752e+02  2.66253686e-02  5.64626035e+02 
 9.89639095e-06  6.32017767e+02  2.60849042e-02  5.70083362e+02 
 9.89664780e-06  6.32017781e+02  2.55342587e-02  5.75232078e+02 
 9.89690596e-06  6.32017795e+02  2.49736091e-02  5.80081573e+02 
 9.89716554e-06  6.32017808e+02  2.44031218e-02  5.84641175e+02 
 9.89742660e-06  6.32017822e+02  2.38229380e-02  5.88920264e+02 
 9.89768925e-06  6.32017835e+02  2.32331858e-02  5.92928183e+02 
 9.89795358e-06  6.32017848e+02  2.26339688e-02  5.96674306e+02 
 9.89821968e-06  6.32017860e+02  2.20253742e-02  6.00167981e+02 
 9.89848765e-06  6.32017873e+02  2.14074648e-02  6.03418577e+02 
 9.89875761e-06  6.32017885e+02  2.07802840e-02  6.06435440e+02 
 9.89902966e-06  6.32017897e+02  2.01438498e-02  6.09227921e+02 
 9.89930392e-06  6.32017908e+02  1.94981581e-02  6.11805351e+02 
 9.89958050e-06  6.32017920e+02  1.88431773e-02  6.14177057e+02 
 9.89985955e-06  6.32017931e+02  1.81788508e-02  6.16352338e+02 
 9.90014118e-06  6.32017941e+02  1.75050922e-02  6.18340478e+02 
 9.90042555e-06  6.32017952e+02  1.68217865e-02  6.20150728e+02 
 9.90071281e-06  6.32017962e+02  1.61287867e-02  6.21792307e+02 
 9.90100311e-06  6.32017971e+02  1.54259137e-02  6.23274395e+02 
 9.90129663e-06  6.32017981e+02  1.47129542e-02  6.24606120e+02 
 9.90159354e-06  6.32017990e+02  1.39896606e-02  6.25796555e+02 
 9.90189404e-06  6.32017999e+02  1.32557505e-02  6.26854705e+02 
 9.90219833e-06  6.32018007e+02  1.25109089e-02  6.27789493e+02 
 9.90250427e-06  6.32018015e+02  1.17605243e-02  6.28603983e+02 
 9.90280874e-06  6.32018022e+02  1.10124569e-02  6.29302298e+02 
 9.90311201e-06  6.32018029e+02  1.02662574e-02  6.29898221e+02 
 9.90341171e-06  6.32018035e+02  9.52789992e-03  6.30400140e+02 
 9.90370741e-06  6.32018041e+02  8.79865829e-03  6.30820185e+02 
 9.90399641e-06  6.32018046e+02  8.08532120e-03  6.31166992e+02 
 9.90427658e-06  6.32018051e+02  7.39326306e-03  6.31450249e+02 
 9.90454372e-06  6.32018055e+02  6.73300612e-03  6.31677609e+02 
 9.90476566e-06  6.32018058e+02  6.18423776e-03  6.31838430e+02 
 9.90481641e-06  6.32018059e+02  6.05873720e-03  6.31871929e+02 
 9.90490594e-06  6.32018060e+02  5.83727820e-03  6.31928238e+02 
 9.90499028e-06  6.32018061e+02  5.62863332e-03  6.31978136e+02 
 9.90506186e-06  6.32018062e+02  5.45155819e-03  6.32018183e+02 
 9.90513184e-06  6.32018062e+02  5.27841558e-03  6.32055374e+02 
 9.90518279e-06  6.32018063e+02  5.15232960e-03  6.32081274e+02 
 9.90525142e-06  6.32018064e+02  4.98249504e-03  6.32114635e+02 
 9.90534183e-06  6.32018065e+02  4.75875426e-03  6.32156007e+02 
 9.90546466e-06  6.32018066e+02  4.45474980e-03  6.32207752e+02 
 9.90559734e-06  6.32018067e+02  4.12632775e-03  6.32258199e+02 
 9.90567322e-06  6.32018068e+02  3.93848116e-03  6.32284642e+02 
 9.90577156e-06  6.32018069e+02  3.69502248e-03  6.32316438e+02 
 9.90588825e-06  6.32018069e+02  3.40612660e-03  6.32350716e+02 
 9.90609802e-06  6.32018071e+02  2.88671283e-03  6.32403553e+02 
 9.90612356e-06  6.32018071e+02  2.82345967e-03  6.32409250e+02 
 9.90617465e-06  6.32018071e+02  2.69695094e-03  6.32420185e+02 
 9.90622706e-06  6.32018072e+02  2.56715501e-03  6.32430776e+02 
 9.90627945e-06  6.32018072e+02  2.43743036e-03  6.32440736e+02 
 9.90633043e-06  6.32018072e+02  2.31116689e-03  6.32449838e+02 
 9.90637985e-06  6.32018072e+02  2.18876564e-03  6.32458111e+02 
 9.90642787e-06  6.32018073e+02  2.06985240e-03  6.32465632e+02 
 9.90647491e-06  6.32018073e+02  1.95334325e-03  6.32472511e+02 
 9.90652644e-06  6.32018073e+02  1.82572153e-03  6.32479491e+02 
 9.90657308e-06  6.32018073e+02  1.71020852e-03  6.32485310e+02 
 9.90662289e-06  6.32018073e+02  1.58684093e-03  6.32491000e+02 
 9.90667037e-06  6.32018074e+02  1.46926082e-03  6.32495922e+02 
 9.90672193e-06  6.32018074e+02  1.34153704e-03  6.32500713e+02 
 9.90677552e-06  6.32018074e+02  1.20880388e-03  6.32505084e+02 
 9.90684014e-06  6.32018074e+02  1.04876088e-03  6.32509537e+02 
 9.90688623e-06  6.32018074e+02  9.34613250e-04  6.32512174e+02 
 9.90692362e-06  6.32018074e+02  8.42001394e-04  6.32513991e+02 
 9.90695839e-06  6.32018074e+02  7.55880168e-04  6.32515424e+02 
 9.90699405e-06  6.32018074e+02  6.67549521e-04  6.32516643e+02 
 9.90703128e-06  6.32018074e+02  5.75325712e-04  6.32517650e+02 
 9.90706947e-06  6.32018074e+02  4.80733029e-04  6.32518407e+02 
 9.90710803e-06  6.32018074e+02  3.85242300e-04  6.32518896e+02 
 9.90714991e-06  6.32018074e+02  2.81501051e-04  6.32519122e+02 
 9.90718866e-06  6.32018074e+02  1.85507094e-04  6.32519055e+02 
 9.90722998e-06  6.32018074e+02  8.31650757e-05  6.32518701e+02 
 9.90726924e-06  6.32018074e+02 -1.40665310e-05  6.32518100e+02 
 9.90731128e-06  6.32018074e+02 -1.18194304e-04  6.32517178e+02 
 9.90735273e-06  6.32018074e+02 -2.20871455e-04  6.32515993e+02 
 9.90739768e-06  6.32018074e+02 -3.32198057e-04  6.32514404e+02 
 9.90744377e-06  6.32018074e+02 -4.46368414e-04  6.32512450e+02 
 9.90749520e-06  6.32018074e+02 -5.73742381e-04  6.32509886e+02 
 9.90755148e-06  6.32018074e+02 -7.13152231e-04  6.32506617e+02 
 9.90762141e-06  6.32018074e+02 -8.86347042e-04  6.32501876e+02 
 9.90768735e-06  6.32018074e+02 -1.04967156e-03  6.32496704e+02 
 9.90773670e-06  6.32018074e+02 -1.17190629e-03  6.32492377e+02 
 9.90778352e-06  6.32018074e+02 -1.28785123e-03  6.32487905e+02 
 9.90783081e-06  6.32018074e+02 -1.40498057e-03  6.32483012e+02 
 9.90787997e-06  6.32018073e+02 -1.52674214e-03  6.32477517e+02 
 9.90793580e-06  6.32018073e+02 -1.66501680e-03  6.32470755e+02 
 9.90798651e-06  6.32018073e+02 -1.79060381e-03  6.32464118e+02 
 9.90804163e-06  6.32018073e+02 -1.92710415e-03  6.32456354e+02 
 9.90809375e-06  6.32018073e+02 -2.05617252e-03  6.32448468e+02 
 9.90815009e-06  6.32018072e+02 -2.19571165e-03  6.32439328e+02 
 9.90820602e-06  6.32018072e+02 -2.33422616e-03  6.32429606e+02 
 9.90826685e-06  6.32018072e+02 -2.48484072e-03  6.32418277e+02 
 9.90832981e-06  6.32018071e+02 -2.64076085e-03  6.32405692e+02 
 9.90839926e-06  6.32018071e+02 -2.81273503e-03  6.32390768e+02 
 9.90847444e-06  6.32018071e+02 -2.99890251e-03  6.32373337e+02 
 9.90855995e-06  6.32018070e+02 -3.21062916e-03  6.32351838e+02 
 9.90865876e-06  6.32018069e+02 -3.45526729e-03  6.32324685e+02 
 9.90878080e-06  6.32018068e+02 -3.75738894e-03  6.32287557e+02 
 9.90890155e-06  6.32018067e+02 -4.05631604e-03  6.32246684e+02 
 9.90900725e-06  6.32018066e+02 -4.31794400e-03  6.32207330e+02 
 9.90910128e-06  6.32018066e+02 -4.55068081e-03  6.32169354e+02 
 9.90915222e-06  6.32018065e+02 -4.67676265e-03  6.32147563e+02 
 9.90921611e-06  6.32018064e+02 -4.83486922e-03  6.32118984e+02 
 9.90928496e-06  6.32018064e+02 -5.00525081e-03  6.32086577e+02 
 9.90934818e-06  6.32018063e+02 -5.16167797e-03  6.32055302e+02 
 9.90939767e-06  6.32018062e+02 -5.28413139e-03  6.32029773e+02 
 9.90944845e-06  6.32018062e+02 -5.40974882e-03  6.32002600e+02 
 9.90950579e-06  6.32018061e+02 -5.55161763e-03  6.31970681e+02 
 9.90958002e-06  6.32018060e+02 -5.73524269e-03  6.31927371e+02 
 9.90966983e-06  6.32018059e+02 -5.95739250e-03  6.31871846e+02 
 9.90974976e-06  6.32018058e+02 -6.15507038e-03  6.31819437e+02 
 9.90983186e-06  6.32018057e+02 -6.35809117e-03  6.31762542e+02 
 9.90991446e-06  6.32018056e+02 -6.56232449e-03  6.31702040e+02 
 9.91000346e-06  6.32018055e+02 -6.78233611e-03  6.31633041e+02 
 9.91009374e-06  6.32018053e+02 -7.00547706e-03  6.31558833e+02 
 9.91018934e-06  6.32018052e+02 -7.24174406e-03  6.31475409e+02 
 9.91028565e-06  6.32018050e+02 -7.47971814e-03  6.31386106e+02 
 9.91038675e-06  6.32018049e+02 -7.72946622e-03  6.31286420e+02 
 9.91048860e-06  6.32018047e+02 -7.98101368e-03  6.31179544e+02 
 9.91059500e-06  6.32018045e+02 -8.24373478e-03  6.31060650e+02 
 9.91080781e-06  6.32018041e+02 -8.76895057e-03  6.30799205e+02 
 9.91105976e-06  6.32018036e+02 -9.39033651e-03  6.30445369e+02 
 9.91129427e-06  6.32018032e+02 -9.96822810e-03  6.30068413e+02 
 9.91159150e-06  6.32018025e+02 -1.06999149e-02  6.29517298e+02 
 9.91191836e-06  6.32018017e+02 -1.15033872e-02  6.28805445e+02 
 9.91224968e-06  6.32018009e+02 -1.23163608e-02  6.27956646e+02 
 9.91259117e-06  6.32018000e+02 -1.31525082e-02  6.26931046e+02 
 9.91291678e-06  6.32017990e+02 -1.39478061e-02  6.25793879e+02 
 9.91324437e-06  6.32017980e+02 -1.47457116e-02  6.24475466e+02 
 9.91355874e-06  6.32017970e+02 -1.55089778e-02  6.23029051e+02 
 9.91387335e-06  6.32017960e+02 -1.62701282e-02  6.21386692e+02 
 9.91417837e-06  6.32017949e+02 -1.70051591e-02  6.19591641e+02 
 9.91448275e-06  6.32017938e+02 -1.77354530e-02  6.17584458e+02 
 9.91477992e-06  6.32017926e+02 -1.84449542e-02  6.15400400e+02 
 9.91507584e-06  6.32017914e+02 -1.91477063e-02  6.12988497e+02 
 9.91536611e-06  6.32017902e+02 -1.98329785e-02  6.10376651e+02 
 9.91565479e-06  6.32017890e+02 -2.05100996e-02  6.07521256e+02 
 9.91593893e-06  6.32017877e+02 -2.11718937e-02  6.04443603e+02 
 9.91622132e-06  6.32017864e+02 -2.18245812e-02  6.01106432e+02 
 9.91650000e-06  6.32017851e+02 -2.24633340e-02  5.97525347e+02 
 9.91677691e-06  6.32017838e+02 -2.30922894e-02  5.93668511e+02 
 9.91705073e-06  6.32017824e+02 -2.37081681e-02  5.89546768e+02 
 9.91732282e-06  6.32017810e+02 -2.43137001e-02  5.85132858e+02 
 9.91759232e-06  6.32017796e+02 -2.49066285e-02  5.80433704e+02 
 9.91786017e-06  6.32017782e+02 -2.54887269e-02  5.75425861e+02 
 9.91812582e-06  6.32017767e+02 -2.60584117e-02  5.70113073e+02 
 9.91838996e-06  6.32017752e+02 -2.66168014e-02  5.64475045e+02 
 9.91865220e-06  6.32017737e+02 -2.71627536e-02  5.58512975e+02 
 9.91891307e-06  6.32017722e+02 -2.76969341e-02  5.52209154e+02 
 9.91917232e-06  6.32017707e+02 -2.82184858e-02  5.45562769e+02 
 9.91943034e-06  6.32017691e+02 -2.87277585e-02  5.38558218e+02 
 9.91968698e-06  6.32017675e+02 -2.92240758e-02  5.31193123e+02 
 9.91994253e-06  6.32017659e+02 -2.97075629e-02  5.23453593e+02 
 9.92019693e-06  6.32017643e+02 -3.01776538e-02  5.15336038e+02 
 9.92045039e-06  6.32017627e+02 -3.06343109e-02  5.06827952e+02 
 9.92070289e-06  6.32017610e+02 -3.10770303e-02  4.97924818e+02 
 9.92095463e-06  6.32017593e+02 -3.15056528e-02  4.88615236e+02 
