 time            v(out)          i(Lboost)       v(anode)       
 1.02570092e-05  6.32016580e+02  7.73973611e-03 -6.55707709e+02 
 1.02571266e-05  6.32016582e+02  8.28773763e-03 -6.52334456e+02 
 1.02572471e-05  6.32016585e+02  8.84839311e-03 -6.48634094e+02 
 1.02573704e-05  6.32016587e+02  9.41905557e-03 -6.44606489e+02 
 1.02574968e-05  6.32016590e+02  1.00011877e-02 -6.40223724e+02 
 1.02576260e-05  6.32016592e+02  1.05928055e-02 -6.35482705e+02 
 1.02577582e-05  6.32016595e+02  1.11948380e-02 -6.30357850e+02 
 1.02578932e-05  6.32016599e+02  1.18057697e-02 -6.24843471e+02 
 1.02580314e-05  6.32016602e+02  1.24261487e-02 -6.18915806e+02 
 1.02581724e-05  6.32016606e+02  1.30547893e-02 -6.12566867e+02 
 1.02583165e-05  6.32016610e+02  1.36919667e-02 -6.05774209e+02 
 1.02584637e-05  6.32016615e+02  1.43367263e-02 -5.98527754e+02 
 1.02586140e-05  6.32016619e+02  1.49891466e-02 -5.90805868e+02 
 1.02587674e-05  6.32016624e+02  1.56484345e-02 -5.82596482e+02 
 1.02589242e-05  6.32016630e+02  1.63145258e-02 -5.73878250e+02 
 1.02590843e-05  6.32016635e+02  1.69867387e-02 -5.64637073e+02 
 1.02592478e-05  6.32016641e+02  1.76649057e-02 -5.54851309e+02 
 1.02594149e-05  6.32016648e+02  1.83484214e-02 -5.44504616e+02 
 1.02595858e-05  6.32016654e+02  1.90370433e-02 -5.33574353e+02 
 1.02597604e-05  6.32016662e+02  1.97302193e-02 -5.22041478e+02 
 1.02599391e-05  6.32016669e+02  2.04276537e-02 -5.09881423e+02 
 1.02601220e-05  6.32016677e+02  2.11288336e-02 -4.97071627e+02 
 1.02603094e-05  6.32016686e+02  2.18334297e-02 -4.83584277e+02 
 1.02605014e-05  6.32016695e+02  2.25409636e-02 -4.69391891e+02 
 1.02606985e-05  6.32016705e+02  2.32510928e-02 -4.54461379e+02 
 1.02609010e-05  6.32016715e+02  2.39633805e-02 -4.38757920e+02 
 1.02611093e-05  6.32016726e+02  2.46775006e-02 -4.22239780e+02 
 1.02613240e-05  6.32016737e+02  2.53930834e-02 -4.04860470e+02 
 1.02615455e-05  6.32016749e+02  2.61098709e-02 -3.86563547e+02 
 1.02617748e-05  6.32016762e+02  2.68276258e-02 -3.67282539e+02 
 1.02620127e-05  6.32016776e+02  2.75462677e-02 -3.46934237e+02 
 1.02622605e-05  6.32016791e+02  2.82658537e-02 -3.25414430e+02 
 1.02625197e-05  6.32016806e+02  2.89867525e-02 -3.02585668e+02 
 1.02627925e-05  6.32016823e+02  2.97097716e-02 -2.78261570e+02 
 1.02630813e-05  6.32016842e+02  3.04348040e-02 -2.52238829e+02 
 1.02633584e-05  6.32016860e+02  3.10908727e-02 -2.27071524e+02 
 1.02636426e-05  6.32016879e+02  3.17237011e-02 -2.01095589e+02 
 1.02639158e-05  6.32016898e+02  3.22931578e-02 -1.76040342e+02 
 1.02641936e-05  6.32016917e+02  3.28332751e-02 -1.50519857e+02 
 1.02644636e-05  6.32016936e+02  3.33204589e-02 -1.25728206e+02 
 1.02647369e-05  6.32016955e+02  3.37756931e-02 -1.00695811e+02 
 1.02650045e-05  6.32016975e+02  3.41848963e-02 -7.62724020e+01 
 1.02652743e-05  6.32016994e+02  3.45607350e-02 -5.17949901e+01 
 1.02655401e-05  6.32017014e+02  3.48951517e-02 -2.78668045e+01 
 1.02658072e-05  6.32017034e+02  3.51959136e-02 -4.02622123e+00 
 1.02660712e-05  6.32017054e+02  3.54586690e-02  1.92970335e+01 
 1.02663362e-05  6.32017074e+02  3.56881313e-02  4.24198318e+01 
 1.02665989e-05  6.32017094e+02  3.58822883e-02  6.50424005e+01 
 1.02668622e-05  6.32017114e+02  3.60439830e-02  8.73789378e+01 
 1.02671239e-05  6.32017134e+02  3.61725812e-02  1.09221180e+02 
 1.02673859e-05  6.32017154e+02  3.62698232e-02  1.30712569e+02 
 1.02676468e-05  6.32017174e+02  3.63358565e-02  1.51708838e+02 
 1.02679079e-05  6.32017195e+02  3.63717922e-02  1.72305312e+02 
 1.02681682e-05  6.32017215e+02  3.63781983e-02  1.92402443e+02 
 1.02684288e-05  6.32017235e+02  3.63558417e-02  2.12063198e+02 
 1.02686888e-05  6.32017255e+02  3.63054961e-02  2.31219302e+02 
 1.02689491e-05  6.32017275e+02  3.62277514e-02  2.49912271e+02 
 1.02692090e-05  6.32017295e+02  3.61234631e-02  2.68095731e+02 
 1.02694665e-05  6.32017315e+02  3.59946519e-02  2.85612172e+02 
 1.02697226e-05  6.32017334e+02  3.58420495e-02  3.02539889e+02 
 1.02699763e-05  6.32017354e+02  3.56673779e-02  3.18827506e+02 
 1.02702290e-05  6.32017373e+02  3.54710115e-02  3.34553208e+02 
 1.02704801e-05  6.32017392e+02  3.52543701e-02  3.49691787e+02 
 1.02707304e-05  6.32017410e+02  3.50177188e-02  3.64298452e+02 
 1.02709795e-05  6.32017429e+02  3.47622796e-02  3.78358352e+02 
 1.02712282e-05  6.32017447e+02  3.44883004e-02  3.91910253e+02 
 1.02714761e-05  6.32017465e+02  3.41968322e-02  4.04946905e+02 
 1.02717237e-05  6.32017483e+02  3.38881235e-02  4.17496881e+02 
 1.02719708e-05  6.32017501e+02  3.35630725e-02  4.29558452e+02 
 1.02722179e-05  6.32017518e+02  3.32219330e-02  4.41153604e+02 
 1.02724647e-05  6.32017536e+02  3.28654726e-02  4.52284334e+02 
 1.02727116e-05  6.32017553e+02  3.24939506e-02  4.62968261e+02 
 1.02729586e-05  6.32017570e+02  3.21080252e-02  4.73209844e+02 
 1.02732058e-05  6.32017587e+02  3.17079580e-02  4.83023800e+02 
 1.02734532e-05  6.32017603e+02  3.12943155e-02  4.92416217e+02 
 1.02737010e-05  6.32017620e+02  3.08673574e-02  5.01399898e+02 
 1.02739492e-05  6.32017636e+02  3.04275727e-02  5.09982013e+02 
 1.02741980e-05  6.32017652e+02  2.99752140e-02  5.18174110e+02 
 1.02744473e-05  6.32017668e+02  2.95107042e-02  5.25984079e+02 
 1.02746974e-05  6.32017683e+02  2.90342844e-02  5.33422656e+02 
 1.02749482e-05  6.32017699e+02  2.85463196e-02  5.40498211e+02 
 1.02751999e-05  6.32017714e+02  2.80470350e-02  5.47220960e+02 
 1.02754525e-05  6.32017729e+02  2.75367446e-02  5.53599598e+02 
 1.02757061e-05  6.32017743e+02  2.70156537e-02  5.59644012e+02 
 1.02759608e-05  6.32017758e+02  2.64840293e-02  5.65363117e+02 
 1.02762166e-05  6.32017772e+02  2.59420535e-02  5.70766595e+02 
 1.02764737e-05  6.32017786e+02  2.53899491e-02  5.75863514e+02 
 1.02767321e-05  6.32017800e+02  2.48278715e-02  5.80663428e+02 
 1.02769920e-05  6.32017814e+02  2.42560007e-02  5.85175508e+02 
 1.02772533e-05  6.32017827e+02  2.36744618e-02  5.89409231e+02 
 1.02775162e-05  6.32017840e+02  2.30833923e-02  5.93373834e+02 
 1.02777809e-05  6.32017853e+02  2.24828833e-02  5.97078745e+02 
 1.02780473e-05  6.32017865e+02  2.18730288e-02  6.00533241e+02 
 1.02783156e-05  6.32017878e+02  2.12538818e-02  6.03746713e+02 
 1.02785858e-05  6.32017890e+02  2.06254906e-02  6.06728453e+02 
 1.02788582e-05  6.32017901e+02  1.99878660e-02  6.09487819e+02 
 1.02791328e-05  6.32017913e+02  1.93410073e-02  6.12034098e+02 
 1.02794097e-05  6.32017924e+02  1.86848781e-02  6.14376607e+02 
 1.02796891e-05  6.32017935e+02  1.80194245e-02  6.16524608e+02 
 1.02799711e-05  6.32017946e+02  1.73445576e-02  6.18487364e+02 
 1.02802559e-05  6.32017956e+02  1.66601658e-02  6.20274089e+02 
 1.02805435e-05  6.32017966e+02  1.59661018e-02  6.21893974e+02 
 1.02808342e-05  6.32017976e+02  1.52621919e-02  6.23356155e+02 
 1.02811280e-05  6.32017985e+02  1.45482263e-02  6.24669725e+02 
 1.02814253e-05  6.32017994e+02  1.38239664e-02  6.25843709e+02 
 1.02817262e-05  6.32018003e+02  1.30891397e-02  6.26887063e+02 
 1.02820308e-05  6.32018011e+02  1.23434474e-02  6.27808655e+02 
 1.02823382e-05  6.32018019e+02  1.15893946e-02  6.28614451e+02 
 1.02826436e-05  6.32018026e+02  1.08390149e-02  6.29303822e+02 
 1.02829486e-05  6.32018033e+02  1.00884922e-02  6.29893459e+02 
 1.02832497e-05  6.32018039e+02  9.34667134e-03  6.30389283e+02 
 1.02835475e-05  6.32018045e+02  8.61227796e-03  6.30804955e+02 
 1.02838387e-05  6.32018050e+02  7.89361295e-03  6.31147995e+02 
 1.02841219e-05  6.32018054e+02  7.19421071e-03  6.31428703e+02 
 1.02843926e-05  6.32018058e+02  6.52520732e-03  6.31654182e+02 
 1.02846466e-05  6.32018062e+02  5.89718956e-03  6.31832204e+02 
 1.02848378e-05  6.32018064e+02  5.42417766e-03  6.31947163e+02 
 1.02848806e-05  6.32018064e+02  5.31838836e-03  6.31970803e+02 
 1.02849433e-05  6.32018065e+02  5.16308329e-03  6.32004201e+02 
 1.02850012e-05  6.32018066e+02  5.01988803e-03  6.32033657e+02 
 1.02850803e-05  6.32018067e+02  4.82419128e-03  6.32071905e+02 
 1.02851738e-05  6.32018067e+02  4.59295171e-03  6.32114224e+02 
 1.02852416e-05  6.32018068e+02  4.42511865e-03  6.32143065e+02 
 1.02853466e-05  6.32018069e+02  4.16525993e-03  6.32184746e+02 
 1.02854647e-05  6.32018070e+02  3.87276576e-03  6.32227545e+02 
 1.02855420e-05  6.32018071e+02  3.68163100e-03  6.32253267e+02 
 1.02856552e-05  6.32018072e+02  3.40135423e-03  6.32287936e+02 
 1.02857961e-05  6.32018073e+02  3.05248956e-03  6.32326284e+02 
 1.02859600e-05  6.32018074e+02  2.64658493e-03  6.32364607e+02 
 1.02860640e-05  6.32018074e+02  2.38913837e-03  6.32385596e+02 
 1.02861598e-05  6.32018075e+02  2.15196469e-03  6.32402760e+02 
 1.02862686e-05  6.32018075e+02  1.88239623e-03  6.32419832e+02 
 1.02863538e-05  6.32018075e+02  1.67150494e-03  6.32431433e+02 
 1.02864497e-05  6.32018076e+02  1.43410614e-03  6.32442699e+02 
 1.02865368e-05  6.32018076e+02  1.21843311e-03  6.32451321e+02 
 1.02866287e-05  6.32018076e+02  9.90770777e-04  6.32458790e+02 
 1.02867325e-05  6.32018076e+02  7.33706463e-04  6.32465244e+02 
 1.02867838e-05  6.32018076e+02  6.06563659e-04  6.32467671e+02 
 1.02868534e-05  6.32018076e+02  4.34288339e-04  6.32470164e+02 
 1.02869162e-05  6.32018076e+02  2.78764281e-04  6.32471635e+02 
 1.02869783e-05  6.32018077e+02  1.24906682e-04  6.32472371e+02 
 1.02870402e-05  6.32018077e+02 -2.83038147e-05  6.32472399e+02 
 1.02871046e-05  6.32018077e+02 -1.87910243e-04  6.32471686e+02 
 1.02871763e-05  6.32018076e+02 -3.65446186e-04  6.32470008e+02 
 1.02872453e-05  6.32018076e+02 -5.36451527e-04  6.32467513e+02 
 1.02873246e-05  6.32018076e+02 -7.32740917e-04  6.32463584e+02 
 1.02874061e-05  6.32018076e+02 -9.34476440e-04  6.32458350e+02 
 1.02875158e-05  6.32018076e+02 -1.20617412e-03  6.32449358e+02 
 1.02876100e-05  6.32018076e+02 -1.43953455e-03  6.32439814e+02 
 1.02876954e-05  6.32018075e+02 -1.65097874e-03  6.32429671e+02 
 1.02877809e-05  6.32018075e+02 -1.86286503e-03  6.32418039e+02 
 1.02878736e-05  6.32018075e+02 -2.09220668e-03  6.32403737e+02 
 1.02879617e-05  6.32018074e+02 -2.31040992e-03  6.32388423e+02 
 1.02880566e-05  6.32018074e+02 -2.54542358e-03  6.32369995e+02 
 1.02881592e-05  6.32018073e+02 -2.79941122e-03  6.32347735e+02 
 1.02882777e-05  6.32018072e+02 -3.09280976e-03  6.32318847e+02 
 1.02884260e-05  6.32018071e+02 -3.46005509e-03  6.32277622e+02 
 1.02885019e-05  6.32018071e+02 -3.64797981e-03  6.32254227e+02 
 1.02886111e-05  6.32018070e+02 -3.91822954e-03  6.32217705e+02 
 1.02887163e-05  6.32018069e+02 -4.17865966e-03  6.32179146e+02 
 1.02887739e-05  6.32018068e+02 -4.32122968e-03  6.32156574e+02 
 1.02888425e-05  6.32018068e+02 -4.49087423e-03  6.32128313e+02 
 1.02889034e-05  6.32018067e+02 -4.64171117e-03  6.32101865e+02 
 1.02889604e-05  6.32018067e+02 -4.78266220e-03  6.32075993e+02 
 1.02890098e-05  6.32018066e+02 -4.90497759e-03  6.32052609e+02 
 1.02890614e-05  6.32018066e+02 -5.03260496e-03  6.32027261e+02 
 1.02891135e-05  6.32018065e+02 -5.16144122e-03  6.32000665e+02 
 1.02891747e-05  6.32018064e+02 -5.31300036e-03  6.31968045e+02 
 1.02892422e-05  6.32018064e+02 -5.47991981e-03  6.31930400e+02 
 1.02893163e-05  6.32018063e+02 -5.66309928e-03  6.31886944e+02 
 1.02893935e-05  6.32018062e+02 -5.85417588e-03  6.31839134e+02 
 1.02894754e-05  6.32018061e+02 -6.05674837e-03  6.31785571e+02 
 1.02895598e-05  6.32018060e+02 -6.26529844e-03  6.31727209e+02 
 1.02896483e-05  6.32018058e+02 -6.48411606e-03  6.31662313e+02 
 1.02897390e-05  6.32018057e+02 -6.70831609e-03  6.31591762e+02 
 1.02898335e-05  6.32018056e+02 -6.94197092e-03  6.31513665e+02 
 1.02899301e-05  6.32018054e+02 -7.18057241e-03  6.31428880e+02 
 1.02900302e-05  6.32018053e+02 -7.42793874e-03  6.31335354e+02 
 1.02901323e-05  6.32018051e+02 -7.68003981e-03  6.31233862e+02 
 1.02902377e-05  6.32018049e+02 -7.94043551e-03  6.31122167e+02 
 1.02903451e-05  6.32018048e+02 -8.20548125e-03  6.31000961e+02 
 1.02905598e-05  6.32018044e+02 -8.73533982e-03  6.30734393e+02 
 1.02907921e-05  6.32018039e+02 -9.30816609e-03  6.30406730e+02 
 1.02910395e-05  6.32018034e+02 -9.91773838e-03  6.30008292e+02 
 1.02913730e-05  6.32018027e+02 -1.07385085e-02  6.29381088e+02 
 1.02916829e-05  6.32018020e+02 -1.15001038e-02  6.28694223e+02 
 1.02920381e-05  6.32018010e+02 -1.23713090e-02  6.27767824e+02 
 1.02923611e-05  6.32018002e+02 -1.31619357e-02  6.26780402e+02 
 1.02927007e-05  6.32017992e+02 -1.39911416e-02  6.25575658e+02 
 1.02930155e-05  6.32017982e+02 -1.47575297e-02  6.24290050e+02 
 1.02933389e-05  6.32017972e+02 -1.55423202e-02  6.22782672e+02 
 1.02936451e-05  6.32017961e+02 -1.62826199e-02  6.21164817e+02 
 1.02939560e-05  6.32017950e+02 -1.70315729e-02  6.19314443e+02 
 1.02942548e-05  6.32017939e+02 -1.77478109e-02  6.17324124e+02 
 1.02945558e-05  6.32017928e+02 -1.84662190e-02  6.15090097e+02 
 1.02948479e-05  6.32017916e+02 -1.91592899e-02  6.12688355e+02 
 1.02951408e-05  6.32017904e+02 -1.98501581e-02  6.10031370e+02 
 1.02954268e-05  6.32017892e+02 -2.05204807e-02  6.07180265e+02 
 1.02957126e-05  6.32017879e+02 -2.11856869e-02  6.04061638e+02 
 1.02959932e-05  6.32017866e+02 -2.18334951e-02  6.00723683e+02 
 1.02962730e-05  6.32017853e+02 -2.24742113e-02  5.97105119e+02 
 1.02965486e-05  6.32017840e+02 -2.30995694e-02  5.93243184e+02 
 1.02968232e-05  6.32017826e+02 -2.37164434e-02  5.89086847e+02 
 1.02970943e-05  6.32017812e+02 -2.43192352e-02  5.84664221e+02 
 1.02973643e-05  6.32017798e+02 -2.49125072e-02  5.79932819e+02 
 1.02976315e-05  6.32017784e+02 -2.54924369e-02  5.74913265e+02 
 1.02978975e-05  6.32017769e+02 -2.60620226e-02  5.69570116e+02 
 1.02981611e-05  6.32017754e+02 -2.66186227e-02  5.63917924e+02 
 1.02984236e-05  6.32017739e+02 -2.71641715e-02  5.57926997e+02 
 1.02986841e-05  6.32017724e+02 -2.76968107e-02  5.51607023e+02 
 1.02989435e-05  6.32017709e+02 -2.82177464e-02  5.44932974e+02 
 1.02992013e-05  6.32017693e+02 -2.87256365e-02  5.37910677e+02 
 1.02994580e-05  6.32017677e+02 -2.92211854e-02  5.30518863e+02 
 1.02997134e-05  6.32017661e+02 -2.97033871e-02  5.22760325e+02 
 1.02999679e-05  6.32017645e+02 -3.01725967e-02  5.14616802e+02 
 1.03002212e-05  6.32017629e+02 -3.06280227e-02  5.06088723e+02 
 1.03004738e-05  6.32017612e+02 -3.10697733e-02  4.97160223e+02 
 1.03007254e-05  6.32017595e+02 -3.14971888e-02  4.87829893e+02 
 1.03009764e-05  6.32017578e+02 -3.19101989e-02  4.78083759e+02 
 1.03012268e-05  6.32017561e+02 -3.23082192e-02  4.67918983e+02 
 1.03014766e-05  6.32017544e+02 -3.26910459e-02  4.57323060e+02 
 1.03017259e-05  6.32017527e+02 -3.30581300e-02  4.46292026e+02 
 1.03019749e-05  6.32017509e+02 -3.34091631e-02  4.34814485e+02 
 1.03022236e-05  6.32017491e+02 -3.37436033e-02  4.22885553e+02 
 1.03024722e-05  6.32017473e+02 -3.40610542e-02  4.10494619e+02 
 1.03027206e-05  6.32017455e+02 -3.43609588e-02  3.97635990e+02 
 1.03029691e-05  6.32017437e+02 -3.46428412e-02  3.84299531e+02 
 1.03032178e-05  6.32017418e+02 -3.49061106e-02  3.70478756e+02 
 1.03034667e-05  6.32017400e+02 -3.51502124e-02  3.56163676e+02 
 1.03037159e-05  6.32017381e+02 -3.53745040e-02  3.41346918e+02 
 1.03039657e-05  6.32017362e+02 -3.55783456e-02  3.26018250e+02 
 1.03042162e-05  6.32017343e+02 -3.57610228e-02  3.10169180e+02 
 1.03044674e-05  6.32017324e+02 -3.59217970e-02  2.93788733e+02 
 1.03047196e-05  6.32017305e+02 -3.60598565e-02  2.76866861e+02 
 1.03049730e-05  6.32017285e+02 -3.61743399e-02  2.59391144e+02 
 1.03052277e-05  6.32017266e+02 -3.62643030e-02  2.41349245e+02 
 1.03054840e-05  6.32017246e+02 -3.63287227e-02  2.22726238e+02 
 1.03057421e-05  6.32017226e+02 -3.63664701e-02  2.03506257e+02 
 1.03060023e-05  6.32017206e+02 -3.63762970e-02  1.83670176e+02 
 1.03062650e-05  6.32017186e+02 -3.63568063e-02  1.63196471e+02 
 1.03065300e-05  6.32017165e+02 -3.63065533e-02  1.42102496e+02 
 1.03067940e-05  6.32017145e+02 -3.62253003e-02  1.20664777e+02 
 1.03070592e-05  6.32017124e+02 -3.61117091e-02  9.87241789e+01 
 1.03073236e-05  6.32017104e+02 -3.59660507e-02  7.64789717e+01 
 1.03075890e-05  6.32017084e+02 -3.57866853e-02  5.37917682e+01 
 1.03078541e-05  6.32017064e+02 -3.55739601e-02  3.08120998e+01 
 1.03081202e-05  6.32017044e+02 -3.53261646e-02  7.44699454e+00 
 1.03083863e-05  6.32017024e+02 -3.50436173e-02 -1.61850534e+01 
 1.03086535e-05  6.32017004e+02 -3.47246638e-02 -4.01414887e+01 
 1.03089210e-05  6.32016984e+02 -3.43695274e-02 -6.43263933e+01 
 1.03091896e-05  6.32016965e+02 -3.39766511e-02 -8.87707578e+01 
 1.03094588e-05  6.32016945e+02 -3.35462019e-02 -1.13390408e+02 
 1.03097294e-05  6.32016926e+02 -3.30764357e-02 -1.38211907e+02 
 1.03100008e-05  6.32016907e+02 -3.25677567e-02 -1.63141609e+02 
 1.03102737e-05  6.32016889e+02 -3.20183662e-02 -1.88196269e+02 
 1.03105478e-05  6.32016870e+02 -3.14284728e-02 -2.13293906e+02 
 1.03108236e-05  6.32016852e+02 -3.07964124e-02 -2.38432730e+02 
 1.03111009e-05  6.32016834e+02 -3.01221756e-02 -2.63538902e+02 
 1.03113802e-05  6.32016816e+02 -2.94042158e-02 -2.88594802e+02 
 1.03116614e-05  6.32016799e+02 -2.86423009e-02 -3.13531119e+02 
 1.03119450e-05  6.32016782e+02 -2.78349506e-02 -3.38317006e+02 
 1.03122309e-05  6.32016765e+02 -2.69816999e-02 -3.62884592e+02 
 1.03124923e-05  6.32016750e+02 -2.61679005e-02 -3.84916342e+02 
 1.03127473e-05  6.32016736e+02 -2.53431286e-02 -4.05978096e+02 
 1.03129829e-05  6.32016724e+02 -2.45553560e-02 -4.24999802e+02 
 1.03132131e-05  6.32016712e+02 -2.37615846e-02 -4.43162231e+02 
 1.03134298e-05  6.32016701e+02 -2.29932353e-02 -4.59844921e+02 
 1.03136423e-05  6.32016691e+02 -2.22208426e-02 -4.75777297e+02 
 1.03138449e-05  6.32016682e+02 -2.14668002e-02 -4.90563680e+02 
 1.03140437e-05  6.32016673e+02 -2.07114004e-02 -5.04653495e+02 
 1.03142348e-05  6.32016664e+02 -1.99705526e-02 -5.17800164e+02 
 1.03144221e-05  6.32016657e+02 -1.92309249e-02 -5.30288884e+02 
 1.03146033e-05  6.32016649e+02 -1.85036856e-02 -5.41971898e+02 
 1.03147808e-05  6.32016642e+02 -1.77797816e-02 -5.53034345e+02 
 1.03149530e-05  6.32016636e+02 -1.70670283e-02 -5.63391411e+02 
 1.03151218e-05  6.32016630e+02 -1.63593110e-02 -5.73165635e+02 
 1.03152860e-05  6.32016625e+02 -1.56621112e-02 -5.82311562e+02 
 1.03154468e-05  6.32016619e+02 -1.49713432e-02 -5.90912234e+02 
 1.03156035e-05  6.32016614e+02 -1.42908715e-02 -5.98946604e+02 
 1.03157570e-05  6.32016610e+02 -1.36180106e-02 -6.06472753e+02 
 1.03159067e-05  6.32016606e+02 -1.29555085e-02 -6.13484639e+02 
 1.03160532e-05  6.32016602e+02 -1.23016455e-02 -6.20024558e+02 
 1.03161962e-05  6.32016598e+02 -1.16584027e-02 -6.26095584e+02 
 1.03163360e-05  6.32016595e+02 -1.10247276e-02 -6.31730029e+02 
 1.03164726e-05  6.32016592e+02 -1.04020790e-02 -6.36936414e+02 
 1.03166060e-05  6.32016589e+02 -9.78986685e-03 -6.41740741e+02 
 1.03167362e-05  6.32016586e+02 -9.18919959e-03 -6.46154717e+02 
 1.03168632e-05  6.32016584e+02 -8.59981166e-03 -6.50200352e+02 
 1.03169871e-05  6.32016581e+02 -8.02258281e-03 -6.53891167e+02 
 1.03171079e-05  6.32016579e+02 -7.45748047e-03 -6.57246648e+02 
 1.03172255e-05  6.32016578e+02 -6.90524393e-03 -6.60281311e+02 
 1.03173399e-05  6.32016576e+02 -6.36601604e-03 -6.63013046e+02 
 1.03174511e-05  6.32016575e+02 -5.84046226e-03 -6.65456884e+02 
 1.03175590e-05  6.32016573e+02 -5.32886915e-03 -6.67629717e+02 
 1.03176636e-05  6.32016572e+02 -4.83188300e-03 -6.69546824e+02 
 1.03177649e-05  6.32016571e+02 -4.34992390e-03 -6.71224479e+02 
 1.03178626e-05  6.32016570e+02 -3.88367079e-03 -6.72678074e+02 
 1.03179568e-05  6.32016570e+02 -3.43368879e-03 -6.73923517e+02 
 1.03180473e-05  6.32016569e+02 -3.00074890e-03 -6.74976263e+02 
 1.03181340e-05  6.32016568e+02 -2.58560144e-03 -6.75852032e+02 
 1.03182167e-05  6.32016568e+02 -2.18919348e-03 -6.76566344e+02 
 1.03182952e-05  6.32016568e+02 -1.81254965e-03 -6.77134875e+02 
 1.03183693e-05  6.32016567e+02 -1.45693997e-03 -6.77573261e+02 
 1.03184386e-05  6.32016567e+02 -1.12386058e-03 -6.77897285e+02 
 1.03185029e-05  6.32016567e+02 -8.15223081e-04 -6.78122827e+02 
 1.03185552e-05  6.32016567e+02 -5.63945666e-04 -6.78253411e+02 
 1.03185978e-05  6.32016567e+02 -3.59258402e-04 -6.78324610e+02 
 1.03186323e-05  6.32016567e+02 -1.93200681e-04 -6.78359175e+02 
 1.03186605e-05  6.32016567e+02 -5.76886171e-05 -6.78371983e+02 
 1.03186887e-05  6.32016567e+02  7.76610810e-05 -6.78370964e+02 
 1.03187178e-05  6.32016567e+02  2.17715537e-04 -6.78355378e+02 
 1.03187547e-05  6.32016567e+02  3.94856676e-04 -6.78314493e+02 
 1.03187985e-05  6.32016567e+02  6.05333647e-04 -6.78235171e+02 
 1.03188496e-05  6.32016567e+02  8.50700829e-04 -6.78100545e+02 
 1.03189064e-05  6.32016567e+02  1.12345233e-03 -6.77897615e+02 
 1.03189687e-05  6.32016567e+02  1.42288417e-03 -6.77610211e+02 
 1.03190357e-05  6.32016568e+02  1.74438777e-03 -6.77226270e+02 
 1.03191073e-05  6.32016568e+02  2.08802723e-03 -6.76729544e+02 
 1.03191830e-05  6.32016568e+02  2.45097767e-03 -6.76107906e+02 
 1.03192628e-05  6.32016569e+02  2.83341953e-03 -6.75344906e+02 
 1.03193464e-05  6.32016569e+02  3.23336845e-03 -6.74428241e+02 
 1.03194337e-05  6.32016570e+02  3.65088506e-03 -6.73341523e+02 
 1.03195245e-05  6.32016571e+02  4.08447655e-03 -6.72072274e+02 
 1.03196189e-05  6.32016572e+02  4.53408715e-03 -6.70604291e+02 
 1.03197165e-05  6.32016573e+02  4.99855999e-03 -6.68924873e+02 
 1.03198174e-05  6.32016574e+02  5.47775509e-03 -6.67018022e+02 
 1.03199215e-05  6.32016575e+02  5.97075159e-03 -6.64870778e+02 
 1.03200287e-05  6.32016576e+02  6.47734880e-03 -6.62467333e+02 
 1.03201390e-05  6.32016578e+02  6.99679146e-03 -6.59794451e+02 
 1.03202524e-05  6.32016580e+02  7.52883442e-03 -6.56836477e+02 
 1.03203687e-05  6.32016582e+02  8.07283844e-03 -6.53579890e+02 
 1.03204880e-05  6.32016584e+02  8.62852558e-03 -6.50009135e+02 
 1.03206102e-05  6.32016586e+02  9.19533757e-03 -6.46110387e+02 
 1.03207354e-05  6.32016589e+02  9.77297162e-03 -6.41868125e+02 
 1.03208635e-05  6.32016591e+02  1.03609253e-02 -6.37268192e+02 
 1.03209945e-05  6.32016594e+02  1.09588764e-02 -6.32295014e+02 
 1.03211285e-05  6.32016598e+02  1.15663601e-02 -6.26934054e+02 
 1.03212654e-05  6.32016601e+02  1.21830380e-02 -6.21169572e+02 
 1.03214053e-05  6.32016605e+02  1.28084697e-02 -6.14986578e+02 
 1.03215483e-05  6.32016609e+02  1.34423027e-02 -6.08369028e+02 
 1.03216942e-05  6.32016613e+02  1.40841110e-02 -6.01301360e+02 
 1.03218433e-05  6.32016618e+02  1.47335294e-02 -5.93767045e+02 
 1.03219955e-05  6.32016622e+02  1.53901390e-02 -5.85749772e+02 
 1.03221510e-05  6.32016628e+02  1.60535627e-02 -5.77232283e+02 
 1.03223098e-05  6.32016633e+02  1.67233838e-02 -5.68197261e+02 
 1.03224720e-05  6.32016639e+02  1.73992139e-02 -5.58626377e+02 
 1.03226377e-05  6.32016645e+02  1.80806355e-02 -5.48500928e+02 
 1.03228071e-05  6.32016652e+02  1.87672502e-02 -5.37801023e+02 
 1.03229802e-05  6.32016659e+02  1.94586386e-02 -5.26506003e+02 
 1.03231573e-05  6.32016666e+02  2.01543948e-02 -5.14593698e+02 
 1.03233386e-05  6.32016674e+02  2.08540990e-02 -5.02040620e+02 
 1.03235242e-05  6.32016683e+02  2.15573429e-02 -4.88821218e+02 
 1.03237144e-05  6.32016692e+02  2.22637117e-02 -4.74907799e+02 
 1.03239095e-05  6.32016701e+02  2.29728047e-02 -4.60269671e+02 
 1.03241098e-05  6.32016711e+02  2.36842252e-02 -4.44872685e+02 
 1.03243158e-05  6.32016721e+02  2.43975991e-02 -4.28678047e+02 
 1.03245279e-05  6.32016733e+02  2.51125753e-02 -4.11641237e+02 
 1.03247467e-05  6.32016744e+02  2.58288473e-02 -3.93710050e+02 
 1.03249729e-05  6.32016757e+02  2.65461682e-02 -3.74822264e+02 
