 time            v(out)          i(Lboost)       v(anode)       
 1.03545501e-05  6.74288926e+02 -5.22997950e-03  6.74377195e+02 
 1.03546097e-05  6.74288925e+02 -5.39723867e-03  6.74346676e+02 
 1.03546577e-05  6.74288924e+02 -5.53170405e-03  6.74321063e+02 
 1.03547059e-05  6.74288924e+02 -5.66690275e-03  6.74294313e+02 
 1.03547538e-05  6.74288923e+02 -5.80101216e-03  6.74266767e+02 
 1.03548123e-05  6.74288922e+02 -5.96507977e-03  6.74231656e+02 
 1.03548820e-05  6.74288922e+02 -6.16037102e-03  6.74187774e+02 
 1.03549489e-05  6.74288921e+02 -6.34788010e-03  6.74143427e+02 
 1.03550253e-05  6.74288920e+02 -6.56212057e-03  6.74090002e+02 
 1.03550994e-05  6.74288919e+02 -6.76978062e-03  6.74035299e+02 
 1.03551824e-05  6.74288917e+02 -7.00216094e-03  6.73970537e+02 
 1.03552631e-05  6.74288916e+02 -7.22823403e-03  6.73903783e+02 
 1.03553519e-05  6.74288915e+02 -7.47687033e-03  6.73825905e+02 
 1.03554385e-05  6.74288913e+02 -7.71944349e-03  6.73745219e+02 
 1.03555326e-05  6.74288912e+02 -7.98290337e-03  6.73652073e+02 
 1.03556247e-05  6.74288910e+02 -8.24088945e-03  6.73555039e+02 
 1.03557239e-05  6.74288908e+02 -8.51835163e-03  6.73443936e+02 
 1.03558213e-05  6.74288907e+02 -8.79108113e-03  6.73327587e+02 
 1.03559253e-05  6.74288905e+02 -9.08204219e-03  6.73195269e+02 
 1.03561334e-05  6.74288900e+02 -9.66371756e-03  6.72903665e+02 
 1.03563667e-05  6.74288896e+02 -1.03156508e-02  6.72530155e+02 
 1.03566011e-05  6.74288890e+02 -1.09701860e-02  6.72100213e+02 
 1.03568989e-05  6.74288883e+02 -1.18007767e-02  6.71466054e+02 
 1.03572171e-05  6.74288875e+02 -1.26872225e-02  6.70666175e+02 
 1.03575467e-05  6.74288866e+02 -1.36035119e-02  6.69687787e+02 
 1.03578738e-05  6.74288856e+02 -1.45110014e-02  6.68546712e+02 
 1.03581940e-05  6.74288846e+02 -1.53970672e-02  6.67246248e+02 
 1.03585083e-05  6.74288835e+02 -1.62646274e-02  6.65773039e+02 
 1.03588159e-05  6.74288824e+02 -1.71108665e-02  6.64123741e+02 
 1.03591188e-05  6.74288813e+02 -1.79410876e-02  6.62279828e+02 
 1.03594164e-05  6.74288801e+02 -1.87536540e-02  6.60236100e+02 
 1.03597100e-05  6.74288789e+02 -1.95519573e-02  6.57975039e+02 
 1.03599994e-05  6.74288777e+02 -2.03346857e-02  6.55490981e+02 
 1.03602852e-05  6.74288764e+02 -2.11039652e-02  6.52767821e+02 
 1.03605674e-05  6.74288751e+02 -2.18588662e-02  6.49799259e+02 
 1.03608466e-05  6.74288738e+02 -2.26007836e-02  6.46570251e+02 
 1.03611225e-05  6.74288725e+02 -2.33290836e-02  6.43073794e+02 
 1.03613958e-05  6.74288711e+02 -2.40446810e-02  6.39295715e+02 
 1.03616663e-05  6.74288697e+02 -2.47471252e-02  6.35228410e+02 
 1.03619343e-05  6.74288683e+02 -2.54369936e-02  6.30858483e+02 
 1.03621999e-05  6.74288668e+02 -2.61139396e-02  6.26177861e+02 
 1.03624634e-05  6.74288653e+02 -2.67782984e-02  6.21173840e+02 
 1.03627248e-05  6.74288638e+02 -2.74297771e-02  6.15838002e+02 
 1.03629842e-05  6.74288623e+02 -2.80685342e-02  6.10158251e+02 
 1.03632417e-05  6.74288607e+02 -2.86942991e-02  6.04125927e+02 
 1.03634976e-05  6.74288591e+02 -2.93070978e-02  5.97729477e+02 
 1.03637518e-05  6.74288575e+02 -2.99066615e-02  5.90960083e+02 
 1.03640045e-05  6.74288559e+02 -3.04929141e-02  5.83806675e+02 
 1.03642558e-05  6.74288543e+02 -3.10655756e-02  5.76260353e+02 
 1.03645058e-05  6.74288526e+02 -3.16244885e-02  5.68310473e+02 
 1.03647545e-05  6.74288509e+02 -3.21693524e-02  5.59948112e+02 
 1.03650021e-05  6.74288492e+02 -3.26999426e-02  5.51163005e+02 
 1.03652486e-05  6.74288475e+02 -3.32159323e-02  5.41946247e+02 
 1.03654942e-05  6.74288457e+02 -3.37170385e-02  5.32287910e+02 
 1.03657389e-05  6.74288440e+02 -3.42029036e-02  5.22179131e+02 
 1.03659828e-05  6.74288422e+02 -3.46731920e-02  5.11610268e+02 
 1.03662260e-05  6.74288404e+02 -3.51275112e-02  5.00572509e+02 
 1.03664686e-05  6.74288386e+02 -3.55654758e-02  4.89056446e+02 
 1.03667106e-05  6.74288367e+02 -3.59866549e-02  4.77053301e+02 
 1.03669522e-05  6.74288348e+02 -3.63906134e-02  4.64553828e+02 
 1.03671934e-05  6.74288330e+02 -3.67768775e-02  4.51549245e+02 
 1.03674344e-05  6.74288311e+02 -3.71449608e-02  4.38030379e+02 
 1.03676752e-05  6.74288292e+02 -3.74943410e-02  4.23988362e+02 
 1.03679159e-05  6.74288272e+02 -3.78244762e-02  4.09413966e+02 
 1.03681567e-05  6.74288253e+02 -3.81347884e-02  3.94298115e+02 
 1.03683975e-05  6.74288233e+02 -3.84246728e-02  3.78631346e+02 
 1.03686386e-05  6.74288214e+02 -3.86934859e-02  3.62404174e+02 
 1.03688801e-05  6.74288194e+02 -3.89405491e-02  3.45606647e+02 
 1.03691221e-05  6.74288173e+02 -3.91651395e-02  3.28228569e+02 
 1.03693647e-05  6.74288153e+02 -3.93664889e-02  3.10259113e+02 
 1.03696080e-05  6.74288133e+02 -3.95437746e-02  2.91686917e+02 
 1.03698523e-05  6.74288112e+02 -3.96961151e-02  2.72499699e+02 
 1.03700977e-05  6.74288091e+02 -3.98225591e-02  2.52684222e+02 
 1.03703444e-05  6.74288071e+02 -3.99220758e-02  2.32225850e+02 
 1.03705926e-05  6.74288049e+02 -3.99935404e-02  2.11108342e+02 
 1.03708425e-05  6.74288028e+02 -4.00357178e-02  1.89313268e+02 
 1.03710945e-05  6.74288007e+02 -4.00472397e-02  1.66819526e+02 
 1.03713489e-05  6.74287985e+02 -4.00265764e-02  1.43602461e+02 
 1.03716059e-05  6.74287963e+02 -3.99720136e-02  1.19637649e+02 
 1.03718617e-05  6.74287941e+02 -3.98834135e-02  9.53098890e+01 
 1.03721189e-05  6.74287920e+02 -3.97590969e-02  7.03803240e+01 
 1.03723751e-05  6.74287898e+02 -3.95996196e-02  4.51287094e+01 
 1.03726325e-05  6.74287876e+02 -3.94028981e-02  1.93526765e+01 
 1.03728893e-05  6.74287855e+02 -3.91696076e-02 -6.73833705e+00 
 1.03731473e-05  6.74287833e+02 -3.88975701e-02 -3.32840297e+01 
 1.03734052e-05  6.74287812e+02 -3.85874247e-02 -6.01209373e+01 
 1.03736642e-05  6.74287791e+02 -3.82370716e-02 -8.73390041e+01 
 1.03739234e-05  6.74287770e+02 -3.78470207e-02 -1.14808323e+02 
 1.03741838e-05  6.74287749e+02 -3.74153100e-02 -1.42581927e+02 
 1.03744447e-05  6.74287729e+02 -3.69423561e-02 -1.70548959e+02 
 1.03747069e-05  6.74287708e+02 -3.64260184e-02 -1.98752872e+02 
 1.03749699e-05  6.74287688e+02 -3.58669490e-02 -2.27075768e+02 
 1.03752344e-05  6.74287668e+02 -3.52629781e-02 -2.55546496e+02 
 1.03755000e-05  6.74287648e+02 -3.46145082e-02 -2.84063642e+02 
 1.03757673e-05  6.74287629e+02 -3.39195516e-02 -3.12632171e+02 
 1.03760360e-05  6.74287610e+02 -3.31782389e-02 -3.41162330e+02 
 1.03763067e-05  6.74287591e+02 -3.23887405e-02 -3.69639098e+02 
 1.03765792e-05  6.74287572e+02 -3.15509185e-02 -3.97979477e+02 
 1.03768539e-05  6.74287554e+02 -3.06630354e-02 -4.26152146e+02 
 1.03771309e-05  6.74287536e+02 -2.97246809e-02 -4.54076791e+02 
 1.03773849e-05  6.74287520e+02 -2.88271732e-02 -4.79188600e+02 
 1.03776321e-05  6.74287505e+02 -2.79195198e-02 -5.03141507e+02 
 1.03778608e-05  6.74287492e+02 -2.70509252e-02 -5.24814595e+02 
 1.03780840e-05  6.74287479e+02 -2.61773358e-02 -5.45469454e+02 
 1.03782943e-05  6.74287468e+02 -2.53305282e-02 -5.64467900e+02 
 1.03785003e-05  6.74287457e+02 -2.44803977e-02 -5.82587315e+02 
 1.03786969e-05  6.74287447e+02 -2.36496150e-02 -5.99420477e+02 
 1.03788895e-05  6.74287437e+02 -2.28181065e-02 -6.15445674e+02 
 1.03790749e-05  6.74287429e+02 -2.20020171e-02 -6.30409152e+02 
 1.03792564e-05  6.74287420e+02 -2.11877957e-02 -6.44614619e+02 
 1.03794321e-05  6.74287412e+02 -2.03867938e-02 -6.57910652e+02 
 1.03796041e-05  6.74287405e+02 -1.95898225e-02 -6.70494891e+02 
 1.03797712e-05  6.74287398e+02 -1.88048366e-02 -6.82281226e+02 
 1.03799347e-05  6.74287392e+02 -1.80256393e-02 -6.93400974e+02 
 1.03800939e-05  6.74287386e+02 -1.72578194e-02 -7.03808861e+02 
 1.03802498e-05  6.74287380e+02 -1.64972457e-02 -7.13594347e+02 
 1.03804017e-05  6.74287375e+02 -1.57478671e-02 -7.22737454e+02 
 1.03805505e-05  6.74287370e+02 -1.50069781e-02 -7.31301169e+02 
 1.03806956e-05  6.74287366e+02 -1.42773952e-02 -7.39281043e+02 
 1.03808376e-05  6.74287362e+02 -1.35573962e-02 -7.46723306e+02 
 1.03809762e-05  6.74287358e+02 -1.28490200e-02 -7.53632919e+02 
 1.03811118e-05  6.74287354e+02 -1.21512238e-02 -7.60045495e+02 
 1.03812442e-05  6.74287351e+02 -1.14655170e-02 -7.65971604e+02 
 1.03813735e-05  6.74287348e+02 -1.07913284e-02 -7.71440129e+02 
 1.03814997e-05  6.74287345e+02 -1.01298132e-02 -7.76464908e+02 
 1.03816229e-05  6.74287342e+02 -9.48073124e-03 -7.81070558e+02 
 1.03817430e-05  6.74287340e+02 -8.84500734e-03 -7.85272759e+02 
 1.03818601e-05  6.74287338e+02 -8.22264036e-03 -7.89093425e+02 
 1.03819740e-05  6.74287336e+02 -7.61441470e-03 -7.92549233e+02 
 1.03820850e-05  6.74287334e+02 -7.02051042e-03 -7.95660385e+02 
 1.03821928e-05  6.74287333e+02 -6.44164027e-03 -7.98444062e+02 
 1.03822974e-05  6.74287331e+02 -5.87813428e-03 -8.00919389e+02 
 1.03823988e-05  6.74287330e+02 -5.33069051e-03 -8.03103783e+02 
 1.03824969e-05  6.74287329e+02 -4.79978027e-03 -8.05015697e+02 
 1.03825917e-05  6.74287328e+02 -4.28614158e-03 -8.06672654e+02 
 1.03826831e-05  6.74287327e+02 -3.79040145e-03 -8.08092708e+02 
 1.03827708e-05  6.74287327e+02 -3.31340137e-03 -8.09293435e+02 
 1.03828549e-05  6.74287326e+02 -2.85596914e-03 -8.10292688e+02 
 1.03829351e-05  6.74287326e+02 -2.41914081e-03 -8.11108106e+02 
 1.03830112e-05  6.74287325e+02 -2.00404301e-03 -8.11757496e+02 
 1.03830831e-05  6.74287325e+02 -1.61206619e-03 -8.12258627e+02 
 1.03831504e-05  6.74287325e+02 -1.24485144e-03 -8.12629426e+02 
 1.03832128e-05  6.74287325e+02 -9.04490601e-04 -8.12887932e+02 
 1.03832636e-05  6.74287325e+02 -6.27103428e-04 -8.13038036e+02 
 1.03833050e-05  6.74287325e+02 -4.00867964e-04 -8.13120198e+02 
 1.03833387e-05  6.74287324e+02 -2.17024127e-04 -8.13160329e+02 
 1.03833660e-05  6.74287324e+02 -6.77612991e-05 -8.13175345e+02 
 1.03833933e-05  6.74287324e+02  8.10041164e-05 -8.13174648e+02 
 1.03834215e-05  6.74287324e+02  2.35189982e-04 -8.13157425e+02 
 1.03834569e-05  6.74287325e+02  4.28179459e-04 -8.13112196e+02 
 1.03834992e-05  6.74287325e+02  6.59620392e-04 -8.13023248e+02 
 1.03835484e-05  6.74287325e+02  9.28028585e-04 -8.12872680e+02 
 1.03836034e-05  6.74287325e+02  1.22804263e-03 -8.12644098e+02 
 1.03836636e-05  6.74287325e+02  1.55638741e-03 -8.12320961e+02 
 1.03837284e-05  6.74287325e+02  1.91003794e-03 -8.11887562e+02 
 1.03837976e-05  6.74287326e+02  2.28731239e-03 -8.11327532e+02 
 1.03838709e-05  6.74287326e+02  2.68654364e-03 -8.10624971e+02 
 1.03839481e-05  6.74287326e+02  3.10670694e-03 -8.09763305e+02 
 1.03840289e-05  6.74287327e+02  3.54663601e-03 -8.08726486e+02 
 1.03841134e-05  6.74287328e+02  4.00553621e-03 -8.07497894e+02 
 1.03842013e-05  6.74287328e+02  4.48248401e-03 -8.06061439e+02 
 1.03842926e-05  6.74287329e+02  4.97680884e-03 -8.04400521e+02 
 1.03843871e-05  6.74287330e+02  5.48774694e-03 -8.02499011e+02 
 1.03844848e-05  6.74287332e+02  6.01471267e-03 -8.00340315e+02 
 1.03845856e-05  6.74287333e+02  6.55705365e-03 -7.97908241e+02 
 1.03846894e-05  6.74287334e+02  7.11424307e-03 -7.95186181e+02 
 1.03847962e-05  6.74287336e+02  7.68570579e-03 -7.92157855e+02 
 1.03849059e-05  6.74287338e+02  8.27095516e-03 -7.88806613e+02 
 1.03850185e-05  6.74287340e+02  8.86946928e-03 -7.85116056e+02 
 1.03851340e-05  6.74287342e+02  9.48078843e-03 -7.81069453e+02 
 1.03852523e-05  6.74287345e+02  1.01044271e-02 -7.76650248e+02 
 1.03853735e-05  6.74287347e+02  1.07399430e-02 -7.71841574e+02 
 1.03854976e-05  6.74287350e+02  1.13868746e-02 -7.66626659e+02 
 1.03856244e-05  6.74287354e+02  1.20447903e-02 -7.60988426e+02 
 1.03857542e-05  6.74287357e+02  1.27132431e-02 -7.54909810e+02 
 1.03858867e-05  6.74287361e+02  1.33918063e-02 -7.48373425e+02 
 1.03860222e-05  6.74287365e+02  1.40800410e-02 -7.41361803e+02 
 1.03861606e-05  6.74287369e+02  1.47775209e-02 -7.33857112e+02 
 1.03863019e-05  6.74287373e+02  1.54838097e-02 -7.25841329e+02 
 1.03864463e-05  6.74287378e+02  1.61984785e-02 -7.17295988e+02 
 1.03865937e-05  6.74287383e+02  1.69210894e-02 -7.08202294e+02 
 1.03867442e-05  6.74287389e+02  1.76512085e-02 -6.98540889e+02 
 1.03868980e-05  6.74287395e+02  1.83883937e-02 -6.88291898e+02 
 1.03870550e-05  6.74287401e+02  1.91322042e-02 -6.77434696e+02 
 1.03872155e-05  6.74287408e+02  1.98821927e-02 -6.65947884e+02 
 1.03873795e-05  6.74287415e+02  2.06379115e-02 -6.53809033e+02 
 1.03875471e-05  6.74287422e+02  2.13989075e-02 -6.40994563e+02 
 1.03877186e-05  6.74287430e+02  2.21647279e-02 -6.27479430e+02 
 1.03878941e-05  6.74287439e+02  2.29349170e-02 -6.13236883e+02 
 1.03880738e-05  6.74287448e+02  2.37090213e-02 -5.98238022e+02 
 1.03882580e-05  6.74287457e+02  2.44865891e-02 -5.82451364e+02 
 1.03884469e-05  6.74287467e+02  2.52671767e-02 -5.65842169e+02 
 1.03886409e-05  6.74287478e+02  2.60503512e-02 -5.48371665e+02 
 1.03888404e-05  6.74287489e+02  2.68356993e-02 -5.29995935e+02 
 1.03890457e-05  6.74287501e+02  2.76228374e-02 -5.10664487e+02 
 1.03892575e-05  6.74287513e+02  2.84114272e-02 -4.90318233e+02 
 1.03894765e-05  6.74287527e+02  2.92011991e-02 -4.68886679e+02 
 1.03897035e-05  6.74287541e+02  2.99919879e-02 -4.46283821e+02 
 1.03899395e-05  6.74287556e+02  3.07837895e-02 -4.22402010e+02 
 1.03901858e-05  6.74287573e+02  3.15768545e-02 -3.97102320e+02 
 1.03904445e-05  6.74287590e+02  3.23718488e-02 -3.70198701e+02 
 1.03907180e-05  6.74287609e+02  3.31701514e-02 -3.41430045e+02 
 1.03909910e-05  6.74287629e+02  3.39234670e-02 -3.12439542e+02 
 1.03912637e-05  6.74287649e+02  3.46315903e-02 -2.83296448e+02 
 1.03915328e-05  6.74287669e+02  3.52872189e-02 -2.54397454e+02 
 1.03918002e-05  6.74287689e+02  3.58958802e-02 -2.25611519e+02 
 1.03920650e-05  6.74287709e+02  3.64563821e-02 -1.97099926e+02 
 1.03923285e-05  6.74287730e+02  3.69726801e-02 -1.68763939e+02 
 1.03925902e-05  6.74287751e+02  3.74442981e-02 -1.40726045e+02 
 1.03928508e-05  6.74287772e+02  3.78737539e-02 -1.12933631e+02 
 1.03931100e-05  6.74287793e+02  3.82610224e-02 -8.54840141e+01 
 1.03933683e-05  6.74287814e+02  3.86078283e-02 -5.83548664e+01 
 1.03936255e-05  6.74287835e+02  3.89146987e-02 -3.16052481e+01 
 1.03938819e-05  6.74287856e+02  3.91828173e-02 -5.23866517e+00 
 1.03941375e-05  6.74287877e+02  3.94129205e-02  2.07048588e+01 
 1.03943925e-05  6.74287899e+02  3.96060288e-02  4.62179719e+01 
 1.03946468e-05  6.74287920e+02  3.97629333e-02  7.12700718e+01 
 1.03949006e-05  6.74287942e+02  3.98845560e-02  9.58527282e+01 
 1.03951540e-05  6.74287963e+02  3.99717047e-02  1.19942175e+02 
 1.03954070e-05  6.74287985e+02  4.00252366e-02  1.43530085e+02 
 1.03956597e-05  6.74288006e+02  4.00459589e-02  1.66598169e+02 
 1.03959122e-05  6.74288028e+02  4.00346840e-02  1.89138931e+02 
 1.03961645e-05  6.74288049e+02  3.99922085e-02  2.11138602e+02 
 1.03964167e-05  6.74288071e+02  3.99193117e-02  2.32591020e+02 
 1.03966688e-05  6.74288092e+02  3.98167738e-02  2.53486163e+02 
 1.03969194e-05  6.74288113e+02  3.96862940e-02  2.73688883e+02 
 1.03971679e-05  6.74288134e+02  3.95294939e-02  2.93166921e+02 
 1.03974147e-05  6.74288155e+02  3.93475298e-02  3.11953525e+02 
 1.03976598e-05  6.74288176e+02  3.91416998e-02  3.30054353e+02 
 1.03979036e-05  6.74288196e+02  3.89128071e-02  3.47510109e+02 
 1.03981463e-05  6.74288216e+02  3.86619230e-02  3.64328733e+02 
 1.03983882e-05  6.74288236e+02  3.83897188e-02  3.80539881e+02 
 1.03986292e-05  6.74288255e+02  3.80971248e-02  3.96150993e+02 
 1.03988697e-05  6.74288275e+02  3.77847376e-02  4.11184525e+02 
 1.03991096e-05  6.74288294e+02  3.74533687e-02  4.25648597e+02 
 1.03993493e-05  6.74288313e+02  3.71035554e-02  4.39561497e+02 
 1.03995886e-05  6.74288332e+02  3.67360066e-02  4.52932117e+02 
 1.03998279e-05  6.74288350e+02  3.63512115e-02  4.65776079e+02 
 1.04000670e-05  6.74288369e+02  3.59497926e-02  4.78102805e+02 
 1.04003063e-05  6.74288387e+02  3.55321986e-02  4.89926142e+02 
 1.04005457e-05  6.74288405e+02  3.50989793e-02  5.01255856e+02 
 1.04007853e-05  6.74288423e+02  3.46505473e-02  5.12104612e+02 
 1.04010252e-05  6.74288440e+02  3.41873899e-02  5.22482406e+02 
 1.04012656e-05  6.74288458e+02  3.37098862e-02  5.32401132e+02 
 1.04015064e-05  6.74288475e+02  3.32184683e-02  5.41870943e+02 
 1.04017478e-05  6.74288492e+02  3.27134827e-02  5.50903235e+02 
 1.04019898e-05  6.74288508e+02  3.21953124e-02  5.59508279e+02 
 1.04022325e-05  6.74288525e+02  3.16642715e-02  5.67697153e+02 
 1.04024761e-05  6.74288541e+02  3.11206972e-02  5.75480217e+02 
 1.04027205e-05  6.74288557e+02  3.05648711e-02  5.82868357e+02 
 1.04029658e-05  6.74288573e+02  2.99970874e-02  5.89872000e+02 
 1.04032122e-05  6.74288588e+02  2.94175943e-02  5.96501918e+02 
 1.04034596e-05  6.74288604e+02  2.88266440e-02  6.02768596e+02 
 1.04037083e-05  6.74288619e+02  2.82244498e-02  6.08682743e+02 
 1.04039582e-05  6.74288634e+02  2.76112225e-02  6.14254887e+02 
 1.04042095e-05  6.74288648e+02  2.69871384e-02  6.19495702e+02 
 1.04044622e-05  6.74288663e+02  2.63523662e-02  6.24415752e+02 
 1.04047164e-05  6.74288677e+02  2.57070427e-02  6.29025694e+02 
 1.04049722e-05  6.74288691e+02  2.50512927e-02  6.33336114e+02 
 1.04052297e-05  6.74288704e+02  2.43852103e-02  6.37357656e+02 
 1.04054891e-05  6.74288717e+02  2.37088736e-02  6.41100917e+02 
 1.04057503e-05  6.74288730e+02  2.30223303e-02  6.44576526e+02 
 1.04060135e-05  6.74288743e+02  2.23256077e-02  6.47795079e+02 
 1.04062789e-05  6.74288755e+02  2.16187023e-02  6.50767181e+02 
 1.04065465e-05  6.74288768e+02  2.09015858e-02  6.53503407e+02 
 1.04068165e-05  6.74288779e+02  2.01741973e-02  6.56014328e+02 
 1.04070889e-05  6.74288791e+02  1.94364473e-02  6.58310479e+02 
 1.04073640e-05  6.74288802e+02  1.86882106e-02  6.60402378e+02 
 1.04076419e-05  6.74288813e+02  1.79293292e-02  6.62300497e+02 
 1.04079227e-05  6.74288823e+02  1.71596066e-02  6.64015274e+02 
 1.04082066e-05  6.74288833e+02  1.63788091e-02  6.65557091e+02 
 1.04084938e-05  6.74288843e+02  1.55866620e-02  6.66936271e+02 
 1.04087844e-05  6.74288853e+02  1.47828512e-02  6.68163066e+02 
 1.04090788e-05  6.74288862e+02  1.39670214e-02  6.69247644e+02 
 1.04093769e-05  6.74288870e+02  1.31387807e-02  6.70200073e+02 
 1.04096764e-05  6.74288878e+02  1.23054293e-02  6.71023256e+02 
 1.04099746e-05  6.74288886e+02  1.14745691e-02  6.71723954e+02 
 1.04102711e-05  6.74288893e+02  1.06471759e-02  6.72316280e+02 
 1.04105638e-05  6.74288899e+02  9.82927842e-03  6.72810634e+02 
 1.04108520e-05  6.74288905e+02  9.02357095e-03  6.73219801e+02 
 1.04111328e-05  6.74288910e+02  8.23791916e-03  6.73553699e+02 
 1.04114034e-05  6.74288915e+02  7.48024412e-03  6.73822547e+02 
 1.04116592e-05  6.74288919e+02  6.76380294e-03  6.74034833e+02 
 1.04118606e-05  6.74288921e+02  6.19919199e-03  6.74176819e+02 
 1.04119004e-05  6.74288922e+02  6.08784879e-03  6.74202410e+02 
 1.04119717e-05  6.74288923e+02  5.88807371e-03  6.74246444e+02 
 1.04120406e-05  6.74288924e+02  5.69486272e-03  6.74286807e+02 
 1.04121120e-05  6.74288924e+02  5.49473875e-03  6.74326393e+02 
 1.04121603e-05  6.74288925e+02  5.35932199e-03  6.74351940e+02 
 1.04122346e-05  6.74288926e+02  5.15095345e-03  6.74389366e+02 
 1.04123239e-05  6.74288927e+02  4.90055533e-03  6.74431435e+02 
 1.04124220e-05  6.74288928e+02  4.62536933e-03  6.74474177e+02 
 1.04124814e-05  6.74288928e+02  4.45873258e-03  6.74498359e+02 
 1.04125895e-05  6.74288929e+02  4.15556172e-03  6.74539221e+02 
 1.04126868e-05  6.74288930e+02  3.88267382e-03  6.74572703e+02 
 1.04127709e-05  6.74288931e+02  3.64694790e-03  6.74599232e+02 
 1.04129167e-05  6.74288932e+02  3.23800057e-03  6.74640289e+02 
 1.04130071e-05  6.74288933e+02  2.98431588e-03  6.74662745e+02 
 1.04130980e-05  6.74288933e+02  2.72938998e-03  6.74683101e+02 
 1.04131705e-05  6.74288933e+02  2.52582696e-03  6.74697818e+02 
 1.04132330e-05  6.74288934e+02  2.35067172e-03  6.74709419e+02 
 1.04132895e-05  6.74288934e+02  2.19197870e-03  6.74719097e+02 
 1.04133433e-05  6.74288934e+02  2.04110900e-03  6.74727574e+02 
 1.04133962e-05  6.74288935e+02  1.89278944e-03  6.74735230e+02 
 1.04134543e-05  6.74288935e+02  1.72966268e-03  6.74742880e+02 
 1.04135075e-05  6.74288935e+02  1.58041691e-03  6.74749178e+02 
 1.04135650e-05  6.74288935e+02  1.41911266e-03  6.74755239e+02 
 1.04136220e-05  6.74288935e+02  1.25927379e-03  6.74760486e+02 
 1.04136874e-05  6.74288935e+02  1.07563432e-03  6.74765591e+02 
 1.04137695e-05  6.74288936e+02  8.45259584e-04  6.74770623e+02 
 1.04138070e-05  6.74288936e+02  7.40081487e-04  6.74772419e+02 
 1.04138492e-05  6.74288936e+02  6.21668876e-04  6.74774073e+02 
 1.04138890e-05  6.74288936e+02  5.09885512e-04  6.74775281e+02 
 1.04139305e-05  6.74288936e+02  3.93619566e-04  6.74776180e+02 
 1.04139727e-05  6.74288936e+02  2.75232767e-04  6.74776729e+02 
 1.04140156e-05  6.74288936e+02  1.54852115e-04  6.74776913e+02 
 1.04140618e-05  6.74288936e+02  2.49805724e-05  6.74776697e+02 
 1.04141055e-05  6.74288936e+02 -9.74411383e-05  6.74776108e+02 
 1.04141522e-05  6.74288936e+02 -2.28538090e-04  6.74775067e+02 
 1.04141976e-05  6.74288936e+02 -3.55897732e-04  6.74773657e+02 
 1.04142471e-05  6.74288936e+02 -4.94889490e-04  6.74771672e+02 
 1.04142977e-05  6.74288936e+02 -6.36915865e-04  6.74769168e+02 
 1.04143555e-05  6.74288936e+02 -7.99068541e-04  6.74765720e+02 
 1.04144206e-05  6.74288936e+02 -9.81530468e-04  6.74761085e+02 
 1.04145129e-05  6.74288935e+02 -1.24072442e-03  6.74753106e+02 
 1.04145610e-05  6.74288935e+02 -1.37559554e-03  6.74748291e+02 
 1.04146106e-05  6.74288935e+02 -1.51474814e-03  6.74742836e+02 
 1.04146609e-05  6.74288935e+02 -1.65587115e-03  6.74736786e+02 
 1.04147145e-05  6.74288935e+02 -1.80623728e-03  6.74729753e+02 
 1.04147746e-05  6.74288934e+02 -1.97502912e-03  6.74721115e+02 
 1.04148308e-05  6.74288934e+02 -2.13245937e-03  6.74712331e+02 
 1.04148916e-05  6.74288934e+02 -2.30311967e-03  6.74701989e+02 
 1.04149512e-05  6.74288934e+02 -2.47035827e-03  6.74691004e+02 
 1.04150162e-05  6.74288933e+02 -2.65284187e-03  6.74678026e+02 
 1.04150838e-05  6.74288933e+02 -2.84232379e-03  6.74663420e+02 
 1.04151590e-05  6.74288932e+02 -3.05343472e-03  6.74645742e+02 
 1.04152421e-05  6.74288932e+02 -3.28630769e-03  6.74624460e+02 
 1.04153388e-05  6.74288931e+02 -3.55776207e-03  6.74597189e+02 
 1.04154575e-05  6.74288930e+02 -3.89068574e-03  6.74559939e+02 
 1.04155632e-05  6.74288929e+02 -4.18702677e-03  6.74523052e+02 
 1.04157039e-05  6.74288928e+02 -4.58155771e-03  6.74468134e+02 
 1.04158471e-05  6.74288926e+02 -4.98328295e-03  6.74404905e+02 
 1.04159033e-05  6.74288926e+02 -5.14068102e-03  6.74377987e+02 
 1.04159646e-05  6.74288925e+02 -5.31274440e-03  6.74347116e+02 
 1.04160131e-05  6.74288925e+02 -5.44847306e-03  6.74321666e+02 
 1.04160594e-05  6.74288924e+02 -5.57847766e-03  6.74296355e+02 
 1.04161119e-05  6.74288923e+02 -5.72558490e-03  6.74266585e+02 
 1.04161778e-05  6.74288923e+02 -5.91021539e-03  6.74227470e+02 
 1.04162719e-05  6.74288921e+02 -6.17393068e-03  6.74168092e+02 
 1.04163676e-05  6.74288920e+02 -6.44216165e-03  6.74103263e+02 
 1.04164336e-05  6.74288919e+02 -6.62700806e-03  6.74055862e+02 
 1.04165225e-05  6.74288918e+02 -6.87608369e-03  6.73988315e+02 
 1.04166222e-05  6.74288916e+02 -7.15555830e-03  6.73907272e+02 
 1.04167130e-05  6.74288915e+02 -7.40967250e-03  6.73828522e+02 
 1.04167999e-05  6.74288914e+02 -7.65329550e-03  6.73748275e+02 
 1.04168905e-05  6.74288912e+02 -7.90696110e-03  6.73659551e+02 
 1.04169838e-05  6.74288911e+02 -8.16805674e-03  6.73562464e+02 
 1.04170812e-05  6.74288909e+02 -8.44074388e-03  6.73454527e+02 
 1.04171804e-05  6.74288907e+02 -8.71835802e-03  6.73337442e+02 
