 time            v(doh)          v(qol)          v(qoh)          v(qrl)          v(qrh)          v(col)          v(coh)         
 5.46960000e-02  8.38579412e+00  7.89130769e+00  8.38629412e+00  7.89130769e+00  8.38629412e+00  7.89630769e+00  8.39129412e+00 
 5.47960000e-02  8.38285294e+00  7.88746154e+00  8.38335294e+00  7.88746154e+00  8.38335294e+00  7.89246154e+00  8.38835294e+00 
 5.48960000e-02  8.37991176e+00  7.88361538e+00  8.38041176e+00  7.88361538e+00  8.38041176e+00  7.88861538e+00  8.38541176e+00 
 5.49960000e-02  8.37697059e+00  7.87976923e+00  8.37747059e+00  7.87976923e+00  8.37747059e+00  7.88476923e+00  8.38247059e+00 
 5.50960000e-02  8.37402941e+00  7.87592308e+00  8.37452941e+00  7.87592308e+00  8.37452941e+00  7.88092308e+00  8.37952941e+00 
 5.51960000e-02  8.37108824e+00  7.87207692e+00  8.37158824e+00  7.87207692e+00  8.37158824e+00  7.87707692e+00  8.37658824e+00 
 5.52960000e-02  8.36814706e+00  7.86823077e+00  8.36864706e+00  7.86823077e+00  8.36864706e+00  7.87323077e+00  8.37364706e+00 
 5.53960000e-02  8.36520588e+00  7.86438462e+00  8.36570588e+00  7.86438462e+00  8.36570588e+00  7.86938462e+00  8.37070588e+00 
 5.54960000e-02  8.36226471e+00  7.86053846e+00  8.36276471e+00  7.86053846e+00  8.36276471e+00  7.86553846e+00  8.36776471e+00 
 5.55960000e-02  8.35932353e+00  7.85669231e+00  8.35982353e+00  7.85669231e+00  8.35982353e+00  7.86169231e+00  8.36482353e+00 
 5.56960000e-02  8.35638235e+00  7.85284615e+00  8.35688235e+00  7.85284615e+00  8.35688235e+00  7.85784615e+00  8.36188235e+00 
 5.57960000e-02  8.35344118e+00  7.84900000e+00  8.35394118e+00  7.84900000e+00  8.35394118e+00  7.85400000e+00  8.35894118e+00 
 5.58960000e-02  8.35050000e+00  7.84515385e+00  8.35100000e+00  7.84515385e+00  8.35100000e+00  7.85015385e+00  8.35600000e+00 
 5.59960000e-02  8.34755882e+00  7.84130769e+00  8.34805882e+00  7.84130769e+00  8.34805882e+00  7.84630769e+00  8.35305882e+00 
 5.60960000e-02  8.34461765e+00  7.83746154e+00  8.34511765e+00  7.83746154e+00  8.34511765e+00  7.84246154e+00  8.35011765e+00 
 5.61960000e-02  8.34167647e+00  7.83361538e+00  8.34217647e+00  7.83361538e+00  8.34217647e+00  7.83861538e+00  8.34717647e+00 
 5.62960000e-02  8.33873529e+00  7.82976923e+00  8.33923529e+00  7.82976923e+00  8.33923529e+00  7.83476923e+00  8.34423529e+00 
 5.63960000e-02  8.33579412e+00  7.82592308e+00  8.33629412e+00  7.82592308e+00  8.33629412e+00  7.83092308e+00  8.34129412e+00 
 5.64960000e-02  8.33285294e+00  7.82207692e+00  8.33335294e+00  7.82207692e+00  8.33335294e+00  7.82707692e+00  8.33835294e+00 
 5.65960000e-02  8.32991176e+00  7.81823077e+00  8.33041176e+00  7.81823077e+00  8.33041176e+00  7.82323077e+00  8.33541176e+00 
 5.66960000e-02  8.32697059e+00  7.81438462e+00  8.32747059e+00  7.81438462e+00  8.32747059e+00  7.81938462e+00  8.33247059e+00 
 5.67960000e-02  8.32402941e+00  7.81053846e+00  8.32452941e+00  7.81053846e+00  8.32452941e+00  7.81553846e+00  8.32952941e+00 
 5.68960000e-02  8.32108824e+00  7.80669231e+00  8.32158824e+00  7.80669231e+00  8.32158824e+00  7.81169231e+00  8.32658824e+00 
 5.69960000e-02  8.31814706e+00  7.80284615e+00  8.31864706e+00  7.80284615e+00  8.31864706e+00  7.80784615e+00  8.32364706e+00 
 5.70960000e-02  8.31520588e+00  7.79900000e+00  8.31570588e+00  7.79900000e+00  8.31570588e+00  7.80400000e+00  8.32070588e+00 
 5.71960000e-02  8.31226471e+00  7.79515385e+00  8.31276471e+00  7.79515385e+00  8.31276471e+00  7.80015385e+00  8.31776471e+00 
 5.72960000e-02  8.30932353e+00  7.79130769e+00  8.30982353e+00  7.79130769e+00  8.30982353e+00  7.79630769e+00  8.31482353e+00 
 5.73960000e-02  8.30638235e+00  7.78746154e+00  8.30688235e+00  7.78746154e+00  8.30688235e+00  7.79246154e+00  8.31188235e+00 
 5.74960000e-02  8.30344118e+00  7.78361538e+00  8.30394118e+00  7.78361538e+00  8.30394118e+00  7.78861538e+00  8.30894118e+00 
 5.75960000e-02  8.30050000e+00  7.77976923e+00  8.30100000e+00  7.77976923e+00  8.30100000e+00  7.78476923e+00  8.30600000e+00 
 5.76960000e-02  8.29755882e+00  7.77592308e+00  8.29805882e+00  7.77592308e+00  8.29805882e+00  7.78092308e+00  8.30305882e+00 
 5.77960000e-02  8.29461765e+00  7.77207692e+00  8.29511765e+00  7.77207692e+00  8.29511765e+00  7.77707692e+00  8.30011765e+00 
 5.78960000e-02  8.29167647e+00  7.76823077e+00  8.29217647e+00  7.76823077e+00  8.29217647e+00  7.77323077e+00  8.29717647e+00 
 5.79960000e-02  8.28873529e+00  7.76438462e+00  8.28923529e+00  7.76438462e+00  8.28923529e+00  7.76938462e+00  8.29423529e+00 
 5.80960000e-02  8.28579412e+00  7.76053846e+00  8.28629412e+00  7.76053846e+00  8.28629412e+00  7.76553846e+00  8.29129412e+00 
 5.81960000e-02  8.28285294e+00  7.75669231e+00  8.28335294e+00  7.75669231e+00  8.28335294e+00  7.76169231e+00  8.28835294e+00 
 5.82960000e-02  8.27991176e+00  7.75284615e+00  8.28041176e+00  7.75284615e+00  8.28041176e+00  7.75784615e+00  8.28541176e+00 
 5.83960000e-02  8.27697059e+00  7.74900000e+00  8.27747059e+00  7.74900000e+00  8.27747059e+00  7.75400000e+00  8.28247059e+00 
 5.84960000e-02  8.27402941e+00  7.74515385e+00  8.27452941e+00  7.74515385e+00  8.27452941e+00  7.75015385e+00  8.27952941e+00 
 5.85960000e-02  8.27108824e+00  7.74130769e+00  8.27158824e+00  7.74130769e+00  8.27158824e+00  7.74630769e+00  8.27658824e+00 
 5.86960000e-02  8.26814706e+00  7.73746154e+00  8.26864706e+00  7.73746154e+00  8.26864706e+00  7.74246154e+00  8.27364706e+00 
 5.87960000e-02  8.26520588e+00  7.73361538e+00  8.26570588e+00  7.73361538e+00  8.26570588e+00  7.73861538e+00  8.27070588e+00 
 5.88960000e-02  8.26226471e+00  7.72976923e+00  8.26276471e+00  7.72976923e+00  8.26276471e+00  7.73476923e+00  8.26776471e+00 
 5.89960000e-02  8.25932353e+00  7.72592308e+00  8.25982353e+00  7.72592308e+00  8.25982353e+00  7.73092308e+00  8.26482353e+00 
 5.90960000e-02  8.25638235e+00  7.72207692e+00  8.25688235e+00  7.72207692e+00  8.25688235e+00  7.72707692e+00  8.26188235e+00 
 5.91960000e-02  8.25344118e+00  7.71823077e+00  8.25394118e+00  7.71823077e+00  8.25394118e+00  7.72323077e+00  8.25894118e+00 
 5.92960000e-02  8.25050000e+00  7.71438462e+00  8.25100000e+00  7.71438462e+00  8.25100000e+00  7.71938462e+00  8.25600000e+00 
 5.93960000e-02  8.24755882e+00  7.71053846e+00  8.24805882e+00  7.71053846e+00  8.24805882e+00  7.71553846e+00  8.25305882e+00 
 5.94960000e-02  8.24461765e+00  7.70669231e+00  8.24511765e+00  7.70669231e+00  8.24511765e+00  7.71169231e+00  8.25011765e+00 
 5.95960000e-02  8.24167647e+00  7.70284615e+00  8.24217647e+00  7.70284615e+00  8.24217647e+00  7.70784615e+00  8.24717647e+00 
 5.96960000e-02  8.23873529e+00  7.69900000e+00  8.23923529e+00  7.69900000e+00  8.23923529e+00  7.70400000e+00  8.24423529e+00 
 5.97960000e-02  8.23579412e+00  7.69515385e+00  8.23629412e+00  7.69515385e+00  8.23629412e+00  7.70015385e+00  8.24129412e+00 
 5.98960000e-02  8.23285294e+00  7.69130769e+00  8.23335294e+00  7.69130769e+00  8.23335294e+00  7.69630769e+00  8.23835294e+00 
 5.99960000e-02  8.22991176e+00  7.68746154e+00  8.23041176e+00  7.68746154e+00  8.23041176e+00  7.69246154e+00  8.23541176e+00 
 6.00960000e-02  8.22697059e+00  7.68361538e+00  8.22747059e+00  7.68361538e+00  8.22747059e+00  7.68861538e+00  8.23247059e+00 
 6.01960000e-02  8.22402941e+00  7.67976923e+00  8.22452941e+00  7.67976923e+00  8.22452941e+00  7.68476923e+00  8.22952941e+00 
 6.02960000e-02  8.22108824e+00  7.67592308e+00  8.22158824e+00  7.67592308e+00  8.22158824e+00  7.68092308e+00  8.22658824e+00 
 6.03960000e-02  8.21814706e+00  7.67207692e+00  8.21864706e+00  7.67207692e+00  8.21864706e+00  7.67707692e+00  8.22364706e+00 
 6.04960000e-02  8.21520588e+00  7.66823077e+00  8.21570588e+00  7.66823077e+00  8.21570588e+00  7.67323077e+00  8.22070588e+00 
 6.05960000e-02  8.21226471e+00  7.66438462e+00  8.21276471e+00  7.66438462e+00  8.21276471e+00  7.66938462e+00  8.21776471e+00 
 6.06960000e-02  8.20932353e+00  7.66053846e+00  8.20982353e+00  7.66053846e+00  8.20982353e+00  7.66553846e+00  8.21482353e+00 
 6.07960000e-02  8.20638235e+00  7.65669231e+00  8.20688235e+00  7.65669231e+00  8.20688235e+00  7.66169231e+00  8.21188235e+00 
 6.08960000e-02  8.20344118e+00  7.65284615e+00  8.20394118e+00  7.65284615e+00  8.20394118e+00  7.65784615e+00  8.20894118e+00 
 6.09960000e-02  8.20050000e+00  7.64900000e+00  8.20100000e+00  7.64900000e+00  8.20100000e+00  7.65400000e+00  8.20600000e+00 
 6.10960000e-02  8.19755882e+00  7.64515385e+00  8.19805882e+00  7.64515385e+00  8.19805882e+00  7.65015385e+00  8.20305882e+00 
 6.11960000e-02  8.19461765e+00  7.64130769e+00  8.19511765e+00  7.64130769e+00  8.19511765e+00  7.64630769e+00  8.20011765e+00 
 6.12960000e-02  8.19167647e+00  7.63746154e+00  8.19217647e+00  7.63746154e+00  8.19217647e+00  7.64246154e+00  8.19717647e+00 
 6.13960000e-02  8.18873529e+00  7.63361538e+00  8.18923529e+00  7.63361538e+00  8.18923529e+00  7.63861538e+00  8.19423529e+00 
 6.14960000e-02  8.18579412e+00  7.62976923e+00  8.18629412e+00  7.62976923e+00  8.18629412e+00  7.63476923e+00  8.19129412e+00 
 6.15960000e-02  8.18285294e+00  7.62592308e+00  8.18335294e+00  7.62592308e+00  8.18335294e+00  7.63092308e+00  8.18835294e+00 
 6.16960000e-02  8.17991176e+00  7.62207692e+00  8.18041176e+00  7.62207692e+00  8.18041176e+00  7.62707692e+00  8.18541176e+00 
 6.17960000e-02  8.17697059e+00  7.61823077e+00  8.17747059e+00  7.61823077e+00  8.17747059e+00  7.62323077e+00  8.18247059e+00 
 6.18960000e-02  8.17402941e+00  7.61438462e+00  8.17452941e+00  7.61438462e+00  8.17452941e+00  7.61938462e+00  8.17952941e+00 
 6.19960000e-02  8.17108824e+00  7.61053846e+00  8.17158824e+00  7.61053846e+00  8.17158824e+00  7.61553846e+00  8.17658824e+00 
 6.20960000e-02  8.16814706e+00  7.60669231e+00  8.16864706e+00  7.60669231e+00  8.16864706e+00  7.61169231e+00  8.17364706e+00 
 6.21960000e-02  8.16520588e+00  7.60284615e+00  8.16570588e+00  7.60284615e+00  8.16570588e+00  7.60784615e+00  8.17070588e+00 
 6.22960000e-02  8.16226471e+00  7.59900000e+00  8.16276471e+00  7.59900000e+00  8.16276471e+00  7.60400000e+00  8.16776471e+00 
 6.23960000e-02  8.15932353e+00  7.59515385e+00  8.15982353e+00  7.59515385e+00  8.15982353e+00  7.60015385e+00  8.16482353e+00 
 6.24960000e-02  8.15638235e+00  7.59130769e+00  8.15688235e+00  7.59130769e+00  8.15688235e+00  7.59630769e+00  8.16188235e+00 
 6.25960000e-02  8.15344118e+00  7.58746154e+00  8.15394118e+00  7.58746154e+00  8.15394118e+00  7.59246154e+00  8.15894118e+00 
 6.26960000e-02  8.15050000e+00  7.58361538e+00  8.15100000e+00  7.58361538e+00  8.15100000e+00  7.58861538e+00  8.15600000e+00 
 6.27960000e-02  8.14755882e+00  7.57976923e+00  8.14805882e+00  7.57976923e+00  8.14805882e+00  7.58476923e+00  8.15305882e+00 
 6.28960000e-02  8.14461765e+00  7.57592308e+00  8.14511765e+00  7.57592308e+00  8.14511765e+00  7.58092308e+00  8.15011765e+00 
 6.29960000e-02  8.14167647e+00  7.57207692e+00  8.14217647e+00  7.57207692e+00  8.14217647e+00  7.57707692e+00  8.14717647e+00 
 6.30960000e-02  8.13873529e+00  7.56823077e+00  8.13923529e+00  7.56823077e+00  8.13923529e+00  7.57323077e+00  8.14423529e+00 
 6.31960000e-02  8.13579412e+00  7.56438462e+00  8.13629412e+00  7.56438462e+00  8.13629412e+00  7.56938462e+00  8.14129412e+00 
 6.32960000e-02  8.13285294e+00  7.56053846e+00  8.13335294e+00  7.56053846e+00  8.13335294e+00  7.56553846e+00  8.13835294e+00 
 6.33960000e-02  8.12991176e+00  7.55669231e+00  8.13041176e+00  7.55669231e+00  8.13041176e+00  7.56169231e+00  8.13541176e+00 
 6.34960000e-02  8.12697059e+00  7.55284615e+00  8.12747059e+00  7.55284615e+00  8.12747059e+00  7.55784615e+00  8.13247059e+00 
 6.35960000e-02  8.12402941e+00  7.54900000e+00  8.12452941e+00  7.54900000e+00  8.12452941e+00  7.55400000e+00  8.12952941e+00 
 6.36960000e-02  8.12108824e+00  7.54515385e+00  8.12158824e+00  7.54515385e+00  8.12158824e+00  7.55015385e+00  8.12658824e+00 
 6.37960000e-02  8.11814706e+00  7.54130769e+00  8.11864706e+00  7.54130769e+00  8.11864706e+00  7.54630769e+00  8.12364706e+00 
 6.38960000e-02  8.11520588e+00  7.53746154e+00  8.11570588e+00  7.53746154e+00  8.11570588e+00  7.54246154e+00  8.12070588e+00 
 6.39960000e-02  8.11226471e+00  7.53361538e+00  8.11276471e+00  7.53361538e+00  8.11276471e+00  7.53861538e+00  8.11776471e+00 
 6.40960000e-02  8.10932353e+00  7.52976923e+00  8.10982353e+00  7.52976923e+00  8.10982353e+00  7.53476923e+00  8.11482353e+00 
 6.41960000e-02  8.10638235e+00  7.52592308e+00  8.10688235e+00  7.52592308e+00  8.10688235e+00  7.53092308e+00  8.11188235e+00 
 6.42960000e-02  8.10344118e+00  7.52207692e+00  8.10394118e+00  7.52207692e+00  8.10394118e+00  7.52707692e+00  8.10894118e+00 
 6.43960000e-02  8.10050000e+00  7.51823077e+00  8.10100000e+00  7.51823077e+00  8.10100000e+00  7.52323077e+00  8.10600000e+00 
 6.44960000e-02  8.09755882e+00  7.51438462e+00  8.09805882e+00  7.51438462e+00  8.09805882e+00  7.51938462e+00  8.10305882e+00 
 6.45960000e-02  8.09461765e+00  7.51053846e+00  8.09511765e+00  7.51053846e+00  8.09511765e+00  7.51553846e+00  8.10011765e+00 
 6.46960000e-02  8.09167647e+00  7.50669231e+00  8.09217647e+00  7.50669231e+00  8.09217647e+00  7.51169231e+00  8.09717647e+00 
 6.47960000e-02  8.08873529e+00  7.50284615e+00  8.08923529e+00  7.50284615e+00  8.08923529e+00  7.50784615e+00  8.09423529e+00 
 6.48960000e-02  8.08579412e+00  7.49900000e+00  8.08629412e+00  7.49900000e+00  8.08629412e+00  7.50400000e+00  8.09129412e+00 
 6.49960000e-02  8.08285294e+00  7.49515385e+00  8.08335294e+00  7.49515385e+00  8.08335294e+00  7.50015385e+00  8.08835294e+00 
 6.50960000e-02  8.07991176e+00  7.49130769e+00  8.08041176e+00  7.49130769e+00  8.08041176e+00  7.49630769e+00  8.08541176e+00 
 6.51960000e-02  8.07697059e+00  7.48746154e+00  8.07747059e+00  7.48746154e+00  8.07747059e+00  7.49246154e+00  8.08247059e+00 
 6.52960000e-02  8.07402941e+00  7.48361538e+00  8.07452941e+00  7.48361538e+00  8.07452941e+00  7.48861538e+00  8.07952941e+00 
 6.53960000e-02  8.07108824e+00  7.47976923e+00  8.07158824e+00  7.47976923e+00  8.07158824e+00  7.48476923e+00  8.07658824e+00 
 6.54960000e-02  8.06814706e+00  7.47592308e+00  8.06864706e+00  7.47592308e+00  8.06864706e+00  7.48092308e+00  8.07364706e+00 
 6.55960000e-02  8.06520588e+00  7.47207692e+00  8.06570588e+00  7.47207692e+00  8.06570588e+00  7.47707692e+00  8.07070588e+00 
 6.56960000e-02  8.06226471e+00  7.46823077e+00  8.06276471e+00  7.46823077e+00  8.06276471e+00  7.47323077e+00  8.06776471e+00 
 6.57960000e-02  8.05932353e+00  7.46438462e+00  8.05982353e+00  7.46438462e+00  8.05982353e+00  7.46938462e+00  8.06482353e+00 
 6.58960000e-02  8.05638235e+00  7.46053846e+00  8.05688235e+00  7.46053846e+00  8.05688235e+00  7.46553846e+00  8.06188235e+00 
 6.59960000e-02  8.05344118e+00  7.45669231e+00  8.05394118e+00  7.45669231e+00  8.05394118e+00  7.46169231e+00  8.05894118e+00 
 6.60960000e-02  8.05050000e+00  7.45284615e+00  8.05100000e+00  7.45284615e+00  8.05100000e+00  7.45784615e+00  8.05600000e+00 
 6.61960000e-02  8.04755882e+00  7.44900000e+00  8.04805882e+00  7.44900000e+00  8.04805882e+00  7.45400000e+00  8.05305882e+00 
 6.62960000e-02  8.04461765e+00  7.44515385e+00  8.04511765e+00  7.44515385e+00  8.04511765e+00  7.45015385e+00  8.05011765e+00 
 6.63960000e-02  8.04167647e+00  7.44130769e+00  8.04217647e+00  7.44130769e+00  8.04217647e+00  7.44630769e+00  8.04717647e+00 
 6.64960000e-02  8.03873529e+00  7.43746154e+00  8.03923529e+00  7.43746154e+00  8.03923529e+00  7.44246154e+00  8.04423529e+00 
 6.65960000e-02  8.03579412e+00  7.43361538e+00  8.03629412e+00  7.43361538e+00  8.03629412e+00  7.43861538e+00  8.04129412e+00 
 6.66960000e-02  8.03285294e+00  7.42976923e+00  8.03335294e+00  7.42976923e+00  8.03335294e+00  7.43476923e+00  8.03835294e+00 
 6.67960000e-02  8.02991176e+00  7.42592308e+00  8.03041176e+00  7.42592308e+00  8.03041176e+00  7.43092308e+00  8.03541176e+00 
 6.68960000e-02  8.02697059e+00  7.42207692e+00  8.02747059e+00  7.42207692e+00  8.02747059e+00  7.42707692e+00  8.03247059e+00 
 6.69960000e-02  8.02402941e+00  7.41823077e+00  8.02452941e+00  7.41823077e+00  8.02452941e+00  7.42323077e+00  8.02952941e+00 
 6.70960000e-02  8.02108824e+00  7.41438462e+00  8.02158824e+00  7.41438462e+00  8.02158824e+00  7.41938462e+00  8.02658824e+00 
 6.71960000e-02  8.01814706e+00  7.41053846e+00  8.01864706e+00  7.41053846e+00  8.01864706e+00  7.41553846e+00  8.02364706e+00 
 6.72960000e-02  8.01520588e+00  7.40669231e+00  8.01570588e+00  7.40669231e+00  8.01570588e+00  7.41169231e+00  8.02070588e+00 
 6.73960000e-02  8.01226471e+00  7.40284615e+00  8.01276471e+00  7.40284615e+00  8.01276471e+00  7.40784615e+00  8.01776471e+00 
 6.74960000e-02  8.00932353e+00  7.39900000e+00  8.00982353e+00  7.39900000e+00  8.00982353e+00  7.40400000e+00  8.01482353e+00 
 6.75960000e-02  8.00638235e+00  7.39515385e+00  8.00688235e+00  7.39515385e+00  8.00688235e+00  7.40015385e+00  8.01188235e+00 
 6.76960000e-02  8.00344118e+00  7.39130769e+00  8.00394118e+00  7.39130769e+00  8.00394118e+00  7.39630769e+00  8.00894118e+00 
 6.77960000e-02  8.00050000e+00  7.38746154e+00  8.00100000e+00  7.38746154e+00  8.00100000e+00  7.39246154e+00  8.00600000e+00 
 6.78960000e-02  7.99755882e+00  7.38361538e+00  7.99805882e+00  7.38361538e+00  7.99805882e+00  7.38861538e+00  8.00305882e+00 
 6.79960000e-02  7.99461765e+00  7.37976923e+00  7.99511765e+00  7.37976923e+00  7.99511765e+00  7.38476923e+00  8.00011765e+00 
 6.80960000e-02  7.99167647e+00  7.37592308e+00  7.99217647e+00  7.37592308e+00  7.99217647e+00  7.38092308e+00  7.99717647e+00 
 6.81960000e-02  7.98873529e+00  7.37207692e+00  7.98923529e+00  7.37207692e+00  7.98923529e+00  7.37707692e+00  7.99423529e+00 
 6.82960000e-02  7.98579412e+00  7.36823077e+00  7.98629412e+00  7.36823077e+00  7.98629412e+00  7.37323077e+00  7.99129412e+00 
 6.83960000e-02  7.98285294e+00  7.36438462e+00  7.98335294e+00  7.36438462e+00  7.98335294e+00  7.36938462e+00  7.98835294e+00 
 6.84960000e-02  7.97991176e+00  7.36053846e+00  7.98041176e+00  7.36053846e+00  7.98041176e+00  7.36553846e+00  7.98541176e+00 
 6.85960000e-02  7.97697059e+00  7.35669231e+00  7.97747059e+00  7.35669231e+00  7.97747059e+00  7.36169231e+00  7.98247059e+00 
 6.86960000e-02  7.97402941e+00  7.35284615e+00  7.97452941e+00  7.35284615e+00  7.97452941e+00  7.35784615e+00  7.97952941e+00 
 6.87960000e-02  7.97108824e+00  7.34900000e+00  7.97158824e+00  7.34900000e+00  7.97158824e+00  7.35400000e+00  7.97658824e+00 
 6.88960000e-02  7.96814706e+00  7.34515385e+00  7.96864706e+00  7.34515385e+00  7.96864706e+00  7.35015385e+00  7.97364706e+00 
 6.89960000e-02  7.96520588e+00  7.34130769e+00  7.96570588e+00  7.34130769e+00  7.96570588e+00  7.34630769e+00  7.97070588e+00 
 6.90960000e-02  7.96226471e+00  7.33746154e+00  7.96276471e+00  7.33746154e+00  7.96276471e+00  7.34246154e+00  7.96776471e+00 
 6.91960000e-02  7.95932353e+00  7.33361538e+00  7.95982353e+00  7.33361538e+00  7.95982353e+00  7.33861538e+00  7.96482353e+00 
 6.92960000e-02  7.95638235e+00  7.32976923e+00  7.95688235e+00  7.32976923e+00  7.95688235e+00  7.33476923e+00  7.96188235e+00 
 6.93960000e-02  7.95344118e+00  7.32592308e+00  7.95394118e+00  7.32592308e+00  7.95394118e+00  7.33092308e+00  7.95894118e+00 
 6.94960000e-02  7.95050000e+00  7.32207692e+00  7.95100000e+00  7.32207692e+00  7.95100000e+00  7.32707692e+00  7.95600000e+00 
 6.95960000e-02  7.94755882e+00  7.31823077e+00  7.94805882e+00  7.31823077e+00  7.94805882e+00  7.32323077e+00  7.95305882e+00 
 6.96960000e-02  7.94461765e+00  7.31438462e+00  7.94511765e+00  7.31438462e+00  7.94511765e+00  7.31938462e+00  7.95011765e+00 
 6.97960000e-02  7.94167647e+00  7.31053846e+00  7.94217647e+00  7.31053846e+00  7.94217647e+00  7.31553846e+00  7.94717647e+00 
 6.98960000e-02  7.93873529e+00  7.30669231e+00  7.93923529e+00  7.30669231e+00  7.93923529e+00  7.31169231e+00  7.94423529e+00 
 6.99960000e-02  7.93579412e+00  7.30284615e+00  7.93629412e+00  7.30284615e+00  7.93629412e+00  7.30784615e+00  7.94129412e+00 
 7.00960000e-02  7.93285294e+00  7.29900000e+00  7.93335294e+00  7.29900000e+00  7.93335294e+00  7.30400000e+00  7.93835294e+00 
 7.01960000e-02  7.92991176e+00  7.29515385e+00  7.93041176e+00  7.29515385e+00  7.93041176e+00  7.30015385e+00  7.93541176e+00 
 7.02960000e-02  7.92697059e+00  7.29130769e+00  7.92747059e+00  7.29130769e+00  7.92747059e+00  7.29630769e+00  7.93247059e+00 
 7.03960000e-02  7.92402941e+00  7.28746154e+00  7.92452941e+00  7.28746154e+00  7.92452941e+00  7.29246154e+00  7.92952941e+00 
 7.04960000e-02  7.92108824e+00  7.28361538e+00  7.92158824e+00  7.28361538e+00  7.92158824e+00  7.28861538e+00  7.92658824e+00 
 7.05960000e-02  7.91814706e+00  7.27976923e+00  7.91864706e+00  7.27976923e+00  7.91864706e+00  7.28476923e+00  7.92364706e+00 
 7.06960000e-02  7.91520588e+00  7.27592308e+00  7.91570588e+00  7.27592308e+00  7.91570588e+00  7.28092308e+00  7.92070588e+00 
 7.07960000e-02  7.91226471e+00  7.27207692e+00  7.91276471e+00  7.27207692e+00  7.91276471e+00  7.27707692e+00  7.91776471e+00 
 7.08960000e-02  7.90932353e+00  7.26823077e+00  7.90982353e+00  7.26823077e+00  7.90982353e+00  7.27323077e+00  7.91482353e+00 
 7.09960000e-02  7.90638235e+00  7.26438462e+00  7.90688235e+00  7.26438462e+00  7.90688235e+00  7.26938462e+00  7.91188235e+00 
 7.10960000e-02  7.90344118e+00  7.26053846e+00  7.90394118e+00  7.26053846e+00  7.90394118e+00  7.26553846e+00  7.90894118e+00 
 7.11960000e-02  7.90050000e+00  7.25669231e+00  7.90100000e+00  7.25669231e+00  7.90100000e+00  7.26169231e+00  7.90600000e+00 
 7.12960000e-02  7.89755882e+00  7.25284615e+00  7.89805882e+00  7.25284615e+00  7.89805882e+00  7.25784615e+00  7.90305882e+00 
 7.13960000e-02  7.89461765e+00  7.24900000e+00  7.89511765e+00  7.24900000e+00  7.89511765e+00  7.25400000e+00  7.90011765e+00 
 7.14960000e-02  7.89167647e+00  7.24515385e+00  7.89217647e+00  7.24515385e+00  7.89217647e+00  7.25015385e+00  7.89717647e+00 
 7.15960000e-02  7.88873529e+00  7.24130769e+00  7.88923529e+00  7.24130769e+00  7.88923529e+00  7.24630769e+00  7.89423529e+00 
 7.16960000e-02  7.88579412e+00  7.23746154e+00  7.88629412e+00  7.23746154e+00  7.88629412e+00  7.24246154e+00  7.89129412e+00 
 7.17960000e-02  7.88285294e+00  7.23361538e+00  7.88335294e+00  7.23361538e+00  7.88335294e+00  7.23861538e+00  7.88835294e+00 
 7.18960000e-02  7.87991176e+00  7.22976923e+00  7.88041176e+00  7.22976923e+00  7.88041176e+00  7.23476923e+00  7.88541176e+00 
 7.19960000e-02  7.87697059e+00  7.22592308e+00  7.87747059e+00  7.22592308e+00  7.87747059e+00  7.23092308e+00  7.88247059e+00 
 7.20960000e-02  7.87402941e+00  7.22207692e+00  7.87452941e+00  7.22207692e+00  7.87452941e+00  7.22707692e+00  7.87952941e+00 
 7.21960000e-02  7.87108824e+00  7.21823077e+00  7.87158824e+00  7.21823077e+00  7.87158824e+00  7.22323077e+00  7.87658824e+00 
 7.22960000e-02  7.86814706e+00  7.21438462e+00  7.86864706e+00  7.21438462e+00  7.86864706e+00  7.21938462e+00  7.87364706e+00 
 7.23960000e-02  7.86520588e+00  7.21053846e+00  7.86570588e+00  7.21053846e+00  7.86570588e+00  7.21553846e+00  7.87070588e+00 
 7.24960000e-02  7.86226471e+00  7.20669231e+00  7.86276471e+00  7.20669231e+00  7.86276471e+00  7.21169231e+00  7.86776471e+00 
 7.25960000e-02  7.85932353e+00  7.20284615e+00  7.85982353e+00  7.20284615e+00  7.85982353e+00  7.20784615e+00  7.86482353e+00 
 7.26960000e-02  7.85638235e+00  7.19900000e+00  7.85688235e+00  7.19900000e+00  7.85688235e+00  7.20400000e+00  7.86188235e+00 
 7.27960000e-02  7.85344118e+00  7.19515385e+00  7.85394118e+00  7.19515385e+00  7.85394118e+00  7.20015385e+00  7.85894118e+00 
 7.28960000e-02  7.85050000e+00  7.19130769e+00  7.85100000e+00  7.19130769e+00  7.85100000e+00  7.19630769e+00  7.85600000e+00 
 7.29960000e-02  7.84755882e+00  7.18746154e+00  7.84805882e+00  7.18746154e+00  7.84805882e+00  7.19246154e+00  7.85305882e+00 
 7.30960000e-02  7.84461765e+00  7.18361538e+00  7.84511765e+00  7.18361538e+00  7.84511765e+00  7.18861538e+00  7.85011765e+00 
 7.31960000e-02  7.84167647e+00  7.17976923e+00  7.84217647e+00  7.17976923e+00  7.84217647e+00  7.18476923e+00  7.84717647e+00 
 7.32960000e-02  7.83873529e+00  7.17592308e+00  7.83923529e+00  7.17592308e+00  7.83923529e+00  7.18092308e+00  7.84423529e+00 
 7.33960000e-02  7.83579412e+00  7.17207692e+00  7.83629412e+00  7.17207692e+00  7.83629412e+00  7.17707692e+00  7.84129412e+00 
