role	group_id	source_row	time	v(acsrc,acn)	v(vd)	v(vb)	v(sw)	v(gate)	i(Lboost)	i(Vchannel)	i(Vbody)	i(Vac)	v(q)	v(en)	v(fault)	v(f2ctl)	v(standby_req)	v(arm)	v(permit)
GROUP	31	26473065	5.76608950168202905e-1	-9.67397466714881773e1	3.80509344179045684e2	3.80438730401994576e2	3.81747091907219612e2	-1.26808326415220356e-5	4.28524840436555898e0	3.81747091907219236e-10	1.25149337932798663e-9	4.28525992682252799e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	31	26473066	5.76608950168202905e-1	-9.67397466714881631e1	3.80509344179044547e2	3.80438730401994690e2	3.81747091907216941e2	-1.26808326610811970e-5	4.28524840427868980e0	3.81747091907216600e-10	1.23597658523806867e-9	4.28525992685457435e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
RIGHT	31	26473067	5.76608950168203016e-1	-9.67397466714881347e1	3.80509344179042216e2	3.80438730401994917e2	3.81747091907211427e2	-1.26808327010775964e-5	4.28524840410495234e0	3.81747091907211068e-10	1.18424803141947381e-9	4.28525992660100208e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
LEFT	32	26738505	5.81759706643634300e-1	-9.48744520576083517e1	3.83168369375607881e2	3.83103108914094150e2	3.84399197236824818e2	-1.11960105071592644e-5	3.91784256287290367e0	3.84399197236824453e-10	1.31130608136797083e-9	3.91785220012022339e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	32	26738506	5.81759706643634411e-1	-9.48744520576003367e1	3.83168369375605948e2	3.83103108914094264e2	3.84399197236819930e2	-1.11960105451202165e-5	3.91784256272688358e0	3.84399197236819593e-10	1.37341082003444902e-9	3.91785219995226441e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	32	26738507	5.81759706643634411e-1	-9.48744520576003794e1	3.83168369375604982e2	3.83103108914094321e2	3.84399197236817429e2	-1.11960105641113914e-5	3.91784256264948461e0	3.84399197236817060e-10	1.34616776755161436e-9	3.91785219992657474e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
RIGHT	32	26738508	5.81759706643634522e-1	-9.48744520575963861e1	3.83168369375603788e2	3.83103108914094321e2	3.84399197236814302e2	-1.11960105886739612e-5	3.91784256254988428e0	3.84399197236813958e-10	1.28266119969603363e-9	3.91785219978225552e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
LEFT	33	26885827	5.84943130579485437e-1	9.67842682322468022e1	3.80843409281469235e2	3.80772760357630375e2	3.82081180587646770e2	-1.56244503520363449e-5	4.28652637369216816e0	3.82081180587646397e-10	1.23681854498830295e-9	-4.28653790362341169e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	33	26885828	5.84943130579485548e-1	9.67842682322547319e1	3.80843409281466847e2	3.80772760357630489e2	3.82081180587641256e2	-1.56244503904753844e-5	4.28652637351801147e0	3.82081180587640917e-10	1.25519890318674725e-9	-4.28653790353320119e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	33	26885829	5.84943130579485548e-1	9.67842682322547461e1	3.80843409281465597e2	3.80772760357630489e2	3.82081180587638471e2	-1.56244504103814820e-5	4.28652637343183329e0	3.82081180587638125e-10	1.24547196235036390e-9	-4.28653790337182272e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
RIGHT	33	26885830	5.84943130579485659e-1	9.67842682322587109e1	3.80843409281463892e2	3.80772760357630546e2	3.82081180587634833e2	-1.56244504357637933e-5	4.28652637331801589e0	3.82081180587634455e-10	1.26440578678993749e-9	-4.28653790317849825e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
LEFT	34	27709435	6.01588222667450712e-1	9.56472671082769352e1	3.81467949962560795e2	3.81398153687470426e2	3.82704628289191646e2	-1.01501856078201725e-5	4.22746627715420598e0	3.82704628289191225e-10	1.27080724096979088e-9	-4.22747794874567262e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	34	27709436	6.01588222667450823e-1	9.56472671082848649e1	3.81467949962558919e2	3.81398153687470540e2	3.82704628289187269e2	-1.01501856418065902e-5	4.22746627701950928e0	3.82704628289186882e-10	1.26775149770744097e-9	-4.22747794857190229e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	34	27709437	6.01588222667450823e-1	9.56472671082848791e1	3.81467949962558066e2	3.81398153687470540e2	3.82704628289185052e2	-1.01501856594882472e-5	4.22746627695283195e0	3.82704628289184659e-10	1.26687969383172346e-9	-4.22747794840745428e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	34	27709438	6.01588222667450823e-1	9.56472671082848933e1	3.81467949962556986e2	3.81398153687470540e2	3.82704628289182267e2	-1.01501856821466834e-5	4.22746627686752774e0	3.82704628289181919e-10	1.29154592786267781e-9	-4.22747794838903701e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
RIGHT	34	27709439	6.01588222667450934e-1	9.56472671082888866e1	3.81467949962554599e2	3.81398153687470710e2	3.82704628289176640e2	-1.01501857273493251e-5	4.22746627669691843e0	3.82704628289176232e-10	1.31251300340506767e-9	-4.22747794822976175e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
LEFT	35	27975823	6.06762224338015410e-1	9.47408562388807809e1	3.84074416881659147e2	3.84009929506971332e2	3.85304205478601318e2	-1.14342011098069008e-5	3.86401280570860006e0	3.85304205478600984e-10	1.30341378101234730e-9	-3.86402249020454747e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	35	27975824	6.06762224338015521e-1	9.47408562388807809e1	3.84074416881656930e2	3.84009929506971389e2	3.85304205478595861e2	-1.14342011500981337e-5	3.86401280554052784e0	3.85304205478595452e-10	1.31542230012361108e-9	-3.86402249009762500e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	35	27975825	6.06762224338015521e-1	9.47408562388807951e1	3.84074416881655793e2	3.84009929506971446e2	3.85304205478592905e2	-1.14342011723527148e-5	3.86401280545224513e0	3.85304205478592557e-10	1.31476343625877411e-9	-3.86402248992925479e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
RIGHT	35	27975826	6.06762224338015632e-1	9.47408562388767876e1	3.84074416881654372e2	3.84009929506971559e2	3.85304205478588869e2	-1.14342012027759360e-5	3.86401280533711589e0	3.85304205478588525e-10	1.38855235818703754e-9	-3.86402248985501728e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
LEFT	36	27976225	6.06769970713622930e-1	9.43292773853642217e1	3.84070855440561047e2	3.84006959688543077e2	3.85299855022308520e2	-1.24224119099958217e-5	3.82338549413366513e0	3.85299855022308160e-10	1.35249962361199726e-9	-3.82339521516388459e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	36	27976226	6.06769970713623041e-1	9.43292773853602142e1	3.84070855440558773e2	3.84006959688543247e2	3.85299855022302950e2	-1.24224119514876848e-5	3.82338549396430905e0	3.85299855022302525e-10	1.29536223968187441e-9	-3.82339521498221302e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	36	27976227	6.06769970713623041e-1	9.43292773853602142e1	3.84070855440557636e2	3.84006959688543304e2	3.85299855022299994e2	-1.24224119737991120e-5	3.82338549387539173e0	3.85299855022299630e-10	1.30404425162674403e-9	-3.82339521489313938e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
RIGHT	36	27976228	6.06769970713623152e-1	9.43292773853521851e1	3.84070855440556215e2	3.84006959688543361e2	3.85299855022296072e2	-1.24224120037441831e-5	3.82338549375936676e0	3.85299855022295701e-10	1.31075885136294485e-9	-3.82339521476887967e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
LEFT	37	28121384	6.09914634707333203e-1	-9.52811641278857877e1	3.81750997474083874e2	3.81681411691170581e2	3.82987415258375734e2	-4.13274583067090839e-6	4.21344335437504736e0	3.82987415258375345e-10	1.25287605769802599e-9	4.21345507487513427e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	37	28121385	6.09914634707333314e-1	-9.52811641278938026e1	3.81750997474082169e2	3.81681411691170752e2	3.82987415258371811e2	-4.13274586590493875e-6	4.21344335425090488e0	3.82987415258371416e-10	1.26178820089158085e-9	4.21345507479334280e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	37	28121386	6.09914634707333314e-1	-9.52811641278938026e1	3.81750997474081316e2	3.81681411691170865e2	3.82987415258369822e2	-4.13274588246840460e-6	4.21344335418422755e0	3.82987415258369452e-10	1.27603449468184406e-9	4.21345507466298219e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	37	28121387	6.09914634707333314e-1	-9.52811641278938026e1	3.81750997474080293e2	3.81681411691170922e2	3.82987415258367491e2	-4.13274590043044637e-6	4.21344335409996340e0	3.82987415258367125e-10	1.21172501065340921e-9	4.21345507462566271e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
RIGHT	37	28121388	6.09914634707333425e-1	-9.52811641278977532e1	3.81750997474078019e2	3.81681411691170979e2	3.82987415258362205e2	-4.13274594528652282e-6	4.21344335393143510e0	3.82987415258361852e-10	1.21772406039158430e-9	4.21345507447310652e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
LEFT	38	28534840	6.18264310742076995e-1	9.61445670722182513e1	3.82010754546325131e2	3.81940789515447875e2	3.83247645820301727e2	-9.15187097278939886e-6	4.23894348281469036e0	3.83247645820301312e-10	1.26597878398925981e-9	-4.23895512244536121e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	38	28534841	6.18264310742077106e-1	9.61445670722222019e1	3.82010754546323028e2	3.81940789515447989e2	3.83247645820296668e2	-9.15187101278324870e-6	4.23894348265262533e0	3.83247645820296297e-10	1.28692696844084971e-9	-4.23895512222776460e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	38	28534842	6.18264310742077106e-1	9.61445670722222161e1	3.82010754546321834e2	3.81940789515448046e2	3.83247645820294110e2	-9.15187103285326240e-6	4.23894348256854681e0	3.83247645820293764e-10	1.24257776485696448e-9	-4.23895512213044867e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
RIGHT	38	28534843	6.18264310742077217e-1	9.61445670722301884e1	3.82010754546320356e2	3.81940789515448159e2	3.83247645820290586e2	-9.15187106069230464e-6	4.23894348245822705e0	3.83247645820290197e-10	1.24982424867904451e-9	-4.23895512201545444e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
LEFT	39	28799728	6.23407344721495948e-1	9.58813889060888158e1	3.84623899942649587e2	3.84557403627706492e2	3.85856290307865891e2	-1.56409515292617040e-5	3.99944596251905660e0	3.85856290307865525e-10	1.30096307459460682e-9	-3.99945556582338213e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	39	28799729	6.23407344721496059e-1	9.58813889060848652e1	3.84623899942647256e2	3.84557403627706606e2	3.85856290307860036e2	-1.56409515705425493e-5	3.99944596233747118e0	3.85856290307859683e-10	1.31455624043526084e-9	-3.99945556559930537e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	39	28799730	6.23407344721496059e-1	9.58813889060848652e1	3.84623899942646290e2	3.84557403627706663e2	3.85856290307857535e2	-1.56409515881775279e-5	3.99944596226136184e0	3.85856290307857150e-10	1.31368123104748368e-9	-3.99945556555985604e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
RIGHT	39	28799731	6.23407344721496171e-1	9.58813889060768929e1	3.84623899942644925e2	3.84557403627706606e2	3.85856290307854181e2	-1.56409516108506416e-5	3.99944596215919512e0	3.85856290307853841e-10	1.35407106324094702e-9	-3.99945556547186243e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
LEFT	40	28800911	6.23430562678184419e-1	9.46521054689057593e1	3.84613516551973532e2	3.84548773656764070e2	3.85843628205893879e2	-9.12407290820239175e-6	3.88070733687448222e0	3.85843628205893510e-10	1.32802539524892023e-9	-3.88071704756134750e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	40	28800912	6.23430562678184530e-1	9.46521054689017802e1	3.84613516551971600e2	3.84548773656764126e2	3.85843628205889615e2	-9.12407294263643760e-6	3.88070733674382673e0	3.85843628205889270e-10	1.36016333660527700e-9	-3.88071704741975054e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	40	28800913	6.23430562678184530e-1	9.46521054689017518e1	3.84613516551970577e2	3.84548773656764126e2	3.85843628205887399e2	-9.12407296036346669e-6	3.88070733667411760e0	3.85843628205887047e-10	1.36111046843433703e-9	-3.88071704742958445e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	40	28800914	6.23430562678184530e-1	9.46521054689017660e1	3.84613516551969383e2	3.84548773656764070e2	3.85843628205884556e2	-9.12407298323053056e-6	3.88070733658548095e0	3.85843628205884152e-10	1.38739429616971787e-9	-3.88071704725967948e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
RIGHT	40	28800915	6.23430562678184641e-1	9.46521054688937511e1	3.84613516551966882e2	3.84548773656764126e2	3.85843628205878758e2	-9.12407302815572660e-6	3.88070733640820542e0	3.85843628205878362e-10	1.34118556128946815e-9	-3.88071704712291421e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
LEFT	41	29360213	6.34932658458252752e-1	9.62331723217349975e1	3.82528250263360576e2	3.82457827720002001e2	3.83765695269588832e2	-1.02213588710098871e-5	4.26885494837273072e0	3.83765695269588410e-10	1.27790442757885309e-9	-4.26886659651501077e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	41	29360214	6.34932658458252863e-1	9.62331723217389623e1	3.82528250263358643e2	3.82457827720002115e2	3.83765695269584228e2	-1.02213589070709003e-5	4.26885494823144729e0	3.83765695269583861e-10	1.24792615765913130e-9	-4.26886659636306831e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	41	29360215	6.34932658458252863e-1	9.62331723217389623e1	3.82528250263357620e2	3.82457827720002172e2	3.83765695269581670e2	-1.02213589270974120e-5	4.26885494815643884e0	3.83765695269581328e-10	1.28395601950021709e-9	-4.26886659628843290e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
RIGHT	41	29360216	6.34932658458252974e-1	9.62331723217469204e1	3.82528250263356369e2	3.82457827720002172e2	3.83765695269578544e2	-1.02213589519232938e-5	4.26885494806017451e0	3.83765695269578174e-10	1.29145422767514555e-9	-4.26886659608703667e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
LEFT	42	29361006	6.34948167801058005e-1	9.70488154961067409e1	3.82523777308669082e2	3.82452738726405585e2	3.83761986071936292e2	-1.66757188378345112e-5	4.31026985264585338e0	3.83761986071935889e-10	1.26798360569562170e-9	-4.31028141560767608e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	42	29361007	6.34948167801058116e-1	9.70488154961106630e1	3.82523777308666922e2	3.82452738726405642e2	3.83761986071930949e2	-1.66757188752444192e-5	4.31026985248094352e0	3.83761986071930615e-10	1.26480225020669621e-9	-4.31028141537484544e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	42	29361008	6.34948167801058116e-1	9.70488154961106915e1	3.82523777308665672e2	3.82452738726405755e2	3.83761986071928277e2	-1.66757188938115983e-5	4.31026985239703642e0	3.83761986071927927e-10	1.29680899664640619e-9	-4.31028141525194997e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
RIGHT	42	29361009	6.34948167801058228e-1	9.70488154961185927e1	3.82523777308664194e2	3.82452738726405926e2	3.83761986071924809e2	-1.66757189171320721e-5	4.31026985228962101e0	3.83761986071924463e-10	1.24647569306448750e-9	-4.31028141509415263e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
LEFT	43	30184896	6.51600999572497286e-1	9.63213911722830574e1	3.83006596553409452e2	3.82936236294525202e2	3.84243957695646600e2	-8.80100752567205391e-6	4.26431854532945831e0	3.84243957695646215e-10	1.28756135535397125e-9	-4.26433020204132163e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	43	30184897	6.51600999572497397e-1	9.63213911722910012e1	3.83006596553407633e2	3.82936236294525258e2	3.84243957695642109e2	-8.80100756166611931e-6	4.26431854519140252e0	
