role	group_id	source_row	time	v(acsrc,acn)	v(vd)	v(vb)	v(sw)	v(gate)	i(Lboost)	i(Vchannel)	i(Vbody)	i(Vac)	v(q)	v(en)	v(fault)	v(f2ctl)	v(standby_req)	v(arm)	v(permit)
LEFT	18	25503483	5.56780418114995790e-1	9.37729147095343336e1	3.82160964373968625e2	3.82096876476321313e2	3.83390272798962656e2	-8.45909585744892126e-6	3.83926350384987769e0	7.66780545597924777e-10	1.33334996186951129e-9	-3.83927320026390362e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	18	25503484	5.56780418114995901e-1	9.37729147095262761e1	3.82160964373967033e2	3.82096876476321427e2	3.83390272798958847e2	-8.45909588703000703e-6	3.83926350372935410e0	7.66780545597917229e-10	1.33599525397419843e-9	-3.83927320002572969e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	18	25503485	5.56780418114995901e-1	9.37729147095263045e1	3.82160964373966181e2	3.82096876476321484e2	3.83390272798956687e2	-8.45909590442700837e-6	3.83926350366483238e0	7.66780545597912887e-10	1.34361944507177495e-9	-3.83927319992761795e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	18	25503486	5.56780418114995901e-1	9.37729147095262761e1	3.82160964373965101e2	3.82096876476321484e2	3.83390272798953845e2	-8.45909592704055867e-6	3.83926350358344148e0	7.66780545597907200e-10	1.30971814553169206e-9	-3.83927319984547921e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
RIGHT	18	25503487	5.56780418114996012e-1	9.37729147095222686e1	3.82160964373963111e2	3.82096876476321540e2	3.83390272798948217e2	-8.45909597116320793e-6	3.83926350342065881e0	7.66780545597896033e-10	1.29038637717630166e-9	-3.83927319980688253e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
LEFT	19	25504280	5.56795899273853978e-1	9.29458136289124184e1	3.82154041796787226e2	3.82090852319063345e2	3.83382158104966209e2	-4.61798462859842731e-6	3.77815272335488661e0	7.66764316209931907e-10	1.33218881003166758e-9	-3.77816249294835416e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	19	25504281	5.56795899273854089e-1	9.29458136289043608e1	3.82154041796785350e2	3.82090852319063458e2	3.83382158104961945e2	-4.61798466638370820e-6	3.77815272322597329e0	7.66764316209923428e-10	1.36331318048052413e-9	-3.77816249266641080e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	19	25504282	5.56795899273854089e-1	9.29458136289043466e1	3.82154041796784327e2	3.82090852319063515e2	3.83382158104959615e2	-4.61798468637167659e-6	3.77815272315703554e0	7.66764316209918775e-10	1.38275139725125322e-9	-3.77816249275747396e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	19	25504283	5.56795899273854089e-1	9.29458136289043608e1	3.82154041796783019e2	3.82090852319063686e2	3.83382158104956545e2	-4.61798471301315824e-6	3.77815272306954464e0	7.66764316209912778e-10	1.40068371923869563e-9	-3.77816249263685222e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
RIGHT	19	25504284	5.56795899273854200e-1	9.29458136289003249e1	3.82154041796780461e2	3.82090852319063799e2	3.83382158104950690e2	-4.61798476312251186e-6	3.77815272289456372e0	7.66764316209900887e-10	1.43312390007264684e-9	-3.77816249253908154e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
LEFT	20	25647612	5.59901858346821157e-1	-9.46036542753864325e1	3.79865740566791658e2	3.79797488981706863e2	3.81100508787668218e2	-5.97612087079082802e-6	4.12516236303581252e0	7.62201017575335938e-10	1.28764550361177166e-9	4.12517408875899871e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	20	25647613	5.59901858346821268e-1	-9.46036542753944047e1	3.79865740566789896e2	3.79797488981707147e2	3.81100508787663671e2	-5.97612090879082160e-6	4.12516236290179528e0	7.62201017575326839e-10	1.30366581899029568e-9	4.12517408867320601e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	20	25647614	5.59901858346821268e-1	-9.46036542753944190e1	3.79865740566788929e2	3.79797488981707261e2	3.81100508787661454e2	-5.97612092723216458e-6	4.12516236283583382e0	7.62201017575322393e-10	1.29152988918889204e-9	4.12517408858785828e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	20	25647615	5.59901858346821268e-1	-9.46036542753944190e1	3.79865740566787679e2	3.79797488981707318e2	3.81100508787658669e2	-5.97612095043549884e-6	4.12516236275129611e0	7.62201017575316912e-10	1.28834415673511589e-9	4.12517408845834499e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
RIGHT	20	25647616	5.59901858346821379e-1	-9.46036542753984406e1	3.79865740566785405e2	3.79797488981707488e2	3.81100508787653268e2	-5.97612099704439563e-6	4.12516236258222069e0	7.62201017575306159e-10	1.33218687086771313e-9	4.12517408830780319e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
LEFT	21	25648427	5.59917350897459531e-1	-9.54249149341328291e1	3.79861712374061881e2	3.79792134316505553e2	3.81098173901274208e2	-6.08167569413585209e-6	4.21579634471890508e0	7.62196347802548059e-10	1.22845347745309210e-9	4.21580798132135737e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	21	25648428	5.59917350897459642e-1	-9.54249149341367939e1	3.79861712374060346e2	3.79792134316505667e2	3.81098173901270570e2	-6.08167572464934750e-6	4.21579634460445885e0	7.62196347802540718e-10	1.20852261502765600e-9	4.21580798113739164e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	21	25648429	5.59917350897459642e-1	-9.54249149341368081e1	3.79861712374059607e2	3.79792134316505724e2	3.81098173901268638e2	-6.08167574142188141e-6	4.21579634454310437e0	7.62196347802536892e-10	1.23102845184468986e-9	4.21580798105731258e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	21	25648430	5.59917350897459642e-1	-9.54249149341367939e1	3.79861712374058641e2	3.79792134316505837e2	3.81098173901266136e2	-6.08167576266927260e-6	4.21579634446602647e0	7.62196347802531826e-10	1.22971240232422369e-9	4.21580798112509569e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
RIGHT	21	25648431	5.59917350897459754e-1	-9.54249149341447946e1	3.79861712374056481e2	3.79792134316505951e2	3.81098173901260964e2	-6.08167580718498157e-6	4.21579634431186712e0	7.62196347802521486e-10	1.18068254641110433e-9	4.21580798093478304e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
LEFT	22	25915085	5.65091374709181915e-1	-9.49627688115869546e1	3.82507360647212238e2	3.82442334222406203e2	3.83737889290258067e2	-1.61368717118100583e-5	3.90230753718080869e0	7.67475778580515614e-10	1.24990907029656107e-9	3.90231714373135397e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	22	25915086	5.65091374709182026e-1	-9.49627688115789965e1	3.82507360647210021e2	3.82442334222406430e2	3.83737889290252781e2	-1.61368717489762614e-5	3.90230753701812993e0	7.67475778580505170e-10	1.25943012128361472e-9	3.90231714357255122e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	22	25915087	5.65091374709182026e-1	-9.49627688115789681e1	3.82507360647208941e2	3.82442334222406544e2	3.83737889290250280e2	-1.61368717662074832e-5	3.90230753693650456e0	7.67475778580500104e-10	1.20403937553811895e-9	3.90231714347144720e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
RIGHT	22	25915088	5.65091374709182137e-1	-9.49627688115750033e1	3.82507360647207577e2	3.82442334222406544e2	3.83737889290246983e2	-1.61368717884449237e-5	3.90230753683048759e0	7.67475778580493590e-10	1.19398974385163791e-9	3.90231714334217283e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
LEFT	23	26327730	5.73433276208851095e-1	9.45079614693800920e1	3.82840648465004392e2	3.82775405735724348e2	3.84071457485609415e2	-9.81609213810930705e-6	3.91686350873447431e0	7.68142914971218411e-10	1.36704452921032746e-9	-3.91687316424861365e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	23	26327731	5.73433276208851206e-1	9.45079614693760703e1	3.82840648465002857e2	3.82775405735724462e2	3.84071457485605549e2	-9.81609216884623704e-6	3.91686350861810073e0	7.68142914971210760e-10	1.34321254962025580e-9	-3.91687316419461240e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	23	26327732	5.73433276208851206e-1	9.45079614693760846e1	3.82840648465001891e2	3.82775405735724462e2	3.84071457485603560e2	-9.81609218548307713e-6	3.91686350855571996e0	7.68142914971206727e-10	1.31006990489700929e-9	-3.91687316415351461e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	23	26327733	5.73433276208851206e-1	9.45079614693760703e1	3.82840648465000754e2	3.82775405735724462e2	3.84071457485600945e2	-9.81609220639975277e-6	3.91686350847732223e0	7.68142914971201454e-10	1.25196489747419552e-9	-3.91687316407279695e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
RIGHT	23	26327734	5.73433276208851317e-1	9.45079614693680838e1	3.82840648464998765e2	3.82775405735724519e2	3.84071457485595602e2	-9.81609224865070655e-6	3.91686350832052854e0	7.68142914971190701e-10	1.21697970661787749e-9	-3.91687316389209172e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
LEFT	24	26328520	5.73448772922985128e-1	9.36828782139115077e1	3.82833547454994061e2	3.82769548239419578e2	3.84062700586662174e2	-1.27040439115737390e-5	3.83127566752209692e0	7.68125401173323951e-10	1.32837640306285646e-9	-3.83128539675976754e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	24	26328521	5.73448772922985239e-1	9.36828782139074860e1	3.82833547454992072e2	3.82769548239419919e2	3.84062700586657627e2	-1.27040439457930756e-5	3.83127566738189262e0	7.68125401173314852e-10	1.30545172774117626e-9	-3.83128539654779843e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	24	26328522	5.73448772922985239e-1	9.36828782139075003e1	3.82833547454991105e2	3.82769548239420033e2	3.84062700586655239e2	-1.27040439645743151e-5	3.83127566731027080e0	7.68125401173310096e-10	1.31755780437534525e-9	-3.83128539656178191e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
RIGHT	24	26328523	5.73448772922985350e-1	9.36828782138994569e1	3.82833547454990025e2	3.82769548239420089e2	3.84062700586652227e2	-1.27040439862471574e-5	3.83127566721932800e0	7.68125401173303995e-10	1.34163192383388610e-9	-3.83128539637175436e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
LEFT	25	26740026	5.81759705995180898e-1	-9.48744864553331126e1	3.83159189730988260e2	3.83093795083629402e2	3.84390192808885558e2	-1.08894700504217124e-5	3.92695337736424843e0	7.68780385617770602e-10	1.29405377216968827e-9	3.92696301381033308e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	25	26740027	5.81759705995181009e-1	-9.48744864553251119e1	3.83159189730986441e2	3.83093795083629573e2	3.84390192808881068e2	-1.08894700848628581e-5	3.92695337722319460e0	7.68780385617761710e-10	1.34068467819539892e-9	3.92696301362149125e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	25	26740028	5.81759705995181009e-1	-9.48744864553250977e1	3.83159189730985531e2	3.83093795083629573e2	3.84390192808878680e2	-1.08894701037317909e-5	3.92695337714827186e0	7.68780385617756850e-10	1.32918576731617984e-9	3.92696301358421440e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
RIGHT	25	26740029	5.81759705995181120e-1	-9.48744864553171112e1	3.83159189730984394e2	3.83093795083629516e2	3.84390192808875440e2	-1.08894701292648435e-5	3.92695337705219494e0	7.68780385617750440e-10	1.35849884095580018e-9	3.92696301352449773e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
LEFT	26	26740822	5.81775181063719837e-1	-9.40519893848620967e1	3.83152671874400653e2	3.83087949544013384e2	3.84382800370474854e2	-4.47727897589522570e-6	3.88157873874657877e0	7.68765600740949171e-10	1.34197517070922584e-9	3.88158844592794150e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	26	26740823	5.81775181063719948e-1	-9.40519893848540391e1	3.83152671874399061e2	3.83087949544013441e2	3.84382800370470932e2	-4.47727900934025047e-6	3.88157873862523628e0	7.68765600740941416e-10	1.28418252979442567e-9	3.88158844581229534e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	26	26740824	5.81775181063719948e-1	-9.40519893848540534e1	3.83152671874398152e2	3.83087949544013497e2	3.84382800370468829e2	-4.47727902683699247e-6	3.88157873855987656e0	7.68765600740937280e-10	1.27089252468122933e-9	3.88158844572601236e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	26	26740825	5.81775181063719948e-1	-9.40519893848540676e1	3.83152671874397072e2	3.83087949544013611e2	3.84382800370466271e2	-4.47727904879231177e-6	3.88157873847758417e0	7.68765600740932007e-10	1.26230095535876714e-9	3.88158844572955708e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
RIGHT	26	26740826	5.81775181063720059e-1	-9.40519893848540391e1	3.83152671874395082e2	3.83087949544013782e2	3.84382800370461098e2	-4.47727909375404712e-6	3.88157873831300160e0	7.68765600740921771e-10	1.28656136227378923e-9	3.88158844552441540e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
LEFT	27	26741232	5.81782926056404248e-1	-9.36391407401906690e1	3.83149362547712599e2	3.83084968003842334e2	3.84379051318511358e2	-4.45370365240121276e-6	3.85886117134875528e0	7.68758102637022278e-10	1.36745448429886940e-9	3.85887091435685470e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	27	26741233	5.81782926056404359e-1	-9.36391407401825973e1	3.83149362547710780e2	3.83084968003842448e2	3.84379051318507095e2	-4.45370368884960206e-6	3.85886117121749006e0	7.68758102637013799e-10	1.35600093108585682e-9	3.85887091424870832e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	27	26741234	5.81782926056404359e-1	-9.36391407401826115e1	3.83149362547709927e2	3.83084968003842505e2	3.84379051318504878e2	-4.45370370805054471e-6	3.85886117114689453e0	7.68758102637009353e-10	1.34993478529340513e-9	3.85887091412220329e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	27	26741235	5.81782926056404359e-1	-9.36391407401826257e1	3.83149362547708790e2	3.83084968003842505e2	3.84379051318501979e2	-4.45370373185374431e-6	3.85886117105797233e0	7.68758102637003459e-10	1.28906662825487065e-9	3.85887091407901117e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
RIGHT	27	26741236	5.81782926056404470e-1	-9.36391407401826115e1	3.83149362547706232e2	3.83084968003842391e2	3.84379051318496010e2	-4.45370378217167895e-6	3.85886117088012837e0	7.68758102636991569e-10	1.38142108680945423e-9	3.85887091394956272e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
LEFT	28	26885562	5.84912128787376528e-1	9.51484529877979952e1	3.80843715209827621e2	3.80774186665566049e2	3.82080067338882486e2	-8.84291628379140613e-6	4.20991309858575935e0	7.64160134677764614e-10	1.27875792038289619e-9	-4.20992479989109825e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	28	26885563	5.84912128787376639e-1	9.51484529878059959e1	3.80843715209825916e2	3.80774186665566333e2	3.82080067338878507e2	-8.84291631460028818e-6	4.20991309845475925e0	7.64160134677756446e-10	1.27850516193120153e-9	-4.20992479973500622e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	28	26885564	5.84912128787376639e-1	9.51484529878059817e1	3.80843715209825007e2	3.80774186665566390e2	3.82080067338876290e2	-8.84291633262151214e-6	4.20991309838492622e0	7.64160134677752103e-10	1.30833497015552069e-9	-4.20992479959062393e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	28	26885565	5.84912128787376639e-1	9.51484529878059817e1	3.80843715209823813e2	3.80774186665566504e2	3.82080067338873334e2	-8.84291635624509333e-6	4.20991309829597427e0	7.64160134677746313e-10	1.32980160196239066e-9	-4.20992479942054842e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
RIGHT	28	26885566	5.84912128787376751e-1	9.51484529878139540e1	3.80843715209821482e2	3.80774186665566674e2	3.82080067338867707e2	-8.84291640115051115e-6	4.20991309811807124e0	7.64160134677734939e-10	1.29825911230932675e-9	-4.20992479941475040e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
LEFT	29	26886731	5.84935376803350393e-1	9.63763698538299138e1	3.80837420837771447e2	3.80766438845977348e2	3.82075605720967758e2	-1.26276672381617013e-5	4.30897229872194121e0	7.64151211441935150e-10	1.26031527115583257e-9	-4.30898386925338173e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	29	26886732	5.84935376803350504e-1	9.63763698538378435e1	3.80837420837769969e2	3.80766438845977518e2	3.82075605720964177e2	-1.26276672638887465e-5	4.30897229861045084e0	7.64151211441927808e-10	1.22980065834172174e-9	-4.30898386916044274e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	29	26886733	5.84935376803350504e-1	9.63763698538378577e1	3.80837420837769344e2	3.80766438845977575e2	3.82075605720962358e2	-1.26276672764885835e-5	4.30897229855047392e0	7.64151211441924189e-10	1.21852742608931739e-9	-4.30898386914594766e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	29	26886734	5.84935376803350504e-1	9.63763698538378435e1	3.80837420837768491e2	3.80766438845977632e2	3.82075605720960141e2	-1.26276672927354344e-5	4.30897229847539887e0	7.64151211441919743e-10	1.16307847336924941e-9	-4.30898386899076513e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
RIGHT	29	26886735	5.84935376803350615e-1	9.63763698538418225e1	3.80837420837766274e2	3.80766438845977802e2	3.82075605720955650e2	-1.26276673257425381e-5	4.30897229832524609e0	7.64151211441910851e-10	1.17295229032458157e-9	-4.30898386887577090e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
LEFT	30	27152856	5.90101627722676159e-1	9.44184118338856848e1	3.83455983430702588e2	3.83391943120095561e2	3.84685192236458704e2	-1.29756784179280873e-5	3.83413842909656166e0	7.69370384472916957e-10	1.35234716405334625e-9	-3.83414811940423306e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	30	27152857	5.90101627722676270e-1	9.44184118338776557e1	3.83455983430700940e2	3.83391943120095732e2	3.84685192236454725e2	-1.29756784481165194e-5	3.83413842897751822e0	7.69370384472908995e-10	1.37332396435896724e-9	-3.83414811920641796e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	30	27152858	5.90101627722676270e-1	9.44184118338776415e1	3.83455983430700030e2	3.83391943120095789e2	3.84685192236452735e2	-1.29756784628190022e-5	3.83413842891375278e0	7.69370384472905066e-10	1.38665581928666905e-9	-3.83414811918567011e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	30	27152859	5.90101627722676270e-1	9.44184118338776415e1	3.83455983430698893e2	3.83391943120095732e2	3.84685192236450121e2	-1.29756784826883928e-5	3.83413842883343925e0	7.69370384472899793e-10	1.35194183547861662e-9	-3.83414811912433606e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
RIGHT	30	27152860	5.90101627722676381e-1	9.44184118338736198e1	3.83455983430696676e2	3.83391943120095618e2	3.84685192236444550e2	-1.29756785245358082e-5	3.83413842867281218e0	7.69370384472888626e-10	1.40843796771606086e-9	-3.83414811897392838e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
LEFT	31	27564854	5.98428045350539173e-1	-9.47857385091063094e1	3.83780873180380524e2	3.83716189585945244e2	3.85010937980497602e2	-8.95975004121337406e-6	3.87828400889768421e0	7.70021875960994832e-10	1.27272354539525119e-9	3.87829367818883064e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	31	27564855	5.98428045350539284e-1	-9.47857385090982802e1	3.83780873180378649e2	3.83716189585945415e2	3.85010937980493452e2	-8.95975007505041245e-6	3.87828400876721169e0	7.70021875960986457e-10	1.29543082751981982e-9	3.87829367805407443e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	31	27564856	5.98428045350539284e-1	-9.47857385090982945e1	3.83780873180377682e2	3.83716189585945472e2	3.85010937980491121e2	-8.95975009365834734e-6	3.87828400869760692e0	7.70021875960981908e-10	1.30303156801998910e-9	3.87829367792272794e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	31	27564857	5.98428045350539284e-1	-9.47857385090982945e1	3.83780873180376432e2	3.83716189585945472e2	3.85010937980488166e2	-8.95975011743114185e-6	3.87828400860908529e0	7.70021875960975911e-10	1.34437641206915425e-9	3.87829367789466861e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
RIGHT	31	27564858	5.98428045350539395e-1	-9.47857385090902937e1	3.83780873180373874e2	3.83716189585945585e2	3.85010937980482367e2	-8.95975016442706747e-6	3.87828400843204202e0	7.70021875960964330e-10	1.33075284249677687e-9	3.87829367770251743e0	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
