role	group_id	source_row	time	v(acsrc)	v(acn)	i(Vac)	v(load)	v(vb)	i(Lboost)	v(vd)	v(sw)	v(gate)	v(q)	v(en)	v(fault)	v(vcomp)	v(icomp)
LEFT	21	25642195	5.59925104012329977e-1	-2.24301451254377371e0	9.35916729509767578e1	4.32276940052781811e0	3.79641457819122593e2	3.79671844171720693e2	4.32275781585155894e0	3.79743008930706026e2	3.80981447329899083e2	-8.69568080256467541e-6	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.89357244597324215e0	2.61961874863274558e0
GROUP	21	25642196	5.59925104012330088e-1	-2.24301451134201324e0	9.35916729521825062e1	4.32276940227637851e0	3.79641457819122763e2	3.79671844171720863e2	4.32275781572177564e0	3.79743008930704434e2	3.80981447329894991e2	-8.69568083425890680e-6	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.89357244597324348e0	2.61961874863217403e0
GROUP	21	25642197	5.59925104012330088e-1	-2.24301451222834869e0	9.35916729512961751e1	4.32276940490186234e0	3.79641457819122877e2	3.79671844171720977e2	4.32275781565257944e0	3.79743008930703581e2	3.80981447329892831e2	-8.69568085214841544e-6	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.89357244597324392e0	2.61961874863186850e0
GROUP	21	25642198	5.59925104012330088e-1	-2.24301451242077476e0	9.35916729511037460e1	4.32276940285368028e0	3.79641457819122877e2	3.79671844171720977e2	4.32275781556447036e0	3.79743008930702388e2	3.80981447329889875e2	-8.69568087610191765e-6	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.89357244597324303e0	2.61961874863147948e0
RIGHT	21	25642199	5.59925104012330199e-1	-2.24301451288339537e0	9.35916729506411258e1	4.32276940210255134e0	3.79641457819122934e2	3.79671844171721034e2	4.32275781538825221e0	3.79743008930699887e2	3.80981447329884190e2	-8.69568092180370399e-6	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.89357244597324348e0	2.61961874863070276e0
LEFT	22	25909435	5.65106843686186133e-1	-2.12038805710323164e0	9.20205539447980385e1	3.95019952760998194e0	3.82348944756428978e2	3.82379547815214039e2	3.95018985667745604e0	3.82445281087705325e2	3.83676730162574017e2	-7.35426783075314742e-6	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.89212187753357464e0	2.59784899193493102e0
GROUP	22	25909436	5.65106843686186244e-1	-2.12038805811875886e0	9.20205539437744733e1	3.95019952529781904e0	3.82348944756429205e2	3.82379547815214266e2	3.95018985655211274e0	3.82445281087703449e2	3.83676730162569868e2	-7.35426786449560442e-6	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.89212187753357508e0	2.59784899193418317e0
GROUP	22	25909437	5.65106843686186244e-1	-2.12038805728859137e0	9.20205539446046430e1	3.95019952518811124e0	3.82348944756429319e2	3.82379547815214380e2	3.95018985648512366e0	3.82445281087702597e2	3.83676730162567708e2	-7.35426788203791680e-6	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.89212187753357464e0	2.59784899193378394e0
GROUP	22	25909438	5.65106843686186244e-1	-2.12038805914243378e0	9.20205539427508086e1	3.95019952867249913e0	3.82348944756429376e2	3.82379547815214437e2	3.95018985640026488e0	3.82445281087701744e2	3.83676730162565036e2	-7.35426790482709769e-6	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.89212187753357330e0	2.59784899193327901e0
RIGHT	22	25909439	5.65106843686186355e-1	-2.12038805722592816e0	9.20205539446592837e1	3.95019952703614763e0	3.82348944756429546e2	3.82379547815214607e2	3.95018985623054730e0	3.82445281087699868e2	3.83676730162559522e2	-7.35426795087650888e-6	5.00000000000000000e0	4.99999999999999467e0	0.00000000000000000e0	2.89212187753357197e0	2.59784899193226826e0
